geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_N2_d10,log2FC,Student's T-test Test statistic daf2_d10_N2_d10,Sign p-val: 0.05 
"CELE_K01D12,15",-2.83926,2.81856,G5EF90,Uncharacterized protein,13.9865,14.5903,14.1315,15.6476,18.2559,16.8579,16.8175,17.7816,2.81856,0.000100901,-2.83926,-5.49738,+
sfa-1,0.360917,0.516498,G5EF97,SF1 protein,14.86,15.0289,14.6278,14.3574,14.2868,14.3875,13.6787,15.0774,0.516498,0.0914916,0.360917,1.12278,
"CELE_ZK1128,7",-1.61263,1.92384,G5EF99,Uncharacterized protein,14.1982,14.211,13.9024,13.267,15.3712,14.6071,16.5301,15.5207,1.92384,0.00131847,-1.61263,-3.56072,+
bir-1,-1.70921,3.16402,G5EFA2,BIR (Baculovirus inhibitory repeat) family,15.2161,15.4236,14.5562,14.6425,16.7366,16.2461,16.6657,17.0268,3.16402,6.86E-05,-1.70921,-6.40036,+
cpn-1,0.58046,0.48086,G5EFB5,CPN-1,17.3333,17.3508,17.2328,17.6575,15.6607,17.1142,16.3102,18.1675,0.48086,0.104608,0.58046,1.05872,
rab-8,-2.29294,3.6999,G5EFC1,RAB family,16.172,16.2646,16.5692,16.4672,18.4135,18.7131,18.1281,19.3901,3.6999,3.29E-05,-2.29294,-8.02788,+
cdc-5l,-1.57154,2.64701,G5EFC4,Cell Division Cycle related,14.7822,14.6284,14.6276,14.88,16.8635,16.0493,15.5661,16.7255,2.64701,0.000260041,-1.57154,-5.08509,+
dap-3,-0.235683,0.437265,G5EFC8,Mammalian cell Death Associated Protein related,14.1128,13.9779,14.1151,14.6845,14.2176,14.2502,14.369,14.9962,0.437265,0.122339,-0.235683,-0.979036,
hmt-1,-1.64281,2.63322,G5EFD4,Heavy Metal Tolerance factor,14.5459,14.4529,13.8842,14.8371,16.0804,15.3751,16.2364,16.5994,2.63322,0.000258969,-1.64281,-5.05291,+
"CELE_F46C5,9",-1.64756,4.46521,G5EFD7,Uncharacterized protein,13.857,13.673,14.1624,14.2087,15.766,15.7556,15.4932,15.4765,4.46521,0,-1.64756,-10.9602,+
"CELE_H03A11,2",-1.8219,4.37378,G5EFE3,Uncharacterized protein,18.0563,18.0045,17.4173,17.829,19.6649,19.5158,19.5067,19.9072,4.37378,0,-1.8219,-10.5656,+
"C30H7,2",-1.06842,1.45933,G5EFF8;Q304D5,Uncharacterized protein,15.9053,15.797,16.0545,15.7917,15.9704,17.8629,16.9186,17.0701,1.45933,0.00475301,-1.06842,-2.71817,+
eif-2bdelta,-0.915242,1.55838,G5EFF9;G5EG28,Eukaryotic Initiation Factor,13.9351,14.1906,13.9115,14.7871,15.4344,14.8898,14.5564,15.6046,1.55838,0.0037902,-0.915242,-2.89133,+
sel-1,-3.44872,4.47153,G5EFG0,SEL-1,14.29,14.5814,13.9241,13.9804,17.5135,17.7702,16.9835,18.3036,4.47153,0,-3.44872,-10.988,+
abcf-2,-0.879829,1.55756,G5EFG4,"ABC transporter, class F",16.1653,16.1543,16.1604,16.3825,16.9436,16.8745,16.5986,17.9651,1.55756,0.0038086,-0.879829,-2.8899,+
ins-17,-0.329924,0.444761,G5EFH1,Insulin-like peptide 17,14.1924,14.1236,13.0402,14.0168,14.0281,14.4244,13.696,14.5442,0.444761,0.118996,-0.329924,-0.992851,
srp-6,-0.656332,0.972699,G5EFH4,SeRPin,14.693,15.2466,14.6943,14.4093,14.5251,15.7611,15.6565,15.7258,0.972699,0.0209107,-0.656332,-1.89784,+
agef-1,-2.95505,3.7754,G5EFH7,Arf-1 Guanine nucleotide Exchange Factor homolog,12.957,12.3426,12.0439,11.8192,14.6145,15.0584,15.5344,15.7756,3.7754,3.51E-05,-2.95505,-8.28265,+
cbs-1,-1.45187,3.84766,G5EFH8,Cystathionine Beta-Synthase,16.2458,16.5117,16.186,16.5804,17.6833,17.817,17.6008,18.2301,3.84766,0,-1.45187,-8.53296,+
lec-5,-0.982368,3.24042,G5EFI4,Galectin,19.441,19.4041,19.6266,19.7922,20.2728,20.494,20.5816,20.845,3.24042,4.25E-05,-0.982368,-6.61449,+
klp-12,-0.249807,0.171634,G5EFJ0;G5EGS3,Kinesin-like protein,15.8774,15.7651,15.3475,15.7928,16.2797,16.0897,17.0114,14.4012,0.171634,0.388228,-0.249807,-0.442631,
"C08E8,4",0.688941,1.30554,G5EFJ3,Uncharacterized protein,17.6141,17.8524,17.686,18.0208,17.4608,16.6087,17.6557,16.6923,1.30554,0.0075253,0.688941,2.45456,+
pcp-2,-0.476099,1.74481,G5EFJ8,Prolyl Carboxy Peptidase like,13.6195,13.7344,13.5739,13.7913,14.3893,13.7829,14.3434,14.1079,1.74481,0.00225271,-0.476099,-3.22619,+
arf-3,-1.32297,2.38346,G5EFK4,ADP-Ribosylation Factor related,17.0554,16.6678,17.2969,17.495,19.0421,18.4342,17.8939,18.4366,2.38346,0.000467688,-1.32297,-4.49279,+
hex-2,0.858739,2.10317,G5EFL1,HEXosaminidase,15.278,15.5487,15.08,15.8606,14.7567,14.369,14.3229,14.8838,2.10317,0.000900877,0.858739,3.91076,+
alp-1,-2.07906,2.4528,G5EFL5,ALP/Enigma encoding,13.171,12.4695,12.8767,14.2672,15.4272,15.8274,15.0826,14.7634,2.4528,0.000455832,-2.07906,-4.64409,+
mdf-1,-2.08141,1.76273,G5EFM0,MAD (Yeast Mitosis arrest DeFicient) related,12.8891,13.989,12.8885,13.4854,16.0957,14.4531,14.3653,16.6637,1.76273,0.00219703,-2.08141,-3.25907,+
"CELE_F18C12,3",-2.70594,3.7247,G5EFM7,Uncharacterized protein,12.91,13.0163,12.6244,12.6553,15.8632,14.6099,16.0486,15.5081,3.7247,3.36E-05,-2.70594,-8.11084,+
rict-1,0.557229,0.811285,G5EFN2,Uncharacterized protein,15.7629,14.5011,15.2322,14.6383,14.1633,14.2884,14.4681,14.9858,0.811285,0.0343581,0.557229,1.62906,+
"CELE_ZK1321,4",-0.848622,2.30896,G5EFP2,Uncharacterized protein,17.4799,17.4682,17.7167,17.8684,18.1649,18.226,18.8604,18.6766,2.30896,0.000582214,-0.848622,-4.33357,+
mrp-4,-1.96283,3.3937,G5EFP3,Uncharacterized protein,12.4284,12.0115,12.6162,12.5644,14.2259,13.8246,14.4356,14.9858,3.3937,2.70E-05,-1.96283,-7.06122,+
sym-1,0.610937,1.15299,G5EFP4,SYM-1 protein,14.9726,14.8487,14.8073,15.0245,14.4832,14.071,13.6919,14.9634,1.15299,0.0117431,0.610937,2.19786,+
fut-3,-1.19162,2.85073,G5EFP5,"Alpha-(1,3)-fucosyltransferase fut-3",13.089,12.9168,13.419,13.6298,14.38,14.0877,14.6795,14.6738,2.85073,8.22E-05,-1.19162,-5.57723,+
acl-7,-2.71526,4.29922,G5EFP8,ACyLtransferase-like,11.0644,11.7332,12.1152,11.4912,13.8965,14.4141,14.3717,14.5825,4.29922,0,-2.71526,-10.2534,+
mec-5,1.7744,5.51071,G5EFQ9,MEC-5,16.1012,16.2114,15.9477,16.0319,14.496,14.2407,14.3844,14.0735,5.51071,0,1.7744,16.5663,+
tag-297,-2.80636,3.3452,G5EFR0,Uncharacterized protein,11.356,12.4636,11.2999,11.6788,14.2589,13.9012,15.3341,14.5295,3.3452,2.62E-05,-2.80636,-6.91732,+
msi-1,-0.281917,0.23145,G5EFS2,MuSashI (Fly neural) family,15.9732,15.694,15.5803,16.0263,15.7233,15.2907,15.9019,17.4857,0.23145,0.291043,-0.281917,-0.573912,
dcs-1,-0.216527,0.115204,G5EFS4,m7GpppX diphosphatase,14.9723,15.3397,14.9131,15.492,15.0212,16.7377,13.6461,16.1782,0.115204,0.523731,-0.216527,-0.310062,
"CELE_F45D11,15;CELE_F45D11,14",2.33758,5.39683,G5EFS5;Q9N5T2,Uncharacterized protein,17.267,17.6645,17.4161,17.6698,15.1195,15.3862,15.2792,14.8821,5.39683,0,2.33758,15.8441,+
hpl-2,-2.71481,3.19159,G5EFS9;Q9U3C6,Chromo-domain protein;HP1 Like (Heterochromatin protein),13.4476,13.954,12.8224,13.2912,16.5719,15.2626,15.7833,16.7567,3.19159,6.98E-05,-2.71481,-6.477,+
hsf-1,-0.701061,0.98851,G5EFT5,Heat Shock Factor,13.1492,13.9979,13.5217,14.5462,14.4829,14.2102,14.2395,15.0867,0.98851,0.019769,-0.701061,-1.9241,+
"ant-1,4",-0.00306463,0.00159198,G5EFU2,Adenine Nucleotide Translocator,14.9458,14.5959,12.7346,15.627,14.4339,14.127,14.417,14.9376,0.00159198,0.991566,-0.00306463,-0.00478005,
"CELE_ZK524,4",-3.71848,8.1,G5EFV2,Uncharacterized protein,10.6817,10.4284,10.7209,10.7967,14.3524,14.3505,14.4366,14.3621,8.1,0,-3.71848,-45.1154,+
"hmg-1,1",0.13009,0.159203,G5EFV4,HMG,18.0749,17.8428,18.5985,18.8435,18.8292,17.9547,18.1518,17.9037,0.159203,0.413945,0.13009,0.414237,
pkn-1,-1.13044,1.22333,G5EFX2;G5EGE3,Protein Kinase N (PKN) homolog,11.8995,13.7516,13.5915,13.7028,14.5022,14.227,13.9078,14.8301,1.22333,0.0095572,-1.13044,-2.31575,+
ntl-3,-1.56178,2.18805,G5EFX8,NOT-Like (Yeast CCR4/NOT complex component),15.5088,15.4292,14.8951,14.4841,16.9792,16.8461,16.9849,15.7541,2.18805,0.00066713,-1.56178,-4.08226,+
sec-31,-1.2637,2.22364,G5EFY6,Yeast SEC homolog,14.1032,14.0305,13.4953,14.3931,15.7074,15.1438,15.5778,14.6478,2.22364,0.000657746,-1.2637,-4.15534,+
ipgm-1,-0.761632,0.596365,G5EFZ1,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",16.5209,16.1379,17.6208,17.5776,17.2323,17.4045,17.1347,19.1322,0.596365,0.0695952,-0.761632,-1.26345,
icln-1,-2.40595,3.50867,G5EFZ5;G5EG22,ICLN (ICLn) ion channel homolog,14.8732,15.2809,14.5617,15.0841,17.4326,17.2526,16.6752,18.0632,3.50867,2.87E-05,-2.40595,-7.41212,+
pgp-8,-2.45411,4.63937,G5EG03,P-GlycoProtein related,13.6578,14.1233,13.7693,13.9612,16.1484,16.4977,15.9319,16.7501,4.63937,0,-2.45411,-11.7496,+
fat-4,-3.53031,6.98127,G5EG11,Delta(5) fatty acid desaturase fat-4,10.5462,10.8678,10.3777,10.7041,14.1702,13.9835,14.2372,14.2261,6.98127,0,-3.53031,-29.3162,+
dhs-12,-0.0131803,0.0207763,G5EG13,"DeHydrogenases, Short chain",17.5626,17.3694,17.9088,18.17,17.8385,17.4225,17.8076,17.9949,0.0207763,0.896894,-0.0131803,-0.0610698,
crn-2,-1.4957,3.81064,G5EG18,Cell death-related nuclease 2,17.4223,17.4093,17.5578,17.8371,18.7414,19.0246,18.9904,19.4528,3.81064,3.59E-05,-1.4957,-8.40392,+
nspd-6,-1.24267,1.32436,G5EG23,"Nematode Specific Peptide family, group D",13.0757,14.246,13.0032,12.0525,14.3941,13.7166,14.4962,14.7412,1.32436,0.00693701,-1.24267,-2.48652,+
"R151,8A",-2.04088,3.92074,G5EG26,"R151,8A protein",16.1188,15.8194,15.8387,15.7208,18.0681,17.4661,17.6829,18.4442,3.92074,0,-2.04088,-8.79276,+
skr-10,-2.74543,4.50574,G5EG39,SKR-10,11.6413,11.9702,12.1031,11.2192,14.2188,14.3529,14.4425,14.9013,4.50574,0,-2.74543,-11.1395,+
"CELE_W05H12,1",-3.72298,4.86903,G5EG41,Uncharacterized protein,10.5788,10.7007,10.5154,10.6106,14.2493,13.621,14.4113,15.0158,4.86903,0,-3.72298,-12.8714,+
PRL-1,-0.430436,0.777827,G5EG43,Putative prenylated protein tyrosine phosphatase,13.8179,13.9013,14.1633,14.5628,14.3664,14.1971,14.4295,15.1739,0.777827,0.0385672,-0.430436,-1.57296,+
"CELE_T04A11,1",0.350322,2.03396,G5EG50,Uncharacterized protein,15.2418,14.7978,15.0619,15.0644,14.7147,14.6812,14.6511,14.7177,2.03396,0.00107677,0.350322,3.77375,+
pgp-9,-1.87033,3.7928,G5EG58,P-GlycoProtein related,13.0389,12.8038,12.5052,12.3607,14.3694,14.324,14.4615,15.0349,3.7928,3.55E-05,-1.87033,-8.34236,+
unc-45,-0.0776973,0.0414562,G5EG62,UNC-45,15.6019,14.2508,14.4353,13.6991,13.5355,15.559,15.3502,13.8532,0.0414562,0.799098,-0.0776973,-0.119266,
hid-1,-1.07042,0.932416,G5EG65;Q7Z135,HID-1;High temperature-Induced Dauer formation,12.9501,14.0388,13.1502,15.0748,14.6348,15.7107,14.9865,14.1635,0.932416,0.02345,-1.07042,-1.83093,+
fat-2,-5.41236,4.04132,G5EGA5,Delta(12) fatty acid desaturase fat-2,11.399,12.6333,10.3295,11.5564,16.2838,16.5782,17.8824,16.8232,4.04132,0,-5.41236,-9.23659,+
dhrs-4,-2.26433,3.76837,G5EGA6,Dehydrogenase/reductase SDR family member 4,13.2089,13.2719,13.4761,13.37,15.1051,15.4519,15.4677,16.3595,3.76837,3.48E-05,-2.26433,-8.25865,+
ras-2,-1.35839,2.98338,G5EGA7,GTP binding protein,14.2706,14.1472,14.8422,14.787,16.3009,15.659,15.7251,15.7956,2.98338,8.82E-05,-1.35839,-5.9154,+
lec-2,0.477397,0.252571,G5EGB1,Galectin,19.3266,19.2409,19.1849,19.4709,19.3699,17.0117,20.6274,18.3046,0.252571,0.263519,0.477397,0.618429,
ragc-1,-1.74944,3.03942,G5EGB3,RAs-related GTP binding protein C homolog,15.5437,16.0307,14.85,15.1176,16.8481,17.0166,17.4399,17.2353,3.03942,6.45E-05,-1.74944,-6.06275,+
"CELE_DY3,8",-1.43989,2.80293,G5EGC1,Uncharacterized protein,12.6236,12.8189,13.1501,12.815,14.478,14.1386,13.7128,14.8377,2.80293,9.97E-05,-1.43989,-5.45888,+
skr-12,0.703552,1.56901,G5EGD5,SKR-12,14.6002,14.6465,15.3077,15.1147,14.3618,14.2207,13.7476,14.5249,1.56901,0.00357188,0.703552,2.9101,+
dpy-26,-3.43685,4.22192,G5EGE9,Condensin complex subunit dpy-26,10.7015,10.7643,10.6147,10.3949,13.6071,14.3259,13.4145,14.8752,4.22192,0,-3.43685,-9.93859,+
uso-1,-0.703796,3.27773,G5EGG0;Q2EEM5,USO1 (Yeast transport protein) homolog,13.8264,13.749,13.6008,13.4359,14.4703,14.3629,14.4029,14.1912,3.27773,2.52E-05,-0.703796,-6.72109,+
rad-51,1.65868,0.646687,G5EGG8;L8E822;Q95Q25,RAD51 short isoform;Uncharacterized protein;Uncharacterized protein,18.1509,17.3468,16.3682,12.6921,14.3325,14.0191,14.4375,15.1341,0.646687,0.0587432,1.65868,1.35043,
moc-1,-0.236859,0.191713,G5EGH2,MOlybdenum Cofactor biosynthesis,15.1295,12.8633,14.1633,14.2479,13.9815,14.3566,14.3812,14.6322,0.191713,0.351015,-0.236859,-0.487637,
lon-8,-0.242235,0.28189,G5EGH7,Protein lon-8,16.3407,16.566,15.7837,16.0997,16.8746,15.8222,15.9817,17.0805,0.28189,0.230967,-0.242235,-0.678872,
zig-1,0.654541,3.07399,G5EGI7,Zwei Ig domain protein zig-1,14.897,14.881,14.9139,15.0882,14.4903,14.0686,14.3976,14.2055,3.07399,6.56E-05,0.654541,6.15502,+
ida-1,-1.22621,1.58111,G5EGJ5,IA2,12.9717,13.0102,12.2676,12.9655,13.279,14.2436,13.6054,14.9918,1.58111,0.00338249,-1.22621,-2.93151,+
tln-1,-0.629745,2.42191,G5EGK1,TaLiN,16.5295,16.4978,16.0858,16.6584,17.0089,17.1064,16.9514,17.2238,2.42191,0.000451173,-0.629745,-4.5763,+
ugt-16,0.43801,0.445397,G5EGK7,UDP-glucuronosyltransferase,14.7401,14.5763,14.1128,15.697,14.4673,13.5542,14.4109,14.9418,0.445397,0.118717,0.43801,0.994021,
let-92,-1.5797,4.82544,G5EGK8,Serine/threonine-protein phosphatase 2A catalytic subunit,16.6576,17.0057,16.8059,17.0212,18.2228,18.4417,18.4858,18.659,4.82544,0,-1.5797,-12.6511,+
"CELE_T28D6,6",-1.79176,4.49138,G5EGL2,Uncharacterized protein,15.1903,15.1003,15.492,15.6705,17.0739,16.9352,17.262,17.3491,4.49138,0,-1.79176,-11.0756,+
fat-6,-0.471978,0.819969,G5EGN2,Delta(9)-fatty-acid desaturase fat-6,13.8176,13.8727,13.8476,13.5317,13.9246,13.664,14.4752,14.8937,0.819969,0.0333848,-0.471978,-1.64359,+
vha-6,-2.46381,6.24939,G5EGP4,V-type proton ATPase subunit a,15.5646,15.4368,15.6672,15.7455,17.9876,18.0469,17.9125,18.3224,6.24939,0,-2.46381,-22.0864,+
cpz-1,0.192473,0.185215,G5EGP8,CathePsin Z,17.3366,17.3079,17.4805,17.3004,17.0076,16.3909,16.9538,18.3032,0.185215,0.362963,0.192473,0.473182,
"CELE_W02A11,1",-1.98792,2.42941,G5EGR8,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,14.3551,14.7222,14.0263,14.0939,16.3993,15.4858,17.3589,15.9051,2.42941,0.000452544,-1.98792,-4.59272,+
gbf-1,-1.8354,0.700391,G5EGS5,Uncharacterized protein,13.1858,13.3109,13.396,13.4124,11.7018,15.91,15.2534,17.7817,0.700391,0.0494466,-1.8354,-1.44217,+
syp-1,-1.43751,2.55754,G5EGS8,Synaptonemal complex protein SYP-1,13.2552,13.5605,12.4329,13.2042,14.3512,14.3526,14.4393,15.0596,2.55754,0.00034672,-1.43751,-4.87871,+
cyp-31a2;cyp-31a3,-2.87677,4.16779,G5EGT6;Q9N574,CYtochrome P450 family,11.2403,12.0964,12.1518,11.5954,14.0791,14.7206,14.7625,15.0288,4.16779,0,-2.87677,-9.72334,+
iffb-1,-1.5267,2.0272,G5EGT7,Eukaryotic translation initiation factor eIF5B,15.7645,15.8169,15.3745,15.4718,16.7196,16.3417,17.3423,18.1309,2.0272,0.00107253,-1.5267,-3.7605,+
egl-30,-1.31141,2.69107,G5EGU1,EGL-30,16.4482,16.3726,16.131,16.7002,17.3768,17.6238,17.5183,18.3788,2.69107,0.000237074,-1.31141,-5.18886,+
"B0416,5",-1.06359,2.55824,G8JXY9;Q11073,"Uncharacterized protein;Uncharacterized protein B0416,5",14.9302,14.893,14.765,15.2757,15.6231,16.4578,16.2164,15.821,2.55824,0.000346996,-1.06359,-4.88029,+
pdxk-1,-0.0934422,0.108787,G8JXZ7;H1ZUV6;O01824,PyriDoXal Kinase homolog;PyriDoXal Kinase homolog;Putative pyridoxal kinase,14.2132,14.755,14.6426,13.6091,14.1229,14.4015,14.1557,14.9136,0.108787,0.543087,-0.0934422,-0.294336,
pcm-1,-0.558674,1.0488,G8JY24;Q27873,Protein-L-isoaspartate O-methyltransferase,13.8361,14.2941,13.3633,13.3668,14.1622,14.0627,14.111,14.7591,1.0488,0.0160787,-0.558674,-2.02425,+
"CELE_K07C11,7;K07C11,7",-1.4115,2.72902,G8JY31;Q21268,"Uncharacterized protein;UPF0046 protein K07C11,7",16.1892,16.0682,15.8914,16.6338,17.6083,17.1135,17.5434,18.1632,2.72902,0.000181352,-1.4115,-5.2794,+
ubq-1;ubq-1;ubq-2,-2.63685,3.5211,G8JY83;P0CG71;P49632,UBiQuitin;Polyubiquitin-A;Ubiquitin-60S ribosomal protein L40,20.7459,19.4823,20.9965,20.079,22.8894,23.2113,22.979,22.7715,3.5211,2.90E-05,-2.63685,-7.45091,+
asm-3,-3.43064,5.05146,G8JY85;Q9UAY4,Sphingomyelin phosphodiesterase;Putative sphingomyelin phosphodiesterase asm-3,10.661,10.8126,10.5509,10.5269,14.1292,13.3771,14.4409,14.3268,5.05146,0,-3.43064,-13.8333,+
ifc-2,1.81918,3.7216,G8JY94;Q21067,"Intermediate Filament, C;Intermediate filament protein ifc-2",18.1987,18.0971,18.533,18.7146,16.3807,16.3056,16.5123,17.0681,3.7216,3.35E-05,1.81918,8.10041,+
"zfp-1;F54F2,2/F54F2,3/F54F2,4",0.0331202,0.0357123,G8JYB8;P34447,"Zinc Finger Protein;Uncharacterized protein F54F2,2, isoform a",14.0341,14.7002,14.0526,14.2115,13.841,14.1975,13.8122,15.0153,0.0357123,0.824616,0.0331202,0.103341,
"gcp-2,1",-1.27323,2.0627,G8JYE4;P91406,See cpr;Glutamate carboxypeptidase 2 homolog,17.2574,17.2321,17.2411,17.0998,18.3416,18.0753,18.054,19.4525,2.0627,0.00101663,-1.27323,-3.83034,+
nxt-1,-0.640198,1.45735,G8JYG1;Q9U757,NTF2-related eXporT protein;NTF2-related export protein,16.7895,17.5371,16.4648,16.7363,17.5645,17.3666,17.5471,17.6104,1.45735,0.00479888,-0.640198,-2.71474,+
vps-51,-3.5546,4.46105,G8XYY4;O01839,Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 51 homolog,10.6003,10.7712,10.7099,10.6065,13.5797,14.2529,13.9738,15.0999,4.46105,0,-3.5546,-10.942,+
wdr-4,-2.86512,5.55601,G8XYY6;Q23232,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit,13.6919,13.5263,14.027,13.4602,16.4171,16.3683,16.511,16.8695,5.55601,0,-2.86512,-16.8623,+
"CELE_Y48C3A,14",-0.737665,1.23919,H1UBJ9,DNA topoisomerase,13.695,13.7114,13.4409,13.4835,13.7034,14.1487,14.262,15.1674,1.23919,0.00908042,-0.737665,-2.34245,+
zoo-1,-0.610785,0.70506,H1UBK8;H1UBK9;H1UBL0;Q56VX4;Q8I103,ZO-1 (Zonula Occludens tight junctional protein) Ortholog,13.5816,14.6437,13.4576,13.2714,14.0551,14.2859,13.8828,15.1737,0.70506,0.0487105,-0.610785,-1.4501,+
"CELE_Y65B4BL,1",-1.0535,2.21387,H1ZUX7,Uncharacterized protein,14.7595,14.9646,14.2516,14.7161,15.2249,15.7699,16.2281,15.6829,2.21387,0.000673212,-1.0535,-4.13521,+
"C06A1,2",1.54439,2.77382,H2FLG7,Uncharacterized protein,15.8761,15.5789,15.8516,16.2561,14.4771,14.3751,13.6653,14.8677,2.77382,0.000162659,1.54439,5.38769,+
stl-1,-2.67877,3.72276,H2FLJ1,STomatin-Like,15.4438,15.2517,15.9148,15.8679,18.2189,18.0261,17.8208,19.1275,3.72276,3.35E-05,-2.67877,-8.10432,+
lea-1,-0.856557,3.61457,H2FLK8,Plant Late Embryo Abundant (LEA) related,20.721,20.583,20.8853,20.8911,21.5338,21.5835,21.5192,21.8702,3.61457,3.11E-05,-0.856557,-7.74802,+
lea-1,-1.26156,2.15066,H2FLK9,Plant Late Embryo Abundant (LEA) related,18.9089,19.1123,18.552,18.4917,20.1559,19.8218,19.4085,20.7251,2.15066,0.000771184,-1.26156,-4.00622,+
"CELE_T10C6,6",-3.34827,5.25633,H2FLL6;H2FLL7;H2FLL8;H2FLL9;O62376;Q9U372,Uncharacterized protein,10.6417,10.8714,10.7906,10.7834,14.2313,13.4817,14.4618,14.3054,5.25633,0,-3.34827,-14.9946,+
"CELE_Y38E10A,22",-2.07431,4.17442,H2KMK6,Uncharacterized protein,14.3841,14.5316,14.2156,14.4905,16.9741,16.002,16.398,16.545,4.17442,0,-2.07431,-9.74947,+
"CELE_Y48G10A,4",-3.82493,3.70443,H2KML6;H2KML7,Uncharacterized protein,10.6875,10.734,9.23375,10.818,13.8051,13.8306,14.1078,15.0295,3.70443,3.31E-05,-3.82493,-8.043,+
ain-2,-2.13702,3.57969,H2KY58,ALG-1 INteracting protein,15.1864,14.9017,14.9026,14.9454,16.875,16.6118,17.1251,17.8722,3.57969,3.03E-05,-2.13702,-7.636,+
ain-2,-0.122428,0.0900557,H2KY60,ALG-1 INteracting protein,15.4403,14.5762,13.4705,13.3932,14.1438,14.3977,14.3128,14.5156,0.0900557,0.603229,-0.122428,-0.247563,
cyp-34a9,-1.06555,1.67292,H2KY68;H2KY69,CYtochrome P450 family,15.2306,15.2448,14.9791,15.0406,16.3652,15.4951,15.8482,17.0488,1.67292,0.00258331,-1.06555,-3.09556,+
pqn-31,-2.60879,6.80155,H2KY72;Q7JNW7,Prion-like-(Q/N-rich)-domain-bearing protein,16.2911,16.4806,16.237,16.1615,18.7547,18.9419,18.8431,19.0657,6.80155,0,-2.60879,-27.3501,+
"CELE_F56C9,10",-0.967703,1.05373,H2KY88;Q8MQ22,Uncharacterized protein,13.5049,13.12,12.9435,12.6925,14.3557,14.1155,12.7869,14.8737,1.05373,0.0158656,-0.967703,-2.03245,+
"CELE_Y25C1A,7",-0.423049,0.332359,H2KY99,Uncharacterized protein,13.7257,14.8773,13.661,13.4425,13.7893,13.7631,14.2275,15.6188,0.332359,0.187186,-0.423049,-0.779702,
unc-82,-1.89697,3.08133,H2KYA5,Uncharacterized protein,17.2261,16.8099,16.495,16.8545,19.064,18.2814,18.2957,19.3324,3.08133,6.58E-05,-1.89697,-6.17473,+
ttc-7,-1.97345,1.62931,H2KYB6,TeTratriCopeptide repeat domain protein related,11.4619,9.788,12.1121,11.7712,12.4395,13.0632,13.1603,14.364,1.62931,0.00300613,-1.97345,-3.01727,+
grld-1,-0.901591,1.14359,H2KYB8;H2KYB9,Glutamate Receptor Level Decreased,13.1288,14.0409,12.3099,12.7799,14.0606,13.7584,13.5865,14.4605,1.14359,0.0120692,-0.901591,-2.18216,+
ajm-1,-1.83479,6.22813,H2KYC6,Apical Junction Molecule,16.7874,16.6455,16.6129,16.9379,18.6765,18.549,18.4958,18.6017,6.22813,0,-1.83479,-21.905,+
"C01B10,6",3.07687,3.13536,H2KYC9;Q8MQF7;V6CLC8,Uncharacterized protein,17.0799,17.2595,16.8342,16.6588,13.4454,14.3977,12.7987,14.8831,3.13536,6.77E-05,3.07687,6.32147,+
nra-4,-0.613045,2.10879,H2KYE0;Q9UAN9,Nicotinic Receptor Associated,15.2834,15.4995,15.4213,15.4716,16.4365,15.7373,15.9099,16.0444,2.10879,0.000861289,-0.613045,-3.92199,+
"CELE_R11G1,6",-2.55486,4.51251,H2KYE1;Q7Z1P8;Q7Z1P9;Q8MPZ6,Uncharacterized protein,14.6407,15.1504,14.1682,14.5834,16.9863,17.4413,17.0333,17.3013,4.51251,0,-2.55486,-11.1696,+
bas-1,-0.727514,0.719994,H2KYG4;O45137,Biogenic Amine Synthesis related,13.7166,12.3288,13.8963,14.2865,13.7752,14.4175,14.0321,14.9135,0.719994,0.0461525,-0.727514,-1.47543,+
"C05D9,9",0.0112205,0.0100897,H2KYG6,Uncharacterized protein,15.0363,15.9616,15.4627,14.8395,14.6669,15.0738,15.5765,15.938,0.0100897,0.95051,0.0112205,0.030006,
"C07A12,7",-1.07561,3.62801,H2KYH5;Q95QX5,Uncharacterized protein,17.0445,17.261,16.9046,17.0771,18.0088,17.9251,18.2047,18.4511,3.62801,3.12E-05,-1.07561,-7.79156,+
"C06G3,5",-1.84376,2.26858,H2KYI5;Q86NI2,Uncharacterized protein,17.3079,17.3944,17.7992,17.6833,19.7497,18.9771,18.4689,20.3641,2.26858,0.000629616,-1.84376,-4.2487,+
ttr-59,-0.304302,1.48472,H2KYJ2,TransThyretin-Related family domain,17.2503,17.2111,16.9748,17.0024,17.5423,17.2392,17.2998,17.5747,1.48472,0.00448775,-0.304302,-2.76228,+
mtch-1,-0.377043,0.595891,H2KYJ5,MiTochondrial Carrier Homolog,17.3548,17.0686,18.0763,18.3362,18.0517,18.0466,18.1414,18.1044,0.595891,0.0696706,-0.377043,-1.26262,
