geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value eat2_d1_N2_d1,log2FC,Student's T-test Test statistic eat2_d1_N2_d1,Sign p-val: 0.05 
dhs-13,-0.22109,0.471858,O16619,"DeHydrogenases, Short chain",15.1692,15.8622,15.7169,15.4899,15.4712,16.1095,15.9471,15.5946,0.471858,0.496842,-0.22109,-1.04239,
"CELE_K02F6,7",-0.0921779,0.0598834,O16628,Uncharacterized protein,12.6963,12.4841,11.5019,12.9831,13.7116,11.9496,11.7659,12.607,0.0598834,0.915774,-0.0921779,-0.169203,
apd-3,-0.0425298,0.0510215,O16637;Q95X88,AP-3 complex subunit delta,13.1133,12.4896,12.6356,13.4005,12.4926,12.7417,13.2083,13.3665,0.0510215,0.927102,-0.0425298,-0.1454,
"C03H5,3",-0.266548,1.12133,O16657,Uncharacterized protein,15.4467,15.0964,15.1918,15.2411,15.7437,15.3047,15.6032,15.3907,1.12133,0.18414,-0.266548,-2.14501,
nstp-4,-0.266148,1.9315,O16658,Nucleotide Sugar TransPorter family,15.3733,15.4861,15.623,15.4437,15.6102,15.742,15.8647,15.7737,1.9315,0.0611018,-0.266148,-3.57535,
sdz-24,0.413327,1.12044,O16689,SKN-1 Dependent Zygotic transcript,14.4945,14.2489,14.8166,14.2649,14.059,13.6959,14.0355,14.3813,1.12044,0.184136,0.413327,2.14352,
alg-2,-0.538852,0.602006,O16720;Q86B39,Protein argonaute,15.5978,14.4459,15.3393,14.1039,16.0156,15.5192,15.0567,15.0508,0.602006,0.404281,-0.538852,-1.27325,
"CELE_T21D12,12",-1.72772,3.93771,O16784,Uncharacterized protein,13.549,13.2656,13.8869,13.4434,15.6836,15.1107,15.2225,15.0389,3.93771,0.00538462,-1.72772,-8.85409,+
pat-6,0.0828247,0.18001,O16785,Paralyzed arrest at two-fold protein 6,16.5045,15.9221,16.0974,16.2955,16.3908,15.8437,15.9731,16.2805,0.18001,0.766164,0.0828247,0.461529,
"pqbp-1,1",-0.695348,0.878549,O16786,PQBP1 (Polyglutamine tract-binding neurodegeneration protein) homolog,12.5509,13.2697,11.9649,11.9741,12.722,12.9123,13.87,13.0367,0.878549,0.266059,-0.695348,-1.74133,
cpg-4,-1.08701,2.95299,O16883,Chondroitin proteoglycan 4,12.7788,12.3583,12.352,12.5663,13.7866,13.3562,13.3167,13.944,2.95299,0.0172227,-1.08701,-5.83662,+
"C29G2,6",-0.0260122,0.0566404,O16887,"Uncharacterized protein C29G2,6",13.6831,14.2407,14.0241,14.2934,14.2562,13.8675,14.0533,14.1684,0.0566404,0.921292,-0.0260122,-0.160536,
ugt-41,-0.261178,0.356799,O16922,UDP-GlucuronosylTransferase,15.1704,13.7397,14.6416,14.9155,14.8369,14.7547,14.9516,14.9686,0.356799,0.584721,-0.261178,-0.827257,
"F25G6,8",0.562025,1.12353,O16927,Signal recognition particle 14 kDa protein,15.6653,15.0929,15.2698,15.4918,15.2356,14.3545,14.4928,15.1889,1.12353,0.18366,0.562025,2.14867,
"CELE_F25G6,9",0.61298,2.06226,O16928,Uncharacterized protein,13.5412,13.4517,13.4429,13.0814,12.9858,12.5692,12.5361,12.9742,2.06226,0.0500824,0.61298,3.82947,+
symk-1,-0.319377,1.09612,O16929,SYMpleKin cleavage and polyadenylation factor,13.0402,12.3912,12.6887,12.5129,13.0604,12.9249,12.8455,13.0796,1.09612,0.191852,-0.319377,-2.103,
sftb-2,-0.208183,1.24235,O16997,Splicing Factor ThreeB (3b) Subunit homolog,14.6007,14.6386,14.644,14.6565,14.9194,15.0417,14.6364,14.775,1.24235,0.152946,-0.208183,-2.34776,
"W03F9,1",0.447898,0.637327,O16999,Zinc finger protein ZPR1 homolog,15.9831,15.3016,14.855,15.7942,15.4437,14.5954,14.7222,15.381,0.637327,0.385432,0.447898,1.33433,
dnj-22,-0.239092,0.252626,O17002,DNaJ domain (Prokaryotic heat shock protein),13.2078,12.4889,12.091,12.6354,13.668,12.8635,12.1802,12.6678,0.252626,0.685765,-0.239092,-0.618543,
natc-1,-0.795998,1.93469,O17003,N-alpha-AcetylTransferase C complex subunit,13.3259,13.723,13.5789,12.8742,14.3197,13.8802,14.0702,14.416,1.93469,0.0610586,-0.795998,-3.58146,
mrps-2,-0.0603728,0.0966517,O17004,"Mitochondrial Ribosomal Protein, Small",14.594,13.811,13.8931,14.1064,14.5529,14.2117,13.9802,13.9013,0.0966517,0.868618,-0.0603728,-0.264187,
mrpl-4,-0.140278,0.192639,O17005,"Mitochondrial Ribosomal Protein, Large",14.4091,13.9361,14.1547,14.0317,14.5584,13.647,14.0391,14.8483,0.192639,0.751015,-0.140278,-0.489687,
col-143,1.34528,1.55862,O17038,COLlagen,17.2815,17.6032,16.9571,17.442,14.766,15.8514,16.654,16.6313,1.55862,0.0996948,1.34528,2.89176,
hpo-8,0.010715,0.020891,O17040,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase hpo-8,17.3783,17.4536,17.1532,17.0754,17.4489,17.5168,16.8564,17.1956,0.020891,0.967534,0.010715,0.0613993,
flp-24,0.236258,0.287926,O17058,FMRFamide-like neuropeptides 24,14.0662,13.6658,12.9422,14.1071,14.0073,13.0015,13.4942,13.3333,0.287926,0.648903,0.236258,0.691134,
"CELE_F23F1,4",0.0496025,0.0457348,O17065,Uncharacterized protein,12.0677,10.7234,11.4897,12.1755,11.5293,11.1516,11.5452,12.0318,0.0457348,0.934383,0.0496025,0.131014,
"CELE_F23F1,5",0.457253,1.15517,O17066,Snurportin-1,14.0942,13.9546,13.4264,13.6293,13.705,13.0693,13.1504,13.3508,1.15517,0.176577,0.457253,2.20151,
rpt-4,0.357763,0.785095,O17071,Probable 26S protease regulatory subunit 10B,17.626,17.1751,16.7015,16.7028,16.8188,16.6283,16.6559,16.6712,0.785095,0.30808,0.357763,1.58516,
ugt-42,0.0532436,0.0366656,O17123,UDP-GlucuronosylTransferase,14.0603,12.0581,12.7883,13.6431,12.83,12.5837,13.3317,13.5914,0.0366656,0.946719,0.0532436,0.105997,
"C24H12,4",-0.69702,1.81391,O17157,Uncharacterized protein,14.6357,14.215,13.8953,14.2354,15.1127,14.8723,15.2113,14.5733,1.81391,0.0730877,-0.69702,-3.35368,
fum-1,0.227268,0.581677,O17214,"Probable fumarate hydratase, mitochondrial",19.1123,19.7039,19.0461,19.407,18.8187,19.064,19.1586,19.319,0.581677,0.418066,0.227268,1.23784,
rps-22,-0.421445,1.16904,O17218,"Ribosomal Protein, Small subunit",19.9979,20.6748,20.2656,20.432,20.4511,21.0005,20.9264,20.678,1.16904,0.173146,-0.421445,-2.22471,
mnat-1,0.163023,0.605995,O17245,MNAT (Menage a trois) TFIIH subunit,14.4255,14.2612,14.0202,14.4973,14.0051,14.0677,14.148,14.3313,0.605995,0.40184,0.163023,1.28018,
lmtr-5,-0.0832951,0.224979,O17268,"Late endosomal/lysosomal adaptor, Mapk (MAPK) and mToR (MTOR) activator homolog",15.4059,14.9284,14.8131,15.1194,15.3323,15.0543,15.2015,15.0119,0.224979,0.71601,-0.0832951,-0.560095,
heh-1,-0.67321,1.30045,O17271,Putative protein heh-1,15.6312,16.5251,16.5335,16.4919,16.5743,17.3595,17.0465,16.8942,1.30045,0.141079,-0.67321,-2.44593,
lgc-34,-0.5358,1.95946,O17274,Ligand-Gated ion Channel,15.6126,15.439,15.6164,16.0499,16.3199,16.076,16.116,16.3492,1.95946,0.058566,-0.5358,-3.629,
tomm-22,-0.273268,0.474787,O17287,Mitochondrial import receptor subunit TOM22 homolog,16.3734,15.7815,15.6646,16.0002,16.3034,15.6448,16.3248,16.6399,0.474787,0.495815,-0.273268,-1.04771,
mct-6,-0.191693,1.00271,O17328,MonoCarboxylate Transporter family,16.5145,16.6913,16.393,16.796,16.6981,16.801,16.8919,16.7707,1.00271,0.222153,-0.191693,-1.94769,
ttr-6,-0.265782,1.99894,O17345,TransThyretin-Related family domain,16.6266,16.6301,16.7865,16.8849,16.9583,16.9603,16.9731,17.0995,1.99894,0.0552804,-0.265782,-3.70537,
aagr-4,-0.006495,0.0149257,O17352,Acid Alpha Glucosidase Relate,15.5372,15.5277,15.3288,15.9086,15.8118,15.4919,15.4301,15.5946,0.0149257,0.977458,-0.006495,-0.0441518,
srp-2,0.34486,1.75261,O17365,SeRPin,15.5768,15.1965,15.3136,15.3097,15.1757,15.0588,14.8849,14.8977,1.75261,0.0776133,0.34486,3.24047,
pho-14,-0.0746274,0.152575,O17373,Intestinal acid PHOsphatase,14.8968,14.8197,15.316,14.9623,14.889,15.3961,15.2568,14.7513,0.152575,0.798814,-0.0746274,-0.398922,
spp-13,-0.770027,0.613814,O17387,SaPosin-like Protein family,12.5225,12.7745,14.6188,13.9047,13.4014,14.7244,14.8241,13.9508,0.613814,0.396228,-0.770027,-1.29373,
tag-123,0.579373,0.899099,O17388,Transmembrane 9 superfamily member,14.9491,15.4388,14.4455,15.8819,14.6563,14.3845,14.5003,14.8566,0.899099,0.257768,0.579373,1.77553,
tth-1,-0.228631,1.19738,O17389,Thymosin beta,17.6906,17.3431,17.278,17.518,17.7396,17.5988,17.6432,17.7626,1.19738,0.165052,-0.228631,-2.27218,
"F52H2,6",-0.164025,0.174161,O17397,Diminuto-like protein,12.4598,12.47,13.518,12.9557,12.2899,13.1458,13.0542,13.5697,0.174161,0.77226,-0.164025,-0.44835,
"F09G2,8",0.493648,1.03618,O17405,"Probable phospholipase D F09G2,8",13.9134,13.4169,12.995,13.8505,13.1177,12.7011,13.2764,13.106,1.03618,0.209616,0.493648,2.00328,
attf-2,-0.408227,1.3951,O17406,AT hook Transcription Factor family,16.8595,16.6039,16.2858,16.8538,17.2551,16.9848,16.8918,17.1041,1.3951,0.125072,-0.408227,-2.60736,
"CELE_F09G2,2",0.620917,3.3056,O17407,Uncharacterized protein,10.5811,10.3415,10.3488,10.5944,10.0197,9.80673,9.77604,9.77964,3.3056,0.0108777,0.620917,6.80161,+
"CELE_W02D7,5",0.152967,0.0888183,O17526,Uncharacterized protein,15.3543,12.7554,14.9696,14.122,14.549,13.7095,13.736,14.5949,0.0888183,0.878581,0.152967,0.244426,
sel-9,-0.19203,0.294504,O17528,Suppressor/enhancer of lin-12 protein 9,17.233,16.0592,16.6692,16.6758,16.5673,17.0436,16.697,17.0975,0.294504,0.641501,-0.19203,-0.704432,
hil-4,-0.553442,1.59797,O17536,"Histone H1,4",15.6126,15.3038,14.9741,15.3235,15.5612,16.1771,15.955,15.7343,1.59797,0.0952218,-0.553442,-2.96142,
clec-223,0.0122325,0.0290499,O17562,C-type LECtin,13.4212,13.4788,13.5178,12.9531,13.3488,13.2182,13.2629,13.4919,0.0290499,0.958382,0.0122325,0.0846437,
rpl-38,-0.0556827,0.0666581,O17570,60S ribosomal protein L38,19.0919,17.8024,18.7579,18.82,18.8695,18.6115,18.4322,18.7817,0.0666581,0.907917,-0.0556827,-0.187148,
pro-2,-0.254662,0.363493,O17580,Nucleolar complex protein 2 homolog,14.4214,13.3357,13.6319,13.7965,13.7787,13.8744,13.9106,14.6405,0.363493,0.579575,-0.254662,-0.840154,
pas-1,-0.0409975,0.0807589,O17586,Proteasome subunit alpha type-6,17.642,17.8792,18.1109,17.8302,17.4709,18.2012,18.0238,17.9304,0.0807589,0.888889,-0.0409975,-0.223836,
"C16C2,4",-0.308375,0.267243,O17591,Uncharacterized protein,14.398,13.2233,13.9376,13.9379,14.0592,13.096,14.5916,14.9834,0.267243,0.6722,-0.308375,-0.648864,
"C25A1,1",-0.665271,0.510909,O17594,Uncharacterized protein,13.5071,10.8275,11.8305,12.461,13.3512,12.5667,12.4434,12.9258,0.510909,0.466004,-0.665271,-1.11279,
"C27H6,8",-0.144592,0.6979,O17606,"UPF0160 protein C27H6,8",16.073,16.1679,16.2552,16.3448,16.2007,16.57,16.3902,16.2584,0.6979,0.348025,-0.144592,-1.43794,
ruvb-1,0.134075,1.14813,O17607,RuvB-like 1,16.1068,15.9579,16.1171,16.1241,15.8506,15.9478,15.9022,16.069,1.14813,0.177841,0.134075,2.18973,
"C29F3,7",-0.86744,4.27201,O17616,Uncharacterized protein,14.2626,14.2594,14.367,14.3198,15.2144,14.9327,15.225,15.3063,4.27201,0.00358621,-0.86744,-10.1416,+
"C29F7,1",0.201252,0.218109,O17620,Uncharacterized protein,14.1237,13.9563,13.7513,15.055,13.8426,13.6452,13.9007,14.6926,0.218109,0.720945,0.201252,0.545332,
"C29F7,2",0.520438,3.1368,O17621,Uncharacterized protein,16.7699,16.6665,16.4886,16.6911,16.2768,16.017,16.0731,16.1674,3.1368,0.013618,0.520438,6.32539,+
"C29F7,3",0.342816,2.17065,O17622,UMP-CMP kinase 1,16.4613,16.4021,16.5159,16.6409,15.9913,16.2342,16.1229,16.3004,2.17065,0.0444224,0.342816,4.04677,+
"C31C9,2",-0.333496,1.91046,O17626,Uncharacterized protein,17.8105,17.5681,17.6232,17.7177,17.9889,17.9547,17.8745,18.2353,1.91046,0.0623052,-0.333496,-3.53523,
ethe-1,0.754392,1.8766,O17636,ETHE1 (Human ETHylmalonic Encephalopathy) homolog,14.4708,14.7455,14.1949,14.9766,13.8319,13.6011,13.711,14.2264,1.8766,0.0660063,0.754392,3.47108,
col-179,-1.02081,0.275069,O17642,COLlagen,17.0293,12.5608,14.3108,17.5194,17.4915,17.7666,13.4529,16.7925,0.275069,0.663303,-1.02081,-0.664941,
idh-2,0.422194,2.13214,O17643,Isocitrate dehydrogenase [NADP],17.0401,16.7953,16.7261,17.0447,16.5042,16.29,16.5168,16.6064,2.13214,0.0465873,0.422194,3.96885,+
aspm-1,0.366772,0.908928,O17666,Uncharacterized protein,12.2792,11.8013,12.3865,12.3363,11.4217,11.98,11.7981,12.1366,0.908928,0.254182,0.366772,1.79188,
sams-1,-0.128385,0.50902,O17680,Probable S-adenosylmethionine synthase 1,19.5877,19.8713,19.3683,19.7184,19.8494,19.8182,19.6458,19.7457,0.50902,0.466925,-0.128385,-1.10941,
"C49F5,7",0.26937,0.224915,O17685,Uncharacterized protein,17.2076,15.6984,15.8546,16.7034,16.8622,15.3717,15.8162,16.3363,0.224915,0.715711,0.26937,0.559959,
nasp-2,0.748532,2.46288,O17687,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog,16.785,17.168,16.6167,16.93,15.8815,16.063,16.1509,16.4102,2.46288,0.0307403,0.748532,4.66636,+
ril-1,0.175112,0.751274,O17694,RNAi-Induced Longevity,18.5856,18.4147,18.363,18.5326,18.3898,18.4061,18.4077,17.9919,0.751274,0.321564,0.175112,1.52827,
hda-1,-0.0307953,0.133246,O17695,Histone deacetylase 1,14.877,14.7337,14.6043,14.558,14.594,14.7855,14.7017,14.8149,0.133246,0.824136,-0.0307953,-0.353517,
"CELE_D1086,3",-0.962548,3.15715,O17725,Uncharacterized protein,14.1744,14.4398,14.0326,14.273,14.8306,15.3015,15.3905,15.2473,3.15715,0.012948,-0.962548,-6.38138,+
"CELE_D1086,1",0.0432324,0.0711014,O17726,Uncharacterized protein,14.1891,14.0595,14.2521,14.1709,14.5003,13.7724,13.7371,14.4889,0.0711014,0.901366,0.0432324,0.198803,
"CELE_D1086,6",-1.43877,2.80981,O17729,Uncharacterized protein,14.116,14.8417,15.0196,14.535,16.427,16.296,15.7347,15.8097,2.80981,0.0207287,-1.43877,-5.4758,+
mpst-1,-0.329562,1.45885,O17730,Putative thiosulfate sulfurtransferase mpst-1,16.2643,16.2839,16.3981,15.9159,16.5751,16.4676,16.4305,16.7073,1.45885,0.114339,-0.329562,-2.71733,
"CELE_D2023,4",-0.60326,1.59497,O17731,Uncharacterized protein,15.6584,15.4679,15.3224,15.2374,16.3438,15.9965,16.2351,15.5238,1.59497,0.096128,-0.60326,-2.95608,
pyc-1,0.323,1.32667,O17732,Pyruvate carboxylase 1,17.1035,17.565,17.2673,17.3761,16.7658,17.1648,17.0859,17.0033,1.32667,0.137531,0.323,2.49046,
"CELE_D2023,6",-0.0514276,0.080405,O17735,Uncharacterized protein,13.6065,13.2447,13.5061,13.6002,13.8885,12.9178,13.6256,13.7313,0.080405,0.888984,-0.0514276,-0.222926,
clec-17,0.569762,1.57606,O17741,C-type LECtin,12.0596,11.5201,11.4873,11.4929,10.9501,11.2568,10.746,11.3278,1.57606,0.098213,0.569762,2.92257,
egl-21,-0.333495,1.96598,O17754,Carboxypeptidase E,13.8287,13.7527,13.7403,13.535,14.2317,14.0222,14.0237,13.913,1.96598,0.0579793,-0.333495,-3.64155,
tkt-1,0.12444,0.314252,O17759,TransKeTolase homolog,20.1152,20.5255,20.3575,20.3341,19.8986,20.5459,20.3371,20.0529,0.314252,0.624323,0.12444,0.743956,
ech-8,0.34558,0.180888,O17761,Enoyl-CoA Hydratase,12.2208,12.3007,12.8471,15.1679,13.5492,12.8512,12.4088,12.3451,0.180888,0.764616,0.34558,0.463498,
lipl-7,0.290352,1.013,O17766,Lipase,13.4918,13.2589,13.2723,13.0623,12.7112,13.0379,13.2757,12.899,1.013,0.217531,0.290352,1.96477,
pes-7,-0.713437,0.969733,O17772,Patterned Expression Site,12.3848,12.6199,11.3045,12.6844,13.5015,12.642,12.6948,13.0091,0.969733,0.232172,-0.713437,-1.89292,
col-98,0.628822,0.764533,O17805,COLlagen,13.3844,12.7691,14.1175,12.9111,11.8678,12.9824,12.98,12.8368,0.764533,0.316626,0.628822,1.55061,
"CELE_F15A4,6",-2.29871,3.58548,O17815,Uncharacterized protein,10.6614,10.3297,10.3771,10.623,12.8204,11.9816,13.0938,13.2903,3.58548,0.00796262,-2.29871,-7.6545,+
"CELE_F21A3,3",0.265296,0.155904,O17829,Uncharacterized protein,14.3406,13.9792,11.8714,13.7352,14.1499,13.0191,13.2245,12.4716,0.155904,0.795594,0.265296,0.406629,
pyk-1,0.282175,0.341928,O17836,Pyruvate kinase,15.3855,14.6687,15.4143,15.599,15.1897,14.1895,15.0093,15.5503,0.341928,0.597162,0.282175,0.798411,
mrpl-54,-0.69557,0.324382,O17839,"Mitochondrial Ribosomal Protein, Large",18.8935,15.0196,15.7473,15.2499,16.9305,17.2044,16.5881,16.9696,0.324382,0.614195,-0.69557,-0.76401,
"F37H8,5",0.126655,0.716319,O17861,"GILT-like protein F37H8,5",17.9558,18.141,17.9473,18.1395,17.7229,18.0193,17.9804,17.9545,0.716319,0.337263,0.126655,1.4692,
"CELE_F55B11,4",-1.83952,1.16386,O17890,Uncharacterized protein,10.8485,12.0935,14.4985,13.5363,14.1263,14.3148,14.922,14.9717,1.16386,0.174427,-1.83952,-2.21604,
"CELE_F55B11,2",-1.00354,3.04595,O17891,Uncharacterized protein,16.3778,16.2204,16.8749,16.1752,17.3312,17.4596,17.3693,17.5024,3.04595,0.015239,-1.00354,-6.08009,+
xhd-1,-0.149332,0.919548,O17892,Uncharacterized protein,16.1164,16.045,16.3636,16.1884,16.2084,16.3202,16.432,16.35,0.919548,0.250317,-0.149332,-1.80954,
"CELE_F55B11,3",-0.231575,0.311481,O17893,Uncharacterized protein,16.7828,17.3621,17.5238,16.9902,16.7908,18.0754,17.4116,17.3075,0.311481,0.62655,-0.231575,-0.738446,
haf-3,0.0496528,0.125833,O17895,HAlF transporter (PGP related),14.5615,14.4773,14.0924,14.4987,14.5805,14.3266,14.4313,14.0928,0.125833,0.83358,0.0496528,0.335795,
copz-1,0.177687,0.473621,O17901,Probable coatomer subunit zeta,16.5591,16.4474,16.5943,17.0253,16.2161,16.4276,16.5085,16.7633,0.473621,0.496197,0.177687,1.0456,
ctg-1,-0.293168,0.668359,O17907,CRAL/TRIO and GOLD domain containing,14.4032,14.1909,13.6217,14.3855,14.5714,14.2546,14.2723,14.6757,0.668359,0.365168,-0.293168,-1.38757,
ran-1,0.209122,0.873963,O17915,GTP-binding nuclear protein ran-1,19.4277,19.335,18.9133,19.2304,18.8839,19.0785,19.051,19.0566,0.873963,0.268332,0.209122,1.73369,
"K01G5,5",-0.624237,3.29395,O17919,Putative H/ACA ribonucleoprotein complex subunit 4,16.3293,16.1789,16.0532,15.9213,16.7655,16.7881,16.7701,16.6558,3.29395,0.0108,-0.624237,-6.76784,+
tbb-1,0.166137,0.220267,O17921,Tubulin beta chain,18.1508,18.4746,17.709,18.5173,18.0293,18.7187,17.7909,17.6483,0.220267,0.719618,0.166137,0.54998,
aipl-1,0.163315,0.737856,O17939,AIP1 (Actin Interacting Protein 1) Like,15.0088,15.2363,15.0578,15.2732,14.8441,15.1645,15.0926,14.8217,0.737856,0.325828,0.163315,1.50564,
"CELE_K10C3,5",-0.136123,0.427609,O17944,Uncharacterized protein,14.4405,14.1713,13.9272,14.3298,14.3929,14.2708,14.5781,14.1716,0.427609,0.526575,-0.136123,-0.961166,
dld-1,0.00938511,0.0315484,O17953,"Dihydrolipoyl dehydrogenase, mitochondrial",17.9811,18.1879,18.0874,17.9898,17.8077,18.066,18.2413,18.0937,0.0315484,0.953672,0.00938511,0.0916848,
"CELE_LLC1,2",-0.513318,1.45148,O17954,Uncharacterized protein,16.4309,16.2213,16.7024,16.6033,17.312,16.637,16.8472,17.215,1.45148,0.116142,-0.513318,-2.70456,
top-1,1.19348,1.68531,O17966,DNA topoisomerase 1,14.4326,13.6887,13.5329,14.343,12.9214,13.229,11.9037,13.1691,1.68531,0.0839075,1.19348,3.11793,
arrd-14,0.082135,0.179203,O17983,ARRestin Domain protein,14.4557,13.9038,14.0033,14.306,14.0666,13.7602,14.3554,14.1581,0.179203,0.767488,0.082135,0.459715,
pes-9,-0.0522075,0.174477,O18000,Patterned Expression Site,18.8825,18.8333,18.6761,18.6728,18.6849,19.1101,18.8162,18.6623,0.174477,0.771743,-0.0522075,-0.449065,
"CELE_R11H6,4",-0.688689,1.14713,O18002,Uncharacterized protein,13.7451,13.6811,13.9373,13.7319,14.2633,14.0162,14.1921,15.3784,1.14713,0.177567,-0.688689,-2.18806,
pde-12,-0.376542,0.363713,O18005,PhosphoDiEsterase,14.7361,13.4385,14.0588,14.7482,13.9519,14.3412,15.4501,14.7445,0.363713,0.579755,-0.376542,-0.840576,
grl-7,-0.194232,0.105294,O18015;Q52GX6,GRound-Like (Grd related),15.9115,13.6789,14.6522,14.0985,15.5819,13.5518,14.501,15.4833,0.105294,0.857682,-0.194232,-0.285715,
igdb-2,0.383188,0.565908,O18023,Ig-like and fibronectin type-III domain-containing protein 2,14.1712,13.4493,12.8092,13.9668,12.9618,13.3336,13.3405,13.2279,0.565908,0.427446,0.383188,1.21023,
dhs-4,0.0321753,0.0252801,O18030,"DeHydrogenases, Short chain",13.3927,11.7292,12.6765,12.5758,13.1386,11.9865,12.2325,12.8879,0.0252801,0.962938,0.0321753,0.0739522,
pfd-3,0.0912027,1.21199,O18054,Probable prefoldin subunit 3,16.4946,16.5735,16.4411,16.4293,16.3568,16.364,16.4546,16.3983,1.21199,0.16162,0.0912027,2.2967,
"CELE_T13F3,6",0.18621,0.897831,O18089,Uncharacterized protein,16.2761,16.5422,16.6261,16.5402,16.1869,16.4583,16.4102,16.1844,0.897831,0.258218,0.18621,1.77342,
"CELE_T20F10,2",0.196445,0.604569,O18092;Q1ZXS4,Uncharacterized protein,14.2632,14.1405,13.6365,14.2084,13.9983,13.8514,13.8765,13.7367,0.604569,0.403027,0.196445,1.27771,
"CELE_T26E3,4",-0.724308,1.89183,O18131,Uncharacterized protein,13.6797,14.6006,14.2107,14.2424,14.6704,15.0499,14.9763,14.934,1.89183,0.0650032,-0.724308,-3.49988,
tba-7,0.322052,0.581584,O18154,Tubulin alpha chain,19.3136,18.4022,18.2544,18.8174,18.0658,18.4343,18.4511,18.5483,0.581584,0.417859,0.322052,1.23768,
"CELE_T28D6,3",2.11347,3.27578,O18156,Uncharacterized protein,14.4746,13.4189,13.5347,13.8226,12.1053,11.129,11.696,11.8667,3.27578,0.0103562,2.11347,6.71547,+
ogt-1,-0.28875,1.06257,O18158;Q2L6Y4,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase;O-linked GlcNAc Transferase,12.5193,13.0182,12.9674,13.1069,13.0368,13.2255,13.2513,13.2533,1.06257,0.201791,-0.28875,-2.04716,
pptr-1,0.217383,0.965227,O18178,Serine/threonine-protein phosphatase 2A regulatory subunit pptr-1,16.1894,16.4097,16.0176,16.4282,15.8617,16.1281,16.0945,16.0911,0.965227,0.233994,0.217383,1.88543,
mrpl-12,-0.368355,0.910361,O18180,"Mitochondrial Ribosomal Protein, Large",16.2588,17.0779,16.5455,16.7893,17.0234,16.755,17.2782,17.0884,0.910361,0.254089,-0.368355,-1.79427,
"CELE_W09D10,1",0.332115,0.462156,O18181,Uncharacterized protein,14.9375,13.9361,14.1763,14.3053,14.4435,13.6254,13.5461,14.4117,0.462156,0.504078,0.332115,1.02472,
"CELE_W09D10,5",0.59714,3.1058,O18184,Uncharacterized protein,10.6755,10.3401,10.3527,10.6531,9.8338,9.90617,9.9447,9.94815,3.1058,0.0138085,0.59714,6.24086,+
mrpl-37,-0.4285,1.76706,O18199,"Mitochondrial Ribosomal Protein, Large",14.7157,14.6447,14.4547,15.0265,15.1784,15.2143,15.1884,14.9744,1.76706,0.0758483,-0.4285,-3.26702,
"mop-25,2",0.00998974,0.00585221,O18211,MO25-like protein 2,12.3679,14.7031,13.6991,13.4263,12.6804,14.0259,13.9576,13.4925,0.00585221,0.990769,0.00998974,0.0174869,
"CELE_Y53C12B,1",-0.228365,0.54992,O18215,Uncharacterized protein,13.9096,13.2255,13.9476,13.9349,14.1477,13.9251,13.7914,14.0668,0.54992,0.438024,-0.228365,-1.18209,
pno-1,-0.661155,1.50672,O18216,RNA-binding protein pno-1,13.0217,12.6254,13.1078,13.3569,13.4959,13.4088,13.6395,14.2123,1.50672,0.105662,-0.661155,-2.80066,
nos-3,-0.263773,0.77433,O18218;O62486,NanOS related,14.8406,14.596,14.3528,14.5937,14.9372,15.1204,14.4786,14.902,0.77433,0.3129,-0.263773,-1.56708,
"CELE_Y57G11A,4",0.245405,0.427555,O18222,Uncharacterized protein,14.3607,13.5747,13.4459,13.9909,13.9742,13.3544,13.6938,13.3681,0.427555,0.5265,0.245405,0.961065,
