geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value eat2_d5_N2_d5,log2FC,Student's T-test Test statistic eat2_d5_N2_d5,Sign p-val: 0.05 
"CELE_F32A11,1",0.587805,1.963,O62198,Uncharacterized protein,17.6215,17.7168,17.5692,17.6434,16.7359,17.4363,17.1748,16.8527,1.963,0.00460636,0.587805,3.63581,+
"CELE_F32H5,3",-0.678793,0.818307,O62210;Q95ZU4,Uncharacterized protein,14.593,12.8492,13.0205,13.6171,14.5228,14.1839,14.1862,13.9021,0.818307,0.0819237,-0.678793,-1.64081,
cey-1,-1.13081,3.43044,O62213,"C, Elegans Y-box",17.6517,17.6311,17.5708,17.6312,18.9723,18.983,18.3131,18.7396,3.43044,0.000663317,-1.13081,-7.17185,+
sdhd-1,0.592872,2.12276,O62215,"Putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",17.2178,17.4802,17.0372,17.2663,16.8256,16.8886,16.5266,16.3892,2.12276,0.00313692,0.592872,3.94999,+
"CELE_F33H2,6",0.33663,2.32819,O62216,Uncharacterized protein,14.5704,14.4883,14.4534,14.3824,14.0975,14.0759,14.0416,14.3329,2.32819,0.00214139,0.33663,4.37435,+
"CELE_F33H2,2",-0.367637,1.13513,O62219,Uncharacterized protein,14.5444,14.0332,13.7662,13.9238,14.4734,14.3825,14.423,14.4593,1.13513,0.0350682,-0.367637,-2.16803,+
"F33H2,3",-0.721637,1.609,O62220,Acidic leucine-rich nuclear phosphoprotein 32-related protein 1,15.515,15.8107,15.8408,15.6946,15.8994,16.3318,17.0145,16.5021,1.609,0.0104046,-0.721637,-2.98104,+
syx-7,-0.527545,0.902559,O62236,SYntaXin,14.6795,14.5396,14.4423,14.8823,15.3343,14.4581,15.0609,15.8006,0.902559,0.0652808,-0.527545,-1.78129,
myo-6,-0.144395,0.119443,O62244,MYOsin heavy chain structural genes,15.3928,14.0851,14.4547,13.3287,14.4974,14.0726,14.5381,14.7309,0.119443,0.649663,-0.144395,-0.320371,
cope-1,1.25997,2.49353,O62246,Coatomer subunit epsilon,16.0617,16.3068,16.27,16.4167,15.0045,14.7923,14.5106,15.7079,2.49353,0.00154169,1.25997,4.73445,+
tim-16,-0.96946,1.39207,O62250,Mitochondrial import inner membrane translocase subunit tim-16,14.5207,16.0039,15.7322,15.9301,16.6552,16.8225,16.2219,16.3652,1.39207,0.0177398,-0.96946,-2.60217,+
"F45G2,10",0.29286,0.896065,O62252,"MIP18 family protein F45G2,10",14.8564,15.188,14.9731,14.9861,14.8777,14.6594,14.3062,14.9889,0.896065,0.0665691,0.29286,1.77049,
dcap-2,2.81575,4.81781,O62255,mRNA-decapping enzyme 2,14.3903,13.9641,13.8398,14.3758,11.4859,11.1442,10.9513,11.7257,4.81781,0.000207547,2.81575,12.6129,+
"CELE_F53F8,5",-0.0191798,0.0239843,O62258,Uncharacterized protein,14.1451,14.2638,13.7615,14.3378,14.5278,14.2376,13.4453,14.3742,0.0239843,0.91692,-0.0191798,-0.0702581,
"CELE_F57C2,5",0.11417,1.04388,O62265;U4PAQ6,Uncharacterized protein,15.4458,15.3391,15.583,15.5245,15.3463,15.4198,15.3303,15.3393,1.04388,0.0452332,0.11417,2.01608,+
wago-4,-0.0999973,0.20253,O62275,Piwi-like protein,14.6755,15.0433,14.7823,14.829,14.7034,14.5878,15.0594,15.3794,0.20253,0.489613,-0.0999973,-0.511471,
dct-18,-0.496538,1.38376,O62277,"DAF-16/FOXO Controlled, germline Tumor affecting",18.4462,18.2571,18.3121,18.2564,18.8534,18.4362,18.6558,19.3125,1.38376,0.0182495,-0.496538,-2.58791,+
ttr-51,0.16083,1.5666,O62289,TransThyretin-Related family domain,20.7567,20.7609,20.6901,20.721,20.6827,20.4281,20.5853,20.5893,1.5666,0.0118326,0.16083,2.90584,+
"CELE_M01G12,9",0.966485,3.81587,O62317,Uncharacterized protein,17.1359,16.9555,16.9055,16.9507,16.2078,16.043,15.7294,16.1015,3.81587,0.000400691,0.966485,8.42206,+
rbm-28,0.0557549,0.0155333,O62325,RNA Binding Motif protein homolog,14.7436,15.3566,14.6117,14.6023,16.804,14.9673,15.9694,11.3505,0.0155333,0.94618,0.0557549,0.0459185,
gpx-2,0.713208,4.1693,O62327,Glutathione peroxidase 2,18.607,18.5835,18.47,18.521,17.8867,17.9672,17.8204,17.6544,4.1693,0.000107317,0.713208,9.72928,+
agl-1,1.06854,0.88791,O62334,"AGL (Amylo-1,6-GLucosidase, 4-alpha-glucanotransferase) glycogen debranching enzyme",16.6938,16.3527,14.9171,14.3116,14.3302,14.2128,14.3184,15.1397,0.88791,0.0681737,1.06854,1.75692,
fdps-1,0.372943,1.40285,O62336,Farnesyl DiPhosphate Synthetase,14.2864,14.5494,13.984,14.1682,13.7649,13.7856,13.8399,14.1059,1.40285,0.0172861,0.372943,2.62067,+
"CELE_R06C1,4",-1.32091,4.77388,O62337,Uncharacterized protein,17.9454,17.7744,17.881,17.9065,19.3881,19.3212,19.1396,18.9421,4.77388,0.000195556,-1.32091,-12.395,+
slc-25a21,1.49149,3.88895,O62347,SLC (SoLute Carrier) homolog,16.4151,16.6547,16.267,16.6945,14.7796,15.3434,15.1505,14.7919,3.88895,0.000424132,1.49149,8.67893,+
"CELE_R11H6,5",0.672616,2.88153,O62349,Uncharacterized protein,12.067,11.975,11.5488,11.732,11.1547,11.1088,11.1787,11.1903,2.88153,0.000789022,0.672616,5.65445,+
dnj-17,0.470495,1.02375,O62360,DNaJ domain (Prokaryotic heat shock protein),13.5969,13.7067,14.252,13.3125,13.5122,13.3697,12.894,13.2101,1.02375,0.0474723,0.470495,1.98263,+
"CELE_W01D2,1",0.192155,0.253993,O62388,Ribosomal protein L37,17.754,17.878,17.9135,17.8227,17.6839,18.445,16.9561,17.5146,0.253993,0.415438,0.192155,0.621397,
"CELE_W01F3,2",0.338145,1.15304,O62390,Uncharacterized protein,17.0499,17.1236,16.9558,17.1041,16.7504,16.4364,16.5701,17.124,1.15304,0.0332949,0.338145,2.19795,+
"CELE_Y17D7C,1",0.558564,1.3717,O62407,Uncharacterized protein,11.4876,11.9766,11.8246,12.4271,11.4766,11.1939,11.2224,11.5887,1.3717,0.0189007,0.558564,2.56726,+
ric-4,0.40164,1.42798,O62414,Synaptosomal-associated protein,14.4886,14.2066,14.0231,13.9224,13.815,13.8394,13.5051,13.8747,1.42798,0.0160648,0.40164,2.66395,+
lys-1,-0.941212,2.4249,O62415,Lysozyme-like protein 1,16.0352,15.9142,16.5968,15.9743,17.2933,16.689,17.1614,17.1417,2.4249,0.00182394,-0.941212,-4.58284,+
lys-2,0.0647976,0.0857388,O62416,Lysozyme-like protein 2,15.6281,15.5797,15.0235,15.1687,15.3627,14.6211,15.5028,15.6542,0.0857388,0.733472,0.0647976,0.23659,
"CELE_Y38H8A,3;C39H7,1",-0.19347,0.168331,O62426;Q18553,Uncharacterized protein,12.7314,13.1481,12.7141,11.8039,13.4647,12.4764,11.9854,13.2448,0.168331,0.54882,-0.19347,-0.435127,
ers-1,0.548512,3.36592,O62431,Probable glutamine--tRNA ligase,17.5634,17.5796,17.4696,17.4557,16.8587,17.1168,17.0662,16.8326,3.36592,0.000634615,0.548512,6.97851,+
dpy-4,0.880332,4.79734,O62432,DumPY: shorter than wild-type,18.4304,18.3723,18.2578,18.38,17.3567,17.5004,17.4246,17.6374,4.79734,0.000201835,0.880332,12.5109,+
afmd-2,0.306992,0.305687,O62460,ArylForMamiDase,13.5561,13.8896,13.7939,14.0577,13.943,13.2278,12.518,14.3806,0.305687,0.354252,0.306992,0.726886,
seld-1,1.70891,1.37577,O62461,"Probable selenide, water dikinase",12.2006,14.4569,14.3324,14.589,12.0049,12.5183,12.9081,11.3119,1.37577,0.0186583,1.70891,2.57423,+
"CELE_Y45F10B,3",-1.8617,5.06814,O62468,Uncharacterized protein,11.5578,12.0131,11.6737,11.8709,13.5697,13.5773,13.5163,13.8989,5.06814,0.000269939,-1.8617,-13.9245,+
"CELE_Y45F10D,7",0.38643,0.592322,O62477,Uncharacterized protein,14.5993,14.2823,14.0051,13.9012,14.1248,13.8339,13.0564,14.2273,0.592322,0.15308,0.38643,1.25641,
lact-9,-0.757896,1.02589,O62481,Beta-LACTamase domain containing,13.4623,14.0076,13.3436,13.1894,14.4363,13.8059,13.6569,15.1354,1.02589,0.0472863,-0.757896,-1.98618,+
"CELE_ZK550,3",-0.30799,0.60518,O62512,Uncharacterized protein,15.0365,14.8819,14.6858,14.8255,15.6161,14.8905,14.6659,15.4891,0.60518,0.147578,-0.30799,-1.27877,
"ZK550,6",1.04419,2.60107,O62515,Probable phytanoyl-CoA dioxygenase,16.5228,16.446,16.5218,16.4942,15.5657,15.8973,15.4525,14.8927,2.60107,0.0011623,1.04419,4.9784,+
"ZK795,3",0.468155,0.830126,O62518,"Brix domain-containing protein ZK795,3",13.6844,13.4542,13.4174,13.9051,13.8489,13.1256,13.0012,12.6127,0.830126,0.0794166,0.468155,1.66056,
impk-1,0.518125,0.307139,O62519,Kinase,15.3515,13.4422,13.5336,12.911,13.3453,12.7385,12.4876,14.5944,0.307139,0.352923,0.518125,0.729787,
tsg-101,-0.295005,0.727418,O76258,Tumor Susceptibility Gene homolog,14.8763,14.5591,14.6057,15.1909,15.2657,14.938,14.8179,15.3904,0.727418,0.105943,-0.295005,-1.48799,
ced-6,-1.31384,1.05052,O76337,Cell death protein 6,13.5449,14.3104,13.0872,13.0729,15.9236,14.94,13.1943,15.2129,1.05052,0.0447712,-1.31384,-2.02713,+
ilys-3,0.81767,1.09651,O76357,Invertebrate-type lysozyme 3,15.4573,16.7059,16.1079,16.2314,15.8134,14.7986,14.8083,15.8115,1.09651,0.039242,0.81767,2.10365,+
egl-4,1.25874,5.54731,O76360,cGMP-dependent protein kinase egl-4,16.8931,16.8717,16.7311,16.856,15.7171,15.4802,15.4553,15.6644,5.54731,0.000478261,1.25874,16.8051,+
tut-1,0.448927,0.66689,O76365,Cytoplasmic tRNA 2-thiolation protein 1,14.5287,14.6569,13.5465,14.2675,13.3021,14.2724,13.6554,13.9741,0.66689,0.124066,0.448927,1.38506,
"CELE_F29C4,2",0.11968,0.240656,O76367,Uncharacterized protein,16.2315,16.21,16.4795,16.3039,15.9965,15.7644,16.3487,16.6367,0.240656,0.43306,0.11968,0.593423,
rpt-5,0.106028,0.553393,O76371,"Proteasome Regulatory Particle, ATPase-like",17.7831,17.6587,17.9061,17.6488,17.5205,17.7925,17.7129,17.5467,0.553393,0.170429,0.106028,1.18821,
hpo-15,2.03085,3.50927,O76383,Uncharacterized protein,14.3875,13.7535,13.5801,13.2029,11.4039,11.7621,11.9724,11.6623,3.50927,0.000702128,2.03085,7.41398,+
mms-19,1.13952,2.54659,O76384,Yeast MMS related,13.1846,13.4624,12.8811,13.41,11.8808,12.6587,11.8049,12.0356,2.54659,0.00143149,1.13952,4.85382,+
"C24G6,8",-2.24911,4.35843,O76387,Probable peptidyl-tRNA hydrolase 2,11.8754,11.9902,12.5277,12.291,14.3197,14.0843,14.4504,14.8264,4.35843,0.000128655,-2.24911,-10.5006,+
syp-2,-0.0688555,0.0744302,O76388,Uncharacterized protein,13.5177,13.0821,12.7277,13.6866,13.8351,12.6554,13.2603,13.5387,0.0744302,0.764249,-0.0688555,-0.207477,
knl-3,-0.393772,0.174293,O76406,Kinetochore NuLl,17.3368,13.9864,13.6121,13.9882,15.0858,15.3858,14.9869,15.04,0.174293,0.538405,-0.393772,-0.44865,
"CELE_T10B5,3",0.911535,1.49908,O76407,Uncharacterized protein,15.062,14.9484,14.933,14.9356,13.9204,14.5269,13.1933,14.5923,1.49908,0.0135599,0.911535,2.78732,+
syx-18,1.67309,4.54058,O76413,SYntaXin,12.6035,12.8593,13.0094,12.9948,11.4343,10.9093,11.1221,11.3089,4.54058,0.000152778,1.67309,11.2956,+
"C24B9,3",-1.82353,3.87479,O76430,Uncharacterized protein,14.1348,13.6299,13.5891,13.1364,15.3493,15.354,15.5254,15.5555,3.87479,0.00041953,-1.82353,-8.62864,+
hcp-1,-0.97242,3.58709,O76447,HoloCentric chromosome binding Protein,14.4383,14.1992,14.166,14.1236,15.3686,15.0396,15.0048,15.4037,3.58709,0.000578797,-0.97242,-7.65964,+
"CELE_ZK1055,7",0.465842,2.24528,O76449,Uncharacterized protein,18.8894,18.9617,18.8068,18.8729,18.6733,18.3745,18.1598,18.4599,2.24528,0.00257503,0.465842,4.20014,+
nft-1,-1.10593,3.15252,O76463,Nitrilase and fragile histidine triad fusion protein NitFhit,14.4522,14.5895,14.3035,14.6088,15.2916,15.6664,15.4113,16.0083,3.15252,0.000590299,-1.10593,-6.36862,+
smg-2,-0.469735,2.6724,O76512,Regulator of nonsense transcripts 1,13.7983,14.0225,13.9918,13.8542,14.4274,14.5764,14.2914,14.2506,2.6724,0.000996283,-0.469735,-5.14473,+
"CELE_F13C5,2",-0.676883,0.511474,O76561,Uncharacterized protein,13.9614,15.566,15.2022,13.9793,15.9573,14.9564,16.2062,14.2964,0.511474,0.190854,-0.676883,-1.1138,
"F13C5,5",0.200487,0.511686,O76565,"Uncharacterized protein F13C5,5",15.253,15.1912,15.0284,14.9648,14.8965,14.6011,14.7626,15.3752,0.511686,0.190809,0.200487,1.11418,
rpn-11,-0.0806446,0.318037,O76577,26S proteasome non-ATPase regulatory subunit 14,17.4032,17.245,17.2668,17.2672,17.1877,17.2222,17.4994,17.5953,0.318037,0.342557,-0.0806446,-0.751465,
mrpl-28,-0.44008,1.16017,O76606,"Mitochondrial Ribosomal Protein, Large",14.0656,14.0797,14.2366,14.4558,14.8768,14.923,14.6492,14.149,1.16017,0.0325618,-0.44008,-2.20986,+
"CELE_Y23H5A,3",0.263465,1.52274,O76616,Uncharacterized protein,15.1153,15.1217,14.8796,14.8931,14.5579,14.7752,14.7588,14.8639,1.52274,0.0128519,0.263465,2.82868,+
"CELE_Y57G7A,1",0.783564,0.583878,O76628,Uncharacterized protein,14.7984,14.3959,14.5327,14.304,11.908,14.2231,14.7177,14.0479,0.583878,0.157012,0.783564,1.24169,
emc-2,0.223652,0.926601,O76630,EMC Endoplasmic Membrane protein Complex (Yeast EMC) homolog,15.7771,15.6428,15.6175,15.5662,15.5957,15.1428,15.3426,15.6278,0.926601,0.0613014,0.223652,1.82126,
"CELE_F25E5,5",2.89923,3.08972,O76651,Uncharacterized protein,15.9658,14.9235,15.6773,15.6095,12.9219,13.2875,11.4338,12.936,3.08972,0.000600197,2.89923,6.19735,+
"CELE_H34I24,2",-0.553338,2.26055,O76672,Uncharacterized protein,16.6823,16.7899,16.6602,16.7116,16.9665,17.5903,17.2415,17.2591,2.26055,0.00241807,-0.553338,-4.23193,+
"CELE_M01G5,1",0.41978,1.76452,O76686,Uncharacterized protein,11.95,11.9333,11.5609,11.7382,11.4319,11.1939,11.2754,11.6021,1.76452,0.00732654,0.41978,3.26235,+
"CELE_M01G5,3",0.140902,0.890245,O76687,Uncharacterized protein,16.1391,16.0175,15.9699,15.8853,15.9342,15.9913,15.7831,15.7396,0.890245,0.067615,0.140902,1.7608,
nlp-47,0.23085,0.275757,O76722,Neuropeptide-Like Protein,15.0043,14.117,14.303,14.985,13.9879,14.1403,14.2219,15.1357,0.275757,0.388787,0.23085,0.666351,
glh-4,-0.72357,1.92396,O76743,ATP-dependent RNA helicase glh-4,13.7351,13.9978,13.979,13.8418,14.4268,14.7076,14.2084,15.1052,1.92396,0.00494479,-0.72357,-3.56095,+
"CELE_T19D12,4",0.104916,0.738249,O76836,Uncharacterized protein,17.2132,17.2158,17.1064,17.1724,17.0198,16.9879,17.2653,17.0151,0.738249,0.102631,0.104916,1.5063,
mig-6,-0.77844,2.12341,O76840,Papilin,19.0954,19.2025,18.897,18.9914,19.8116,19.3972,19.7877,20.3036,2.12341,0.0031453,-0.77844,-3.9513,+
tpst-1,1.88747,3.17474,O77081,Protein-tyrosine sulfotransferase A,13.9114,13.3304,12.591,13.3737,11.4806,11.2074,11.2673,11.7013,3.17474,0.000595833,1.88747,6.43009,+
"hsp-16,48",1.07631,3.41889,P02513,"Heat shock protein Hsp-16,48/Hsp-16,49",16.8699,17.1638,16.8544,17.0954,16.1569,16.1272,15.7131,15.6811,3.41889,0.000659176,1.07631,7.13693,+
unc-54,0.634105,3.43454,P02566,Myosin-4,22.6843,22.3801,22.3233,22.4,21.804,21.8785,21.8521,21.7166,3.43454,0.000666667,0.634105,7.18427,+
myo-1,0.299289,1.16927,P02567,Myosin-1,18.0298,17.9501,17.8981,17.8796,17.7752,17.3295,17.5364,17.9195,1.16927,0.0316859,0.299289,2.22509,+
his-11;his-4,0.055882,0.303042,P04255;Q27894,Histone H2B 1;Histone H2B 2,20.6764,20.7086,20.526,20.6411,20.4755,20.7764,20.5392,20.5374,0.303042,0.356907,0.055882,0.721592,
gpd-1,-0.648,2.83316,P04970,Glyceraldehyde-3-phosphate dehydrogenase 1,17.3319,17.3892,17.6274,17.7426,18.1917,18.007,18.1598,18.3245,2.83316,0.000813169,-0.648,-5.5335,+
msp-10,-6.15773,4.88796,P05634,Major sperm protein 10/36/56/76,14.4667,15.3856,13.7133,14.1448,21.0169,20.7947,20.8816,19.6482,4.88796,0.000230366,-6.15773,-12.9682,+
vit-2,0.926438,3.37792,P05690,Vitellogenin-2,25.0145,25.0152,24.9137,24.9649,24.1525,24.2472,24.1347,23.6682,3.37792,0.000641555,0.926438,7.01413,+
vit-5,0.672385,2.95424,P06125,Vitellogenin-5,24.7841,24.7732,24.6575,24.709,24.1478,24.2002,24.1598,23.7264,2.95424,0.000711744,0.672385,5.83985,+
"hsp-16,2",0.0400226,0.0316504,P06582,"Heat shock protein Hsp-16,2",14.8253,14.7506,14.8573,14.9076,15.8081,15.0404,14.6031,13.7291,0.0316504,0.89159,0.0400226,0.0919717,
hsp-1,-1.24992,4.03789,P09446,Heat shock 70 kDa protein A,21.3135,21.3031,21.1623,21.2519,22.3364,22.75,22.7123,22.2318,4.03789,9.15E-05,-1.24992,-9.22374,+
act-1;act-3,-0.0723128,0.198398,P0DM41;P0DM42,Actin-1;Actin-3,25.058,25.1807,25.0656,25.1771,25.4166,25.4444,25.0193,24.8905,0.198398,0.496314,-0.0723128,-0.5024,
gst-1,0.729193,4.09558,P10299,Glutathione S-transferase P,18.8596,18.7889,18.7051,18.5986,17.9362,18.1641,17.9466,17.9886,4.09558,9.89E-05,0.729193,9.4427,+
unc-15,0.197638,0.167029,P10567,Paramyosin,22.1989,22.2852,21.777,21.9615,22.6009,22.6008,20.848,21.3822,0.167029,0.551449,0.197638,0.432161,
his-24,0.680152,1.2184,P10771,"Histone H1,1",15.5443,15.94,15.3653,15.9931,14.5124,14.9075,14.9808,15.7214,1.2184,0.0281912,0.680152,2.30747,+
act-2,-2.0716,1.07836,P10984,Actin-2,12.8028,17.4889,14.1667,14.8072,16.4957,16.709,17.2486,17.0987,1.07836,0.0411579,-2.0716,-2.07342,+
hsp-6,-0.852132,4.77747,P11141,"Heat shock 70 kDa protein F, mitochondrial",19.5881,19.5561,19.3904,19.5145,20.3487,20.4265,20.4614,20.2212,4.77747,0.000196429,-0.852132,-12.4127,+
mec-7,-0.193857,0.503316,P12456,Tubulin beta-1 chain,14.8668,14.8709,14.84,14.7453,14.9675,14.6427,15.0018,15.4865,0.503316,0.195523,-0.193857,-1.09919,
myo-3,0.282425,1.80893,P12844,Myosin-3,18.8902,18.8747,18.8092,18.8037,18.4333,18.4433,18.5899,18.7816,1.80893,0.00679163,0.282425,3.34442,+
myo-2,0.000994682,0.0111727,P12845,Myosin-2,18.0755,18.024,17.996,18.0287,17.9862,18.0965,17.9973,18.0404,0.0111727,0.960651,0.000994682,0.033187,
hil-2,-0.47006,0.411251,P15796,"Histone H1,2",12.534,12.0152,13.6473,12.9313,12.2939,13.944,13.0624,13.7077,0.411251,0.256817,-0.47006,-0.930695,
ama-1,0.881215,3.69442,P16356,DNA-directed RNA polymerase II subunit RPB1,14.5019,14.4457,14.3404,14.5242,13.4847,13.7758,13.6992,13.3277,3.69442,0.000541538,0.881215,8.00968,+
emb-9,0.915119,2.03436,P17139,Collagen alpha-1(IV) chain,16.842,16.6637,16.5804,16.598,15.2446,15.7362,15.661,16.3817,2.03436,0.00391812,0.915119,3.77454,+
let-2,-0.71022,4.26387,P17140,Collagen alpha-2(IV) chain,15.7619,15.5695,15.7701,15.699,16.4058,16.331,16.561,16.3437,4.26387,0.000118598,-0.71022,-10.1083,+
gpd-2,-0.188534,0.695667,P17329,Glyceraldehyde-3-phosphate dehydrogenase 2,21.0256,21.0817,21.0921,21.0741,21.036,21.6354,21.1657,21.1905,0.695667,0.114545,-0.188534,-1.43414,
gpd-3,-1.00574,2.16266,P17330,Glyceraldehyde-3-phosphate dehydrogenase 3,17.0355,17.189,17.4639,16.5394,17.7941,17.8293,18.4606,18.1667,2.16266,0.00288865,-1.00574,-4.03053,+
gpb-1,0.23466,2.2488,P17343,Guanine nucleotide-binding protein subunit beta-1,17.8743,17.936,17.8445,17.8628,17.5674,17.6778,17.7777,17.5562,2.2488,0.00251979,0.23466,4.20745,+
mtl-1,2.436,4.43636,P17511,Metallothionein-1,17.358,17.5606,17.0344,16.997,15.3126,14.5241,14.5771,14.7921,4.43636,0.000135802,2.436,10.8342,+
kin-3,0.884612,4.29835,P18334,Casein kinase II subunit alpha,16.9138,17.0064,16.8663,16.943,16.0123,15.9255,15.9678,16.2854,4.29835,0.000122905,0.884612,10.2498,+
col-8,0.00495481,0.0229783,P18833,Cuticle collagen 8,16.2047,16.3096,16.1717,16.2667,16.3008,16.3574,16.0506,16.224,0.0229783,0.919864,0.00495481,0.0673833,
col-19,-0.816616,3.09291,P18835,Cuticle collagen 19,12.0656,11.6636,11.8557,11.653,12.734,12.7008,12.361,12.7084,3.09291,0.00060198,-0.816616,-6.20597,+
vit-4,1.04048,4.04095,P18947,Vitellogenin-4,21.4707,21.3069,21.3316,21.2154,20.4924,20.4239,20.0769,20.1694,4.04095,9.17E-05,1.04048,9.23521,+
vit-6,1.19745,3.1307,P18948,Vitellogenin-6,25.3173,25.3071,25.1543,25.1928,24.1418,24.4798,23.9717,23.5883,3.1307,0.000576613,1.19745,6.30871,+
mlc-1,-0.120667,0.317361,P19625,Myosin regulatory light chain 1,21.5485,21.57,21.5676,21.4811,22.003,21.8353,21.5233,21.2881,0.317361,0.343031,-0.120667,-0.750126,
mlc-2,-0.36868,0.712371,P19626,Myosin regulatory light chain 2,16.7964,16.6025,16.6405,16.4634,16.4484,16.7314,17.4758,17.3219,0.712371,0.110263,-0.36868,-1.46251,
deb-1,0.507965,2.26156,P19826;Q8MPS2,Vinculin;DEnse Body,16.773,16.9674,16.7616,16.8264,16.5985,16.4027,16.181,16.1144,2.26156,0.00242227,0.507965,4.23403,+
"cyc-2,1",-0.62936,3.34589,P19974,"Cytochrome c 2,1",20.5965,20.2903,20.2459,20.2823,20.8638,21.0041,21.0385,21.0261,3.34589,0.000624852,-0.62936,-6.91937,+
hsp-4,-0.611576,2.86877,P20163,Heat shock 70 kDa protein D,21.091,21.0364,20.9664,20.9656,21.8505,21.5476,21.7328,21.375,2.86877,0.000837998,-0.611576,-5.62236,+
kin-1,2.69962,1.70311,P21137,cAMP-dependent protein kinase catalytic subunit,18.1997,17.9275,17.4201,16.3561,14.1448,17.0324,14.0603,13.8674,1.70311,0.0082189,2.69962,3.15018,+
let-60,-0.0747275,0.353765,P22981,Ras protein let-60,15.6608,15.7765,15.5028,15.7421,15.6939,15.7358,15.6173,15.9341,0.353765,0.305484,-0.0747275,-0.821394,
nduo-1,0.729638,2.1819,P24887,NADH-ubiquinone oxidoreductase chain 1,16.4159,15.9764,16.593,16.5139,15.8461,15.5917,15.3431,15.7997,2.1819,0.00281768,0.729638,4.06969,+
atp-6,0.685087,1.08978,P24888,ATP synthase subunit a,17.1203,17.445,16.9305,17.2648,16.9232,16.8771,15.601,16.6188,1.08978,0.0397856,0.685087,2.09243,+
ctb-1,-1.17791,1.45453,P24890,Cytochrome b,12.0503,11.8216,11.8275,11.748,12.1592,12.4633,13.6153,13.9213,1.45453,0.0148908,-1.17791,-2.70986,+
nduo-4,-0.114713,0.144223,P24892,NADH-ubiquinone oxidoreductase chain 4,15.1857,14.3327,14.188,14.19,14.4396,15.1386,14.4284,14.3488,0.144223,0.595958,-0.114713,-0.379443,
cox-1,0.409118,1.14496,P24893,Cytochrome c oxidase subunit 1,12.0755,11.9582,11.872,11.3998,11.4596,11.2307,11.2544,11.7244,1.14496,0.0340408,0.409118,2.18445,+
ctc-2,0.957197,4.54635,P24894,Cytochrome c oxidase subunit 2,18.941,18.8644,18.9451,18.832,17.8365,17.7782,18.0156,18.1234,4.54635,0.000154386,0.957197,11.3217,+
nduo-5,-0.265538,0.263008,P24896,NADH-ubiquinone oxidoreductase chain 5,13.1616,14.0782,13.758,13.5783,13.1051,13.4712,14.6172,14.4447,0.263008,0.403882,-0.265538,-0.640119,
cpr-1,-1.13186,1.86657,P25807,Gut-specific cysteine proteinase,12.7076,12.954,13.2421,13.319,13.3604,14.7546,14.2315,14.4037,1.86657,0.00581376,-1.13186,-3.45218,+
hsp-3,-0.26313,2.37449,P27420,Heat shock 70 kDa protein C,20.3144,20.4771,20.2462,20.3319,20.6101,20.6833,20.5209,20.6079,2.37449,0.00198894,-0.26313,-4.47344,+
ahcy-1,0.0213022,0.0631135,P27604,Adenosylhomocysteinase,20.9854,20.9865,20.8882,20.9895,20.7562,21.2835,20.8861,20.8387,0.0631135,0.796197,0.0213022,0.177785,
inf-1,0.370945,2.25737,P27639,Eukaryotic initiation factor 4A,19.0275,19.3265,19.0036,19.045,18.72,18.8242,18.7614,18.6131,2.25737,0.00247806,0.370945,4.22529,+
crt-1,-0.131413,0.445191,P27798,Calreticulin,19.6019,19.4121,19.4495,19.5115,19.8611,19.3417,19.4875,19.8102,0.445191,0.231749,-0.131413,-0.993641,
kin-10,0.078155,0.311456,P28548,Casein kinase II subunit beta,17.2329,17.0554,16.8398,17.114,16.9121,16.897,16.9403,17.1802,0.311456,0.349084,0.078155,0.738395,
sem-5,-0.415207,0.606257,P29355,Sex muscle abnormal protein 5,13.698,14.4361,14.186,14.7656,14.6065,14.3823,14.3884,15.3693,0.606257,0.147097,-0.415207,-1.28064,
eef-2,0.29284,0.944576,P29691,Elongation factor 2,22.322,22.247,22.1213,22.1581,22.0437,22.2279,21.8915,21.5139,0.944576,0.0588141,0.29284,1.85113,
kin-2,0.776603,2.8026,P30625,cAMP-dependent protein kinase regulatory subunit,18.2388,18.2947,18.0224,18.2138,17.7288,17.1719,17.2379,17.5246,2.8026,0.000842444,0.776603,5.45805,+
