geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d5_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
clec-209,-0.276353,0.416111,G5EBG4,C-type LECtin,16.0661,16.1448,16.1179,16.2125,16.9402,16.2961,16.7746,15.6357,0.416111,0.233636,-0.276353,-0.939773,
tat-5,0.764385,1.79452,G5EBH1;G5EE81;G5EGE0,Phospholipid-transporting ATPase,13.8069,14.0794,14.234,14.2605,12.7155,13.5508,13.5595,13.4974,1.79452,0.00635274,0.764385,3.31771,+
sma-1,-0.587842,1.55647,G5EBH3;G5EC35;G5EFW3,SMAll;Beta chain spectrin homolog Sma1;SMAll,15.6553,15.0388,15.574,15.5794,15.7001,16.4016,15.9839,16.1133,1.55647,0.010844,-0.587842,-2.88797,+
calu-1,-0.297442,1.24255,G5EBH7,CALUmenin (Calcium-binding protein) homolog,18.0625,18.1673,17.9893,18.0817,18.6904,18.1766,18.19,18.4337,1.24255,0.0240794,-0.297442,-2.34809,+
4D656,0.112954,0.416371,G5EBI0,4D656,17.4566,17.5064,17.5394,17.5136,17.6282,17.3876,17.0669,17.4816,0.416371,0.233486,0.112954,0.940258,
ceeh-1,1.94442,4.08847,G5EBI4,Epoxide hydrolase 1,12.5977,11.9617,12.2661,12.5508,10.6897,10.307,10.5658,10.0362,4.08847,0,1.94442,9.41547,+
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",-0.205349,0.282813,G5EBJ0;O01340;Q93351,Uncharacterized protein,11.5089,12.0156,11.7594,11.7821,12.7969,11.5486,11.8774,11.6645,0.282813,0.353298,-0.205349,-0.68075,
fbp-1,-0.261523,1.03607,G5EBJ7,"Fructose-1,6-BiPhosphatase",18.0556,17.9547,18.2119,18.033,18.0756,18.6487,18.2934,18.2836,1.03607,0.0397505,-0.261523,-2.00309,+
"CELE_Y59E9AR,1",-0.306984,1.25848,G5EBJ8,Major sperm protein,19.7777,19.6868,19.5837,19.7244,20.0398,20.1969,19.6451,20.1187,1.25848,0.0229398,-0.306984,-2.37495,+
fmo-2,-3.4328,6.18265,G5EBJ9,Flavin-containing monooxygenase,12.3892,12.2884,12.8193,12.1095,15.9695,15.7175,15.8095,15.8411,6.18265,0,-3.4328,-21.5219,+
pbo-4,-0.14511,0.142104,G5EBK1,Na(+)/H(+) exchanger protein 7,13.3128,13.2128,12.8739,12.8469,14.0395,12.6506,13.6132,12.5236,0.142104,0.56512,-0.14511,-0.374467,
erm-1,-0.0308905,0.15809,G5EBK3,ERM-1B,18.0546,18.2243,18.0468,18.1521,18.0656,18.1954,18.036,18.3044,0.15809,0.534759,-0.0308905,-0.411674,
atg-7,-1.28093,1.55677,G5EBK4,AuTophaGy (Yeast Atg homolog),11.9941,11.8321,12.2258,10.5478,12.6204,13.1074,13.5103,12.4853,1.55677,0.0108482,-1.28093,-2.8885,+
ras-1,-0.751563,1.18693,G5EBK8,GTP binding protein,11.4319,10.8912,11.4249,11.2636,11.523,12.4391,11.4283,12.6274,1.18693,0.0275979,-0.751563,-2.25465,+
sas-7,-0.485801,0.80534,G5EBL8,Uncharacterized protein,11.9329,11.8627,11.8131,11.5262,12.9405,11.7743,11.8117,12.5517,0.80534,0.0749204,-0.485801,-1.6191,
ego-2,0.678888,1.72717,G5EBN5;H8ESG1,Enhancer of Glp-One (Glp-1),14.7676,15.533,15.0765,14.8084,14.2319,14.1191,14.6497,14.4693,1.72717,0.00750912,0.678888,3.19395,+
snf-3,0.76681,3.2445,G5EBN9,Sodium- and chloride-dependent betaine transporter,16.1195,16.096,15.8968,15.9342,15.4792,15.0573,15.0957,15.347,3.2445,0.000269706,0.76681,6.62608,+
"CELE_K08C7,6",1.37039,4.96159,G5EBP0,Uncharacterized protein,14.9192,14.9767,15.0201,15.1053,13.4414,13.6063,13.596,13.896,4.96159,0,1.37039,13.3513,+
"CELE_ZC247,1",1.16531,2.78404,G5EBP5,Uncharacterized protein,20.4896,20.5348,20.1638,20.318,19.7396,19.1096,18.7868,19.2091,2.78404,0.000565771,1.16531,5.41261,+
gdi-1,0.0264101,0.161834,G5EBR1;Q2V4S2,Rab GDP dissociation inhibitor,18.3464,18.3023,18.3999,18.3675,18.1724,18.3068,18.4501,18.3812,0.161834,0.527614,0.0264101,0.420281,
srp-7,1.08885,5.53661,G5EBT3,SeRPin,16.5884,16.4865,16.5715,16.5104,15.5889,15.3236,15.3797,15.5093,5.53661,0,1.08885,16.7349,+
"CELE_F17C11,12",0.561465,0.545796,G5EBT8;G5EC34,Uncharacterized protein,14.5331,13.6213,13.6052,14.3983,13.8495,14.4147,12.565,13.0828,0.545796,0.157803,0.561465,1.17481,
"CELE_H27A22,1",0.67416,2.04087,G5EBT9;G5EF46,Uncharacterized protein,14.6558,15.1904,14.3454,14.6164,14.0403,13.992,13.9983,14.0808,2.04087,0.00341787,0.67416,3.78732,+
zmp-3,-0.286615,0.350069,G5EBU3,Matrix metalloproteinase-C,13.3191,13.6719,13.1461,12.3666,13.8315,13.0454,13.0241,13.7492,0.350069,0.287254,-0.286615,-0.814237,
"CELE_T12D8,9",0.0615752,0.360229,G5EBU8;G5EFT0,Uncharacterized protein,15.2571,15.1901,15.2214,15.0726,15.2231,15.0513,14.9862,15.2342,0.360229,0.278311,0.0615752,0.833873,
ipla-3,1.76471,1.75592,G5EBV1;G5EC56;G5EGD6,Intracelllar PhosphoLipase A family,11.8708,12.1311,11.572,11.2948,10.2936,10.5196,8.42579,10.5708,1.75592,0.00706129,1.76471,3.24655,+
lec-10,-1.07401,2.71839,G5EBV4,Galectin,15.7117,15.421,15.9918,15.58,16.7792,16.2777,17.0155,16.9282,2.71839,0.000619372,-1.07401,-5.25394,+
flp-12,-2.21366,1.63329,G5EBV5,FMRF-Like Peptide,11.9991,11.8401,9.04727,11.7721,13.1241,13.1515,13.3085,13.929,1.63329,0.00933386,-2.21366,-3.02438,+
pgl-3,0.380463,3.18061,G5EBV6;Q965J2,PGL-3;Uncharacterized protein,15.8035,15.9037,15.7906,15.7977,15.3757,15.5621,15.3365,15.4993,3.18061,0.00028777,0.380463,6.44639,+
usp-50,-0.13753,0.131854,G5EBW2,Ubiquitin Specific Protease,12.0593,11.8092,11.6625,11.8182,10.8775,12.4296,12.0202,12.5721,0.131854,0.588124,-0.13753,-0.350204,
"CELE_T19A6,1",1.4018,4.06149,G5EBW4;G5EDW0;G5EE99,Uncharacterized protein,11.6291,11.9707,12.192,11.8642,10.718,10.2958,10.4214,10.6138,4.06149,0,1.4018,9.31275,+
fecl-1,0.292462,2.03907,G5EBW5,FErroChelatase-Like,14.0163,14.1821,14.1967,14.0448,14.0003,13.7306,13.7836,13.7555,2.03907,0.00346039,0.292462,3.78379,+
klp-18,1.68718,1.69416,G5EBX0,Kinesin-like protein,15.9499,13.667,14.484,14.9831,12.9842,12.7218,12.8175,13.8117,1.69416,0.00822494,1.68718,3.13396,+
rtfo-1,-0.308149,0.581154,G5EBY0,RNA polymerase-associated protein RTF1 homolog,13.0941,13.0658,13.2943,12.8191,13.9794,13.0805,12.9655,13.4804,0.581154,0.14244,-0.308149,-1.23693,
nmy-2,0.886485,3.28949,G5EBY3,Non-muscle MYosin,16.5709,16.4992,16.3757,16.4268,15.8606,15.2633,15.5516,15.6512,3.28949,0.000218964,0.886485,6.75496,+
let-418,-0.140622,0.827569,G5EBZ4,Protein let-418,14.4835,14.4769,14.5869,14.457,14.7459,14.5059,14.505,14.81,0.827569,0.070914,-0.140622,-1.65629,
evl-14,0.279848,0.763529,G5EC05,Uncharacterized protein,13.8564,13.4837,13.3986,13.1499,12.9912,13.4111,13.0314,13.3355,0.763529,0.0835246,0.279848,1.54892,
lec-9,-0.308197,0.971175,G5EC10,Galectin,17.0397,16.5974,17.0009,16.6984,16.9533,17.1236,17.0062,17.4861,0.971175,0.0474853,-0.308197,-1.89531,+
smn-1,0.710518,2.37836,G5EC16;G5EFQ8,SMN (Human Survival Motor Neuron gene) homolog,14.8767,14.7872,14.5448,14.7605,14.3415,13.6809,14.1579,13.9467,2.37836,0.00157381,0.710518,4.48178,+
obr-3,1.63788,3.49862,G5EC19;Q8MPR9,Oxysterol Binding protein (OSBP) Related,14.909,14.3467,14.4123,14.0122,12.5522,13.0299,12.9545,12.5921,3.49862,0.00019479,1.63788,7.3809,+
"CELE_F55G11,4",2.17344,5.75802,G5EC22,Uncharacterized protein,18.6922,18.848,18.4433,18.6704,16.6537,16.2509,16.5236,16.532,5.75802,0,2.17344,18.2457,+
hcf-1,0.413355,2.05931,G5EC23,HCF1 related,15.5435,15.614,15.2935,15.5234,15.2246,14.8988,14.9807,15.2168,2.05931,0.00333042,0.413355,3.82365,+
ptp-2,-0.31739,0.429918,G5EC24,Tyrosine-protein phosphatase non-receptor type ptp-2,13.3957,12.4489,13.5457,12.9457,13.4391,14.0009,13.0917,13.0737,0.429918,0.223765,-0.31739,-0.965447,
alh-6,0.0565848,0.260311,G5EC31,ALdehyde deHydrogenase,17.3561,17.5297,17.4437,17.4921,17.5444,17.1949,17.344,17.5119,0.260311,0.380385,0.0565848,0.634532,
sorb-1,0.317562,0.277825,G5EC32,SORBin homolog,13.4619,14.4136,14.407,14.4744,13.573,15.0856,13.3884,13.4396,0.277825,0.359282,0.317562,0.67058,
tre-1,-0.55134,0.684148,G5EC40,Trehalase,13.1656,13.6289,13.2592,11.9979,13.6257,13.0903,13.86,13.681,0.684148,0.10614,-0.55134,-1.41453,
zen-4,-2.16663,3.7539,G5EC43;G5EG83;Q8MQ03;Q8MQ04;V6CL80;V6CLB1,Kinesin-like protein,12.0485,11.9414,11.8543,11.8534,14.8134,14.1014,13.6254,13.8238,3.7539,7.04E-05,-2.16663,-8.20941,+
"CELE_F53F4,14",-0.526704,0.964758,G5EC45,Uncharacterized protein,13.3118,13.5536,13.215,13.1706,14.5335,13.7012,13.8733,13.2499,0.964758,0.0479795,-0.526704,-1.88465,+
nspc-15,0.869085,0.697715,G5EC48,"Nematode Specific Peptide family, group C",12.0249,11.7038,9.42856,11.6619,10.5995,10.2956,10.1804,10.2672,0.697715,0.101919,0.869085,1.43762,
mboa-3,-0.250403,0.189378,G5EC53,Lysophospholipid acyltransferase,11.7086,12.1036,12.4477,13.5238,11.7894,13.3375,13.0949,12.5637,0.189378,0.479108,-0.250403,-0.482453,
mpz-1,0.81019,0.679637,G5EC55;G5EC95;G5ECZ8,Multiple PDZ domain protein,17.0402,16.543,17.7428,18.7767,16.7646,17.4533,15.9284,16.7156,0.679637,0.107398,0.81019,1.40683,
2O16,-0.639435,2.36964,G5EC67,2O16,14.8445,14.7266,15.0031,14.5112,15.3897,15.2471,15.3118,15.6946,2.36964,0.00161556,-0.639435,-4.46299,+
gst-20,0.937937,1.67681,G5EC71,Glutathione S-Transferase,17.7745,17.868,17.6941,17.7477,16.6103,16.0943,17.2072,17.4208,1.67681,0.00844733,0.937937,3.10258,+
alp-1,0.717235,1.01236,G5EC72,ALP/Enigma encoding,13.8222,13.819,14.4758,14.2266,14.2084,12.7007,13.5301,13.0355,1.01236,0.0425939,0.717235,1.96371,+
clh-6,0.363739,0.708912,G5EC75,Chloride channel protein,12.8491,11.9081,12.7342,12.5801,12.2457,12.4911,11.9061,11.9735,0.708912,0.0983701,0.363739,1.45664,
ubql-1,0.313723,1.12319,G5EC78;G5EFF7,UBiQuiLin,17.7903,17.558,17.5111,17.4235,17.5738,17.0706,17.0526,17.3311,1.12319,0.0324282,0.313723,2.1481,+
"CELE_ZK1307,8",0.909979,3.36092,G5EC87,Uncharacterized protein,17.1935,17.4334,17.033,17.1402,16.0134,16.2857,16.4687,16.3924,3.36092,0.00017551,0.909979,6.96369,+
dpy-11,-0.185665,0.407548,G5EC91,DumPY: shorter than wild-type,16.2536,16.4985,16.0342,15.974,16.5802,16.7071,16.0091,16.2066,0.407548,0.23976,-0.185665,-0.92376,
"CELE_F02D8,4",0.253837,0.477736,G5EC96,Uncharacterized protein,15.3399,14.5228,14.6651,14.5864,14.6428,14.2331,14.335,14.888,0.477736,0.192933,0.253837,1.05306,
cyp-29a2,-0.527345,0.679029,G5EC97,CYtochrome P450 family,12.5862,12.6849,13.9612,13.2076,14.1433,13.4891,13.7391,13.1778,0.679029,0.107533,-0.527345,-1.4058,
ctps-1,0.266425,3.68784,G5EC98,CTP synthase,15.9974,15.926,16.0103,15.9615,15.6961,15.7872,15.6635,15.6827,3.68784,0.00014489,0.266425,7.98782,+
mpst-6,-0.19852,0.106163,G5ECA0,MercaptoPyruvate SulfurTransferase homolog,11.6102,11.9303,11.8124,11.696,13.5188,11.2221,10.4693,12.6328,0.106163,0.648094,-0.19852,-0.287863,
"CELE_F29C6,1",0.80055,1.00653,G5ECA2,Uncharacterized protein,14.1279,13.7766,15.1204,13.8728,12.7393,14.0626,13.4428,13.4508,1.00653,0.0431726,0.80055,1.95402,+
"CELE_T02D1,8",-0.449998,1.32603,G5ECA7,Uncharacterized protein,16.7481,16.1172,16.3695,16.1376,16.8525,16.6974,16.5655,17.0571,1.32603,0.0192895,-0.449998,-2.48936,+
srap-1,1.6099,5.26698,G5ECB4,Serine Rich Adhesion Protein-like,16.156,16.3005,16.4172,16.1587,14.584,14.4671,14.8776,14.6641,5.26698,0,1.6099,15.0574,+
"CELE_T04A11,2",-0.370692,0.661993,G5ECB5,Uncharacterized protein,13.6832,13.3754,14.0625,13.3582,13.9489,13.405,14.3234,14.2847,0.661993,0.112662,-0.370692,-1.37668,
nhx-4,1.48898,3.81114,G5ECB7;G5EDU2,Sodium/hydrogen exchanger,12.0369,11.839,11.6814,11.8749,10.5648,9.90875,10.3841,10.6187,3.81114,7.39E-05,1.48898,8.40566,+
mex-1,-1.90988,3.25233,G5ECB9,MEX-1,11.7902,12.0182,11.8718,11.7627,13.8643,12.9583,14.0207,14.2392,3.25233,0.00027177,-1.90988,-6.64836,+
klp-16,1.35026,2.946,G5ECC0,Kinesin like protein,17.2276,17.1861,17.0172,17.2065,16.2036,16.1943,15.4916,15.3469,2.946,0.000363354,1.35026,5.81862,+
"CELE_F13G3,10",-0.800608,2.11284,G5ECC1,Uncharacterized protein,15.1325,15.0338,14.7012,14.8112,15.7405,15.7636,15.255,16.122,2.11284,0.00285743,-0.800608,-3.93009,+
usp-48,1.9925,0.850256,G5ECC7,Ubiquitin carboxyl-terminal hydrolase,12.1862,13.1115,13.0256,13.2422,7.56559,11.32,11.9173,12.7926,0.850256,0.0665102,1.9925,1.69417,
"CELE_K11B4,1",-0.35644,1.01581,G5ECC9,Uncharacterized protein,15.1379,14.4929,14.5621,14.4799,15.1236,14.8472,14.9048,15.2231,1.01581,0.0422109,-0.35644,-1.96945,+
cyp-35c1,-1.63189,4.20158,G5ECD0,CYtochrome P450 family,11.986,12.3324,11.8336,11.8249,13.5411,13.3418,13.8535,13.7682,4.20158,0,-1.63189,-9.85721,+
mel-11,0.701027,1.20184,G5ECD7;G5EEB3;G5EG29;G5EGT0,Uncharacterized protein;MEL-11;Uncharacterized protein;Uncharacterized protein,15.085,14.1359,14.0868,13.8037,13.7304,13.289,13.4363,13.8517,1.20184,0.0266706,0.701027,2.27967,+
lam-3,0.147579,0.286816,G5ECE3,"LAMinin related, See also lmb",12.2509,12.0215,11.6235,11.85,11.4447,12.156,11.5704,11.9845,0.286816,0.348871,0.147579,0.688884,
"C34E7,4",-0.186857,1.10584,G5ECE7,Uncharacterized protein,16.4681,16.8129,16.5816,16.6796,16.6812,16.8463,16.8532,16.909,1.10584,0.033854,-0.186857,-2.11918,+
bmk-1,1.40885,3.4351,G5ECF4;G5EGL7,Kinesin-like protein,14.2393,14.3889,14.0226,14.2376,13.2837,12.8543,12.6979,12.4173,3.4351,0.000185145,1.40885,7.18596,+
"CELE_F07B7,2",1.15008,1.4246,G5ECF6,Uncharacterized protein,14.4994,14.0144,14.1241,14.0347,13.4871,11.8089,13.6502,13.1259,1.4246,0.0149512,1.15008,2.65812,+
"CELE_Y59E9AL,2",-0.39303,0.515123,G5ECF8,Uncharacterized protein,15.381,14.4313,13.9629,14.2095,14.7681,14.8565,14.5816,15.3506,0.515123,0.172635,-0.39303,-1.12032,
tac-1,0.48171,2.48943,G5ECG0,Transforming acid coiled-coil-containing protein 1,15.3019,15.2257,15.1661,15.1379,14.6997,14.9064,14.8281,14.4706,2.48943,0.00126506,0.48171,4.72531,+
dsc-4,0.524975,2.20906,G5ECG7,Defecation Suppressor of Clk-1,16.8592,16.8253,16.7182,16.7521,16.4342,15.9994,16.1126,16.5086,2.20906,0.00228392,0.524975,4.12531,+
hda-3,0.10767,0.118182,G5ECH0,Histone deacetylase,14.0002,13.3493,13.0865,13.3202,13.8637,12.6589,13.1058,13.6971,0.118182,0.619685,0.10767,0.317309,
ppfr-1,0.196928,0.457034,G5ECH5;G5ED93;G5EFI6,Protein Phosphatase Four Regulatory subunit,13.7267,13.8471,13.4138,13.8744,13.0703,13.6642,13.8276,13.512,0.457034,0.205291,0.196928,1.01537,
"CELE_K08D8,6",0.269043,0.766037,G5ECH9;M1Z859,Uncharacterized protein,15.8109,15.684,15.1668,15.8704,15.542,15.335,15.3545,15.2244,0.766037,0.0829167,0.269043,1.55314,
"CELE_Y37A1B,17",-0.471727,1.07051,G5ECK4;G5EE73,Uncharacterized protein,13.4566,13.8376,13.1067,13.7914,14.3734,13.8049,13.7246,14.1764,1.07051,0.0365709,-0.471727,-2.06036,+
dli-1,-1.13741,2.38782,G5ECK7;G5ED34,Dynein Light Intermediate chain,14.3087,14.1296,14.4666,14.2935,15.9513,14.966,15.0824,15.7484,2.38782,0.00158016,-1.13741,-4.50221,+
"CELE_M05D6,2",1.15762,3.47885,G5ECL1,Uncharacterized protein,14.0987,14.0007,13.7972,13.8305,13.064,12.5517,12.5131,12.9678,3.47885,0.00019175,1.15762,7.31976,+
prp-21,-2.82208,2.92151,G5ECL3,Pre-RNA processing 21,14.9118,15.0155,14.9952,14.987,18.8603,16.8223,18.388,17.1272,2.92151,0.000401216,-2.82208,-5.75585,+
bam-2,0.888263,0.904199,G5ECL4,BAM-2,14.0059,13.9676,13.6867,13.7815,11.9501,12.4304,13.3388,14.1693,0.904199,0.0573859,0.888263,1.78402,
"CELE_F26D2,15",-1.0128,2.10622,G5ECL7,Uncharacterized protein,14.8947,14.6897,14.96,14.6038,16.3507,15.6108,16.0147,15.2233,2.10622,0.00293465,-1.0128,-3.91685,+
dcp-66,-0.4649,1.33045,G5ECM2;G5ED89,Deacetylase Complex Protein,13.6915,14.0385,13.944,13.8917,14.8265,14.1451,14.3887,14.065,1.33045,0.0191125,-0.4649,-2.49689,+
tufm-1,-0.452628,3.08492,G5ECM6,Elongation factor Tu homologue,17.9246,17.7514,17.6816,17.6912,18.3003,18.1401,18.1278,18.291,3.08492,0.000322307,-0.452628,-6.18442,+
cpi-2,0.791185,4.62252,G5ECM9,Cystatin,18.0475,17.9329,18.1771,18.1088,17.3528,17.2597,17.1586,17.3305,4.62252,0,0.791185,11.671,+
egl-3,0.173695,0.168931,G5ECN9,Neuroendocrine convertase 2,13.4799,13.8975,13.5528,14.0871,14.6313,13.5317,13.2296,12.9299,0.168931,0.513268,0.173695,0.436492,
sth-1,0.12916,0.623189,G5ECQ4,Novel protein,13.5695,13.5294,13.8647,13.8709,13.6192,13.6509,13.4958,13.5519,0.623189,0.126266,0.12916,1.30995,
"CELE_T25C12,3",0.604077,2.14703,G5ECR0,Uncharacterized protein,17.5298,17.6516,17.5487,17.5949,17.0417,16.5693,17.0155,17.2821,2.14703,0.00265119,0.604077,3.99889,+
mbd-2,5.50693,3.63254,G5ECR1,Methyl-CpG BinDing protein,19.7702,18.5789,17.0086,17.1299,12.9304,13.0324,12.623,11.8741,3.63254,0.000213665,5.50693,7.80626,+
sod-4,1.12577,3.62495,G5ECR5;P34461,Superoxide dismutase [Cu-Zn];Extracellular superoxide dismutase [Cu-Zn],15.962,15.4612,15.5169,15.4387,14.281,14.4803,14.6495,14.4649,3.62495,0.000212084,1.12577,7.7816,+
"C01B4,6",1.00978,5.36003,G5ECR6,Aldose 1-epimerase,16.9596,17.0236,17.0282,17.0494,16.181,15.894,15.9871,15.9595,5.36003,0,1.00978,15.6172,+
elb-1,-0.246985,0.355821,G5ECR7,ELongin B,16.0413,15.2642,14.7542,15.3667,15.6482,15.2936,15.5116,15.9609,0.355821,0.282361,-0.246985,-0.82537,
gba-3,1.30978,2.3394,G5ECR8,Putative glucosylceramidase 3,14.6457,15.3947,15.0782,14.7947,14.2293,13.077,13.4946,13.8733,2.3394,0.00171718,1.30978,4.39821,+
cpt-2,0.00766563,0.0480832,G5ECS9,Carnitine Palmitoyl Transferase,16.2692,16.2466,16.1684,16.0991,16.1311,16.2894,16.1171,16.2149,0.0480832,0.822387,0.00766563,0.137422,
"CELE_F15E6,3",-0.294703,0.739945,G5ECT2,RNA binding protein,13.2255,13.0531,13.8624,13.1984,13.8478,13.5561,13.6107,13.5035,0.739945,0.0899978,-0.294703,-1.50916,
gpc-2,0.99687,5.27148,G5ECT6,"G Protein, Gamma subunit",18.6274,18.6357,18.5485,18.5893,17.4237,17.6081,17.688,17.6937,5.27148,0,0.99687,15.084,+
skr-1,0.646563,1.73565,G5ECU1,Skp1-related protein,17.4502,17.7617,17.6185,17.6365,17.2582,16.4166,17.0216,17.1842,1.73565,0.00728619,0.646563,3.20944,+
"CELE_F01G4,6;F01G4,6",0.096622,1.02606,G5ECU3;P40614,"Uncharacterized protein;Phosphate carrier protein, mitochondrial",21.6234,21.6375,21.4981,21.5877,21.4383,21.5712,21.4165,21.5342,1.02606,0.0407661,0.096622,1.98647,+
"CELE_F44E5,4",0.085598,0.0634462,G5ECU5,Uncharacterized protein,17.0191,17.8016,17.4766,17.845,17.8692,17.7101,16.1502,18.0704,0.0634462,0.771837,0.085598,0.178667,
alh-3,0.133757,1.43165,G5ECV9,10-formyltetrahydrofolate dehydrogenase,17.4799,17.4389,17.4351,17.4678,17.2165,17.4286,17.2652,17.3764,1.43165,0.0147634,0.133757,2.67028,+
ncx-3,0.337125,1.00396,G5ECW0,Na/Ca eXchangers,13.0501,13.0532,12.9241,13.1046,12.4322,13.0192,12.9535,12.3786,1.00396,0.043419,0.337125,1.94976,+
ehbp-1,0.685642,1.33084,G5ECW3,EH (Eps-15-homology) domain Binding Protein family,13.2707,13.398,13.6005,13.6585,12.9958,13.1312,12.0228,13.0354,1.33084,0.0190941,0.685642,2.49755,+
dpt-1,0.396825,0.827736,G5ECW7;Q9U3K7,Dipeptidyl peptidase 3,17.8197,17.895,17.5565,17.7581,17.1889,17.6994,16.7936,17.7601,0.827736,0.0708813,0.396825,1.65657,
cdr-2,0.322942,1.58515,G5ECX9,CaDmium Responsive,16.0101,16.0317,16.0163,15.9574,16.0047,15.5405,15.6047,15.5739,1.58515,0.0102012,0.322942,2.93867,+
dlg-1,-0.13929,0.874249,G5ECY0,Drosophila Discs LarGe homolog,16.3165,16.298,16.1734,16.2134,16.5629,16.2505,16.2903,16.4548,0.874249,0.0623807,-0.13929,-1.73417,
skr-8,-1.92023,3.43474,G5ECY4,SKR-8,13.0336,13.2358,13.0511,13.8021,15.1105,15.7111,14.7535,15.2282,3.43474,0.000184946,-1.92023,-7.18489,+
chn-1,1.9904,2.99161,G5ECY6,C-term of Hsp70-iNteracting protein (CHIP family),14.6584,14.6154,14.3844,14.557,11.8925,12.7301,12.2237,13.4072,2.99161,0.000334674,1.9904,5.93687,+
hum-5,0.29746,1.09972,G5ECZ0,"Heavy chain, Unconventional Myosin",14.3071,14.0503,14.318,13.8648,13.9428,13.8892,13.9455,13.5729,1.09972,0.0342961,0.29746,2.10898,+
unc-44,-0.0138321,0.0296818,G5ECZ1,AO66 ankyrin,16.449,16.4191,16.3789,16.4494,16.5289,16.3006,16.0897,16.8324,0.0296818,0.888516,-0.0138321,-0.086428,
ret-1,1.17103,4.3089,G5ECZ2;G5EDI2,Reticulon-like protein,18.9208,18.6829,18.7893,18.8151,17.7898,17.5443,17.3812,17.8086,4.3089,0,1.17103,10.2935,+
inos-1,0.619235,4.99809,G5ED01,INOsitol-3-phosphate Synthase,17.3347,17.3249,17.2443,17.2407,16.5617,16.7425,16.6723,16.6911,4.99809,0,0.619235,13.5451,+
pdi-3,0.366608,4.60025,G5ED07,Protein disulfide-isomerase,19.7122,19.7736,19.7803,19.7359,19.3819,19.3399,19.3523,19.4615,4.60025,0,0.366608,11.5679,+
unc-1,0.654393,0.942978,G5ED08;Q21190,Stomatin-like protein UNC-1;Protein unc-1,14.7224,14.0802,14.1378,14.407,13.5775,13.9757,14.34,12.8366,0.942978,0.0511998,0.654393,1.84848,
"C27A7,6",0.38274,0.378632,G5ED11;H9G2Z4,Uncharacterized protein,14.4096,14.5136,14.3245,14.4909,14.9685,13.2713,13.3334,14.6343,0.378632,0.262912,0.38274,0.869124,
hpo-11,0.844437,2.02329,G5ED17,Uncharacterized protein,13.8805,14.0745,14.0758,13.9657,13.7082,13.1028,13.1742,12.6337,2.02329,0.0035979,0.844437,3.75286,+
rpoa-1,0.715995,1.69063,G5ED21,DNA-directed RNA polymerase subunit,14.5189,14.4719,14.1169,14.9699,14.0673,13.4053,13.7599,13.9812,1.69063,0.00823127,0.715995,3.12755,+
him-4,0.516842,2.67616,G5ED27;G5EG33,High Incidence of Males (Increased X chromosome loss);Hemicentin,16.3356,16.2968,16.1004,16.1779,15.7109,15.5543,15.6327,15.9453,2.67616,0.000684421,0.516842,5.1536,+
atx-2,-1.59467,5.04837,G5ED29,Ataxin-2 homolog,15.7863,15.614,15.7302,15.7897,17.4393,17.3826,17.0058,17.4712,5.04837,0,-1.59467,-13.8165,+
"ucr-2,1",-0.572308,3.47313,G5ED31;G5EDD1,Ubiquinol-Cytochrome c oxidoReductase complex,17.8313,17.7239,17.6513,17.671,18.4411,18.2068,18.1532,18.3658,3.47313,0.000189845,-0.572308,-7.30214,+
eps-8,0.543328,2.01841,G5ED33;O18250;Q7YTG1,EPS (Human endocytosis) related,17.1657,17.009,16.8232,16.9579,16.6831,16.2973,16.1661,16.636,2.01841,0.00362808,0.543328,3.74331,+
rme-8,-0.0914977,0.0655564,G5ED36;O62178,Endocytosis protein RME-8;Receptor Mediated Endocytosis,15.492,14.6542,14.8505,14.8052,14.3077,14.1882,15.7401,15.9319,0.0655564,0.764592,-0.0914977,-0.184244,
cand-1,0.984509,4.06481,G5ED41,Cullin-associated NEDD8-dissociated protein 1,16.9081,16.7623,16.7346,16.6517,15.5104,15.9124,15.8415,15.8543,4.06481,0,0.984509,9.32535,+
fat-5,0.422222,1.12345,G5ED44,Delta(9)-fatty-acid desaturase fat-5,13.906,13.6415,13.4606,13.6549,13.4743,13.498,13.2531,12.7487,1.12345,0.0324386,0.422222,2.14854,+
"CELE_K01A12,4",-0.866342,1.54629,G5ED56,Uncharacterized protein,13.0281,12.8708,12.9467,12.8605,14.175,13.8411,12.9318,14.2235,1.54629,0.0111615,-0.866342,-2.87004,+
"CELE_D1086,9",1.4053,4.56935,G5ED64,Uncharacterized protein,12.0318,11.9792,11.8859,11.7447,10.7056,10.2425,10.4293,10.6432,4.56935,0,1.4053,11.4261,+
klp-7,0.120148,0.266831,G5ED75;Q9XU12,Kinesin-like protein,14.2688,14.0307,13.8479,14.0154,14.3498,13.7147,13.9972,13.6205,0.266831,0.372235,0.120148,0.648015,
