geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d1,log2FC,Student's T-test Test statistic N2_d15_N2_d1,Sign p-val: 0.05 
"CELE_T05C3,6",-0.148765,0.287055,H2KZ05,Uncharacterized protein,14.2432,14.4585,14.6409,14.1171,14.6566,14.1022,14.3547,14.9411,0.287055,0.356036,-0.148765,-0.689368,
clec-266,2.01839,2.77125,H2KZ06;H2KZ07,C-type LECtin,16.7163,16.0435,16.2843,17.5502,14.7717,14.3359,14.3507,15.0626,2.77125,0.00119814,2.01839,5.38143,+
ampd-1,-0.250995,0.698019,H2KZ18;H2KZ19,AMP deaminase,16.6406,16.5605,17.3282,16.7549,17.0325,17.105,17.0951,17.0555,0.698019,0.110104,-0.250995,-1.43814,
wip-1,1.17103,2.96603,H2KZ22;Q8WT46,Wiskott-Aldrich syndrome protein (WASP)-Interacting Protein and gene assignment,16.8437,16.4627,15.9359,16.3987,15.1042,15.1602,15.4308,15.2617,2.96603,0.000834206,1.17103,5.87034,+
"C27H5,2",-0.191652,0.427058,H2KZ24;H2KZ25;H2KZ26;Q8IG43,Uncharacterized protein,12.1769,12.1795,12.3429,12.7828,12.274,12.6512,12.4142,12.9093,0.427058,0.231039,-0.191652,-0.960144,
hpo-10,2.41314,4.39496,H2KZ29;Q8I7L2,Uncharacterized protein,12.5725,11.7824,12.1781,12.7771,9.99035,9.76734,9.90596,9.9939,4.39496,0,2.41314,10.6558,+
tat-4,0.278408,0.627474,H2KZ37,Phospholipid-transporting ATPase,16.3627,16.9063,16.9857,16.2762,16.0738,16.5071,16.5328,16.3036,0.627474,0.133391,0.278408,1.31735,
"C30F12,5",0.635602,1.41476,H2KZ48,Uncharacterized protein,15.1904,14.4051,14.7335,15.1137,13.8746,14.1195,14.6271,14.2792,1.41476,0.0174383,0.635602,2.64117,+
mrpl-14,-1.28877,3.0726,H2KZ52,"Mitochondrial Ribosomal Protein, Large",11.8909,12.1854,12.0392,12.6765,13.7172,13.1464,13.5026,13.5808,3.0726,0.000750943,-1.28877,-6.15128,+
skpo-3,0.0569127,0.0910733,H2KZ53;Q95QH5,ShK domain and PerOxidase domain containing protein,14.5128,14.2899,14.1703,14.9793,14.4415,14.0903,14.412,14.7809,0.0910733,0.697028,0.0569127,0.250139,
clec-88,0.904255,3.14108,H2KZ57;Q86NG3,C-type LECtin;C-type lectin domain-containing protein 88,15.4721,15.2256,15.2935,15.8583,14.5687,14.5687,14.5129,14.5822,3.14108,0.000669307,0.904255,6.33715,+
"CELE_ZC477,3",1.31422,1.74572,H2KZ70;Q5WRS7,Uncharacterized protein,15.0241,13.7693,15.686,14.9072,13.4402,13.4072,13.7842,13.4983,1.74572,0.00871278,1.31422,3.22786,+
noah-1,1.08188,3.81387,H2KZ73;H8W3Y1;Q8T3B7,NOmpA Homolog (Drosophila nompA: no mechanoreceptor potential A),16.1151,15.5357,15.8746,15.7709,14.8723,14.6596,14.709,14.7279,3.81387,0.000112957,1.08188,8.41513,+
col-107,2.52811,5.88336,H2KZ76;Q86S35,COLlagen,12.5367,12.1766,12.2921,12.7444,9.9391,9.84159,9.85918,9.99752,5.88336,0,2.52811,19.1585,+
"CELE_R02F11,3",0.173776,0.155403,H2KZ89;Q5ZR77,Uncharacterized protein,12.3616,13.8163,14.163,13.3726,13.6392,13.4002,12.8118,13.1671,0.155403,0.548914,0.173776,0.405472,
"CELE_Y48G9A,9",1.73098,3.4349,H2KZ95;Q7YZG5,Protein-tyrosine-phosphatase,14.1634,14.693,15.0353,14.8862,12.6669,13.3345,13.055,12.7977,3.4349,0.000270603,1.73098,7.18535,+
"C41G11,1",2.69666,6.05164,H2KZ98;Q3Y403,Uncharacterized protein,17.8694,17.3997,17.8807,17.5215,14.9767,15.0971,14.8563,14.9546,6.05164,0,2.69666,20.4543,+
"CELE_F38A5,2",0.470492,1.36623,H2KZA2;Q95Q55,Uncharacterized protein,15.0466,15.6634,15.8932,15.5505,15.1382,15.0406,15.1356,14.9573,1.36623,0.0202396,0.470492,2.5579,+
"CELE_R148,3",-0.126295,0.329964,H2KZA5;Q8ITY8,Uncharacterized protein,15.4145,15.0787,14.7454,15.0961,15.4187,15.1114,15.0221,15.2876,0.329964,0.311413,-0.126295,-0.774999,
"CELE_R148,5",0.558412,1.7963,H2KZA6;Q8ITY9,Uncharacterized protein,14.7771,14.4178,14.9584,15.1907,14.2662,14.3644,14.3092,14.1706,1.7963,0.00807602,0.558412,3.32099,+
"CELE_M01B12,4",0.413363,0.925937,H2KZB7;O61862,Uncharacterized protein,14.8833,14.4517,14.624,14.1134,13.9699,14.1178,13.7912,14.5401,0.925937,0.060758,0.413363,1.82016,
"CELE_ZK154,6",0.655067,0.992736,H2KZC4;Q94315,Uncharacterized protein,12.4579,11.6624,12.3033,12.4527,11.6424,10.8218,11.6003,12.1916,0.992736,0.0515047,0.655067,1.93112,
"CELE_F58F9,3",0.0877855,0.149932,H2KZC6;Q20990,Uncharacterized protein,12.388,11.9824,12.3119,12.7797,12.6628,12.3683,12.1029,11.9767,0.149932,0.559887,0.0877855,0.392781,
"CELE_F53C3,13",1.40801,4.38162,H2KZD2,Uncharacterized protein,15.9455,15.8947,16.2213,16.2782,14.5481,14.7889,14.497,14.8737,4.38162,0,1.40801,10.5989,+
csr-1,-0.380103,1.27123,H2KZD5;Q27GU1,Chromosome-Segregation and RNAi deficient,15.6585,16.0001,15.9889,16.1866,16.0561,16.615,16.3195,16.3641,1.27123,0.0255465,-0.380103,-2.39647,+
"CELE_F48D6,4",-2.76572,5.34734,H2KZD9;H2KZE0;Q20560,Uncharacterized protein,12.4625,12.1927,12.2114,12.2272,14.6908,15.3336,14.8188,15.3134,5.34734,0,-2.76572,-15.5397,+
"C53B7,3",1.49039,0.620803,H2KZE4,Uncharacterized protein,16.5947,15.5354,14.2582,17.0394,16.8531,12.2746,13.7261,14.6123,0.620803,0.135443,1.49039,1.30583,
pmt-1,-1.49979,2.73446,H2KZF5;Q23552;Q86NB3,Phosphoethanolamine MethylTransferase,13.9323,14.146,15.033,14.5457,16.3327,15.7555,15.8959,15.672,2.73446,0.00122029,-1.49979,-5.29246,+
test-1,-1.38096,1.65363,H2KZF8;O44466,Vertebrate proteoglycan TESTican homolog,12.7003,14.1598,13.3221,12.7104,14.0738,15.2396,14.9569,14.1461,1.65363,0.0103265,-1.38096,-3.06085,+
"CELE_T23F2,2",1.33497,1.90263,H2KZG3;Q8MPV6,Uncharacterized protein,14.7985,14.0566,14.4378,15.7496,13.6672,13.1325,13.4326,13.4703,1.90263,0.00655153,1.33497,3.52034,+
acdh-1,-1.61872,5.08006,H2KZG6,Acyl CoA DeHydrogenase,15.6495,15.4865,15.2838,15.3758,16.8985,17.2827,17.1168,16.9724,5.08006,0,-1.61872,-13.9901,+
"CELE_F09F7,5",0.7981,0.720335,H2KZJ1;Q19275,Uncharacterized protein,13.3825,13.7163,13.8692,14.6191,11.682,13.6443,13.5842,13.4841,0.720335,0.103567,0.7981,1.476,
glrx-3,0.451375,2.53648,H2KZJ5,GLutaRedoXin,16.4116,16.2559,16.3868,16.3968,16.0522,16.0613,15.7175,15.8148,2.53648,0.0015936,0.451375,4.83094,+
praf-3,-0.0417325,0.179898,H2KZJ7,PRA1 family protein,15.4063,15.467,15.409,15.3435,15.2894,15.6352,15.5565,15.3116,0.179898,0.505872,-0.0417325,-0.461277,
dpf-3,0.58091,2.0894,H2KZK7;Q965K3,Dipeptidyl Peptidase Four (IV) family,15.6935,15.4099,15.3171,15.8088,15.2532,14.8333,14.8846,14.9345,2.0894,0.00417382,0.58091,3.88329,+
"CELE_Y54F10AL,1",0.88694,2.53228,H2KZK9;Q9BL66,Uncharacterized protein,14.9064,15.0912,14.6337,15.4755,14.2863,14.101,14.1238,14.048,2.53228,0.00163564,0.88694,4.82144,+
"CELE_W04B5,3",0.386545,1.67391,H2KZL1;Q9UA61,Galectin,15.9979,15.9885,16.1765,15.7176,15.481,15.7268,15.7175,15.409,1.67391,0.00983008,0.386545,3.09735,+
yars-2,-0.658036,1.1088,H2KZL6;Q8MPU1,Tyrosine--tRNA ligase,12.4037,12.1334,11.5938,12.6962,13.1057,12.3357,12.7715,13.2464,1.1088,0.0387067,-0.658036,-2.12412,+
"CELE_ZK1055,6",2.85652,3.12255,H2KZL9;H2KZM0,Uncharacterized protein,15.248,15.9956,15.3938,14.2229,12.2353,13.121,12.1975,11.8803,3.12255,0.000655674,2.85652,6.28644,+
"CELE_F08F1,4",1.08425,2.59943,H2KZN5,Uncharacterized protein,16.4784,17.0595,17.1191,16.7719,15.5728,16.0713,16.0204,15.4274,2.59943,0.00141029,1.08425,4.97464,+
wrk-1,-0.0241947,0.0680501,H2KZN9,Wrapper/Rega-1/Klingon homolog,15.3067,15.6476,15.7605,15.7092,15.4308,15.7822,15.6935,15.6143,0.0680501,0.760698,-0.0241947,-0.190809,
"CELE_K06A9,1",1.2457,2.65282,H2KZP5;Q8IFX6,Uncharacterized protein,16.2141,15.3589,15.3793,15.9594,14.4854,14.2692,14.3621,14.8121,2.65282,0.00126255,1.2457,5.0987,+
"CELE_ZK470,2",0.265675,0.545511,H2KZP7,Uncharacterized protein,14.3124,13.4805,14.2957,13.8633,13.6602,13.9412,13.8405,13.4475,0.545511,0.165341,0.265675,1.1743,
ugt-39,0.0981426,0.0619198,H2KZP8,UDP-GlucuronosylTransferase,13.0514,12.7281,14.6061,14.2682,12.7199,13.79,13.4699,14.2814,0.0619198,0.780381,0.0981426,0.174619,
"CELE_F11D5,1",0.47225,0.685979,H2KZQ0;Q27GT9;Q95ZV5,Uncharacterized protein,13.3951,13.3003,12.812,14.2703,13.2891,12.6187,13.0061,12.9749,0.685979,0.113574,0.47225,1.41765,
"CELE_F13B9,1",0.198563,0.384004,H2KZQ8;H2KZQ9;Q95ZV3,Uncharacterized protein,13.2387,13.8842,13.2022,13.7065,13.0059,13.7107,13.2015,13.3191,0.384004,0.263826,0.198563,0.879342,
unc-96,-0.408112,0.55805,H2KZR3;O76566,Uncharacterized protein,15.0463,14.2037,14.4175,13.4172,14.8211,14.5494,14.6334,14.7132,0.55805,0.159983,-0.408112,-1.19641,
"CELE_T23E7,2",0.354728,1.41167,H2KZS2,Uncharacterized protein,18.7631,18.4787,18.5757,18.8518,18.3585,18.0945,18.2175,18.5799,1.41167,0.017554,0.354728,2.63584,+
larp-5,-0.663683,0.226136,H2KZU0;O44760,LARP (RNA binding La related protein) homolog,12.1031,11.8527,11.8545,12.5307,12.7484,13.1512,15.39,9.70625,0.226136,0.432796,-0.663683,-0.562572,
svh-2,6.73366,6.57477,H2KZU7,Tyrosine-protein kinase receptor svh-2,19.1433,19.3413,19.6189,19.6889,12.4748,12.3193,13.3926,12.671,6.57477,0,6.73366,25.0536,+
"CELE_F23H11,4",2.31475,2.44785,H2KZV4,Uncharacterized protein,12.511,12.5948,12.3072,12.4475,9.30702,11.2558,10.7205,9.31812,2.44785,0.00214603,2.31475,4.6332,+
"CELE_T21H3,1",-0.265048,0.78651,H2KZV5,Uncharacterized protein,18.0536,18.2942,18.063,18.6066,18.4376,18.7363,18.6376,18.266,0.78651,0.0872781,-0.265048,-1.58753,
mlp-1,0.594005,0.776974,H2KZV8,MLP/CRP family (Muscle LIM Protein/Cysteine-rich Protein),17.2185,15.7879,15.9509,16.0152,15.9804,15.5434,15.1676,15.9053,0.776974,0.0891978,0.594005,1.57152,
"CELE_Y38C1AA,1",0.132261,0.10588,H2KZW7,Uncharacterized protein,11.5678,13.0001,12.482,12.7401,12.6207,11.633,11.8913,13.1159,0.10588,0.659343,0.132261,0.287163,
flap-1,0.0291376,0.00875498,H2KZX2,FLi1-Associated Protein homolog,12.7781,11.1738,15.9897,14.6262,13.8551,13.8028,14.256,12.5373,0.00875498,0.966839,0.0291376,0.0260755,
"CELE_T13C2,6",1.70128,5.07978,H2KZX4;Q7JP80,Uncharacterized protein,15.6733,15.3942,15.2297,15.6178,13.8591,13.5852,13.8067,13.8589,5.07978,0,1.70128,13.9886,+
"CELE_F47B7,2",1.20256,0.730964,H2KZY5;Q20514;Q95QF9,Sulfhydryl oxidase,13.8332,13.0091,14.8967,16.6426,13.7127,12.8828,13.5754,13.4005,0.730964,0.100804,1.20256,1.49399,
marg-1,-0.412855,1.04281,H2KZY6,Pharyngeal MARGginal cell marker,13.8442,14.005,13.8309,14.4068,14.8917,14.2061,14.3331,14.3075,1.04281,0.0454356,-0.412855,-2.0143,+
hlh-30,1.40618,2.89873,H2KZZ1;H2KZZ2,Helix Loop Helix,16.1633,15.988,16.0721,16.7139,15.0307,14.4334,15.2354,14.6132,2.89873,0.000909699,1.40618,5.6979,+
lmd-3,0.695755,2.34332,H2L003;Q3Y409,LysM Domain (Peptidoglycan binding) protein,15.2834,14.8306,15.37,15.0559,14.3754,14.5641,14.6339,14.1835,2.34332,0.00246375,0.695755,4.40657,+
cas-1,2.00334,2.44191,H2L023,Adenylyl cyclase-associated protein,17.3539,16.5561,15.9679,17.0899,15.5348,14.0893,14.4909,14.8394,2.44191,0.0021809,2.00334,4.62013,+
tag-153,0.643585,0.525402,H2L031,Uncharacterized protein,15.1457,12.9866,13.1311,13.1739,13.0742,12.7877,12.4431,13.5579,0.525402,0.17501,0.643585,1.13865,
pmp-5,-0.821065,1.36645,H2L034,Peroxisomal Membrane Protein related,14.3387,13.7141,13.7475,15.0769,14.9641,15.0432,15.073,15.0812,1.36645,0.0202218,-0.821065,-2.55828,+
pqn-52,0.810555,3.93196,H2L044,Prion-like-(Q/N-rich)-domain-bearing protein,17.5238,17.4589,17.1988,17.5094,16.6334,16.4727,16.6215,16.7212,3.93196,0.000121864,0.810555,8.83327,+
"CELE_F46H5,7",0.460135,2.42444,H2L048;Q8MQ42,Uncharacterized protein,16.9891,17.0718,16.8774,17.254,16.5474,16.6221,16.4452,16.7371,2.42444,0.00220326,0.460135,4.58184,+
mex-3,-2.0833,3.87267,H2L067;Q95R07,Muscle EXcess,12.3451,11.8877,12.2452,12.5722,14.3416,14.0467,14.8986,14.0965,3.87267,0.000117851,-2.0833,-8.62113,+
"CELE_H14E04,2",1.05878,3.59797,H2L0A4;H2L0A5;H2L0A6,Uncharacterized protein,15.1967,15.5326,15.0956,15.6357,14.3664,14.2844,14.3876,14.1871,3.59797,0.000168303,1.05878,7.69454,+
"CELE_H05C05,1",2.70437,1.88014,H2L0A8,Uncharacterized protein,17.7581,15.9566,14.6036,17.6584,13.8575,14.2489,13.3191,13.7339,1.88014,0.00685094,2.70437,3.47778,+
"CELE_R12C12,9",0.0473032,0.0711801,H2L0B6;Q21956,Uncharacterized protein,14.3583,13.774,13.3555,14.051,13.555,13.8796,14.0657,13.8493,0.0711801,0.751922,0.0473032,0.199009,
emc-1,0.380388,1.0584,H2L0C0,EMC Endoplasmic Membrane protein Complex (Yeast EMC) homolog,15.2552,14.9241,14.7186,15.4804,14.8896,14.6206,14.5526,14.7939,1.0584,0.0438357,0.380388,2.04021,+
"CELE_T02B11,3",0.157621,0.211269,H2L0C8,Uncharacterized protein,14.0274,14.16,13.6608,14.4504,14.6126,13.46,13.708,13.8875,0.211269,0.454084,0.157621,0.530532,
ugt-29,2.1417,4.31939,H2L0C9,UDP-GlucuronosylTransferase,16.9363,16.7361,16.9344,17.6282,14.9684,14.7327,14.9098,15.0572,4.31939,0,2.1417,10.337,+
"CELE_H28G03,2",1.40861,3.95263,H2L0D2;H2L0D3;Q8MXF4,Uncharacterized protein,12.4944,12.0018,12.0696,11.9972,11.0342,10.705,10.6039,10.5854,3.95263,0.000123862,1.40861,8.9083,+
lron-7,-1.48854,2.74513,H2L0D5;Q21164,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.033,14.1961,13.2985,13.5387,14.791,15.6968,15.3045,15.2282,2.74513,0.00122866,-1.48854,-5.31816,+
"CELE_Y47G6A,19",-1.32277,3.49911,H2L0D7;H2L0D8,Uncharacterized protein,12.5588,12.1562,12.3059,12.4766,13.685,13.4976,13.4668,14.1393,3.49911,0.000244473,-1.32277,-7.38242,+
"CELE_K04C2,3",-1.17007,1.30387,H2L0E2,Uncharacterized protein,12.1274,11.5584,12.2736,12.7118,12.4247,13.7207,14.2856,12.9204,1.30387,0.0236994,-1.17007,-2.45172,+
mct-4,-0.53736,3.56354,H2L0E5,MonoCarboxylate Transporter family,14.9073,14.712,15.0072,14.9125,15.4066,15.5128,15.422,15.347,3.56354,0.000164384,-0.53736,-7.58461,+
gei-4,0.761492,2.26363,H2L0F6;H2L0F7;Q8ITW3,GEX Interacting protein,15.592,14.7412,15.1112,15.2857,14.4726,14.3432,14.4441,14.4242,2.26363,0.00294627,0.761492,4.23834,+
"CELE_M01H9,3",0.470353,0.660869,H2L0G8,Uncharacterized protein,15.4197,13.9774,14.2324,14.9631,14.2903,14.1825,14.3035,13.9348,0.660869,0.121448,0.470353,1.37476,
chat-1,1.96796,1.97614,H2L0H3,CDC50 family protein chat-1,15.2676,13.7663,14.7502,15.1996,13.5294,12.6166,11.6877,13.2782,1.97614,0.0054,1.96796,3.66117,+
wapl-1,1.33285,1.05318,H2L0H5;H2L0H6;Q21843;U4PC40,Wings apart-like protein homolog 1;WAPL (Drosophila Wings APart-Like cohesin interactor);WAPL (Drosophila Wings APart-Like cohesin interactor);WAPL (Drosophila Wings APart-Like cohesin interactor),15.3747,14.0107,14.1337,15.0639,12.67,12.1088,13.9012,14.5715,1.05318,0.0445024,1.33285,2.03155,+
lfi-1,1.22383,1.04625,H2L0I2,Lin-5 (Five) Interacting protein,15.5469,16.3197,16.1243,17.3729,15.6221,15.0345,13.831,15.9808,1.04625,0.0450103,1.22383,2.02001,+
lfi-1,1.59092,4.07987,H2L0I3,Lin-5 (Five) Interacting protein,19.2474,18.797,18.8778,19.3701,17.6752,17.2889,17.3454,17.6191,4.07987,0,1.59092,9.38262,+
hum-8,-0.252763,0.429719,H2L0I7;U4PBY2,"Heavy chain, Unconventional Myosin;Heavy chain, Unconventional Myosin",14.0835,13.3932,13.0502,13.305,13.799,13.5797,13.4065,14.0578,0.429719,0.229121,-0.252763,-0.965078,
"CELE_T06F4,1",2.10207,3.61392,H2L0J0;Q95ZP6,Uncharacterized protein,12.4673,12.1044,12.2754,12.7374,10.9201,10.3136,10.1472,9.79538,3.61392,0.000170455,2.10207,7.74591,+
"CELE_Y45G5AL,1",0.924282,2.27328,H2L0K4;Q8WTM0,Uncharacterized protein,16.6826,15.8756,16.2313,16.1138,15.2317,15.695,15.2082,15.0712,2.27328,0.00293488,0.924282,4.25853,+
seu-1,0.942735,1.34497,H2L0L8;H2L0L9;Q8IU02,Suppressor of Ectopic Unc-5,14.0679,13.3171,13.51,14.1173,12.4025,12.2478,13.6439,12.9472,1.34497,0.0213053,0.942735,2.5216,+
"CELE_Y37E3,17",0.224898,1.42851,H2L0N9,Uncharacterized protein,17.7642,17.7764,17.823,17.4806,17.545,17.4526,17.411,17.5361,1.42851,0.0170615,0.224898,2.66486,+
"CELE_ZK6,11",-0.156243,0.362221,H2L0Q1;Q6EZG8,Uncharacterized protein,16.7019,16.4661,16.2686,17.0485,16.8211,16.5855,16.729,16.9745,0.362221,0.282198,-0.156243,-0.837707,
ral-1,0.909903,2.01285,H2L0Q6;Q9N3F8,RAL (Ras-related GTPase) homolog,16.3075,16.0571,16.0445,16.9014,15.7736,15.2122,15.1846,15.5006,2.01285,0.00512633,0.909903,3.73246,+
"CELE_Y71H2AM,20",0.450063,0.250964,H2L0S3,Serine/threonine-protein phosphatase 2A activator,12.3228,11.7446,12.2993,12.6651,13.4197,10.8698,10.4022,12.5399,0.250964,0.399235,0.450063,0.615072,
"CELE_Y71H2AM,15",-1.96401,3.87098,H2L0S5,Uncharacterized protein,12.5687,11.9245,12.1896,12.7828,14.3165,14.6677,14.2599,14.0777,3.87098,0.000117647,-1.96401,-8.61513,+
"CELE_Y119D3B,12",0.99813,2.10242,H2L0S8,Uncharacterized protein,13.9667,13.6594,14.1917,14.5942,13.1493,12.6692,13.1431,13.4579,2.10242,0.0040683,0.99813,3.90926,+
cyld-1,0.230433,0.145071,H2L265;H2L266;Q7JMS4,CYLinDromatosis (Human disease gene) homolog,13.1199,11.8846,12.1984,12.7593,11.8477,13.7559,12.2004,11.2365,0.145071,0.570763,0.230433,0.38143,
"CELE_F40F8,11",0.26889,1.19107,H2L297;Q0G828,Uncharacterized protein,15.3441,14.9814,15.1917,15.0518,14.7723,15.0951,14.9263,14.6997,1.19107,0.0314823,0.26889,2.2616,+
"CELE_F40F8,5",2.71441,3.9027,H2L2A0;H2L2A1;H2L2A2;H2L2A3;H2L2A4;H2L2A5;H2L2A6,Uncharacterized protein,18.2958,17.6321,17.5075,18.509,15.6713,14.9144,14.9779,15.5232,3.9027,0.000120354,2.71441,8.72801,+
"CELE_F19B6,1",-0.65115,0.479509,H2L2A8;Q19583;Q9U3I7,Uridine kinase,12.6715,13.0929,14.4299,15.3272,14.7522,14.4876,14.3502,14.5361,0.479509,0.198953,-0.65115,-1.05627,
atn-1,-0.0138466,0.01841,H2L2C8,AcTiniN,12.5206,12.4187,12.0447,12.5673,11.7421,12.4798,12.7312,12.6535,0.01841,0.929708,-0.0138466,-0.0542524,
tba-1,0.693148,6.05464,H2L2E8;O18688,Tubulin alpha chain,20.5564,20.6147,20.6556,20.5644,19.84,19.9514,19.8939,19.9333,6.05464,0,0.693148,20.4782,+
hmp-2,0.457875,0.485765,H2L2I2;O44326,HuMPback (Dorsal lumps);Beta-catenin-like protein hmp-2,12.9135,13.5739,13.1734,14.7015,12.7251,13.0513,13.2219,13.5325,0.485765,0.195853,0.457875,1.06759,
"CELE_R05A10,1",-0.41133,1.14472,H2L2I9;H2L2J0,Uncharacterized protein,12.466,12.5434,12.1486,12.5002,13.2003,12.5222,12.5744,13.0066,1.14472,0.0350607,-0.41133,-2.18404,+
sms-1,1.99685,3.11083,H2L2K5;Q9U3D4,SphingoMyelin Synthase;Phosphatidylcholine:ceramide cholinephosphotransferase 1,12.3387,12.0935,12.1372,12.6472,10.7276,10.1797,9.52996,10.7919,3.11083,0.00065188,1.99685,6.25452,+
"CELE_Y11D7A,10",0.131835,0.0751495,H8ESE9;H8ESF0;Q9U2R7,Uncharacterized protein,14.31,15.7561,15.5449,16.769,16.5871,15.1039,14.9899,15.1718,0.0751495,0.740566,0.131835,0.209345,
"CELE_Y59A8B,19",-0.221649,0.322383,H8ESH3;H8ESH4,Uncharacterized protein,12.5275,12.094,12.3418,12.6352,12.5601,13.2911,12.6443,11.9897,0.322383,0.318113,-0.221649,-0.760065,
"frm-5,1;frm-5,1;frm-5,2",-0.258294,0.355277,H8W3Y2;Q33BL4;Q9N531,"FERM domain (Protein4,1-ezrin-radixin-moesin) family",12.3249,12.1965,11.7112,12.5653,12.8294,11.9112,12.1341,12.9564,0.355277,0.288219,-0.258294,-0.824318,
"CELE_F08B12,4",7.41435,6.51308,H9G2R5,Uncharacterized protein,17.876,17.3146,16.5122,17.6744,10.0188,9.84884,9.96442,9.88787,6.51308,0,7.41435,24.4625,+
idh-1,-1.8633,3.44829,H9G2T4;Q21032,Isocitrate dehydrogenase [NADP],17.6983,18.0922,17.3229,17.8958,20.042,19.7861,19.1106,19.5237,3.44829,0.000273973,-1.8633,-7.22611,+
dur-1,1.96101,4.11468,H9G2T6,Dauer Up-Regulated,12.1682,12.0965,11.9684,12.2401,10.1023,10.6775,10.1337,9.71562,4.11468,0,1.96101,9.51624,+
kin-20,0.615257,1.04984,H9G2V4;Q20471,Protein KINase;Casein kinase I isoform delta,13.6086,13.4832,14.05,14.5581,13.5154,12.7757,13.3911,13.5567,1.04984,0.0447729,0.615257,2.02599,+
mdt-28,-0.154245,0.511244,H9G301;O18692,MeDiaTor,12.5485,12.1898,12.1592,12.3715,12.5536,12.5184,12.6471,12.1668,0.511244,0.18224,-0.154245,-1.11339,
"CELE_R13H4,2",0.717463,1.85495,H9G321,Uncharacterized protein,17.6159,17.4356,17.9663,18.323,17.0051,17.0038,17.158,17.3039,1.85495,0.00730841,0.717463,3.43035,+
mpst-3,0.227717,0.357857,H9G340;H9G341;Q9XTW9,MercaptoPyruvate SulfurTransferase homolog;MercaptoPyruvate SulfurTransferase homolog;Sulfurtransferase,15.6809,14.9062,15.3379,16.1717,15.3486,15.3664,15.3565,15.1144,0.357857,0.285883,0.227717,0.8293,
"CELE_F54B8,4",2.49161,5.59628,H9G342;O45562,Uncharacterized protein,17.2293,17.0784,16.9414,17.2631,14.4705,14.4136,14.698,14.9637,5.59628,0,2.49161,17.1297,+
acl-2,1.45005,2.3902,I2HA82;Q22267,ACyLtransferase-like;Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-2,17.4993,16.4729,16.1291,16.6349,14.911,15.1221,15.3772,15.5256,2.3902,0.00233456,1.45005,4.50735,+
"CELE_F28C6,8",0.222677,0.359486,I2HA91,Uncharacterized protein,15.479,15.9335,16.6957,16.044,15.7126,16.0236,15.6157,15.9095,0.359486,0.284899,0.222677,0.832441,
col-184,-1.02788,1.80862,I2HA94;Q19470,COLlagen,14.8104,13.5078,13.9153,13.6779,15.3116,14.9197,14.8759,14.9158,1.80862,0.00795809,-1.02788,-3.34384,+
pah-1,0.268495,1.55776,I2HA98;P90925,PhenylAlanine Hydroxylase;Probable phenylalanine-4-hydroxylase 1,16.3257,16.682,16.593,16.6178,16.1981,16.4116,16.3188,16.216,1.55776,0.0129114,0.268495,2.89024,+
"CELE_F01G4,4",0.0326045,0.0332644,I2HAE5;Q19104,Uncharacterized protein,14.0499,13.4005,13.3559,13.6414,14.0354,13.7755,12.702,13.8044,0.0332644,0.875522,0.0326045,0.0965004,
brp-1,2.4073,4.62384,I2HAF6;Q9U1S2,Bypass of Response to Pheromone in yeast,17.4407,17.2848,17.2598,18.097,15.0821,15.168,14.9539,15.2491,4.62384,0,2.4073,11.6772,+
lec-3,0.219045,1.17859,I2HAG1;Q09581,Galectin;32 kDa beta-galactoside-binding lectin lec-3,18.1781,18.2327,18.4998,18.4641,17.963,18.1618,18.2068,18.1669,1.17859,0.0324513,0.219045,2.24069,+
"C23H5,15",4.95001,1.0431,I2HAH4,Uncharacterized protein,12.4365,12.1883,11.9638,12.6296,9.95503,9.85011,0,9.61293,1.0431,0.0454335,4.95001,2.01479,+
"CELE_K07F5,15",-1.74719,1.65971,I7J4C6,Uncharacterized protein,12.6525,13.3922,14.5473,15.0746,16.0453,15.5711,15.713,15.326,1.65971,0.0101448,-1.74719,-3.07178,+
"CELE_F54D11,4",0.541165,0.684817,J3K004,Uncharacterized protein,15.621,16.1002,14.879,14.9983,14.6459,15.5926,14.4223,14.773,0.684817,0.113847,0.541165,1.41567,
his-57;his-57;his-3;his-35,-1.16836,1.97035,J7S164;J7SA65;P09588;Q27485,Histone H2A,19.8321,20.9877,20.577,20.0121,21.043,21.4907,21.8991,21.6496,1.97035,0.00545293,-1.16836,-3.64999,+
let-526,1.26479,2.1114,J7SA49,Uncharacterized protein,12.4533,12.0842,12.1575,12.7002,11.5936,10.4352,11.5494,10.7578,2.1114,0.0039743,1.26479,3.92721,+
"CELE_Y9C9A,16",-1.55014,3.12558,J7SF87;Q9N2S1,Uncharacterized protein,11.9975,11.7726,12.2127,12.4031,13.4143,14.1117,13.2077,13.8529,3.12558,0.000658869,-1.55014,-6.29469,+
his-40,2.2138,2.40515,K7ZUH9,Histone H3,10.469,12.0229,11.9803,12.744,9.3441,9.80714,9.58718,9.62254,2.40515,0.00230702,2.2138,4.5398,+
