geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d10_N2_d1,log2FC,Student's T-test Test statistic N2_d10_N2_d1,Sign p-val: 0.05 
"C54C8,3;CELE_E03H4,11",0.191845,0.15855,O02231;O17750,Hexosyltransferase,13.9801,13.9886,14.1169,14.695,12.7549,14.0841,14.6094,14.5648,0.15855,0.407337,0.191845,0.412734,
pqn-27,1.45081,3.65144,O02238,Prion-like-(Q/N-rich)-domain-bearing protein,17.1758,17.169,16.9684,16.469,15.7215,15.3483,15.4283,15.4808,3.65144,0,1.45081,7.86791,+
pcp-3,1.51329,2.49419,O02252,Prolyl Carboxy Peptidase like,17.99,17.74,17.2839,18.7877,16.5119,16.3381,16.545,16.3533,2.49419,0.000310826,1.51329,4.73593,+
alh-7,1.56574,2.95595,O02266,ALdehyde deHydrogenase,17.6116,16.9874,17.2952,18.2397,15.9537,15.9507,15.9679,15.9987,2.95595,7.23E-05,1.56574,5.84426,+
"CELE_F45H10,3",-0.210017,0.253901,O02267,Uncharacterized protein,18.2199,17.3359,17.8459,18.8545,18.5139,18.0929,18.0824,18.4071,0.253901,0.257882,-0.210017,-0.621204,
drr-1,2.54211,1.83643,O02268,Dietary Restriction Response (WT but not eat-2 lifespan increased),16.6613,19.2939,18.4336,17.5385,14.1786,16.4716,15.2561,15.8526,1.83643,0.00169217,2.54211,3.39565,+
pck-2,1.00563,3.3946,O02286,Phosphoenolypyruvate CarboxyKinase,20.3354,20.3372,20.4045,20.7971,19.5197,19.6897,19.3469,19.2954,3.3946,0,1.00563,7.06392,+
lbp-7,0.71323,3.61119,O02323,Fatty acid-binding protein homolog 7,17.3032,17.2999,17.5511,17.6084,16.8006,16.6993,16.7938,16.6161,3.61119,0,0.71323,7.73711,+
prmt-9,1.63689,2.58501,O02325,PRotein arginine MethylTransferase,15.0335,15.7975,14.7216,16.0828,13.5709,13.9364,13.9132,13.6674,2.58501,0.000262475,1.63689,4.94146,+
"T23D8,3",2.18324,4.49509,O02327,Protein LTV1 homolog,16.2883,16.5261,16.2932,16.9814,14.6642,14.2136,14.1872,14.2911,4.49509,0,2.18324,11.0921,+
"eif-3,C",1.37192,5.33956,O02328,Eukaryotic translation initiation factor 3 subunit C,17.9643,17.8013,17.9785,17.8682,16.3281,16.6802,16.4942,16.6222,5.33956,0,1.37192,15.4924,+
lron-9,3.0445,4.30129,O02329;Q58A95,ELRR (Extracellular Leucine-Rich Repeat) ONly,16.6231,17.2215,17.6425,16.7726,13.8354,14.308,14.3534,13.585,4.30129,0,3.0445,10.2619,+
pri-2,0.908808,0.686274,O02334,DNA primase large subunit,11.7822,13.3032,13.351,14.4748,11.5255,12.8977,12.7971,12.0557,0.686274,0.0527891,0.908808,1.41815,
clec-186,0.718832,2.0691,O02343,C-type LECtin,14.3339,14.2908,14.2955,14.4991,13.7747,14.039,13.5421,13.1882,2.0691,0.0008419,0.718832,3.84301,+
nstp-5,2.92283,3.65904,O02345,Nucleotide Sugar TransPorter family,18.3374,17.3126,17.3382,18.5904,14.5682,14.9747,14.9798,15.3645,3.65904,0,2.92283,7.89281,+
irg-5,1.98959,2.78684,O02357,Infection Response protein,14.2496,14.2957,13.6864,14.848,11.8325,12.8494,12.6724,11.767,2.78684,0.00016295,1.98959,5.41945,+
"CELE_F35E12,6",1.66789,2.22547,O02358,Uncharacterized protein,16.1085,16.7213,17.889,17.4835,15.3597,15.2799,15.335,15.5561,2.22547,0.000591472,1.66789,4.15913,+
dct-17,1.64183,1.65386,O02360;Q52GX8;Q52GY0;Q52GY1,"DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting",17.1295,18.812,16.6593,18.4693,16.3384,15.8325,15.9438,16.388,1.65386,0.00290011,1.64183,3.06127,+
"CELE_F35E12,10",1.71224,2.86527,O02362,Uncharacterized protein,15.5276,16.6266,16.9108,16.2425,14.5949,14.766,14.6109,14.4868,2.86527,8.70E-05,1.71224,5.61359,+
ifa-2,3.35911,7.16236,O02365,Intermediate filament protein ifa-2,20.8622,21.1882,20.9152,21.2889,17.6763,17.7805,17.6662,17.6951,7.16236,0,3.35911,31.4384,+
unc-37,-0.253163,0.488419,O02482,Transcription factor unc-37,14.0332,14.3828,14.2183,14.7779,14.2149,14.7331,15.0237,14.4531,0.488419,0.10086,-0.253163,-1.07238,
"ZK1073,1",2.78038,7.68605,O02485,"Uncharacterized protein ZK1073,1",17.7347,17.6303,17.9181,17.7913,14.8864,15.0505,14.9606,15.0555,7.68605,0,2.78038,38.4701,+
snb-1,2.09855,2.29076,O02495,Synaptobrevin-1,19.1951,17.62,19.3127,19.6239,17.2239,16.4368,16.5836,17.1132,2.29076,0.000521678,2.09855,4.29519,+
gpx-1,1.52119,1.41964,O02621,Glutathione peroxidase 1,15.851,14.4105,15.224,17.0762,14.3044,13.8174,14.0527,14.3024,1.41964,0.00599021,1.52119,2.64958,+
aex-3,-0.28915,0.290758,O02626,MAP kinase-activating death domain protein,13.4365,14.4476,14.2298,14.1869,14.1888,14.9109,14.9152,13.4424,0.290758,0.21901,-0.28915,-0.696867,
cyp-35a2,2.97905,3.53559,O02628,CYtochrome P450 family,13.8068,14.0197,14.1071,15.1235,11.6694,10.5583,11.7098,11.2034,3.53559,0,2.97905,7.49634,+
cah-6,-0.115293,0.362562,O02637,Carbonic AnHydrase,14.4159,14.2704,14.1205,14.7044,14.4174,14.5197,14.6469,14.3883,0.362562,0.162653,-0.115293,-0.838364,
rpl-19,-0.61522,2.60209,O02639,60S ribosomal protein L19,19.1089,19.2678,19.3022,19.6272,19.9247,20.097,19.9333,19.812,2.60209,0.000264136,-0.61522,-4.98076,+
mdh-2,-0.51939,0.804165,O02640,"Probable malate dehydrogenase, mitochondrial",19.9378,18.948,20.141,20.2748,20.0705,20.583,20.466,20.2597,0.804165,0.0366514,-0.51939,-1.61713,+
cyp-33c8,1.75027,2.19304,O02641,CYtochrome P450 family,14.3356,14.3786,14.1263,14.8957,13.0232,11.4998,13.1229,13.0894,2.19304,0.000662593,1.75027,4.09245,+
sucl-2,0.884153,3.1408,O02642,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",17.9852,17.7478,18.1704,18.3672,17.0883,17.2665,17.2539,17.1253,3.1408,5.31E-05,0.884153,6.33637,+
gsp-3;gsp-4,2.20375,2.71017,O02658;P91420,Serine/threonine-protein phosphatase PP1-gamma;Serine/threonine-protein phosphatase PP1-delta,14.7831,15.6265,14.8987,15.741,13.1064,13.948,12.8823,12.2976,2.71017,0.000201415,2.20375,5.23429,+
unc-64,3.74369,4.33143,O16000,Syntaxin-1A homolog,18.1211,16.6108,17.0051,17.2098,13.9075,13.0953,13.4703,13.4989,4.33143,0,3.74369,10.3872,+
gst-33,0.455695,0.163998,O16198,Glutathione S-Transferase,14.4326,14.445,14.3073,14.7786,14.1297,15.2829,10.9985,15.7297,0.163998,0.396088,0.455695,0.425239,
lys-7,4.74641,5.31892,O16202,Lysozyme-like protein 7,19.6869,18.6015,19.7998,19.7828,14.5529,14.6871,14.6144,15.0309,5.31892,0,4.74641,15.3675,+
"CELE_F17A9,4",0.147146,0.553418,O16214,Uncharacterized protein,14.2346,14.0914,14.4724,14.48,14.24,14.0128,14.0747,14.3622,0.553418,0.0814023,0.147146,1.18826,
"CELE_F17A9,5",2.48955,4.31432,O16215,Uncharacterized protein,16.2644,16.8495,16.4817,15.6998,13.8263,13.8917,13.8196,13.7997,4.31432,0,2.48955,10.3159,+
"F17A9,2",2.83735,2.38024,O16216,CWF19-like protein 1 homolog,20.4627,20.7183,19.1279,19.9117,16.097,18.1187,18.1096,16.5459,2.38024,0.000379024,2.83735,4.48582,+
phat-3,4.4105,1.94626,O16225,PHAryngeal gland Toxin-related,22.2054,19.5339,18.3833,23.6805,17.0502,16.3928,16.3978,16.3203,1.94626,0.00120489,4.4105,3.60362,+
"C49G7,3",4.10631,4.16355,O16226,Uncharacterized protein,22.2262,21.9722,22.1903,23.6819,18.8381,18.0967,18.2679,18.4427,4.16355,0,4.10631,9.70666,+
"djr-1,2",4.06602,7.04911,O16228,"Glutathione-independent glyoxalase DJR-1,2",14.5175,14.4406,14.2074,14.7035,10.2283,10.5684,10.5355,10.2725,7.04911,0,4.06602,30.0941,+
"CELE_F44E7,4",1.22647,4.68669,O16249;Q8IA89;Q8MXK1,Uncharacterized protein,17.6039,17.5816,17.7103,17.8677,16.3422,16.6155,16.5852,16.3146,4.68669,0,1.22647,11.973,+
"CELE_F44E7,9",1.88381,3.24158,O16254,Uncharacterized protein,17.3774,17.1368,16.9734,18.1288,15.7502,15.2358,15.3829,15.7123,3.24158,0,1.88381,6.61778,+
sti-1,1.63601,2.8917,O16259,Stress-induced-phosphoprotein 1,19.667,19.0333,19.3042,20.2723,18.2039,17.7295,17.8072,17.9921,2.8917,8.81E-05,1.63601,5.68012,+
"CELE_F40A3,2",-0.313596,0.723912,O16265,Uncharacterized protein,14.2816,14.431,13.8835,14.893,14.7339,14.5788,14.7141,14.7168,0.723912,0.0470995,-0.313596,-1.48206,+
"CELE_F40A3,6",0.72085,3.32407,O16266,Uncharacterized protein,17.4267,17.7866,17.698,17.8404,16.838,16.9358,17.0267,17.0679,3.32407,0,0.72085,6.85538,+
ugt-61,0.979527,1.30201,O16276,UDP-glucuronosyltransferase,14.4033,14.2823,14.3904,14.9369,14.0966,13.3409,12.5466,14.1106,1.30201,0.00799789,0.979527,2.44857,+
"CELE_F59A7,2",0.690506,1.06408,O16281,Uncharacterized protein,14.1047,14.3896,13.7391,14.3096,14.069,12.6734,13.2815,13.757,1.06408,0.0169284,0.690506,2.04966,+
cysl-4,1.12333,1.85982,O16284,Cysteine synthase,17.2475,16.4339,15.9806,16.77,15.7978,15.1598,15.1611,15.82,1.85982,0.0015378,1.12333,3.4395,+
"CELE_F32D1,7",1.08397,1.51268,O16291,Uncharacterized protein,14.4343,14.0039,14.1883,15.0106,13.2438,14.1106,13.3844,12.5624,1.51268,0.00464685,1.08397,2.81107,+
"F32D1,5",-1.59819,2.34543,O16294,GMP reductase,16.5395,15.3213,16.4678,16.6981,17.4185,18.26,17.984,17.7569,2.34543,0.000399427,-1.59819,-4.41109,+
mcm-7,2.7021,3.18808,O16297,DNA helicase,17.1668,16.9602,17.012,18.6166,14.8894,14.8824,14.3294,14.846,3.18808,5.47E-05,2.7021,6.46721,+
hpo-18,-1.74936,0.589844,O16298,Uncharacterized protein,17.1346,16.9354,15.484,21.8596,20.1386,19.4805,19.4775,19.3144,0.589844,0.072144,-1.74936,-1.25209,
dnj-19,2.28905,4.52228,O16303,DNaJ domain (Prokaryotic heat shock protein),18.133,18.2717,17.6635,18.5155,16.1344,15.8407,15.6852,15.7673,4.52228,0,2.28905,11.2133,+
cmd-1,2.67583,7.60066,O16305,Calmodulin,21.3193,21.4745,21.5099,21.5692,18.6483,18.8324,18.8385,18.8503,7.60066,0,2.67583,37.2254,+
fkb-3,0.972302,1.06819,O16309,Peptidylprolyl isomerase,17.3195,16.2544,17.9963,16.1224,16.2445,15.6288,15.7474,16.1828,1.06819,0.0166882,0.972302,2.0565,+
"C05C8,2",1.95502,4.22263,O16311,KRR1 small subunit processome component,15.2955,15.217,14.9905,15.699,13.121,13.236,13.3074,13.7175,4.22263,0,1.95502,9.94145,+
"C05C8,1",1.19835,3.05436,O16314,Uncharacterized protein,16.1251,15.1926,15.6882,15.5894,14.422,14.4489,14.362,14.5691,3.05436,5.07E-05,1.19835,6.10249,+
"C05C8,7",0.808886,1.06461,O16315,Uncharacterized protein,14.2304,13.3872,13.5195,15.0088,12.9461,13.1319,13.2822,13.5502,1.06461,0.0168973,0.808886,2.05055,+
"C10B5,3",2.19765,4.71385,O16319,Uncharacterized protein,17.6881,17.2384,17.4521,18.0185,15.3115,15.2981,15.3922,15.6047,4.71385,0,2.19765,12.103,+
irg-1,4.06573,5.99009,O16327,Infection Response protein,16.0797,16.1524,16.2995,16.3414,11.6033,12.1634,12.4737,12.3696,5.99009,0,4.06573,19.9708,+
catp-3,2.09389,2.69231,O16331,Cation transporting ATPase,15.4205,15.5946,15.083,16.8096,13.2644,13.6701,13.9742,13.6234,2.69231,0.000199259,2.09389,5.19182,+
asp-8,0.906939,2.9459,O16338,ASpartyl Protease,13.9691,14.2811,14.4246,14.6193,13.1948,13.4986,13.5054,13.4676,2.9459,7.21E-05,0.906939,5.81835,+
rpt-2,0.725927,3.44976,O16368,Probable 26S protease regulatory subunit 4,16.8913,16.8466,17.0504,17.0576,16.2478,16.3849,16.3132,15.9964,3.44976,0,0.725927,7.23058,+
aps-1,-1.28068,2.31947,O16369,"AdaPtin, Small chain (Clathrin associated complex)",14.3639,13.7343,14.0494,14.3638,15.0077,15.9714,15.6978,14.9571,2.31947,0.000454513,-1.28068,-4.35583,+
"CELE_M03F8,6",0.117275,0.078968,O16379,Uncharacterized protein,14.273,13.5661,14.2964,15.1035,14.7172,13.0841,13.948,15.0207,0.078968,0.63074,0.117275,0.219224,
"C36C5,5",3.50022,6.37627,O16405,Uncharacterized protein,16.9474,16.7034,16.9441,17.2594,13.6955,13.4555,13.2131,13.4892,6.37627,0,3.50022,23.2001,+
"C36C5,12",2.34111,3.75449,O16406,"UPF0376 protein C36C5,12",16.7138,16.5127,16.3061,15.5316,14.0294,13.7345,13.7206,14.2152,3.75449,0,2.34111,8.2114,+
phat-5,3.78548,4.68686,O16420,PHAryngeal gland Toxin-related,18.165,17.5798,18.3455,17.7201,13.5077,14.5233,14.6343,14.003,4.68686,0,3.78548,11.9739,+
phat-4,1.93521,5.18295,O16424,PHAryngeal gland Toxin-related,17.6639,17.7335,17.9856,17.8476,15.9982,15.5786,15.8223,16.0907,5.18295,0,1.93521,14.5683,+
ftn-1,6.67021,6.8575,O16453,Ferritin,17.2234,16.3607,16.1975,16.3991,9.697,9.8985,9.91262,9.99166,6.8575,0,6.67021,27.9477,+
tag-196,3.90551,4.16788,O16454,Uncharacterized protein,19.9739,19.1597,18.929,20.6179,16.0387,15.6429,15.5578,15.8191,4.16788,0,3.90551,9.72371,+
vps-60,4.58659,7.53624,O16458,Related to yeast Vacuolar Protein Sorting factor,19.7721,19.6047,19.7577,20.0879,15.2178,15.1651,15.0682,15.4248,7.53624,0,4.58659,36.313,+
grd-5,1.1957,2.07125,O16462,GRounDhog (Hedgehog-like family),19.3366,19.0307,20.0291,19.9822,18.2921,18.5886,17.9189,18.7961,2.07125,0.000842722,1.1957,3.84727,+
"CELE_F41E6,12",3.17775,3.57224,O16465,Uncharacterized protein,17.8711,17.3134,16.8422,18.7276,14.3722,14.4215,14.4403,14.8093,3.57224,0,3.17775,7.61225,+
cyp-33c9,2.6332,3.28276,O16482,CYtochrome P450 family,16.1365,17.0523,17.9082,16.894,14.3001,14.0309,14.3978,14.7294,3.28276,0,2.6332,6.73554,+
natc-2,2.03181,3.19593,O16486,N-alpha-AcetylTransferase C complex subunit,15.5173,15.337,15.296,16.5505,13.655,13.5385,13.4537,13.9263,3.19593,5.49E-05,2.03181,6.48913,+
"B0238,11",2.03209,2.09726,O16487,Uncharacterized protein,16.8005,18.1276,15.8834,17.7836,14.8489,15.1384,15.0479,15.4316,2.09726,0.000758462,2.03209,3.89897,+
"B0238,1",3.60597,2.00281,O16497,Carboxylic ester hydrolase,19.4496,20.5169,19.3208,20.5819,14.4363,18.1876,15.205,17.6164,2.00281,0.000994898,3.60597,3.71289,+
atp-4,-2.6108,6.51291,O16517,ATP synthase subunit,17.6006,17.8593,17.6202,18.0252,20.4442,20.2968,20.3855,20.4219,6.51291,0,-2.6108,-24.4609,+
alh-4,0.61193,1.8586,O16518;Q86S57;Q8MXJ7,Aldehyde dehydrogenase,16.9424,16.9672,17.1894,17.6947,16.5592,16.6003,16.5098,16.6766,1.8586,0.0015666,0.61193,3.4372,+
gad-1,1.99374,5.14565,O16519,Gastrulation defective protein 1,14.681,14.9358,14.9169,15.1493,12.85,13.0628,12.6793,13.1161,5.14565,0,1.99374,14.3562,+
erfa-1,0.243306,1.66319,O16520,Eukaryotic peptide chain release factor subunit 1,16.7616,16.6586,16.9036,16.7016,16.3826,16.458,16.5642,16.6474,1.66319,0.00279022,0.243306,3.07803,+
hpo-19,0.223133,0.296541,O16521,NADH-cytochrome b5 reductase,17.138,18.0883,17.815,16.7302,17.1736,17.2934,17.3206,17.0914,0.296541,0.213259,0.223133,0.708536,
gba-1,-0.850094,1.55676,O16580,Putative glucosylceramidase 1,14.1576,13.8963,13.93,15.141,15.0663,15.1703,15.0842,15.2045,1.55676,0.00407509,-0.850094,-2.88849,+
mtq-2,2.93588,2.71286,O16582,MethylTransferase modifying glutamine (Q),15.8036,16.6459,16.5928,18.1278,13.3046,14.4195,14.2526,13.4499,2.71286,0.000201919,2.93588,5.24073,+
"C33C12,10",2.48407,3.23828,O16583,Uncharacterized protein,15.5722,15.452,15.4293,16.9266,13.1147,13.5162,13.539,13.2738,3.23828,0,2.48407,6.6084,+
dhs-13,-0.649664,0.732648,O16619,"DeHydrogenases, Short chain",14.9583,14.1616,15.2702,16.1337,15.4712,16.1095,15.9471,15.5946,0.732648,0.0460291,-0.649664,-1.49684,+
"CELE_K02F6,7",1.96817,2.30499,O16628,Uncharacterized protein,14.3612,14.4139,14.3101,14.8215,13.7116,11.9496,11.7659,12.607,2.30499,0.000512857,1.96817,4.32519,+
apd-3,1.01207,1.12767,O16637;Q95X88,AP-3 complex subunit delta,13.5595,13.0006,14.8968,14.4006,12.4926,12.7417,13.2083,13.3665,1.12767,0.0140477,1.01207,2.15559,+
"C03H5,3",1.34033,3.06492,O16657,Uncharacterized protein,17.1115,16.2832,17.0952,16.9138,15.7437,15.3047,15.6032,15.3907,3.06492,5.10E-05,1.34033,6.13071,+
nstp-4,0.402235,0.672196,O16658,Nucleotide Sugar TransPorter family,15.8714,15.5332,16.8288,16.3662,15.6102,15.742,15.8647,15.7737,0.672196,0.0553234,0.402235,1.39413,
sdz-24,0.315806,0.585676,O16689,SKN-1 Dependent Zygotic transcript,14.1287,14.0874,14.232,14.9868,14.059,13.6959,14.0355,14.3813,0.585676,0.0730295,0.315806,1.24482,
alg-2,-1.1096,1.86493,O16720;Q86B39,Protein argonaute,14.2826,14.245,13.789,14.8873,16.0156,15.5192,15.0567,15.0508,1.86493,0.00147786,-1.1096,-3.44911,+
"CELE_T21D12,12",1.54516,2.79956,O16784,Uncharacterized protein,17.3804,16.3393,17.0414,16.4753,15.6836,15.1107,15.2225,15.0389,2.79956,0.000163934,1.54516,5.4506,+
pat-6,2.14582,4.08314,O16785,Paralyzed arrest at two-fold protein 6,18.3027,17.87,18.1303,18.7684,16.3908,15.8437,15.9731,16.2805,4.08314,0,2.14582,9.39511,+
"pqbp-1,1",3.63667,4.499,O16786,PQBP1 (Polyglutamine tract-binding neurodegeneration protein) homolog,17.2592,16.4522,16.4034,16.9728,12.722,12.9123,13.87,13.0367,4.499,0,3.63667,11.1094,+
cpg-4,0.681637,1.95961,O16883,Chondroitin proteoglycan 4,14.1344,14.23,14.176,14.5897,13.7866,13.3562,13.3167,13.944,1.95961,0.00115547,0.681637,3.62927,+
"C29G2,6",2.33791,6.61524,O16887,"Uncharacterized protein C29G2,6",16.4516,16.325,16.4182,16.5022,14.2562,13.8675,14.0533,14.1684,6.61524,0,2.33791,25.4491,+
ugt-41,-0.513407,3.358,O16922,UDP-GlucuronosylTransferase,14.468,14.2564,14.4458,14.288,14.8369,14.7547,14.9516,14.9686,3.358,0,-0.513407,-6.95506,+
"F25G6,8",3.70979,3.03589,O16927,Signal recognition particle 14 kDa protein,17.6278,17.6865,18.7499,20.0468,15.2356,14.3545,14.4928,15.1889,3.03589,5.03E-05,3.70979,6.05337,+
"CELE_F25G6,9",2.74034,4.42053,O16928,Uncharacterized protein,16.0698,15.2256,15.0842,15.647,12.9858,12.5692,12.5361,12.9742,4.42053,0,2.74034,10.7657,+
symk-1,1.20506,2.13173,O16929,SYMpleKin cleavage and polyadenylation factor,13.3748,14.1477,14.4306,14.7775,13.0604,12.9249,12.8455,13.0796,2.13173,0.00066556,1.20506,3.96802,+
sftb-2,1.86417,5.1057,O16997,Splicing Factor ThreeB (3b) Subunit homolog,16.7179,16.5292,16.6035,16.9785,14.9194,15.0417,14.6364,14.775,5.1057,0,1.86417,14.1321,+
"W03F9,1",2.70355,3.28605,O16999,Zinc finger protein ZPR1 homolog,17.2391,17.3887,17.6096,18.7192,15.4437,14.5954,14.7222,15.381,3.28605,0,2.70355,6.74503,+
dnj-22,1.42953,1.43616,O17002,DNaJ domain (Prokaryotic heat shock protein),14.5059,13.053,14.4284,15.1104,13.668,12.8635,12.1802,12.6678,1.43616,0.00569117,1.42953,2.67807,+
natc-1,2.08001,4.09945,O17003,N-alpha-AcetylTransferase C complex subunit,16.1927,15.9218,16.7743,16.1173,14.3197,13.8802,14.0702,14.416,4.09945,0,2.08001,9.45758,+
mrps-2,0.309075,0.695886,O17004,"Mitochondrial Ribosomal Protein, Small",14.3078,14.2807,14.3502,14.9436,14.5529,14.2117,13.9802,13.9013,0.695886,0.0512443,0.309075,1.43451,
mrpl-4,0.30582,0.441053,O17005,"Mitochondrial Ribosomal Protein, Large",14.5159,14.3611,14.3998,15.0392,14.5584,13.647,14.0391,14.8483,0.441053,0.120901,0.30582,0.986024,
col-143,-1.5542,1.70406,O17038,COLlagen,14.4896,13.8369,14.4938,14.8657,14.766,15.8514,16.654,16.6313,1.70406,0.00252717,-1.5542,-3.1519,+
hpo-8,-2.90796,3.94884,O17040,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase hpo-8,14.4151,13.6759,14.2124,15.0825,17.4489,17.5168,16.8564,17.1956,3.94884,0,-2.90796,-8.89449,+
flp-24,2.90007,3.72505,O17058,FMRFamide-like neuropeptides 24,16.6695,15.7624,15.9957,17.0089,14.0073,13.0015,13.4942,13.3333,3.72505,0,2.90007,8.112,+
"CELE_F23F1,4",3.9404,3.23262,O17065,Uncharacterized protein,16.3514,14.9755,14.1526,16.54,11.5293,11.1516,11.5452,12.0318,3.23262,0,3.9404,6.59237,+
"CELE_F23F1,5",1.73289,1.89368,O17066,Snurportin-1,13.7121,15.3475,15.2076,15.9399,13.705,13.0693,13.1504,13.3508,1.89368,0.00137076,1.73289,3.50337,+
rpt-4,0.64748,0.762517,O17071,Probable 26S protease regulatory subunit 10B,16.7074,17.0629,17.0271,18.5667,16.8188,16.6283,16.6559,16.6712,0.762517,0.0419861,0.64748,1.54721,+
ugt-42,1.26189,2.78069,O17123,UDP-GlucuronosylTransferase,14.4131,14.2255,14.3645,14.3812,12.83,12.5837,13.3317,13.5914,2.78069,0.000162463,1.26189,5.40443,+
"C24H12,4",0.597795,1.58541,O17157,Uncharacterized protein,15.3965,15.2799,15.9471,15.5372,15.1127,14.8723,15.2113,14.5733,1.58541,0.00355493,0.597795,2.93913,+
fum-1,1.30759,1.68598,O17214,"Probable fumarate hydratase, mitochondrial",19.6313,19.9893,20.4685,21.5015,18.8187,19.064,19.1586,19.319,1.68598,0.0026104,1.30759,3.11914,+
rps-22,1.09617,2.84181,O17218,"Ribosomal Protein, Small subunit",21.4515,22.0768,21.8025,22.1099,20.4511,21.0005,20.9264,20.678,2.84181,0.000101799,1.09617,5.55499,+
mnat-1,1.24877,3.92463,O17245,MNAT (Menage a trois) TFIIH subunit,15.2808,15.2579,15.2535,15.755,14.0051,14.0677,14.148,14.3313,3.92463,0,1.24877,8.8068,+
lmtr-5,-0.658993,1.45153,O17268,"Late endosomal/lysosomal adaptor, Mapk (MAPK) and mToR (MTOR) activator homolog",13.987,14.4484,14.4157,15.1129,15.3323,15.0543,15.2015,15.0119,1.45153,0.00552224,-0.658993,-2.70465,+
heh-1,1.15919,2.08533,O17271,Putative protein heh-1,18.7425,18.0553,18.1914,17.5221,16.5743,17.3595,17.0465,16.8942,2.08533,0.000794503,1.15919,3.8752,+
lgc-34,3.95727,3.80671,O17274,Ligand-Gated ion Channel,19.4374,19.6076,20.1493,21.4958,16.3199,16.076,16.116,16.3492,3.80671,0,3.95727,8.39033,+
tomm-22,2.94384,4.3641,O17287,Mitochondrial import receptor subunit TOM22 homolog,19.4932,19.1426,18.6605,19.3919,16.3034,15.6448,16.3248,16.6399,4.3641,0,2.94384,10.5246,+
mct-6,-0.821395,0.786968,O17328,MonoCarboxylate Transporter family,16.4218,14.5937,15.8524,17.0082,16.6981,16.801,16.8919,16.7707,0.786968,0.0388017,-0.821395,-1.5883,+
ttr-6,4.00221,6.43685,O17345,TransThyretin-Related family domain,20.733,20.8459,20.9431,21.478,16.9583,16.9603,16.9731,17.0995,6.43685,0,4.00221,23.751,+
aagr-4,0.496916,0.341977,O17352,Acid Alpha Glucosidase Relate,16.8689,14.2712,16.3115,16.8644,15.8118,15.4919,15.4301,15.5946,0.341977,0.176978,0.496916,0.798507,
srp-2,2.43338,4.2665,O17365,SeRPin,17.5072,17.2172,16.9787,18.0475,15.1757,15.0588,14.8849,14.8977,4.2665,0,2.43338,10.1191,+
pho-14,3.24977,4.13585,O17373,Intestinal acid PHOsphatase,18.0541,17.6792,18.466,19.093,14.889,15.3961,15.2568,14.7513,4.13585,0,3.24977,9.59832,+
spp-13,1.23298,1.09046,O17387,SaPosin-like Protein family,14.7859,15.0521,15.1022,16.8924,13.4014,14.7244,14.8241,13.9508,1.09046,0.0156778,1.23298,2.09356,+
tag-123,2.67414,1.6419,O17388,Transmembrane 9 superfamily member,16.6327,15.5719,17.1977,19.6921,14.6563,14.3845,14.5003,14.8566,1.6419,0.00302517,2.67414,3.0398,+
tth-1,2.73336,6.24426,O17389,Thymosin beta,20.5026,20.1511,20.3245,20.6994,17.7396,17.5988,17.6432,17.7626,6.24426,0,2.73336,22.0425,+
"F52H2,6",1.28785,2.29898,O17397,Diminuto-like protein,14.1656,13.9978,14.4582,14.5893,12.2899,13.1458,13.0542,13.5697,2.29898,0.000523693,1.28785,4.3125,+
"F09G2,8",0.937896,2.29691,O17405,"Probable phospholipase D F09G2,8",14.0305,14.3577,14.0694,13.4951,13.1177,12.7011,13.2764,13.106,2.29691,0.000523509,0.937896,4.30815,+
attf-2,2.94529,5.04871,O17406,AT hook Transcription Factor family,19.7488,20.0439,19.6756,20.5487,17.2551,16.9848,16.8918,17.1041,5.04871,0,2.94529,13.8183,+
"CELE_F09G2,2",7.77857,7.79219,O17407,Uncharacterized protein,17.6099,17.3393,17.3961,18.1511,10.0197,9.80673,9.77604,9.77964,7.79219,0,7.77857,40.0751,+
"CELE_W02D7,5",0.281912,0.402981,O17526,Uncharacterized protein,14.2,14.38,14.1671,14.9699,14.549,13.7095,13.736,14.5949,0.402981,0.139222,0.281912,0.915188,
sel-9,1.40074,3.04389,O17528,Suppressor/enhancer of lin-12 protein 9,17.7011,18.3771,18.5791,18.351,16.5673,17.0436,16.697,17.0975,3.04389,5.05E-05,1.40074,6.07461,+
