geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_eat2_d5,log2FC,Student's T-test Test statistic daf2_d5_eat2_d5,Sign p-val: 0.05 
npp-10,-0.295505,2.02183,G5EEH9,Nuclear pore complex protein Nup98-Nup96,16.6712,16.6177,16.8054,16.925,17.1443,16.9624,17.065,17.0297,2.02183,0.00220635,-0.295505,-3.75,+
asp-1,0.489337,0.975136,G5EEI4,ASpartyl Protease,19.553,19.677,18.8512,18.6495,18.7643,18.6263,18.6236,18.7591,0.975136,0.038602,0.489337,1.90189,+
chp-1,0.673553,2.3712,G5EEI8,CHORD Protein,14.8055,14.742,15.073,14.8994,14.4196,13.9172,14.4428,14.0461,2.3712,0.00123375,0.673553,4.46635,+
"CELE_K11D9,3",-0.692863,0.886139,G5EEI9,Uncharacterized protein,13.1057,11.418,12.8115,12.1267,12.9798,12.7756,13.3377,13.1403,0.886139,0.0494909,-0.692863,-1.75397,+
msd-2,1.64684,4.92958,G5EEJ7,Major Sperm protein Domain containing,19.0402,19.0613,19.1117,19.2105,17.2873,17.7661,17.2554,17.5276,4.92958,0.000159204,1.64684,13.1834,+
aqp-4,-1.75514,3.98595,G5EEK0,AQuaPorin or aquaglyceroporin related,13.0989,12.8319,12.5986,13.02,15.0208,14.4717,14.7739,14.3035,3.98595,0.000132723,-1.75514,-9.03042,+
golg-4,1.85076,4.81432,G5EEK2,GOLGi associated coiled-coil protein homolog,16.1026,16.5085,15.8637,16.3249,14.4651,14.3013,14.3772,14.2531,4.81432,0.000145786,1.85076,12.5954,+
sca-1,-0.339305,1.87823,G5EEK8,Calcium-transporting ATPase,19.1815,19.5644,19.2422,19.4581,19.7813,19.7353,19.6043,19.6824,1.87823,0.00331014,-0.339305,-3.47417,+
vha-5,-0.468005,4.24043,G5EEK9,V-type proton ATPase subunit a,17.3634,17.3766,17.3365,17.4069,17.7558,17.9549,17.7853,17.8593,4.24043,0.000165951,-0.468005,-10.0131,+
alp-1,0.551497,2.44452,G5EEL1,ALP/Enigma encoding,17.6652,18.0229,17.9881,18.2192,17.509,17.4301,17.3603,17.3899,2.44452,0.00109576,0.551497,4.62587,+
plrg-1,1.30331,2.49706,G5EEL2,PLeiotropic ReGulator (Vertebrate) homolog,15.9256,16.0996,15.7789,14.927,14.4354,14.5191,14.4419,14.1213,2.49706,0.000876953,1.30331,4.74233,+
hmg-11,1.86645,5.46617,G5EEL9,HMG,20.2977,20.3334,19.9779,19.8919,18.2789,18.3188,18.1935,18.2438,5.46617,0,1.86645,16.2801,+
gmn-1,1.97482,3.91369,G5EEM1,GeMiNin homolog,13.4274,13.7021,13.9175,14.4799,11.9566,11.9602,11.871,11.8398,3.91369,0.000126638,1.97482,8.76743,+
clec-248,0.809628,1.287,G5EEM2,C-type LECtin,12.537,11.6435,13.1259,12.9694,11.7438,11.6779,11.8131,11.8025,1.287,0.0151093,0.809628,2.42315,+
zyg-9,0.460613,3.36189,G5EEM5,Zygote defective protein 9,15.6319,15.8309,15.6341,15.5716,15.2305,15.2395,15.1043,15.2519,3.36189,0.000180428,0.460613,6.96658,+
tap-1,0.499253,1.10274,G5EEM6,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,12.4767,13.3077,12.814,13.0011,12.8532,12.3176,12.3304,12.1013,1.10274,0.0267912,0.499253,2.11402,+
fars-2,0.30747,0.843087,G5EEN1,Phenylalanyl Amino-acyl tRNA Synthetase,16.2423,16.2513,15.5469,16.1249,15.8875,15.8187,15.5614,15.6678,0.843087,0.056,0.30747,1.68221,
gck-3,-0.751428,1.93745,G5EEN4,Germinal center kinase 3,14.391,14.5929,15.225,14.5482,15.6333,15.285,15.5947,15.2497,1.93745,0.00269973,-0.751428,-3.58674,+
"CELE_Y39A1A,3",-2.10546,2.34878,G5EEN7,Uncharacterized protein,12.2274,12.1946,12.9923,10.9085,14.4696,14.3997,13.5941,14.2812,2.34878,0.00130411,-2.10546,-4.41825,+
"CELE_F41E7,9",1.07015,2.27513,G5EEQ1,Uncharacterized protein,17.2175,17.6377,16.6766,17.103,15.6321,16.2164,16.3213,16.1844,2.27513,0.001447,1.07015,4.2624,+
nkcc-1,1.45433,1.05429,G5EEQ4;G5EFE5;H8ESD4;H8ESD5;L8E912,Na-K-Cl Cotransporter homolog,15.6184,15.5782,15.0749,15.3031,11.8361,14.741,14.4663,14.714,1.05429,0.030785,1.45433,2.03339,+
sftb-1,0.580687,3.28988,G5EEQ8,Splicing Factor ThreeB (3b) Subunit homolog,16.0859,16.4137,16.1018,16.1727,15.5518,15.7273,15.5587,15.6136,3.28988,0.000216216,0.580687,6.7561,+
ger-1,1.91071,3.69537,G5EER4,GDP-L-fucose synthase,16.5503,16.6956,15.9648,16.1666,14.3931,13.9905,14.7895,14.5613,3.69537,0.000172932,1.91071,8.01281,+
alg-1,-0.24888,1.02013,G5EES3;G5EGR6,Protein argonaute,14.7311,14.7203,14.6408,15.1703,14.985,15.0475,15.0564,15.1692,1.02013,0.0337107,-0.24888,-1.97661,+
ufd-3,1.12824,2.66378,G5EES6;G5EFK5,Ubiquitin Fusion Degradation (Yeast UFD homolog),15.9604,16.0902,15.5578,16.5772,14.8637,15.0958,14.9264,14.7867,2.66378,0.000663874,1.12824,5.12443,+
nspd-5,1.48859,2.62328,G5EES8,"Nematode Specific Peptide family, group D",15.954,16.36,15.315,15.2198,14.1569,14.5053,14.2976,13.9347,2.62328,0.000687951,1.48859,5.02979,+
txl-1,-1.99393,2.92596,G5EES9,ThioredoXin-Like,13.9307,13.4341,14.6985,14.8043,16.3111,16.1696,15.908,16.4545,2.92596,0.00034347,-1.99393,-5.76722,+
dut-1,0.811952,3.43766,G5EET2,DeoxyUTPase,16.1808,16.3768,16.0189,15.8976,15.2343,15.3074,15.2534,15.4311,3.43766,0.000187599,0.811952,7.19375,+
cdr-6,1.10614,3.19106,G5EET3,CaDmium Responsive,17.2119,17.5146,17.148,17.6571,15.9479,16.3683,16.2759,16.5149,3.19106,0.000245348,1.10614,6.47552,+
hpl-1,1.61899,2.82089,G5EET5,HP1 Like (Heterochromatin protein),12.0949,13.0356,12.9474,13.0428,11.49,10.6924,11.4172,11.0452,2.82089,0.000476672,1.61899,5.50312,+
"pud-1,2",1.4816,5.75495,G5EET8,Protein Up-regulated in Daf-2(Gf),21.0583,21.1833,20.8469,20.8885,19.5266,19.5701,19.4936,19.4604,5.75495,0,1.4816,18.2238,+
nbet-1,-0.223207,0.488421,G5EEU1,BET1,14.5084,14.2948,14.9446,15.1943,15.0512,14.8592,14.9358,14.9887,0.488421,0.156214,-0.223207,-1.07239,
pud-3,3.25788,5.15987,G5EEV5,5C820,19.2262,19.6424,18.7676,19.4444,15.7479,16.2713,15.8559,16.1741,5.15987,0.0002,3.25788,14.4367,+
"C18B12,6",1.20081,3.30243,G5EEW1,Uncharacterized protein,12.9213,13.2754,12.7541,12.8204,12.0544,11.8438,11.4358,11.634,3.30243,0.000174041,1.20081,6.7924,+
"CELE_F54E12,2",-1.30297,2.46474,G5EEW5,Uncharacterized protein,13.1166,13.3878,12.3086,12.9732,13.8942,14.4608,14.0751,14.5679,2.46474,0.000920558,-1.30297,-4.67047,+
sig-7,-0.990271,3.88657,G5EEW6,Peptidyl-prolyl cis-trans isomerase sig-7,13.0663,13.1409,12.9855,12.8344,14.071,14.2271,13.855,13.8351,3.88657,0.000123799,-0.990271,-8.67044,+
asd-1,1.46943,2.07973,G5EEW7;M1ZJT7;Q86G94,RNA-binding protein ASD-1;Uncharacterized protein;Uncharacterized protein,12.4085,13.3854,13.2486,14.2604,11.8104,11.9441,11.8451,11.8256,2.07973,0.00207515,1.46943,3.86409,+
pbrm-1,3.63256,4.47915,G5EEY5,PolyBRoMo domain containing,16.0662,16.5077,17.4435,17.0759,13.4173,13.2744,12.8526,13.0187,4.47915,0.000111888,3.63256,11.0216,+
"CELE_ZK1010,2",-0.419322,0.782556,G5EEZ0,Uncharacterized protein,13.8803,14.6276,14.5357,13.8234,15.1051,14.3953,14.4915,14.5524,0.782556,0.0667961,-0.419322,-1.5809,
"CELE_W09G3,7",0.136565,0.239344,G5EEZ1,Uncharacterized protein,14.2697,14.7501,13.6248,14.2343,14.0363,14.1073,14.11,14.0791,0.239344,0.35692,0.136565,0.590652,
3E324,-0.247147,0.468616,G5EEZ4,3E324,12.961,13.1664,12.6637,12.9889,13.232,13.7802,12.9386,12.8178,0.468616,0.166795,-0.247147,-1.0365,
tbb-6,-0.161117,0.437102,G5EF01,Tubulin beta chain,16.3749,16.9207,16.3784,16.8302,16.6344,16.8998,16.674,16.9404,0.437102,0.184082,-0.161117,-0.978735,
"CELE_W07E11,1",0.372905,3.46238,G5EF05,Uncharacterized protein,17.5065,17.5831,17.6169,17.5192,17.3117,17.1578,17.1548,17.1099,3.46238,0.000191248,0.372905,7.26915,+
ncx-1,-0.926339,1.23838,G5EF08;Q1RPT9,Na/Ca eXchangers,12.1872,13.3509,13.5617,14.0358,14.2886,14.096,14.2968,14.1596,1.23838,0.0177756,-0.926339,-2.34107,+
efl-1,1.95023,4.80277,G5EF11,E2F-like (Mammalian transcription factor),13.5113,13.7748,13.8642,14.0687,12.0011,12.0412,11.7834,11.5923,4.80277,0.00014382,1.95023,12.5379,+
5N226,1.37263,3.23826,G5EF26,"Putative low density lipoprotein receptor associated protein (37,4 kD)",16.408,16.7702,15.9752,16.4792,15.3755,15.0736,14.8992,14.7937,3.23826,0.000209483,1.37263,6.60835,+
fbxa-136,0.735735,3.54367,G5EF28;G5EGC2,F-box A protein,17.0309,17.3502,17.0102,17.3257,16.3438,16.4912,16.4691,16.4699,3.54367,0.000156596,0.735735,7.52177,+
npa-1,1.26551,4.03947,G5EF32,Nematode Polyprotein Allergen related,20.0179,20.2361,19.7563,19.6436,18.6006,18.7418,18.6469,18.6025,4.03947,0.000137604,1.26551,9.22967,+
pat-10,1.35297,3.72895,G5EF37,Paralysed Arrest at Two-fold,19.6965,19.7641,20.0559,20.1498,18.8523,18.6553,18.2659,18.4809,3.72895,0.000176414,1.35297,8.12512,+
snf-11,-0.922293,2.93986,G5EF43,Transporter,12.8977,12.9098,12.9858,12.6469,13.7214,14.015,13.4089,13.9841,2.93986,0.00034491,-0.922293,-5.80283,+
"CELE_Y63D3A,8",-0.378635,0.853512,G5EF48,Uncharacterized protein,13.8785,14.3862,14.2708,13.4917,14.6391,14.3417,14.3573,14.2037,0.853512,0.0543726,-0.378635,-1.6996,
swsn-4,1.36092,6.1785,G5EF53,SWI/SNF nucleosome remodeling complex component,15.4829,15.3863,15.4667,15.5737,14.212,14.1058,13.9803,14.1677,6.1785,0,1.36092,21.4872,+
"CELE_Y106G6A,4",1.26963,4.34389,G5EF57,Uncharacterized protein,13.1044,13.4157,12.9895,13.052,12.0644,11.8919,11.8298,11.6969,4.34389,0.000180967,1.26963,10.4394,+
ipla-7,1.09758,3.03373,G5EF58,Intracelllar PhosphoLipase A family,12.7523,13.3421,13.0452,12.6363,12.0452,11.8458,11.6133,11.8813,3.03373,0.000289819,1.09758,6.04767,+
"CELE_Y66A7A,2",-1.24449,3.33439,G5EF59,Ribonuclease P/MRP protein subunit POP5,13.1366,13.3194,13.0287,13.0101,13.886,14.4626,14.4756,14.6486,3.33439,0.000176912,-1.24449,-6.88556,+
stim-1,-0.317935,1.05563,G5EF60,Stromal interaction molecule 1,14.9636,15.5197,15.2147,15.1321,15.7552,15.3395,15.3591,15.648,1.05563,0.0307284,-0.317935,-2.03561,+
ndg-4,-2.38808,5.27461,G5EF61;Q86MD1,Transmembrane protein NDG-4;Uncharacterized protein,13.0937,13.3716,13.0459,12.7325,15.4283,15.3856,15.2833,15.6988,5.27461,0,-2.38808,-15.1026,+
sqv-1,1.8106,4.95566,G5EF65;X5M5R6,SQuashed Vulva,14.5491,14.6486,14.2633,14.5739,12.8784,12.749,12.3899,12.7752,4.95566,0.000162437,1.8106,13.3201,+
sars-2,-0.406621,1.65996,G5EF77,Seryl Amino-acyl tRNA Synthetase,14.8204,14.6473,14.3398,14.6796,15.1367,15.177,15.001,14.7989,1.65996,0.00547486,-0.406621,-3.07222,+
"CELE_K01G5,9",1.89022,1.28046,G5EF83,Uncharacterized protein,12.9346,13.37,12.6654,12.8645,8.76809,11.9997,11.819,11.6868,1.28046,0.0154201,1.89022,2.41208,+
gip-2,0.803186,0.741826,G5EF84,Gamma-tubulin interacting protein 2,15.3761,15.6962,13.4778,14.1924,14.1194,14.0707,13.6338,13.706,0.741826,0.074561,0.803186,1.51234,
"CELE_Y48G10A,1",-0.241635,1.37501,G5EF86,S-formylglutathione hydrolase,15.9531,16.3561,16.0614,16.2351,16.4417,16.4016,16.3125,16.4165,1.37501,0.0117709,-0.241635,-2.57292,+
swsn-1,1.16813,3.7647,G5EF87;H8ESF3,SWI/SNF nucleosome remodeling complex component,16.9579,17.4135,16.903,17.0572,15.8355,16.1326,15.7468,15.9441,3.7647,0.000180569,1.16813,8.24613,+
"CELE_K01D12,15",2.7583,4.08221,G5EF90,Uncharacterized protein,17.1525,17.1858,16.1617,17.1664,14.6007,13.9211,14.0842,14.0272,4.08221,0.000143033,2.7583,9.39154,+
sfa-1,0.331748,0.338331,G5EF97,SF1 protein,13.2645,15.1122,14.1734,14.8916,14.1242,14.0044,14.0743,13.912,0.338331,0.254358,0.331748,0.791392,
"CELE_ZK1128,7",1.17622,2.26584,G5EF99,Uncharacterized protein,14.9866,14.2908,15.4824,15.3545,13.8182,14.0407,13.8629,13.6876,2.26584,0.00143874,1.17622,4.24297,+
bir-1,3.18951,5.33544,G5EFA2,BIR (Baculovirus inhibitory repeat) family,17.0877,17.3183,17.0164,17.5315,14.4478,14.1264,13.9944,13.6271,5.33544,0,3.18951,15.4674,+
cpn-1,0.5777,2.02529,G5EFB5,CPN-1,17.5957,18.1038,17.4702,17.8035,17.3615,17.0726,17.1416,17.0868,2.02529,0.00218688,0.5777,3.75676,+
rab-8,-0.240362,0.774939,G5EFC1,RAB family,17.7405,17.0968,17.2694,17.1237,17.5874,17.6252,17.5046,17.4746,0.774939,0.0681238,-0.240362,-1.5681,
cdc-5l,0.16731,0.259877,G5EFC4,Cell Division Cycle related,14.7086,15.3289,15.5639,14.4712,14.8233,15.0299,14.7365,14.8135,0.259877,0.332081,0.16731,0.633633,
dap-3,-2.22787,2.32134,G5EFC8,Mammalian cell Death Associated Protein related,11.7815,13.1734,13.8166,12.5972,15.846,15.0098,14.8295,14.595,2.32134,0.00134058,-2.22787,-4.35979,+
hmt-1,-0.169256,0.271439,G5EFD4,Heavy Metal Tolerance factor,14.3759,14.6224,13.6227,13.7927,14.5136,14.3466,14.1889,14.0416,0.271439,0.319037,-0.169256,-0.657498,
"CELE_F46C5,9",-0.480762,0.780598,G5EFD7,Uncharacterized protein,14.7234,14.7712,14.6379,15.8717,15.6617,15.5839,15.2634,15.4182,0.780598,0.0670013,-0.480762,-1.57761,
"CELE_H03A11,2",1.09148,4.72517,G5EFE3,Uncharacterized protein,18.941,18.9722,18.5994,18.748,17.7117,17.6847,17.7824,17.7159,4.72517,0.00013617,1.09148,12.1576,+
"C30H7,2",-0.0267377,0.0550936,G5EFF8;Q304D5,Uncharacterized protein,16.1616,16.3136,16.5687,16.9132,16.4464,16.4426,16.6423,16.5327,0.0550936,0.76395,-0.0267377,-0.156385,
eif-2bdelta,-1.45236,3.72855,G5EFF9;G5EG28,Eukaryotic Initiation Factor,13.844,14.1749,13.6786,14.1451,15.527,15.6297,15.0288,15.4665,3.72855,0.000176077,-1.45236,-8.12376,+
sel-1,0.449687,0.849428,G5EFG0,SEL-1,14.6735,15.5896,14.9291,15.1123,15.1695,14.503,14.4181,14.4151,0.849428,0.054891,0.449687,1.69279,
abcf-2,-0.82257,2.30425,G5EFG4,"ABC transporter, class F",15.8231,16.535,15.6671,16.0714,16.8873,16.8576,16.8122,16.8297,2.30425,0.00134709,-0.82257,-4.32363,+
ins-17,1.1528,3.02562,G5EFH1,Insulin-like peptide 17,13.0805,13.4176,12.7522,12.9141,12.0302,11.8392,12.1329,11.5509,3.02562,0.000288378,1.1528,6.0262,+
srp-6,-0.692455,1.21915,G5EFH4,SeRPin,14.673,14.5898,14.4993,15.7642,15.6975,15.529,15.4831,15.5865,1.21915,0.0187198,-0.692455,-2.30872,+
agef-1,0.241108,0.167533,G5EFH7,Arf-1 Guanine nucleotide Exchange Factor homolog,13.4545,15.1623,13.3829,14.6186,14.8595,13.3507,13.9603,13.4833,0.167533,0.464009,0.241108,0.43331,
cbs-1,0.75701,2.25711,G5EFH8,Cystathionine Beta-Synthase,16.7506,16.9683,16.3726,16.2297,15.7863,15.9667,15.6922,15.8479,2.25711,0.00148621,0.75701,4.22475,+
lec-5,-0.180115,0.587167,G5EFI4,Galectin,19.2319,19.2201,19.5792,19.7611,19.7845,19.6218,19.536,19.5704,0.587167,0.116705,-0.180115,-1.24742,
klp-12,-0.05583,0.0626145,G5EFJ0;G5EGS3,Kinesin-like protein,15.8331,15.8838,15.7481,14.939,15.5728,15.3015,16.3111,15.442,0.0626145,0.735622,-0.05583,-0.176463,
"C08E8,4",0.631067,1.53725,G5EFJ3,Uncharacterized protein,17.0632,16.8931,17.2688,17.8892,16.759,16.648,16.5861,16.597,1.53725,0.00757407,0.631067,2.85415,+
pcp-2,0.109663,0.105346,G5EFJ8,Prolyl Carboxy Peptidase like,15.1171,14.6893,13.5518,13.8018,14.3382,13.8625,14.2776,14.2431,0.105346,0.603104,0.109663,0.285844,
arf-3,0.12142,0.644188,G5EFK4,ADP-Ribosylation Factor related,17.5272,17.1862,17.2887,17.4218,17.167,17.1296,17.3308,17.3106,0.644188,0.0990783,0.12142,1.34614,
hex-2,1.11544,2.46289,G5EFL1,HEXosaminidase,16.482,17.1603,16.3556,16.1467,15.472,15.6402,15.3889,15.1817,2.46289,0.00094514,1.11544,4.66638,+
alp-1,-0.860561,0.425195,G5EFL5,ALP/Enigma encoding,12.7917,13.3028,12.9037,13.0633,16.533,13.042,12.6951,13.2337,0.425195,0.191916,-0.860561,-0.956684,
mdf-1,-0.415207,0.691763,G5EFM0,MAD (Yeast Mitosis arrest DeFicient) related,13.4351,14.4576,13.877,13.6111,14.7996,14.209,14.0602,13.9729,0.691763,0.086182,-0.415207,-1.4275,
"CELE_F18C12,3",-0.229263,0.656248,G5EFM7,Uncharacterized protein,13.1021,13.1855,12.8122,12.5032,13.2364,13.2357,12.9733,13.0748,0.656248,0.0953012,-0.229263,-1.36684,
rict-1,0.491985,1.06935,G5EFN2,Uncharacterized protein,15.8835,15.3442,15.5381,14.8839,14.7156,15.2381,14.7785,14.9496,1.06935,0.0293883,0.491985,2.05843,+
"CELE_ZK1321,4",1.15308,4.6419,G5EFP2,Uncharacterized protein,18.8014,18.9166,19.1527,19.2165,17.8658,17.8882,17.8531,17.8677,4.6419,0.000127237,1.15308,11.7615,+
mrp-4,-0.413752,0.595853,G5EFP3,Uncharacterized protein,13.2514,13.5388,12.6071,13.4157,14.131,13.6204,13.7914,12.9252,0.595853,0.113761,-0.413752,-1.26256,
sym-1,4.86305,4.0835,G5EFP4,SYM-1 protein,15.4681,16.6395,15.612,16.3134,11.9714,10.209,11.7954,10.605,4.0835,0.00014321,4.86305,9.39648,+
fut-3,0.474095,3.7953,G5EFP5,"Alpha-(1,3)-fucosyltransferase fut-3",14.675,14.7608,14.79,14.8673,14.212,14.4068,14.2757,14.3022,3.7953,0.000184184,0.474095,8.35095,+
acl-7,-1.74365,1.66507,G5EFP8,ACyLtransferase-like,12.9951,13.4094,10.8765,12.5793,14.0059,14.3356,14.4379,14.0557,1.66507,0.00537714,-1.74365,-3.08142,+
mec-5,1.23058,1.80734,G5EFQ9,MEC-5,17.1731,17.2885,16.6249,18.3693,16.0369,16.2505,16.0714,16.1747,1.80734,0.00382261,1.23058,3.34146,+
tag-297,1.9707,1.53487,G5EFR0,Uncharacterized protein,13.7231,14.7711,12.3184,12.1261,11.3984,12.0267,11.0001,10.6308,1.53487,0.00764552,1.9707,2.84996,+
msi-1,0.731082,1.97392,G5EFS2,MuSashI (Fly neural) family,15.5074,15.78,15.95,16.2513,15.4047,14.9939,14.8703,15.2954,1.97392,0.00244031,0.731082,3.65687,+
dcs-1,1.61674,3.75266,G5EFS4,m7GpppX diphosphatase,16.1568,16.4291,15.532,15.9414,14.4255,14.2897,14.339,14.538,3.75266,0.000178814,1.61674,8.20521,+
"CELE_F45D11,15;CELE_F45D11,14",1.4387,5.77077,G5EFS5;Q9N5T2,Uncharacterized protein,17.2521,17.3767,17.3894,17.6171,16.0078,15.9521,15.9962,15.9244,5.77077,0,1.4387,18.3366,+
hpl-2,3.42381,4.62916,G5EFS9;Q9U3C6,Chromo-domain protein;HP1 Like (Heterochromatin protein),15.742,15.9956,14.8382,14.9355,12.0538,12.0121,11.8866,11.8636,4.62916,0.000126733,3.42381,11.702,+
hsf-1,4.21702,6.16379,G5EFT5,Heat Shock Factor,16.0941,16.2168,16.3524,15.5884,12.1263,11.762,11.6274,11.868,6.16379,0,4.21702,21.3649,+
"ant-1,4",-1.50434,4.78959,G5EFU2,Adenine Nucleotide Translocator,13.1272,12.8099,12.8899,12.8883,14.7121,14.4318,14.2666,14.3221,4.78959,0.000141593,-1.50434,-12.4726,+
"CELE_ZK524,4",0.838938,2.5668,G5EFV2,Uncharacterized protein,12.9476,13.2512,13.0608,12.8579,11.9509,12.5503,12.3191,11.9414,2.5668,0.00075339,0.838938,4.8998,+
"hmg-1,1",0.231759,1.03524,G5EFV4,HMG,17.1671,17.5945,17.2382,17.5352,17.231,17.2322,17.0782,17.0666,1.03524,0.0323632,0.231759,2.00173,+
pkn-1,3.30459,1.49695,G5EFX2;G5EGE3,Protein Kinase N (PKN) homolog,16.7186,16.6127,16.1354,17.8346,14.0431,14.2318,15.5329,10.2751,1.49695,0.0085988,3.30459,2.78359,+
ntl-3,1.97271,3.26466,G5EFX8,NOT-Like (Yeast CCR4/NOT complex component),17.2009,17.4545,16.1759,16.6597,15.1161,14.8738,14.8434,14.7669,3.26466,0.000213256,1.97271,6.6836,+
sec-31,2.09804,3.80021,G5EFY6,Yeast SEC homolog,15.7471,16.1151,15.7662,16.5799,14.1033,14.2987,13.5767,13.8374,3.80021,0.000185859,2.09804,8.36789,+
ipgm-1,-0.0659294,0.0841657,G5EFZ1,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",17.8094,17.4883,18.4322,18.7184,18.1482,18.2323,18.0969,18.2347,0.0841657,0.666342,-0.0659294,-0.232572,
icln-1,1.75609,2.40937,G5EFZ5;G5EG22,ICLN (ICLn) ion channel homolog,17.5271,18.0056,16.3193,17.8724,15.7899,15.6541,15.6391,15.617,2.40937,0.0012351,1.75609,4.54897,+
pgp-8,0.747685,2.19405,G5EG03,P-GlycoProtein related,15.2286,15.8674,15.4756,15.8915,14.7947,15.0227,14.6562,14.9987,2.19405,0.0017201,0.747685,4.09452,+
fat-4,1.4407,3.06013,G5EG11,Delta(5) fatty acid desaturase fat-4,13.0285,13.3605,12.7511,12.8315,11.0659,11.9842,11.4794,11.6792,3.06013,0.000253807,1.4407,6.11789,+
dhs-12,-0.940665,3.51183,G5EG13,"DeHydrogenases, Short chain",16.6331,16.8052,17.1727,17.0581,17.9467,17.8766,17.7905,17.818,3.51183,0.000197655,-0.940665,-7.42197,+
crn-2,-0.113328,0.153261,G5EG18,Cell death-related nuclease 2,16.5438,15.8313,15.9309,16.8626,15.993,16.5798,16.5115,16.5376,0.153261,0.491299,-0.113328,-0.400513,
nspd-6,2.39167,4.35911,G5EG23,"Nematode Specific Peptide family, group D",15.8146,16.6794,16.2545,16.5708,13.9134,14.0838,14.1438,13.6116,4.35911,0.000101587,2.39167,10.5035,+
"R151,8A",-0.559374,0.436843,G5EG26,"R151,8A protein",13.3906,15.6845,15.4306,15.7543,15.5054,15.8525,15.4035,15.7363,0.436843,0.18425,-0.559374,-0.978256,
skr-10,2.29658,1.83211,G5EG39,SKR-10,12.0465,13.7988,14.1889,14.6641,12.0197,11.509,11.6541,10.3291,1.83211,0.00361513,2.29658,3.38759,+
"CELE_W05H12,1",1.00936,3.02708,G5EG41,Uncharacterized protein,12.9004,13.415,12.6547,12.8103,11.9725,12.0015,11.8885,11.8804,3.02708,0.000288557,1.00936,6.03006,+
PRL-1,0.982024,4.088,G5EG43,Putative prenylated protein tyrosine phosphatase,12.7937,12.627,12.908,12.8041,11.9106,11.9838,11.6229,11.6874,4.088,0.000144458,0.982024,9.41368,+
"CELE_T04A11,1",-1.59447,2.84764,G5EG50,Uncharacterized protein,13.9355,12.9233,14.2029,13.782,15.4856,15.1698,15.3661,15.2,2.84764,0.000435328,-1.59447,-5.5695,+
pgp-9,-0.384384,1.15499,G5EG58,P-GlycoProtein related,12.9205,13.3718,12.9033,12.7402,13.6648,13.3805,13.1435,13.2845,1.15499,0.0223719,-0.384384,-2.2012,+
unc-45,-1.07447,1.33919,G5EG62,UNC-45,14.3131,14.5952,14.8373,14.9034,15.1706,16.4674,16.4003,14.9085,1.33919,0.0131409,-1.07447,-2.51177,+
hid-1,0.909062,0.854705,G5EG65;Q7Z135,HID-1;High temperature-Induced Dauer formation,15.4352,16.1832,14.5312,14.1054,14.7497,14.3877,13.5399,13.9415,0.854705,0.054175,0.909062,1.70159,
fat-2,1.1341,2.82028,G5EGA5,Delta(12) fatty acid desaturase fat-2,15.8253,15.9613,15.8169,16.0198,15.2487,14.8753,14.2908,14.6722,2.82028,0.000476404,1.1341,5.50162,+
dhrs-4,0.94652,3.13232,G5EGA6,Dehydrogenase/reductase SDR family member 4,16.1243,15.9403,15.7611,15.6577,14.6431,14.9824,14.902,15.1698,3.13232,0.000266845,0.94652,6.31314,+
ras-2,-0.475577,0.794144,G5EGA7,GTP binding protein,15.1485,14.7842,15.489,14.1161,15.4551,15.2393,15.3619,15.3839,0.794144,0.0642967,-0.475577,-1.60034,
lec-2,-0.88792,2.21978,G5EGB1,Galectin,17.8734,17.6503,17.8701,18.2602,19.211,18.46,18.955,18.5797,2.21978,0.00165937,-0.88792,-4.14738,+
ragc-1,0.15388,0.376998,G5EGB3,RAs-related GTP binding protein C homolog,15.4523,14.8229,14.8289,15.3322,14.9803,14.9788,15.0867,14.7751,0.376998,0.222878,0.15388,0.866011,
"CELE_DY3,8",0.166,0.271155,G5EGC1,Uncharacterized protein,13.4995,13.3867,13.8292,13.6069,14.0684,13.1966,13.4083,12.985,0.271155,0.319259,0.166,0.656913,
skr-12,3.25163,6.20844,G5EGD5,SKR-12,17.4429,17.5666,17.5683,17.8678,14.6652,14.2815,14.0957,14.3967,6.20844,0,3.25163,21.7384,+
dpy-26,1.08289,2.09589,G5EGE9,Condensin complex subunit dpy-26,12.3354,13.3991,12.9761,12.909,12.1282,11.9818,11.3385,11.8395,2.09589,0.00200407,1.08289,3.89623,+
uso-1,-1.77801,0.663963,G5EGG0;Q2EEM5,USO1 (Yeast transport protein) homolog,13.4582,13.5475,13.6725,14.0209,14.1157,19.2995,14.2212,14.1747,0.663963,0.0932706,-1.77801,-1.38005,
rad-51,6.44496,5.58321,G5EGG8;L8E822;Q95Q25,RAD51 short isoform;Uncharacterized protein;Uncharacterized protein,18.7034,18.5036,17.0989,18.4247,11.9966,11.6666,11.546,11.7416,5.58321,0,6.44496,17.0425,+
moc-1,0.310333,0.757228,G5EGH2,MOlybdenum Cofactor biosynthesis,14.2924,14.996,14.6809,14.8059,13.9779,14.5672,14.4815,14.5072,0.757228,0.0713465,0.310333,1.53831,
