geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d10,log2FC,Student's T-test Test statistic N2_d15_N2_d10,Sign p-val: 0.05 
cogc-8,-1.84421,2.1675,O44502,Conserved oligomeric Golgi complex subunit 8,13.6564,12.0784,11.5575,12.7755,14.4579,14.3447,14.3882,14.2537,2.1675,0.00139892,-1.84421,-4.04037,+
"CELE_R02D3,1",-1.14837,1.24562,O44503;U4PFH6,Uncharacterized protein,16.0567,16.8937,16.9382,17.3326,17.3043,17.4387,17.9752,19.0965,1.24562,0.015088,-1.14837,-2.35326,+
"CELE_F42G8,10",-1.96945,4.02999,O44509,Uncharacterized protein,17.1777,17.4258,17.0576,17.8788,19.0677,19.6206,19.3935,19.3359,4.02999,0,-1.96945,-9.1941,+
moc-3,1.73826,1.15574,O44510,Adenylyltransferase and sulfurtransferase MOCS3,14.1121,17.671,16.4686,16.4583,13.9477,14.39,14.2491,15.1703,1.15574,0.0194002,1.73826,2.20246,+
sph-1,-1.31347,4.64801,O44511,SynaptoPHysin,15.168,15.1767,15.1694,15.3122,16.3317,16.3773,16.7937,16.5774,4.64801,0,-1.31347,-11.7901,+
isp-1,-1.00255,1.33624,O44512,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",19.0782,19.6732,19.999,19.7375,20.4215,19.7816,21.4363,20.8588,1.33624,0.011646,-1.00255,-2.50673,+
"CELE_F56A11,5",-1.20419,0.953417,O44517;U4PC34,Uncharacterized protein,14.9722,14.4885,17.1393,14.8436,16.2435,16.7691,17.1259,16.1218,0.953417,0.0338547,-1.20419,-1.86582,+
gex-2,-2.26423,3.74009,O44518,Cytoplasmic FMR1-interacting protein homolog,14.8612,14.2253,14.6098,14.9176,17.038,16.2533,17.0865,17.2929,3.74009,0,-2.26423,-8.16264,+
acdh-3,-0.828463,1.474,O44549,Acyl CoA DeHydrogenase,17.2942,17.4711,17.3941,17.7899,18.3865,17.9168,17.8723,19.0875,1.474,0.00810076,-0.828463,-2.74363,+
"CELE_K06A5,2",0.0237799,0.0239504,O44551,Uncharacterized protein,14.4098,14.4823,13.617,15.2494,14.2971,14.4288,14.3605,14.577,0.0239504,0.902811,0.0237799,0.0701615,
alh-5,-7.07965,1.21266,O44555,Aldehyde dehydrogenase,12.1937,11.9527,12.5756,0,16.426,16.1753,15.413,17.0263,1.21266,0.0166006,-7.07965,-2.29783,+
"CELE_T22B11,4",-2.15905,2.93388,O44561,Uncharacterized protein,15.8332,14.7512,14.9324,15.175,17.2206,17.1694,16.7901,18.148,2.93388,0.000150552,-2.15905,-5.78749,+
lam-1,-1.22127,3.0555,O44565,"LAMinin related, See also lmb",17.6584,17.3456,17.4148,17.9828,18.7258,18.5282,18.843,19.1897,3.0555,5.97E-05,-1.22127,-6.10553,+
"CELE_W03F8,4",-2.45412,3.66933,O44566,Uncharacterized protein,16.7582,17.076,16.7384,16.1856,19.2847,19.768,18.6246,18.8975,3.66933,0,-2.45412,-7.92665,+
"W03F8,3",-2.12802,4.05806,O44568,"Probable peptide chain release factor 1, mitochondrial",12.1933,12.0893,12.2347,12.7287,14.5043,14.0824,14.2611,14.9102,4.05806,0,-2.12802,-9.29977,+
tni-4,-2.70605,3.89955,O44572,Troponin I 4,15.2067,14.7051,14.9101,15.127,17.5036,17.2197,17.5135,18.5363,3.89955,0,-2.70605,-8.71673,+
"CELE_F48G7,5;CELE_F48G7,8",-1.94961,2.87016,O44585;O44587,Uncharacterized protein,12.4816,12.0007,12.239,12.6867,13.6132,14.4329,14.0656,15.0949,2.87016,0.000266831,-1.94961,-5.62583,+
hacd-1,-1.83626,4.96344,O44608,Hydroxy-Acyl-CoA Dehydrogenase,12.5197,12.1546,12.3041,12.468,14.3026,14.0607,14.4526,13.9755,4.96344,0,-1.83626,-13.361,+
"CELE_K11D12,7",-1.22873,4.4652,O44622,Uncharacterized protein,17.2709,17.0604,16.8879,17.0768,18.285,18.0978,18.343,18.4852,4.4652,0,-1.22873,-10.9602,+
pqn-51,-0.0160477,0.0425121,O44625,Prion-like-(Q/N-rich)-domain-bearing protein,14.1516,14.4439,14.4683,14.5281,14.3746,14.1686,14.4566,14.6563,0.0425121,0.830804,-0.0160477,-0.122174,
cyp-35a5,-2.14819,4.78613,O44649,CYtochrome P450 family,12.2862,11.9373,12.2304,11.848,13.9136,14.2754,14.146,14.5597,4.78613,0,-2.14819,-12.4554,+
cyp-34a8,-1.13305,1.49034,O44658,CYtochrome P450 family,12.9076,12.4766,13.2481,14.2034,14.2783,14.0727,14.1512,14.8657,1.49034,0.00781061,-1.13305,-2.77207,+
nlp-31;nlp-29;nlp-28,0.292787,0.215559,O44662;O44664;O44665,Neuropeptide-like protein 31;Neuropeptide-like protein 29;Neuropeptide-like protein 28,13.7544,15.9382,14.92,14.1656,14.3037,14.1755,13.9915,15.1364,0.215559,0.380941,0.292787,0.539825,
"C14C6,6",2.05757,4.16148,O44670,Uncharacterized protein,16.2256,16.7077,16.0495,16.1628,13.9848,14.2149,14.046,14.6697,4.16148,0,2.05757,9.69852,+
"C14C6,2",-1.42396,1.48986,O44675,Uncharacterized protein,16.8666,17.0821,16.5831,16.2499,16.7567,18.2178,18.514,18.9889,1.48986,0.00782217,-1.42396,-2.77123,+
cpn-4,-1.96183,1.47731,O44727,CalPoNin,15.8313,17.4619,17.5387,17.6602,17.3839,19.6296,19.6041,19.7217,1.47731,0.00802269,-1.96183,-2.74939,+
prp-17,-1.83308,3.161,O44729,Yeast PRP (Splicing factor) related,13.159,13.6013,13.8028,14.2823,15.7022,15.6162,15.0561,15.8031,3.161,6.52E-05,-1.83308,-6.39201,+
zig-7,1.24095,2.54694,O44730,Zwei Ig domain protein zig-7,15.7339,15.1968,16.2289,15.8534,14.4281,14.4126,14.285,14.9236,2.54694,0.000465069,1.24095,4.85462,+
"CELE_F54D7,2",-0.127307,0.156349,O44732,Uncharacterized protein,17.238,17.1182,17.6245,17.3718,17.4186,17.1949,18.296,16.9522,0.156349,0.492242,-0.127307,-0.407658,
"CELE_F57B10,8",-0.250433,0.37395,O44734,Uncharacterized protein,14.2227,14.4268,13.7965,13.3657,14.5096,14.2593,13.7157,14.3289,0.37395,0.203043,-0.250433,-0.860192,
"CELE_F57B10,5",-2.5081,1.7634,O44738,Uncharacterized protein,16.8539,15.7248,14.4702,13.3464,17.3109,17.6931,17.864,17.5597,1.7634,0.00363472,-2.5081,-3.26029,+
bag-1,-1.72379,4.7844,O44739,BAG family molecular chaperone regulator 1,15.5638,15.808,16.0984,15.6839,17.6897,17.3668,17.3986,17.5942,4.7844,0,-1.72379,-12.4469,+
"CELE_F57B10,4",-2.2819,4.05256,O44741,Uncharacterized protein,12.1253,12.0468,12.2542,12.741,14.3847,14.3554,14.4111,15.1437,4.05256,0,-2.2819,-9.27897,+
app-1,-1.11791,2.39293,O44750,Xaa-Pro aminopeptidase app-1,16.178,15.8801,16.0788,16.6605,17.2505,16.8622,17.4066,17.7498,2.39293,0.000724024,-1.11791,-4.51327,+
"CELE_F33D11,10;CELE_Y65B4A,6",-0.475108,1.83526,O44781;Q9BL61,Uncharacterized protein,17.2481,17.1768,17.3601,17.5472,17.5808,17.6495,17.9482,18.0541,1.83526,0.00309839,-0.475108,-3.39347,+
vpr-1,-0.0378728,0.051472,O44782,Major sperm protein,16.9788,16.59,16.6754,16.6777,16.1275,16.9464,17.286,16.7134,0.051472,0.797364,-0.0378728,-0.146619,
usp-39,-2.14716,3.3913,O44787,Ubiquitin Specific Protease,15.9185,14.679,14.8228,15.536,17.1987,17.5622,17.4586,17.3255,3.3913,0,-2.14716,-7.05406,+
bath-4,-2.64954,3.54681,O44815,BTB and MATH domain containing,15.1741,16.671,16.0877,15.6181,18.5629,18.854,18.154,18.5784,3.54681,0,-2.64954,-7.53167,+
fgt-1,-1.20561,2.13223,O44827,Facilitated glucose transporter protein 1,16.7352,15.8114,16.6196,16.481,17.5601,17.2049,18.2462,17.4584,2.13223,0.00155189,-1.20561,-3.96903,+
nep-2,-4.18028,2.38064,O44857,Neprilysin-2,14.4426,11.0849,12.0973,13.6932,16.3171,15.9328,18.271,17.5182,2.38064,0.000747437,-4.18028,-4.48669,+
clec-150,-4.53962,6.90311,O44871,C-type LECtin,13.9932,14.1562,13.6844,13.6382,18.2007,18.3538,18.6807,18.3952,6.90311,0,-4.53962,-28.4445,+
inx-13,-1.35846,5.98135,O44887,Innexin,17.2068,16.981,17.1804,17.2331,18.5513,18.3986,18.5471,18.538,5.98135,0,-1.35846,-19.903,+
"CELE_ZK484,3",-2.54902,3.20706,O44895,Uncharacterized protein,15.7035,14.9072,15.0268,15.2294,17.3571,17.0566,18.0329,18.6165,3.20706,6.73E-05,-2.54902,-6.52031,+
haf-9,-1.37322,1.71372,O44897,HAlF transporter (PGP related),16.1945,15.6826,15.8145,16.6059,16.9988,17.2206,16.994,18.5772,1.71372,0.00411058,-1.37322,-3.16945,+
msrp-2,-0.0304027,0.0350271,O44898,MS Related Protein,17.5182,16.9462,18.2234,17.6954,17.2256,17.6289,17.7671,17.8833,0.0350271,0.859564,-0.0304027,-0.10143,
pck-1,-1.13441,3.79941,O44906,Phosphoenolypyruvate CarboxyKinase,18.449,18.6884,18.626,18.4182,19.5619,20.0027,19.698,19.4566,3.79941,0,-1.13441,-8.36512,+
"CELE_W10G11,19",-2.27762,4.19256,O44923,Uncharacterized protein,12.0831,11.9366,12.326,12.5193,14.3157,14.4247,14.1826,15.0525,4.19256,0,-2.27762,-9.82132,+
"C17F3,1",1.66444,2.5463,O44946,Uncharacterized protein,15.4576,15.338,15.5208,16.656,14.3986,14.1706,14.0816,13.6638,2.5463,0.000464832,1.66444,4.85316,+
"C34B2,5",0.23489,0.097548,O44951,Uncharacterized protein,18.6213,17.8551,16.9877,14.6027,16.472,16.6418,16.961,17.0526,0.097548,0.646158,0.23489,0.266433,
lonp-1,-1.35313,2.54877,O44952,"Lon protease homolog, mitochondrial",15.5258,15.6243,15.4568,15.6023,16.5053,16.7617,16.6367,17.718,2.54877,0.000465306,-1.35313,-4.85877,+
"C34B2,10",-1.64575,3.21565,O44953,Probable signal peptidase complex subunit 1,15.768,15.865,15.5307,16.0193,17.7761,17.0978,16.9972,17.8949,3.21565,6.75E-05,-1.64575,-6.54446,+
sdha-2,-0.70645,1.26372,O44954,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",16.5843,16.3435,16.2102,16.6873,17.0181,16.8619,16.7939,17.9772,1.26372,0.0144455,-0.70645,-2.3838,+
"C34B2,8",-2.18584,2.92434,O44955,Uncharacterized protein,16.1726,16.1374,15.7636,16.2968,18.6705,17.8334,17.5255,19.0842,2.92434,0.000149388,-2.18584,-5.76307,+
riok-1,-1.72118,1.23729,O44959,Serine/threonine-protein kinase RIO1,14.9181,14.389,14.4705,14.1609,17.2187,16.3893,17.0942,14.1212,1.23729,0.0154442,-1.72118,-2.33924,+
"CELE_F56C11,3",0.521337,0.717373,O44975,Sulfhydryl oxidase,15.5342,15.3529,15.19,14.1497,14.3269,14.3779,14.3895,15.047,0.717373,0.0673785,0.521337,1.47099,
"CELE_K02F2,5",-1.38589,1.82919,O44983,Uncharacterized protein,15.3155,15.1911,16.0451,14.9219,16.5292,17.135,15.9296,17.4234,1.82919,0.00314112,-1.38589,-3.38214,+
teg-4,-0.621745,0.900592,O44985,Tumorous Enhancer of Glp-1(Gf),15.4521,15.2457,15.0899,16.0654,16.4849,15.7052,15.5211,16.6289,0.900592,0.0394215,-0.621745,-1.77802,+
"CELE_K09H9,8",-1.4826,3.30604,O44990,Uncharacterized protein,13.711,13.4742,13.7316,14.3687,15.0294,15.3497,15.3044,15.5324,3.30604,0,-1.4826,-6.80287,+
lpd-6,-1.2749,2.63324,O44991,LiPid Depleted,15.0696,14.8789,15.0894,15.3413,15.7407,16.4089,16.4588,16.8704,2.63324,0.000439182,-1.2749,-5.05296,+
"CELE_K09H9,2",-1.92224,2.46882,O44992,Uncharacterized protein,12.5107,12.7111,12.1197,12.5296,13.3122,14.3542,14.7798,15.1138,2.46882,0.000650708,-1.92224,-4.67952,+
"CELE_K12C11,1",-1.25297,2.84126,O44995,Uncharacterized protein,18.0203,18.2983,18.2942,18.5133,19.1598,19.4433,19.4273,20.1075,2.84126,0.000261977,-1.25297,-5.55363,+
"CELE_W10C8,5",-1.56445,4.05015,O45011,Uncharacterized protein,16.2601,16.3117,16.9457,16.5813,18.2098,17.943,18.0321,18.1717,4.05015,0,-1.56445,-9.26988,+
nol-5,-1.02484,3.37018,O45012,NucleOLar protein,18.1846,17.8996,18.0945,18.2781,19.0166,18.909,19.1579,19.4727,3.37018,0,-1.02484,-6.99115,+
"CELE_W01B11,6",-0.677033,0.776747,O45017,Uncharacterized protein,13.5031,13.9867,14.0762,12.3805,13.6548,14.1308,14.4406,14.4286,0.776747,0.0563508,-0.677033,-1.57114,
"C35B1,5",-0.114837,0.140451,O45060,Uncharacterized protein,18.6026,18.4872,18.8623,18.9434,18.4475,18.5239,18.6854,19.6981,0.140451,0.52971,-0.114837,-0.370577,
"C11D2,4",-2.29958,2.29353,O45069,Uncharacterized protein,14.6615,12.6103,13.0866,13.9551,16.1899,15.5029,15.3195,16.4995,2.29353,0.000983607,-2.29958,-4.30103,+
"CELE_F53H1,3",-5.24836,5.81318,O45074,Uncharacterized protein,13.4557,13.8497,14.4577,13.6854,18.9684,19.6021,18.7396,19.1317,5.81318,0,-5.24836,-18.6421,+
"CELE_F53H1,4",-0.264043,0.288603,O45075;Q86MG4,Uncharacterized protein,13.6386,13.3602,13.8041,14.8792,14.5168,14.0704,13.7071,14.4439,0.288603,0.281787,-0.264043,-0.692507,
"C17H12,8",0.68065,1.48922,O45078,Uncharacterized protein,14.8842,14.9874,15.1198,15.3175,14.2663,14.2799,13.9916,15.0485,1.48922,0.00781224,0.68065,2.77012,+
"C17H12,11",-1.66307,2.49429,O45082,Uncharacterized protein,16.759,16.1165,16.2427,16.982,18.1004,17.6605,17.9986,18.9928,2.49429,0.000477228,-1.66307,-4.73616,+
"C17H12,4",-0.929165,0.590904,O45083,Uncharacterized protein,14.4934,15.4418,15.2813,16.0703,15.4372,18.2196,15.9195,15.4272,0.590904,0.0983927,-0.929165,-1.25394,
"C17H12,2",-1.80403,3.19015,O45086,Uncharacterized protein,12.5264,11.9615,12.219,12.5865,14.4906,13.4287,14.2538,14.3364,3.19015,6.65E-05,-1.80403,-6.47299,+
dyci-1,-1.27435,2.05217,O45087,"DYnein Chain, light Intermediate",16.0175,15.5104,15.6159,15.7038,16.9487,16.7495,16.3803,17.8665,2.05217,0.0018264,-1.27435,-3.80957,+
faah-3,-1.97087,4.91281,O45089,Fatty Acid Amide Hydrolase homolog,12.5519,12.1583,12.51,12.266,14.2579,14.0541,14.4861,14.5716,4.91281,0,-1.97087,-13.0963,+
"CELE_F57H12,6",-1.73816,2.54446,O45097,Uncharacterized protein,15.3286,14.7962,14.8939,14.5814,17.5757,16.5029,16.3529,16.1212,2.54446,0.00046365,-1.73816,-4.84898,+
mec-17,-1.51221,2.88239,O45100,Alpha-tubulin N-acetyltransferase 1,13.6145,14.208,14.2763,14.8208,15.5195,15.7071,16.0177,15.7241,2.88239,0.0002175,-1.51221,-5.65662,+
ech-5,-0.431295,0.932835,O45106,Enoyl-CoA Hydratase,15.7703,16.2773,16.3098,15.9945,16.309,16.3707,16.2863,17.111,0.932835,0.0359722,-0.431295,-1.83162,+
mrpl-2,-0.294324,0.146599,O45110,"Mitochondrial Ribosomal Protein, Large",16.3181,15.0942,15.8563,14.3835,14.8145,16.0811,17.3388,14.5951,0.146599,0.515173,-0.294324,-0.385006,
"C05D2,8",-0.0991127,0.172395,O45136,Uncharacterized protein,14.5259,13.9437,14.6279,13.7748,14.2521,14.2658,14.2192,14.5316,0.172395,0.458891,-0.0991127,-0.444355,
"C34H4,1",2.09394,3.01383,O45144,Uncharacterized protein,16.689,15.9746,16.729,16.0981,14.1314,13.5835,14.4328,14.9673,3.01383,5.81E-05,2.09394,5.99512,+
era-1,-0.24276,0.353918,O45146,Embryonic mRna (mRNA) Anterior,14.7106,14.3503,13.5579,13.6967,14.4422,14.4316,14.4344,13.9784,0.353918,0.219245,-0.24276,-0.82169,
dlst-1,-1.4519,1.28501,O45148,DihydroLipoamide S-SuccinylTransferase,17.5042,18.507,17.4019,17.0862,18.5836,19.664,20.1687,17.8906,1.28501,0.0136222,-1.4519,-2.41978,+
sna-1,0.114545,0.0439222,O45149,Small Nuclear RNA (snRNA) Associated protein,16.5499,15.8653,14.9107,12.9054,13.6145,15.4325,15.2649,15.4613,0.0439222,0.825576,0.114545,0.126048,
fbxa-65,-0.420027,1.2275,O45159,F-box A protein,14.1441,13.4928,13.858,14.2366,14.1542,14.3991,14.3906,14.4678,1.2275,0.0159119,-0.420027,-2.32276,+
folt-2,-2.54217,1.83802,O45166,Folate-like transporter 2,12.4572,11.2125,9.70741,12.7763,13.933,14.2713,13.4188,14.699,1.83802,0.0030681,-2.54217,-3.39863,+
ifc-1,-0.36283,0.768152,O45168,Intermediate filament protein ifc-1,18.1022,18.3805,18.3777,19.0709,18.6616,18.808,18.7568,19.1562,0.768152,0.0578757,-0.36283,-1.55669,
"CELE_K07H8,10",-0.912762,2.27265,O45181,Uncharacterized protein,17.4849,17.7909,17.6684,17.7382,18.7379,18.5994,18.0188,18.9774,2.27265,0.000970704,-0.912762,-4.2572,+
ads-1,-1.31945,1.21593,O45218,Alkyldihydroxyacetonephosphate synthase,15.3691,15.7141,15.8478,15.9334,16.0456,17.3703,16.2572,18.469,1.21593,0.016486,-1.31945,-2.30332,+
rpl-29,-1.67794,3.75125,O45226,60S ribosomal protein L29,12.5685,11.9331,12.2334,12.699,14.2625,13.776,14.1682,13.9392,3.75125,0,-1.67794,-8.20041,+
"B0513,4",0.252868,0.236071,O45227,Uncharacterized protein,19.8448,20.6411,20.058,19.9823,20.0919,20.2547,18.7118,20.4564,0.236071,0.349857,0.252868,0.583726,
"B0513,5",-0.865815,0.314856,O45228,"Proline dehydrogenase 1, mitochondrial",14.6826,14.1307,17.7764,18.1625,16.5735,16.7901,16.2634,18.5886,0.314856,0.254459,-0.865815,-0.745155,
"C04H5,1",-1.45844,3.10514,O45241,Multifunctional methyltransferase subunit TRM112-like protein,14.9772,14.4783,15.1005,15.1324,16.1685,16.1532,16.2947,16.9056,3.10514,6.21E-05,-1.45844,-6.23909,+
mog-4,-0.446496,0.730402,O45244,Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-4,13.3709,14.1168,14.148,14.1678,14.4801,14.394,13.8039,14.9115,0.730402,0.0649698,-0.446496,-1.49304,
dlat-2,-1.4824,2.20556,O45279,DihydroLipoyllysine-residue AcetylTransferase,14.5689,15.3252,15.3708,15.1582,15.7045,16.9518,16.6276,17.0689,2.20556,0.00121864,-1.4824,-4.11812,+
gly-8,-0.00235271,0.00139619,O45293,Probable N-acetylgalactosaminyltransferase 8,14.9722,15.2496,15.1212,15.5814,14.6683,14.0236,16.4503,15.7917,0.00139619,0.994204,-0.00235271,-0.00419313,
ddo-1,0.623884,0.881837,O45307,D-aspartate oxidase 1,15.1913,14.8209,14.0544,15.4161,13.8166,14.0969,14.3295,14.7441,0.881837,0.0416835,0.623884,1.74681,+
"C49A1,10",-1.62357,2.06369,O45310,Uncharacterized protein,16.5849,15.1339,16.1014,16.5491,18.1284,16.9738,17.8143,17.9471,2.06369,0.00181659,-1.62357,-3.83231,+
"C54E10,6",-2.32408,3.23421,O45316,Uncharacterized protein,15.3989,16.4514,16.7209,16.6509,18.5768,18.1719,18.8085,18.9612,3.23421,6.86E-05,-2.32408,-6.59687,+
tin-13,-1.82272,3.17225,O45319,Mitochondrial import inner membrane translocase subunit tim-13,18.0849,17.4044,17.148,17.6329,19.6701,19.1158,18.9764,19.7987,3.17225,6.58E-05,-1.82272,-6.42317,+
osm-11,-1.67869,2.76695,O45346,Uncharacterized protein,18.4623,18.0469,17.836,18.4449,20.1106,19.1079,19.9198,20.3665,2.76695,0.000364475,-1.67869,-5.37097,+
"CELE_F14H3,6",-0.220194,0.155137,O45367,Uncharacterized protein,14.9833,14.0633,13.942,14.8885,14.2015,13.629,15.6931,15.2343,0.155137,0.494641,-0.220194,-0.404856,
"CELE_F17B5,1",0.745126,0.603372,O45373,Uncharacterized protein,15.1843,14.1453,13.5509,15.9948,13.8405,13.7993,13.6473,14.6077,0.603372,0.094726,0.745126,1.27563,
tps-2,-0.939362,0.848202,O45380,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 2",15.775,15.3572,15.5156,16.5833,15.7885,16.2223,16.9795,17.9981,0.848202,0.0458438,-0.939362,-1.69075,+
mltn-9,-2.02029,4.05105,O45381,MLt-TeN (Mlt-10) related,12.5773,12.0575,11.9801,12.4473,14.0638,14.3025,14.0393,14.7378,4.05105,0,-2.02029,-9.27326,+
"CELE_F21H7,5",-1.80873,2.3501,O45386,Major sperm protein,15.3727,15.0355,15.3846,15.8875,16.8589,16.6041,17.1706,18.2815,2.3501,0.000848263,-1.80873,-4.42107,+
"CELE_F22B8,7",-0.488163,0.341911,O45394,Uncharacterized protein,15.8649,15.534,15.5481,15.4749,16.3396,14.8912,15.4697,17.6741,0.341911,0.22947,-0.488163,-0.79838,
"CELE_F22G12,4",-2.07966,2.53223,O45398,Uncharacterized protein,14.8062,14.5388,13.946,15.4746,16.1301,16.4627,17.0574,17.4339,2.53223,0.000460374,-2.07966,-4.82133,+
exl-1,-0.725492,0.772386,O45405,Chloride intracellular channel exl-1,14.2771,15.3916,15.2311,13.7458,15.335,15.1915,14.9327,16.0882,0.772386,0.0570881,-0.725492,-1.56381,
kbp-3,-1.96824,3.488,O45406,Kinetochore-binding protein 3,12.452,12.0149,12.5151,12.4142,14.4957,14.1462,13.7454,14.8818,3.488,0,-1.96824,-7.348,+
"CELE_F31D4,2",-1.82309,1.89664,O45417,Uncharacterized protein,14.0689,13.3953,13.2594,13.8736,15.4519,14.6365,14.9704,16.8308,1.89664,0.00271876,-1.82309,-3.50899,+
fkb-6,-1.14364,3.17633,O45418,Peptidylprolyl isomerase,17.5968,17.9417,17.2864,17.8043,18.5015,18.8323,18.8685,19.0014,3.17633,6.58E-05,-1.14364,-6.43449,+
mccc-1,-1.341,2.55219,O45430,MethylCrotonoyl-Coenzyme A Carboxylase (Alpha),16.5547,16.3532,16.6772,16.9618,17.7383,17.7801,17.6838,18.7085,2.55219,0.000467213,-1.341,-4.86653,+
"CELE_F32B6,3",-0.2282,0.150323,O45431,Uncharacterized protein,14.7834,13.6288,15.416,15.4185,15.5714,15.2221,13.8681,15.4979,0.150323,0.505674,-0.2282,-0.393689,
clec-62,0.256582,0.266055,O45440;O45441,C-type LECtin,15.0728,14.8995,15.3503,13.7688,14.4371,14.2121,14.34,15.0759,0.266055,0.308375,0.256582,0.646414,
clec-65,-2.32503,2.8377,O45443,C-type LECtin,18.285,17.3912,16.691,18.1458,20.332,19.6094,19.6089,20.2628,2.8377,0.000261027,-2.32503,-5.54478,+
clec-63,-1.51295,2.87065,O45444,C-type LECtin,20.783,20.5135,20.5612,20.8023,22.1987,22.0134,21.6321,22.8675,2.87065,0.000267161,-1.51295,-5.62707,+
clec-66,-0.52808,1.31391,O45445,C-type LECtin,14.0454,13.3888,13.9215,14.0699,14.1715,14.2202,14.3479,14.7983,1.31391,0.0124372,-0.52808,-2.46876,+
gst-38,-2.9806,3.5297,O45451,Glutathione S-Transferase,15.6988,15.3057,15.5082,15.547,18.0016,18.0163,18.3184,19.6457,3.5297,0,-2.9806,-7.47784,+
oac-20,-1.71029,3.17143,O45470,O-ACyltransferase homolog,12.4371,12.0885,13.3242,12.7188,14.3289,14.2689,14.5022,14.3097,3.17143,6.56E-05,-1.71029,-6.4209,+
uev-1,-1.82183,3.83185,O45495,Ubiquitin-conjugating enzyme E2 variant 1,17.0648,17.0359,17.3562,17.445,18.6853,18.8511,19.1006,19.5521,3.83185,0,-1.82183,-8.47764,+
"CELE_F39B2,3",-0.934428,1.73103,O45496,Uncharacterized protein,14.9073,15.0603,15.6302,15.5587,16.0722,16.555,15.6403,16.6267,1.73103,0.00388462,-0.934428,-3.20099,+
rps-26,-2.04466,2.78961,O45499,40S ribosomal protein S26,19.3351,20.2897,19.9838,20.2108,21.3916,22.4472,21.5512,22.6081,2.78961,0.000369375,-2.04466,-5.42622,+
dnj-12,-1.99008,5.27589,O45502,DNaJ domain (Prokaryotic heat shock protein),16.0975,15.9818,16.0901,16.4373,18.1489,17.8987,18.2147,18.3047,5.27589,0,-1.99008,-15.1102,+
mtx-1,-2.07507,4.50746,O45503,Metaxin-1 homolog,16.0121,16.2943,16.57,16.5169,18.0306,18.4694,18.6507,18.5429,4.50746,0,-2.07507,-11.1471,+
argk-1,-0.635762,0.196256,O45518,ARGinine Kinase,15.9281,15.9056,16.1365,16.8601,13.3629,19.1252,18.1295,16.7556,0.196256,0.413628,-0.635762,-0.497679,
"CELE_F45H10,2",1.54456,3.76367,O45525,Uncharacterized protein,17.976,18.1276,18.0924,18.2522,16.5779,16.2821,16.3423,17.0678,3.76367,0,1.54456,8.24263,+
lsy-27,-2.31236,3.16027,O45526,Uncharacterized protein,13.5766,12.7967,13.2815,12.5409,14.9879,15.5943,14.8342,16.0288,3.16027,6.52E-05,-2.31236,-6.38999,+
dro-1,0.210697,0.171136,O45550,DR1 (One) transcription factor family,15.0954,14.7047,13.3882,15.2532,14.2978,14.0798,14.1744,15.0465,0.171136,0.461091,0.210697,0.4415,
ife-1,-0.112774,0.186569,O45551,Eukaryotic translation initiation factor 4E-1,15.7053,15.4814,15.6022,16.0448,15.5954,16.43,15.5983,15.661,0.186569,0.431595,-0.112774,-0.476203,
acaa-2,-0.85969,2.76082,O45552,ACetyl-CoA Acyltransferase 2 homolog,17.5086,18.1259,17.7801,17.7418,18.4079,18.5713,18.8059,18.81,2.76082,0.000362593,-0.85969,-5.35611,+
nep-17,-0.59913,1.28476,O45569,NEPrilysin metallopeptidase family,17.1647,16.9729,17.0072,17.4691,17.8323,17.6928,17.2079,18.2775,1.28476,0.013643,-0.59913,-2.41936,+
cpf-2,0.641692,0.871187,O45577,Cleavage and Polyadenylation Factor,15.8836,14.4746,14.7004,15.1295,14.4623,14.0922,14.1068,14.9601,0.871187,0.0427183,0.641692,1.72907,+
pot-2,-1.99735,4.41449,O45595,Protection Of Telomeres 1 (Pot1) homolog,12.1686,12.0105,12.1914,12.6776,14.2222,14.168,14.0522,14.5951,4.41449,0,-1.99735,-10.7396,+
"CELE_F57C2,4",-0.809823,1.3552,O45596,Uncharacterized protein,16.5774,16.3114,16.0517,16.7889,17.1199,16.5285,17.8008,17.5194,1.3552,0.011091,-0.809823,-2.53906,+
cbd-1,-0.656422,1.63085,O45599,Chitin-Binding Domain protein,17.553,17.1037,17.1856,18.0042,18.0486,17.9538,18.2149,18.2549,1.63085,0.00504267,-0.656422,-3.02002,+
erfa-3,-1.15695,2.06541,O45622,Eukaryotic Release FActor homolog,16.5165,17.1245,17.0638,17.3483,17.8379,17.8962,18.0559,18.8908,2.06541,0.00181949,-1.15695,-3.8357,+
