geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value eat2_d15_N2_d15,log2FC,Student's T-test Test statistic eat2_d15_N2_d15,Sign p-val: 0.05 
"CELE_Y71H2AM,20",2.4711,4.71988,H2L0S3,Serine/threonine-protein phosphatase 2A activator,14.7928,14.7332,14.5275,14.8627,12.3228,11.7446,12.2993,12.6651,4.71988,0,2.4711,12.1321,+
"CELE_Y71H2AM,15",2.09226,2.76868,H2L0S5,Uncharacterized protein,14.2568,15.4047,14.3735,13.7997,12.5687,11.9245,12.1896,12.7828,2.76868,0.000447697,2.09226,5.37519,+
"CELE_Y119D3B,12",2.04589,3.94409,H2L0S8,Uncharacterized protein,16.0863,16.0252,16.5031,15.9809,13.9667,13.6594,14.1917,14.5942,3.94409,0,2.04589,8.87723,+
cyld-1,2.62217,3.65644,H2L265;H2L266;Q7JMS4,CYLinDromatosis (Human disease gene) homolog,14.809,15.4742,14.7824,15.3854,13.1199,11.8846,12.1984,12.7593,3.65644,0.000151155,2.62217,7.8843,+
"CELE_F40F8,11",0.364692,1.18744,H2L297;Q0G828,Uncharacterized protein,15.2126,15.8428,15.3517,15.6207,15.3441,14.9814,15.1917,15.0518,1.18744,0.0151826,0.364692,2.25552,+
"CELE_F40F8,5",2.34477,3.16824,H2L2A0;H2L2A1;H2L2A2;H2L2A3;H2L2A4;H2L2A5;H2L2A6,Uncharacterized protein,20.586,20.7834,19.5524,20.4018,18.2958,17.6321,17.5075,18.509,3.16824,0.000261917,2.34477,6.41206,+
"CELE_F19B6,1",3.55297,2.90638,H2L2A8;Q19583;Q9U3I7,Uridine kinase,17.3752,17.3601,17.2343,17.7638,12.6715,13.0929,14.4299,15.3272,2.90638,0.000344542,3.55297,5.71731,+
atn-1,2.08697,2.301,H2L2C8,AcTiniN,14.5455,14.843,13.16,15.3506,12.5206,12.4187,12.0447,12.5673,2.301,0.00123166,2.08697,4.31677,+
tba-1,1.5612,3.66381,H2L2E8;O18688,Tubulin alpha chain,21.8659,22.4189,21.7837,22.5675,20.5564,20.6147,20.6556,20.5644,3.66381,0.00015265,1.5612,7.90847,+
hmp-2,2.13324,1.84208,H2L2I2;O44326,HuMPback (Dorsal lumps);Beta-catenin-like protein hmp-2,15.5475,14.9752,15.2322,17.1404,12.9135,13.5739,13.1734,14.7015,1.84208,0.0033641,2.13324,3.40623,+
"CELE_R05A10,1",2.2555,3.69783,H2L2I9;H2L2J0,Uncharacterized protein,14.4124,15.036,14.0478,15.184,12.466,12.5434,12.1486,12.5002,3.69783,9.60E-05,2.2555,8.02099,+
sms-1,2.41248,3.47402,H2L2K5;Q9U3D4,SphingoMyelin Synthase;Phosphatidylcholine:ceramide cholinephosphotransferase 1,14.1363,14.9182,14.3279,15.4842,12.3387,12.0935,12.1372,12.6472,3.47402,0.000232065,2.41248,7.30489,+
"CELE_Y11D7A,10",-0.610892,0.530046,H8ESE9;H8ESF0;Q9U2R7,Uncharacterized protein,14.5604,15.39,14.9605,15.0256,14.31,15.7561,15.5449,16.769,0.530046,0.0973321,-0.610892,-1.14691,
"CELE_Y59A8B,19",2.15543,2.5511,H8ESH3;H8ESH4,Uncharacterized protein,13.7848,15.228,13.8497,15.3577,12.5275,12.094,12.3418,12.6352,2.5511,0.000897476,2.15543,4.86405,+
"frm-5,1;frm-5,1;frm-5,2",2.76715,3.50135,H8W3Y2;Q33BL4;Q9N531,"FERM domain (Protein4,1-ezrin-radixin-moesin) family",15.0217,15.4447,14.0214,15.3787,12.3249,12.1965,11.7112,12.5653,3.50135,0.000236341,2.76715,7.38938,+
"CELE_F08B12,4",-2.61157,3.16534,H9G2R5,Uncharacterized protein,14.5268,15.393,14.0999,14.9114,17.876,17.3146,16.5122,17.6744,3.16534,0.000261233,-2.61157,-6.40401,+
idh-1,1.69442,3.4219,H9G2T4;Q21032,Isocitrate dehydrogenase [NADP],18.9971,19.7391,19.3653,19.6854,17.6983,18.0922,17.3229,17.8958,3.4219,0.000248043,1.69442,7.14601,+
dur-1,2.50375,4.01498,H9G2T6,Dauer Up-Regulated,14.3159,14.0739,14.824,15.2745,12.1682,12.0965,11.9684,12.2401,4.01498,0,2.50375,9.138,+
kin-20,0.625633,0.599024,H9G2V4;Q20471,Protein KINase;Casein kinase I isoform delta,13.6507,14.0249,15.032,15.4948,13.6086,13.4832,14.05,14.5581,0.599024,0.0786411,0.625633,1.26807,
mdt-28,2.43843,3.77633,H9G301;O18692,MeDiaTor,14.4671,15.2809,14.1108,15.1639,12.5485,12.1898,12.1592,12.3715,3.77633,0.000102724,2.43843,8.28585,+
"CELE_R13H4,2",1.83583,2.80181,H9G321,Uncharacterized protein,19.0861,20.1079,19.3257,20.1643,17.6159,17.4356,17.9663,18.323,2.80181,0.000401578,1.83583,5.45612,+
mpst-3,2.52706,3.7963,H9G340;H9G341;Q9XTW9,MercaptoPyruvate SulfurTransferase homolog;MercaptoPyruvate SulfurTransferase homolog;Sulfurtransferase,17.9077,18.3357,17.7297,18.2319,15.6809,14.9062,15.3379,16.1717,3.7963,0.00010443,2.52706,8.35438,+
"CELE_F54B8,4",0.81365,4.28833,H9G342;O45562,Uncharacterized protein,17.9435,17.9975,17.8597,17.9661,17.2293,17.0784,16.9414,17.2631,4.28833,0,0.81365,10.2085,+
acl-2,5.40956,5.57966,I2HA82;Q22267,ACyLtransferase-like;Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-2,22.0776,22.0376,21.824,22.4352,17.4993,16.4729,16.1291,16.6349,5.57966,0,5.40956,17.0189,+
"CELE_F28C6,8",2.39885,1.92571,I2HA91,Uncharacterized protein,20.1651,17.3487,18.5067,17.7271,15.479,15.9335,16.6957,16.044,1.92571,0.00286107,2.39885,3.56429,+
col-184,0.907786,1.36501,I2HA94;Q19470,COLlagen,14.9207,15.4506,14.5334,14.6379,14.8104,13.5078,13.9153,13.6779,1.36501,0.00974724,0.907786,2.55581,+
pah-1,1.61896,3.6675,I2HA98;P90925,PhenylAlanine Hydroxylase;Probable phenylalanine-4-hydroxylase 1,17.7362,18.3776,18.0013,18.5793,16.3257,16.682,16.593,16.6178,3.6675,0.0001533,1.61896,7.92062,+
"CELE_F01G4,4",1.3514,3.45484,I2HAE5;Q19104,Uncharacterized protein,14.8657,15.2452,14.806,14.9363,14.0499,13.4005,13.3559,13.6414,3.45484,0.000229346,1.3514,7.24609,+
brp-1,1.72854,3.01456,I2HAF6;Q9U1S2,Bypass of Response to Pheromone in yeast,18.724,19.5167,19.1002,19.6556,17.4407,17.2848,17.2598,18.097,3.01456,0.000305745,1.72854,5.99704,+
lec-3,1.80892,4.30192,I2HAG1;Q09581,Galectin;32 kDa beta-galactoside-binding lectin lec-3,19.805,20.4818,19.9818,20.3417,18.1781,18.2327,18.4998,18.4641,4.30192,0,1.80892,10.2646,+
"C23H5,15",2.51388,4.47432,I2HAH4,Uncharacterized protein,14.4,15.2537,14.8781,14.7417,12.4365,12.1883,11.9638,12.6296,4.47432,0,2.51388,11.0003,+
"CELE_K07F5,15",0.565997,0.379006,I7J4C6,Uncharacterized protein,14.023,15.3185,13.8003,14.7888,12.6525,13.3922,14.5473,15.0746,0.379006,0.161118,0.565997,0.869837,
"CELE_F54D11,4",-0.569214,0.811659,J3K004,Uncharacterized protein,14.4533,15.0003,14.547,15.321,15.621,16.1002,14.879,14.9983,0.811659,0.041998,-0.569214,-1.62968,+
his-57;his-57;his-3;his-35,-0.674432,1.17922,J7S164;J7SA65;P09588;Q27485,Histone H2A,19.3219,19.9079,19.5704,19.911,19.8321,20.9877,20.577,20.0121,1.17922,0.0155929,-0.674432,-2.24175,+
let-526,2.30591,3.55751,J7SA49,Uncharacterized protein,15.0212,14.5041,13.9579,15.1356,12.4533,12.0842,12.1575,12.7002,3.55751,0.000209424,2.30591,7.5655,+
"CELE_Y9C9A,16",2.93636,5.22397,J7SF87;Q9N2S1,Uncharacterized protein,14.8256,14.9933,14.8606,15.4519,11.9975,11.7726,12.2127,12.4031,5.22397,0,2.93636,14.8052,+
his-40,2.85392,2.90287,K7ZUH9,Histone H3,14.8169,14.3824,14.4456,14.9869,10.469,12.0229,11.9803,12.744,2.90287,0.000343434,2.85392,5.70842,+
hpo-27,0.140345,0.254717,K8ERU3,Uncharacterized protein,15.5732,16.3252,16.1294,16.0207,15.5532,16.2038,16.0804,15.6497,0.254717,0.262177,0.140345,0.622906,
"CELE_F42A6,6",3.76358,1.6523,K8ERU5;U4PBW7,Uncharacterized protein,14.841,15.4314,14.0414,14.7614,12.5133,11.1154,7.58831,12.8041,1.6523,0.00530204,3.76358,3.05845,+
tnt-4,2.36003,4.40524,K8ERV5,TropoNin T,18.4751,18.7728,18.9843,19.26,16.8108,16.6439,16.1319,16.4655,4.40524,0,2.36003,10.6999,+
"CELE_F13E9,11",1.136,1.42842,K8ERZ3;K8ESG8,Uncharacterized protein,14.8528,15.5406,14.1856,15.1681,13.9763,13.4196,13.1985,14.6086,1.42842,0.00864809,1.136,2.66471,+
"CELE_Y105E8A,1",1.00201,1.42885,K8ES47;Q9NF23,Uncharacterized protein,13.9749,15.4144,13.9394,15.0301,13.5183,13.516,13.6811,13.6353,1.42885,0.00864023,1.00201,2.66544,+
lev-11,1.02197,3.26976,K8ESC3,Uncharacterized protein,22.9931,23.4202,23.4105,23.5152,22.1245,22.5279,22.4315,22.1672,3.26976,0.000256071,1.02197,6.6982,+
"atg-4,1",0.748903,1.35759,K8ESC5;Q9NA30,Cysteine protease,14.5908,14.8067,14.2911,15.5059,14.457,14.0196,13.8331,13.8891,1.35759,0.0100457,0.748903,2.54315,+
cth-1,-2.9065,4.08541,K8ESE2;O45391,CystaTHionine gamma lyase,14.0037,15.0172,14.6575,14.8229,17.5381,16.9687,17.5931,18.0273,4.08541,0,-2.9065,-9.40377,+
"CELE_F13D2,1",-9.44116,6.70944,K8ESF0;K8F7Z5,Uncharacterized protein,14.7401,15.402,14.9145,15.4991,24.066,24.3251,25.4656,24.4636,6.70944,0,-9.44116,-26.3933,+
"CELE_Y16B4A,2",1.59798,3.33944,K8ESM2,Carboxypeptidase,16.5043,16.7471,16.4334,16.716,15.4086,14.7705,15.3257,14.5041,3.33944,0.000266667,1.59798,6.90038,+
"CELE_W07E11,1",2.49396,4.711,K8F7V7,Uncharacterized protein,14.6477,15.4362,14.8534,14.8749,12.4036,12.1564,12.5705,12.7059,4.711,0,2.49396,12.0893,+
"CELE_Y73F8A,24",1.41641,1.94275,K8F7X5;Q9NA35,General transcription factor IIH subunit 4,15.2618,14.9657,14.8544,14.2213,13.3619,13.177,12.7781,14.3205,1.94275,0.00279447,1.41641,3.59688,+
"CELE_Y69H2,7",1.97061,2.16952,K8F7X9;Q9U1U3,Uncharacterized protein,17.2161,16.4489,15.7943,15.9945,14.0638,13.5116,15.1347,14.8612,2.16952,0.00159415,1.97061,4.04447,+
hpo-34,1.6163,4.78197,K8FDY0,Uncharacterized protein,18.4735,18.7949,18.6244,18.8602,16.9543,16.8694,17.2841,17.1801,4.78197,0,1.6163,12.4349,+
"C07E3,3",1.9419,3.34435,K8FDZ1;Q17786,Uncharacterized protein,13.8599,15.0196,14.1178,14.4268,12.5709,12.1045,12.3087,12.6724,3.34435,0.000267589,1.9419,6.91483,+
zbp-1,0.72345,2.001,K8FE02;Q21605,Zipcode Binding Protein homolog,16.0022,16.6817,15.9566,16.4226,15.3484,15.4789,15.7687,15.5733,2.001,0.00241365,0.72345,3.70938,+
"CELE_T16G12,7",2.5411,4.43842,K8FE09,Serine/threonine-protein phosphatase,14.4111,15.0684,14.9192,15.1868,12.4855,11.9844,12.225,12.7262,4.43842,0,2.5411,10.8432,+
"CELE_Y54G2A,75",2.52591,3.47782,L8E6I4,Uncharacterized protein,14.9792,15.3837,15.0433,13.9883,12.2509,11.989,12.2516,12.7993,3.47782,0.000232645,2.52591,7.31658,+
"CELE_T23E7,2",2.03758,2.76916,L8E6J9,Uncharacterized protein,13.798,14.8462,13.5599,15.0296,12.3417,12.1792,12.0815,12.4808,2.76916,0.00044789,2.03758,5.37635,+
"CELE_Y69H2,3",0.0143547,0.0230703,L8E6L7,Uncharacterized protein,19.0461,19.4191,18.8025,19.6267,19.3781,19.017,19.0407,19.4013,0.0230703,0.878977,0.0143547,0.0676464,
"C09G9,1",2.43613,3.10122,L8E6N6;L8E712;Q17871,Uncharacterized protein,14.7135,15.4537,14.3513,13.748,12.4245,12.1935,12.232,11.672,3.10122,0.000253421,2.43613,6.22843,+
"CELE_F55F10,1",1.40656,2.93949,L8E6W9,Uncharacterized protein,14.7794,15.5384,14.9588,15.35,14.0224,13.699,13.2934,13.9855,2.93949,0.000311153,1.40656,5.80187,+
"C34D10,2",2.58679,3.64351,L8E6Y3,Uncharacterized protein,17.0702,16.2927,16.274,16.3077,13.7938,13.512,13.6131,14.6786,3.64351,0.000149688,2.58679,7.84201,+
"C54F6,18",2.75827,3.15446,L8E700,Uncharacterized protein,17.0911,18.8884,17.8621,18.2001,15.1337,15.0656,14.9159,15.8934,3.15446,0.00025974,2.75827,6.37396,+
"CELE_W05H9,1",1.0038,2.77979,L8E833,Uncharacterized protein,18.0841,17.6399,17.6732,17.4727,17.0978,16.6864,16.5294,16.541,2.77979,0.000427706,1.0038,5.40223,+
"CELE_F42H10,3;F42H10,3",2.03098,2.58971,L8E951;P34416,"Uncharacterized protein;LIM and SH3 domain protein F42H10,3",16.1553,17.4128,17.2147,17.4296,15.7786,14.8194,15.0176,14.473,2.58971,0.000812199,2.03098,4.95226,+
"CELE_ZK688,5;ZK688,5",0.857068,1.33026,L8EC34;P34675,"Uncharacterized protein;Uncharacterized protein ZK688,5",14.9803,14.9353,14.2046,15.163,13.2886,14.6139,13.9827,13.9697,1.33026,0.0107207,0.857068,2.49655,+
ifb-2,0.728091,2.79477,M1Z854;Q19286,"Intermediate Filament, B;Intermediate filament protein ifb-2",19.3957,19.7812,19.4632,19.8744,18.9518,18.7823,18.8096,19.0583,2.79477,0.0004,0.728091,5.43885,+
npp-8,2.50546,3.70678,M1Z882,Nuclear Pore complex Protein,14.3401,15.5572,14.4989,15.0802,12.3756,12.0312,12.3434,12.7044,3.70678,9.68E-05,2.50546,8.05083,+
pud-4,7.11837,6.08943,M1ZJ62,Protein Up-regulated in Daf-2(Gf),19.2714,20.2172,18.7325,19.8054,12.4047,12.1766,12.2641,12.7077,6.08943,0,7.11837,20.7568,+
"CELE_Y69A2AR,16",0.715084,0.765148,M1ZJV8;Q95XI7,Uncharacterized protein,14.4661,15.382,14.4451,14.8846,12.9055,14.1806,14.6473,14.5842,0.765148,0.0473497,0.715084,1.55164,+
spk-1,0.788465,1.5041,M1ZJY1;Q03563,SR Protein Kinase;Serine/threonine-protein kinase spk-1,14.7242,14.9244,14.8682,15.206,14.7603,14.1164,14.2161,13.4761,1.5041,0.00726273,0.788465,2.79607,+
afd-1,0.720854,0.686892,M1ZJY5;Q86NJ4;Q9BIC0;Q9BIC1;X5LPU4;X5LX70;X5M5Q5;X5M8U5,AFaDin (Actin filament binding protein) homolog,14.4952,14.6593,13.622,15.4519,13.8977,12.9086,13.9803,14.5584,0.686892,0.0602934,0.720854,1.4192,
glo-2,2.3724,3.93382,M1ZK00;O01822,Gut granule LOss;Biogenesis of lysosome-related organelles complex 1 subunit 6,14.1779,15.147,14.6799,14.9648,12.538,11.9652,12.2556,12.7213,3.93382,0,2.3724,8.83999,+
"CELE_Y24F12A,1",3.07903,4.78155,N1NTK1;Q9U2Q7,Uncharacterized protein,14.6231,15.5009,14.8701,15.1081,11.5141,12.1777,12.2151,11.8792,4.78155,0,3.07903,12.4328,+
"C14C10,5",4.10704,5.70775,N1NTN5;Q17971,Uncharacterized protein,19.7997,20.2564,19.6612,20.4633,15.6972,15.9142,15.8344,16.3066,5.70775,0,4.10704,17.8915,+
"CELE_F08H9,4",2.80478,5.57479,N1NV13;Q19228,Uncharacterized protein,15.0179,15.356,15.0365,15.4032,12.4067,12.1805,12.2467,12.7605,5.57479,0,2.80478,16.9865,+
"CELE_F17C11,4",2.50779,4.50221,N1NVB6;Q19515,Uncharacterized protein,14.4836,14.7646,15.0632,15.0029,12.5275,11.8483,12.23,12.6774,4.50221,0,2.50779,11.1237,+
lst-4,-0.887975,0.846579,N1NVC3;Q8I4E2,Lateral Signaling Target;Sorting nexin lst-4,14.9698,14.3954,14.1714,15.0437,15.5008,14.9724,14.7621,16.8968,0.846579,0.0383142,-0.887975,-1.68804,+
rsp-7,1.12633,1.46281,O01159,"Probable splicing factor, arginine/serine-rich 7",16.645,17.3445,16.6094,17.4196,16.1577,15.1024,15.5457,16.7073,1.46281,0.00799652,1.12633,2.7242,+
"CELE_T20D3,2",-4.21504,6.36613,O01254,Uncharacterized protein,14.7191,15.1782,14.8677,15.3864,19.4183,19.0557,19.0945,19.4431,6.36613,0,-4.21504,-23.1091,+
"CELE_T20D3,6",-0.942272,2.31875,O01257,Uncharacterized protein,14.8525,14.4105,14.6381,15.2637,15.7605,15.6219,15.5021,16.0495,2.31875,0.00121903,-0.942272,-4.35429,+
"hsp-12,1",1.17136,2.07977,O01263,Heat Shock Protein,16.4492,16.4872,15.9747,17.0582,15.2924,15.0703,15.0078,15.9134,2.07977,0.00197137,1.17136,3.86416,+
"CELE_F09C8,1",0.19452,0.453428,O01300,Uncharacterized protein,15.2382,14.8677,15.0094,15.4342,15.2913,14.6566,14.748,15.0755,0.453428,0.124897,0.19452,1.00876,
cest-1,1.01952,1.3295,O01302,Carboxylic ester hydrolase,14.7675,15.0268,14.8486,15.4574,14.329,13.8146,13.0536,14.8251,1.3295,0.0107147,1.01952,2.49526,+
"CELE_F02E9,1",2.15298,2.57943,O01314,Uncharacterized protein,13.5599,14.8499,14.7227,15.4304,12.4971,11.9402,12.7944,12.7193,2.57943,0.000809924,2.15298,4.92868,+
csn-2,1.50681,2.54552,O01422,COP9 signalosome complex subunit 2,15.6131,16.5671,15.7016,16.5728,15.0193,14.2349,14.6623,14.511,2.54552,0.000910954,1.50681,4.8514,+
"B0207,6",2.11829,4.65282,O01426,Uncharacterized protein,18.1235,17.7224,17.8513,17.4676,15.6043,15.4478,15.641,15.9985,4.65282,0,2.11829,11.8128,+
air-2,0.596051,0.70246,O01427,Aurora/IPL1-related protein kinase 2,14.4347,15.0314,14.6345,14.7997,15.1874,13.6725,13.4169,14.2393,0.70246,0.0576436,0.596051,1.44569,
"B0261,7",1.01294,0.915763,O01442,Uncharacterized protein,14.1902,15.3753,14.9875,15.3898,12.7429,14.9641,14.4886,13.6954,0.915763,0.0319398,1.01294,1.80325,+
"C03G6,5",2.67991,3.4046,O01454,"UPF0376 protein C03G6,5",18.7664,19.1442,18.7029,19.481,17.1601,16.3486,16.3308,15.5355,3.4046,0.000245238,2.67991,7.09391,+
"C03G6,17",2.18974,5.71427,O01460,Uncharacterized protein,17.1782,17.3378,17.2213,17.3957,14.9362,14.9515,15.0721,15.4144,5.71427,0,2.18974,17.937,+
unc-94,0.301099,0.378027,O01479,Tropomodulin,14.5471,14.4986,14.9059,15.4405,14.739,13.7682,14.6647,15.0157,0.378027,0.161596,0.301099,0.867972,
tyr-4,-2.52482,3.80388,O01497,TYRosinase,13.6892,14.1209,14.9457,14.1442,16.8805,16.6231,16.4071,17.0886,3.80388,0.000105179,-2.52482,-8.38054,+
stam-1,-0.122569,0.202414,O01498,Signal transducing adapter molecule 1,15.0204,15.0797,14.9395,15.4439,15.7535,14.7866,15.029,15.4046,0.202414,0.330231,-0.122569,-0.511218,
rpa-2,-5.64565,6.10504,O01504,60S acidic ribosomal protein P2,14.4111,15.3538,15.0143,15.0987,20.9266,20.9347,20.2829,20.3163,6.10504,0,-5.64565,-20.8831,+
"C48B6,2",1.96769,1.80519,O01513,Putative 40S ribosomal protein S4-like,18.4539,15.7926,16.3091,17.2485,14.9875,14.8051,14.9628,15.1779,1.80519,0.00365863,1.96769,3.33748,+
"CELE_F19F10,3",2.83015,3.6417,O01516,Uncharacterized protein,17.5296,18.7868,18.218,18.8683,15.1927,15.6576,15.2478,15.9839,3.6417,0.000149274,2.83015,7.83608,+
ttr-10,2.63743,4.11324,O01517,TransThyretin-Related family domain,14.415,15.5108,14.9721,15.295,12.3857,12.1301,12.3239,12.8035,4.11324,0,2.63743,9.51068,+
"CELE_F19F10,9",1.61308,3.65756,O01524,Uncharacterized protein,16.7482,16.6632,16.3746,16.8136,15.3628,14.796,14.6615,15.3271,3.65756,0.000151579,1.61308,7.88797,+
asp-6,-3.3118,5.06882,O01530,Aspartic protease 6,14.0444,14.6255,14.4024,15.0583,17.9033,17.5443,18.0532,17.877,5.06882,0,-3.3118,-13.9283,+
asp-12,4.28003,1.57421,O01531,ASpartyl Protease,14.1207,15.3709,15.0265,14.9876,12.4888,10.8389,6.44473,12.6131,1.57421,0.00622341,4.28003,2.9193,+
asp-5,-1.12561,2.34296,O01532,ASpartyl Protease,16.2029,17.3447,16.626,16.4592,17.9447,17.6735,17.6472,17.8699,2.34296,0.00116374,-1.12561,-4.40582,+
aars-2,1.63847,4.02779,O01541,"Alanine--tRNA ligase, cytoplasmic",19.7625,20.2059,20.1246,20.2668,18.3305,18.3084,18.3017,18.8652,4.02779,0,1.63847,9.18584,+
cpn-3,0.777568,1.90048,O01542,CalPoNin,20.3877,21.0101,20.1776,20.6096,19.599,19.8184,19.5387,20.1186,1.90048,0.0029759,0.777568,3.51626,+
mage-1,1.29428,2.20431,O01549,Melanoma-Associated-antiGEn homolog,15.8113,16.2471,16.0124,16.6708,15.2945,14.3235,14.5997,15.3469,2.20431,0.00156424,1.29428,4.11557,+
"CELE_F48C1,5",2.32015,3.78472,O01571,Uncharacterized protein,14.2812,14.8494,14.9203,14.0178,12.3772,11.7039,12.2272,12.4797,3.78472,0.000103367,2.32015,8.31457,+
"CELE_F48C1,6",1.61886,3.43687,O01572,Uncharacterized protein,17.4136,18.049,16.9925,17.5615,15.9748,15.8053,15.9889,15.7723,3.43687,0.00025122,1.61886,7.19134,+
npp-11,2.29027,3.23172,O01576,Nuclear Pore complex Protein,17.7255,18.7182,17.8454,18.4267,16.5223,15.5419,15.4155,16.0751,3.23172,0.000249865,2.29027,6.58983,+
unc-108,1.9476,3.16234,O01577,Uncharacterized protein,19.7419,20.0039,19.7949,19.0463,17.9948,17.2246,17.4245,18.1526,3.16234,0.000260552,1.9476,6.39573,+
"F53F10,3",0.397383,0.61716,O01578,Probable mitochondrial pyruvate carrier 2,14.3753,15.2597,15.0657,14.4979,14.607,14.7713,13.7793,14.4515,0.61716,0.0741313,0.397383,1.29953,
"CELE_K09H11,1",1.7852,2.73348,O01590,Uncharacterized protein,14.9419,13.8733,14.5335,14.9397,12.2195,12.7453,12.8725,13.3103,2.73348,0.00054862,1.7852,5.29011,+
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",1.90281,1.91518,O01591;O16247;O44538,Uncharacterized protein,14.6618,15.1978,12.8117,14.376,12.4925,12.1189,12.0764,12.7482,1.91518,0.00285266,1.90281,3.54421,+
cysl-3,2.62605,3.86165,O01592,Cysteine synthase 3,19.4185,20.5153,19.3782,19.648,17.2615,17.297,17.24,16.6573,3.86165,0.000108911,2.62605,8.58217,+
"CELE_R08E5,3",-0.134984,0.0885352,O01593,Uncharacterized protein,16.7621,16.2008,16.6156,15.951,16.0932,16.8024,15.3636,17.8102,0.0885352,0.598323,-0.134984,-0.243707,
nuo-2,1.48122,2.78276,O01602;Q86NC2,NADH Ubiquinone Oxidoreductase,19.3672,19.3949,19.2709,19.5259,18.3568,17.4715,17.4158,18.39,2.78276,0.000413194,1.48122,5.40947,+
"CELE_T10E9,3",1.86742,1.69955,O01603,Uncharacterized protein,14.7432,14.9682,12.3911,14.4073,12.1535,12.1371,12.3424,12.4071,1.69955,0.00467265,1.86742,3.14371,+
ugt-12,0.380782,0.956139,O01614,UDP-GlucuronosylTransferase,14.8597,14.2802,14.5487,14.9386,14.4962,14.3242,14.403,13.8806,0.956139,0.0283877,0.380782,1.87034,+
"T19H12,2",0.52124,0.401427,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,17.789,19.5044,18.2474,19.7457,17.3715,18.4865,18.5529,18.7906,0.401427,0.148929,0.52124,0.912268,
inx-12,0.333208,0.663142,O01634,Innexin-12,17.279,17.6084,17.1461,17.296,16.8004,16.7084,16.8304,17.6575,0.663142,0.0642901,0.333208,1.37865,
jmjc-1,2.82464,5.10516,O01658,Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,23.1579,23.6431,23.3135,23.7408,21.0066,20.4683,20.3525,20.7293,5.10516,0,2.82464,14.1292,+
hmg-3,0.775201,1.04414,O01683,FACT complex subunit ssrp1-B,14.8104,15.5381,14.6173,14.6224,14.5329,13.253,14.057,14.6445,1.04414,0.0229092,0.775201,2.01651,+
"C32F10,8",0.473445,1.06319,O01685,Uncharacterized protein,17.2423,17.9765,17.7139,17.9048,17.0001,16.9949,17.2669,17.6818,1.06319,0.0216163,0.473445,2.04819,+
obr-4,-0.149025,0.115473,O01686,Oxysterol-binding protein,13.464,15.3347,14.2906,15.313,15.1431,14.3834,14.6003,14.8717,0.115473,0.513793,-0.149025,-0.310718,
rps-17,1.09195,2.14772,O01692,40S ribosomal protein S17,18.654,19.7987,19.1765,19.618,18.2951,18.0404,18.0861,18.4577,2.14772,0.00166378,1.09195,4.00028,+
ddo-3,2.06757,5.64438,O01739,D-aspartate oxidase 3,19.2604,19.5399,19.2188,19.5652,17.1179,17.3269,17.4001,17.4691,5.64438,0,2.06757,17.4545,+
apm-1,-0.187896,0.147649,O01755,"AdaPtin, Mu/medium chain (Clathrin associated complex)",14.831,14.4706,14.9339,15.4468,14.8401,14.5677,14.6067,16.4193,0.147649,0.432826,-0.187896,-0.387458,
"CELE_F55A12,5",0.541875,0.775418,O01756,Uncharacterized protein,14.8091,15.0859,14.4417,15.4094,15.1306,14.152,14.4661,13.8299,0.775418,0.0460283,0.541875,1.56891,+
nath-10,-0.587933,0.774154,O01757,RNA cytidine acetyltransferase,14.5469,15.371,14.352,15.3912,15.3583,15.121,15.2684,16.2651,0.774154,0.0461383,-0.587933,-1.56678,+
dhs-2,2.68224,3.93171,O01758;Q86NJ7,"DeHydrogenases, Short chain;DeHydrogenases, Short chain",14.0466,15.0353,15.0039,15.4093,12.4441,12.0404,12.1616,12.12,3.93171,0,2.68224,8.83238,+
ppk-1,0.752405,0.970398,O01759,PIP Kinase,15.2426,16.0883,14.5687,15.1257,14.6622,13.8507,15.0133,14.4894,0.970398,0.0271868,0.752405,1.89402,+
unc-89,1.71849,4.16257,O01761,Muscle M-line assembly protein unc-89,17.999,18.2779,17.9776,18.5273,16.3251,16.2838,16.4858,16.8131,4.16257,0,1.71849,9.70281,+
ncbp-1,0.750885,1.00565,O01763,Nuclear cap-binding protein subunit 1,15.6117,17.2241,16.3203,17.0386,15.8811,15.5936,15.6432,16.0731,1.00565,0.0250982,0.750885,1.95257,+
ule-1,0.0698004,0.139579,O01780,Uterine Lumin Expressed/locailized,19.8428,19.7095,19.4762,19.9013,20.1345,19.4675,19.4132,19.6354,0.139579,0.451313,0.0698004,0.36852,
him-1,2.14491,3.8021,O01789,Structural maintenance of chromosomes protein 1,17.4246,17.3691,16.7233,17.4215,15.2195,14.6549,14.9387,15.5457,3.8021,0.000105096,2.14491,8.37441,+
rpl-7,1.96949,4.94203,O01802,60S ribosomal protein L7,20.5257,20.8987,21.1095,21.1096,18.9296,19.066,18.7964,18.9736,4.94203,0,1.96949,13.2485,+
