geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d10_N2_d5,log2FC,Student's T-test Test statistic N2_d10_N2_d5,Sign p-val: 0.05 
F08B12.4,-2.50723,2.58388,H9G2R5;Q19191,H9G2R5;Q19191;H9G2S0;B6VQ74;H9G2R1;H9G2R0;H9G2R9;H9G2R8;H9G2R2,Uncharacterized protein F08B12.4,36;84;63;100;43;64;79;59;80,0.997451,19.7068,18.8806,19.0943,17.3645,21.0174,21.2827,21.5116,21.2635,2.58388,0.000687285,-2.50723,-4.93888,+
idh-1,-1.90606,1.73279,Q21032,Q21032;H9G2T4,Isocitrate dehydrogenase [NADP],198;221,1,19.1113,20.441,17.8554,19.5912,21.4274,21.5645,20.4447,21.1866,1.73279,0.00380614,-1.90606,-3.2042,+
idh-1,-8.45568,4.10989,Q21032,Q21032;H9G2T4,Isocitrate dehydrogenase [NADP],141;164,1,16.7744,17.8757,20.6818,19.2322,27.421,27.0838,26.3194,27.5626,4.10989,0.000331126,-8.45568,-9.49776,+
pah-1,-1.07039,1.49358,I2HA98,I2HA98;P90925,Probable phenylalanine-4-hydroxylase 1,44;48,1,20.546,19.8121,19.8322,19.8941,21.8842,20.6666,21.4244,20.3907,1.49358,0.00681923,-1.07039,-2.77772,+
pah-1,2.6361,3.02095,I2HA98,I2HA98;P90925,Probable phenylalanine-4-hydroxylase 1,93;97,0.999584,23.9772,23.5414,24.8484,23.3062,21.959,21.3446,21.2168,20.6083,3.02095,0.000335664,2.6361,6.01388,+
pah-1,-2.22009,1.56621,I2HA98,I2HA98;P90925,Probable phenylalanine-4-hydroxylase 1,394;398,0.66818,19.957,16.8568,19.2438,19.815,21.639,20.9124,20.6086,21.593,1.56621,0.00609666,-2.22009,-2.90516,+
brp-1,-1.64562,1.24618,I2HAF4,I2HAF4;I2HAF6;Q9U1S2;Q67X91,,22;22;22;22,1,24.5727,26.4144,26.5203,26.6137,26.2614,28.053,27.7888,28.6005,1.24618,0.0126146,-1.64562,-2.35422,+
brp-1,-1.23792,0.962173,I2HAF4,I2HAF4;I2HAF6;Q9U1S2;Q67X91,,18;18;18;18,1,28.8203,28.4431,25.8659,27.7574,28.8903,28.8923,28.958,29.0977,0.962173,0.0287519,-1.23792,-1.88036,+
brp-1,-0.663292,0.654064,I2HAF4,I2HAF4;I2HAF6;Q9U1S2;Q67X91,,3;3;3;3,1,25.5193,26.5543,26.7446,25.3305,27.0276,26.2612,26.0494,27.4635,0.654064,0.0733265,-0.663292,-1.36309,
rpl-30,-3.64182,3.62366,I2HAJ2;Q9XWS4,I2HAJ2;Q9XWS4,,17;38,1,17.7525,18.4078,19.6949,18.0465,21.622,22.548,22.1438,22.155,3.62366,0.000287425,-3.64182,-7.77743,+
rpl-30,-2.21547,2.44993,I2HAJ2,I2HAJ2,,4,1,18.0398,20.048,19.5191,18.9663,21.8423,21.5351,20.8754,21.1823,2.44993,0.00102005,-2.21547,-4.63778,+
his-40;his-2;his-74,0.257034,0.443003,K7ZUH9;Q27532,K7ZUH9;P08898;Q27532,Histone H3;Histone H3.3-like type 2,80;80;80,1,25.1776,25.3746,25.6027,25.3892,25.5159,24.5302,24.9281,25.5418,0.443003,0.157283,0.257034,0.989616,
his-40;his-2,-1.15967,1.99104,K7ZUH9,K7ZUH9;P08898,Histone H3,37;37,0.819633,20.887,20.1387,19.5196,20.7541,21.4971,21.448,21.4924,21.5006,1.99104,0.00235132,-1.15967,-3.69003,+
zbp-1,-2.3929,1.46246,Q6A582,Q6A582;K8ERX1;Q21605;K8FE02,,251;251;375;375,1,16.2185,19.7096,19.812,18.268,21.6213,20.3753,20.8034,20.7797,1.46246,0.0072354,-2.3929,-2.7236,+
cdh-12,-1.91388,1.29012,K8F801,K8F801,,1704,1,19.1139,20.2074,20.8603,17.4452,21.3529,21.3414,20.6762,21.9118,1.29012,0.011114,-1.91388,-2.42843,+
lev-11,-5.87056,5.76671,K8FDX2,K8FDX2,,266,1,18.6376,19.3095,19.5379,18.2292,24.7641,24.8377,25.0628,24.5317,5.76671,0,-5.87056,-18.3075,+
,-2.20528,2.48682,K8FDZ1,K8FDZ1;Q17786,,1155;351,0.5,20.027,19.6703,17.9732,19.4139,21.2486,21.5058,21.3389,21.8123,2.48682,0.000942717,-2.20528,-4.7195,+
,-1.81455,1.60212,K8FDZ1,K8FDZ1;Q17786,,1156;352,0.5,19.8807,18.9862,17.7976,18.3273,19.5417,20.7795,21.5348,20.3938,1.60212,0.00562097,-1.81455,-2.9688,+
,-3.77775,4.02046,L8E833;Q23179,L8E833;Q23179,,293;301,1,18.0598,19.1143,19.0463,18.5,21.737,22.157,23.2602,22.6771,4.02046,0.000306748,-3.77775,-9.15846,+
,7.04773,4.44509,L8E833;Q23179,L8E833;Q23179,,401;409,1,34.4591,31.811,31.7194,32.4938,25.5837,25.7443,25.7397,25.2246,4.44509,0,7.04773,10.8722,+
,1.08024,1.2215,L8E833;Q23179,L8E833;Q23179,,104;104,0.936167,23.4844,23.857,24.2304,23.6797,23.743,23.1713,22.1711,21.8451,1.2215,0.0133322,1.08024,2.31268,+
,-1.72792,1.79298,L8E833;Q23179,L8E833;Q23179,,106;106,0.757092,19.3449,18.2856,19.094,20.227,21.6008,20.0305,21.0157,21.2162,1.79298,0.00343048,-1.72792,-3.31484,+
,0.289466,0.392541,L8E833;Q23179,L8E833;Q23179,,236;236,1,24.3895,24.7059,25.1254,25.5894,24.6476,24.1266,24.9369,24.9413,0.392541,0.189503,0.289466,0.895514,
,-8.95082,4.96612,L8E833;Q23179,L8E833;Q23179,,251;251,1,18.0407,19.5598,19.2987,16.8847,27.1748,26.888,27.4237,28.1007,4.96612,0,-8.95082,-13.3752,+
,-5.76128,3.09967,L8E833;Q23179,L8E833;Q23179,,258;258,1,20.0193,18.9986,20.6419,17.6995,26.1451,23.8351,24.072,26.3522,3.09967,0.00035732,-5.76128,-6.22425,+
,-3.77227,2.65006,L8E833;Q23179,L8E833;Q23179,,289;297,0.999146,21.1089,17.7811,19.9942,19.6727,23.6895,24.0222,22.9848,22.9495,2.65006,0.000569382,-3.77227,-5.09224,+
ZK688.5,-2.48495,2.4866,L8EC34,L8EC34;P34675,Uncharacterized protein ZK688.5,297;297,1,17.4203,18.5292,18.3994,19.9014,20.9972,20.9976,21.4079,20.7874,2.4866,0.000941946,-2.48495,-4.719,+
ifb-2,-5.90315,3.7719,M1Z854,M1Z854;Q19286,Intermediate filament protein ifb-2,255;255,1,21.3026,21.7734,19.6956,20.2792,25.2325,27.7158,26.5433,27.1718,3.7719,0.000229885,-5.90315,-8.27069,+
ifb-2,-2.78562,1.69324,M1Z854,M1Z854;Q19286,Intermediate filament protein ifb-2,341;341,1,20.507,17.9028,18.0941,16.322,20.5958,21.513,21.1599,20.6997,1.69324,0.00425608,-2.78562,-3.13229,+
ifb-2,-0.420492,0.31519,M1Z854,M1Z854;Q19286,Intermediate filament protein ifb-2,88;88,1,20.7028,20.8281,20.268,19.5622,19.6692,21.3553,20.2458,21.7728,0.31519,0.253113,-0.420492,-0.745819,
,2.63743,2.92849,N1NSD4,N1NSD4;Q5WRM9,,31;106,1,23.223,22.7032,24.4482,23.9426,21.3062,20.4169,21.4101,20.6339,2.92849,0.000457389,2.63743,5.77368,+
,0.298895,0.270967,O01477,O01477,,84,0.578786,23.4374,23.6132,23.0744,21.9769,22.7137,23.1949,21.9758,23.022,0.270967,0.301683,0.298895,0.656527,
soap-1,-5.59349,2.99591,O01485,O01485,,1824,1,17.0924,20.3874,19.4494,16.8017,24.2205,24.8576,23.3624,23.6644,2.99591,0.000328767,-5.59349,-5.94812,+
stam-1,1.34548,1.83881,O01498,O01498,Signal transducing adapter molecule 1,161,1,28.8327,29.6292,28.8785,29.3406,28.3146,27.2027,27.2565,28.5252,1.83881,0.00322654,1.34548,3.40011,+
stam-1,-1.84041,2.68376,O01498,O01498,Signal transducing adapter molecule 1,281,0.801298,19.1367,20.1626,18.7903,19.7519,21.5938,21.1069,20.891,21.6115,2.68376,0.00053211,-1.84041,-5.17155,+
stam-1,-0.836975,1.00899,O01498,O01498,Signal transducing adapter molecule 1,137,1,19.4738,21.1047,20.675,20.8497,21.6266,20.6847,21.5055,21.6343,1.00899,0.0253685,-0.836975,-1.95811,+
rpa-2,-4.58505,3.51298,O01504,O01504,60S acidic ribosomal protein P2,49,1,18.8157,20.6029,20.8623,19.6161,24.9123,25.1607,23.3824,24.7818,3.51298,0.000258528,-4.58505,-7.42556,+
rpa-2,-3.4297,3.58158,O01504,O01504,60S acidic ribosomal protein P2,59,0.996775,20.9363,20.5925,21.3862,20.0116,25.1011,23.505,24.185,23.8544,3.58158,0.000276923,-3.4297,-7.64203,+
rpa-2,-4.52135,3.27012,O01504,O01504,60S acidic ribosomal protein P2,84,0.923296,18.4267,19.8,17.9711,18.115,24.3498,23.5907,22.381,22.0766,3.27012,0.000335704,-4.52135,-6.69923,+
rpa-2,-7.02014,4.54471,O01504,O01504,60S acidic ribosomal protein P2,61,1,19.3317,20.3979,18.1846,17.7582,26.2378,26.0583,25.4256,26.0313,4.54471,0,-7.02014,-11.3143,+
aars-2,-0.166802,0.0968135,O01541,O01541,"Alanine--tRNA ligase, cytoplasmic",748,1,20.0984,21.6982,19.2755,21.4827,21.3054,20.5234,20.2326,21.1607,0.0968135,0.639039,-0.166802,-0.264593,
cpn-3,-2.68387,2.48881,O01542,O01542,,98,1,19.6585,17.9846,19.763,17.693,21.9138,21.3336,21.1454,21.4419,2.48881,0.000944262,-2.68387,-4.72394,+
npp-11,-1.7355,2.51581,O01576,O01576,,569,0.999999,18.4378,19.276,18.7068,18.9512,20.935,19.93,20.1735,21.2752,2.51581,0.000817276,-1.7355,-4.78435,+
npp-11,-1.7912,1.60417,O01576,O01576,,630,1,18.9974,20.7015,19.8961,18.0934,21.3151,20.5844,21.425,21.5287,1.60417,0.00560727,-1.7912,-2.97243,+
unc-108,1.09232,0.695925,O01577,O01577,,130,1,24.0427,25.6224,24.4393,25.376,22.1408,23.3561,25.1868,24.4273,0.695925,0.0630327,1.09232,1.43458,
,-1.52449,1.8166,O01591,O01591;O16247;O44538,,59;76;86,0.999361,19.8078,19.4387,18.4365,20.0809,21.6058,20.8553,20.2781,21.1227,1.8166,0.00330847,-1.52449,-3.35868,+
T19H12.2,-2.45645,1.75791,O01615,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,39,0.632288,16.8142,19.8461,19.5486,18.1752,21.7882,20.7191,21.238,20.4646,1.75791,0.0036674,-2.45645,-3.2502,+
T19H12.2,-0.715039,0.608774,O01615,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,107,1,18.7103,20.539,20.5252,19.8283,20.7665,20.1618,19.9858,21.5487,0.608774,0.0858951,-0.715039,-1.285,
T19H12.2,-0.653012,0.55252,O01615,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,132,1,19.9773,20.7462,19.0667,20.1883,21.5683,19.7646,20.1083,21.1494,0.55252,0.104902,-0.653012,-1.18668,
inx-12,2.23686,3.33992,O01634,O01634,Innexin-12,400,1,23.4635,23.1394,22.8387,23.0559,21.3148,21.4081,20.1342,20.6929,3.33992,0.000216541,2.23686,6.9018,+
inx-12,6.33067,5.71215,O01634,O01634,Innexin-12,393,0.997642,27.3561,28.1397,27.8615,27.9433,21.9405,21.5377,20.6008,21.8988,5.71215,0,6.33067,17.9222,+
inx-12,-1.96748,2.25485,O01634,O01634,Innexin-12,183,1,19.4729,20.298,19.265,18.1112,21.5469,21.3296,21.1396,21.001,2.25485,0.00134954,-1.96748,-4.22005,+
,-6.77067,3.43003,O01681,O01681,,240,1,16.8352,20.9418,20.2942,20.2316,26.1101,26.2921,26.121,26.8622,3.43003,0.000235679,-6.77067,-7.17059,+
rps-17,-4.83227,4.98065,O01692,O01692,40S ribosomal protein S17,128,0.607496,19.0458,19.849,19.8309,20.1929,24.2347,24.0929,25.2744,24.6457,4.98065,0,-4.83227,-13.4522,+
rps-17,1.58109,1.60231,O01692,O01692,40S ribosomal protein S17,72,1,23.1871,24.0834,22.1521,21.8365,21.4188,20.8761,21.5219,21.118,1.60231,0.0056238,1.58109,2.96913,+
rps-17,-1.6757,2.91456,O01692,O01692,40S ribosomal protein S17,32,1,22.5286,23.1061,22.7036,23.3081,23.8972,24.7764,24.8168,24.8587,2.91456,0.000452508,-1.6757,-5.73812,+
rps-17,-2.25945,1.87843,O01692,O01692,40S ribosomal protein S17,110,1,19.0994,20.5256,18.6206,17.5691,21.8108,21.1734,20.7924,21.076,1.87843,0.00303286,-2.25945,-3.47453,+
rps-17,-6.14911,3.6432,O01692,O01692,40S ribosomal protein S17,19,1,20.3282,20.5419,18.0258,20.1996,26.4366,24.5804,25.691,26.9839,3.6432,0.000290909,-6.14911,-7.84099,+
unc-89,-4.66785,2.80909,O01761,O01761,Muscle M-line assembly protein unc-89,2325,1,17.602,20.0258,18.3932,21.3496,23.5664,24.2186,24.2538,24.0032,2.80909,0.000470588,-4.66785,-5.47403,+
rpl-7,-2.1147,0.836257,O01802,O01802,60S ribosomal protein L7,32,1,19.1152,16.0393,22.0957,18.2767,20.4662,21.1003,21.1341,21.285,0.836257,0.0406186,-2.1147,-1.67081,+
rpl-7,-1.83976,2.38796,O01802,O01802,60S ribosomal protein L7,52,1,18.1548,19.3659,18.0274,19.1905,20.063,21.0109,20.266,20.7577,2.38796,0.00121645,-1.83976,-4.50252,+
rpl-7,-1.89688,1.55284,O01802,O01802,60S ribosomal protein L7,74,1,18.0808,19.0545,20.8534,18.4453,20.8914,20.424,21.5314,21.1747,1.55284,0.0063877,-1.89688,-2.88157,+
rpl-7,-0.347754,0.127725,O01802,O01802,60S ribosomal protein L7,144,0.999961,21.2726,18.1634,21.4689,20.8032,20.7889,21.6167,18.8656,21.8279,0.127725,0.554381,-0.347754,-0.340335,
rpl-7,-2.45648,2.75666,O01802,O01802,60S ribosomal protein L7,123,1,19.641,18.894,19.8602,19.8269,23.2041,21.6648,21.6986,21.4805,2.75666,0.000559306,-2.45648,-5.34602,+
rpl-7,-2.0682,1.35098,O01802,O01802,60S ribosomal protein L7,62,1,20.36,17.9223,18.8954,18.0498,21.1807,21.5565,19.1193,21.6439,1.35098,0.00942108,-2.0682,-2.53187,+
rpl-7,-2.02122,1.98619,O01802,O01802,60S ribosomal protein L7,120,0.808203,17.8232,20.2146,20.0424,19.3438,21.5803,21.2694,21.2875,21.3718,1.98619,0.00238346,-2.02122,-3.68062,+
acbp-1,-1.04031,0.814403,O01805,O01805,Acyl-CoA-binding protein homolog 1,50,0.831718,19.2845,19.3906,21.7372,19.6128,21.4372,21.4643,20.9233,20.3615,0.814403,0.0433362,-1.04031,-1.63427,+
acbp-1,-0.0344748,0.0433173,O01805,O01805,Acyl-CoA-binding protein homolog 1,16,1,22.0181,21.6826,21.7909,21.5301,22.0696,22.294,21.6773,21.1188,0.0433173,0.821431,-0.0344748,-0.124387,
acbp-1,-7.50484,5.35778,O01805,O01805,Acyl-CoA-binding protein homolog 1,13,0.999813,18.578,16.8765,18.7802,17.8972,25.3131,25.2224,25.4414,26.1744,5.35778,0,-7.50484,-15.6035,+
,1.77135,1.80623,O01806,O01806,,15,0.999673,24.7487,25.5504,24.3046,24.2282,23.9831,23.1273,21.8849,22.7512,1.80623,0.00331948,1.77135,3.33941,+
,2.12311,3.07148,O01806,O01806,,108,0.600192,22.9613,23.0447,24.0357,24.0359,21.7746,21.5036,21.3638,20.9434,3.07148,0.000348668,2.12311,6.14829,+
,-2.30021,1.60495,O01806,O01806,,220,1,18.0255,21.0822,19.8214,21.1854,21.936,22.498,21.957,22.9243,1.60495,0.00561577,-2.30021,-2.97382,+
lbp-6,-2.18351,3.1329,O01812,O01812,Fatty acid-binding protein homolog 6,38,0.999982,18.1353,19.4044,19.0935,18.4725,20.607,21.4994,20.9088,20.8246,3.1329,0.000367816,-2.18351,-6.31473,+
lbp-6,-1.86478,0.963421,O01812,O01812,Fatty acid-binding protein homolog 6,22,1,19.8053,18.4749,21.9036,17.2955,21.0395,21.3857,21.2765,21.2368,0.963421,0.028704,-1.86478,-1.88243,+
rpl-24.1,-2.13645,2.44483,O01868,O01868,60S ribosomal protein L24,96,1,19.647,18.5474,18.3403,19.7441,21.6382,20.6609,20.775,21.7504,2.44483,0.0010176,-2.13645,-4.62656,+
rps-10,-9.80834,5.20998,O01869,O01869,,30,1,18.6046,18.9581,16.9002,19.8767,28.0862,28.3045,28.0922,29.0901,5.20998,0,-9.80834,-14.724,+
rps-10,-10.3119,4.80848,O01869,O01869,,45,0.996455,19.9329,20.5882,17.3937,17.7711,29.1674,29.2827,28.687,29.7963,4.80848,0,-10.3119,-12.5663,+
rps-10,-5.49163,3.08673,O01869,O01869,,48,1,17.2775,21.1098,18.3301,18.1688,23.9475,23.4434,24.7256,24.7363,3.08673,0.000353808,-5.49163,-6.1893,+
rps-10,-1.92032,4.17789,O01869,O01869,,125,1,31.1672,31.5308,32.0505,31.7115,33.4312,33.6246,33.6819,33.4036,4.17789,0,-1.92032,-9.7632,+
rps-10,-3.18635,2.35753,O01869,O01869,,57,1,22.6124,22.0078,21.3256,22.4205,26.4286,26.3745,24.4404,23.8681,2.35753,0.00119512,-3.18635,-4.43699,+
rps-10,-4.37309,2.95764,O01869,O01869,,93,1,21.4821,21.2167,21.171,19.4177,25.6649,23.5198,25.4301,26.165,2.95764,0.000464912,-4.37309,-5.84863,+
rps-10,-4.15935,2.45615,O01869,O01869,,95,1,19.1231,21.1817,18.8186,20.7585,23.8736,25.3833,22.3412,24.9211,2.45615,0.00102333,-4.15935,-4.6515,+
rps-10,-7.79052,4.26456,O01869,O01869,,25,0.830796,17.4774,20.2644,19.3324,18.8123,25.3848,26.6262,27.5617,27.476,4.26456,0,-7.79052,-10.1111,+
,-4.4838,3.05558,O01893,O01893,Non-lysosomal glucosylceramidase,308,0.820604,19.2141,20.9056,19.2571,17.4404,24.1378,23.5574,23.2183,23.839,3.05558,0.000345324,-4.4838,-6.10574,+
,0.934937,1.284,O01893,O01893;A0A168H9S8,Non-lysosomal glucosylceramidase,641;151,1,26.5508,27.2582,27.1613,26.1226,26.289,25.7643,25.0773,26.2225,1.284,0.0112219,0.934937,2.41806,+
spin-1,-1.36224,1.42946,O01927,O01927,,505,1,20.7623,19.186,18.7274,19.3126,20.8866,20.7469,20.273,21.5307,1.42946,0.00778273,-1.36224,-2.6665,+
spin-1,1.63274,1.83483,O01927,O01927,,35,1,25.6089,27.2342,26.7824,27.4822,25.3248,24.8489,24.6621,25.741,1.83483,0.00321551,1.63274,3.39267,+
spin-1,1.59677,1.58403,O01927,O01927,,5,1,25.7645,25.8109,26.5578,25.8384,25.5472,23.8327,23.2947,24.9098,1.58403,0.0058284,1.59677,2.93668,+
,0.833028,0.948218,O01963,O01963,,457,0.76884,23.064,23.1301,23.7896,23.3314,23.0485,23.3654,21.6875,21.8816,0.948218,0.0296728,0.833028,1.85718,+
cuti-1,1.424,0.691151,O02051,O02051,,190,1,22.8342,21.716,23.6407,23.4672,23.2316,22.6546,19.3042,20.7716,0.691151,0.0640606,1.424,1.42646,
rpl-4,-3.49644,2.6186,O02056,O02056,60S ribosomal protein L4,274,0.86543,21.0092,18.4129,18.0128,19.378,22.8556,22.8171,23.0184,22.1077,2.6186,0.000649123,-3.49644,-5.01895,+
rpl-4,-1.06961,0.988077,O02056,O02056,60S ribosomal protein L4,238,1,20.0942,20.7454,19.4135,18.5132,20.2331,20.3524,21.0203,21.439,0.988077,0.026719,-1.06961,-1.92338,+
rpl-4,-1.70202,1.67751,O02056,O02056,60S ribosomal protein L4,13,1,19.6219,20.8789,18.9249,18.9286,21.8309,21.4175,21.4745,20.4395,1.67751,0.00446081,-1.70202,-3.10384,+
rpl-4,-3.51408,2.56438,O02056,O02056,60S ribosomal protein L4,300,1,18.6131,20.3822,20.9133,18.942,22.7669,22.379,23.2852,24.4758,2.56438,0.000679117,-3.51408,-4.89429,+
,-6.62067,3.80796,O02082,O02082,,153,1,21.0462,18.5319,19.9548,19.5409,25.7178,28.1647,25.7987,25.8753,3.80796,0.000240385,-6.62067,-8.39463,+
rpb-4,-1.54373,1.20278,O02092,O02092,,135,0.978687,18.2871,19.6225,21.1009,19.4041,21.442,21.6518,20.1077,21.388,1.20278,0.0140546,-1.54373,-2.28124,+
pcn-1,-1.04346,1.1684,O02115,O02115,Proliferating cell nuclear antigen,165,0.999998,20.4647,20.2485,19.4358,19.4011,21.2427,21.2404,19.7981,21.4429,1.1684,0.0154777,-1.04346,-2.22364,+
pcn-1,-1.68709,1.3273,O02115,O02115,Proliferating cell nuclear antigen,13,0.964457,17.812,20.9405,19.6837,18.9892,20.9189,21.2123,20.621,21.4216,1.3273,0.0101418,-1.68709,-2.49153,+
,-2.30057,1.25832,O02155,O02155,,130,1,19.7839,18.3832,21.0539,16.6603,21.6973,21.5883,20.998,20.7999,1.25832,0.0121788,-2.30057,-2.37469,+
,-1.2301,1.05099,O02155,O02155,,116,1,20.6816,18.7522,19.7606,20.4364,21.3693,21.4908,19.8887,21.8023,1.05099,0.0222397,-1.2301,-2.0279,+
pck-2,-6.62698,3.29858,O02286,O02286;Q7JKI2;Q7JKI1,,64;28;64,1,16.0215,18.6934,20.1066,20.0354,24.8265,25.7113,25.1764,25.6507,3.29858,0.00028447,-6.62698,-6.78125,+
pck-2,-2.31311,1.22373,O02286,O02286;Q7JKI1,,12;12,1,16.3796,19.6199,17.9192,20.7597,20.8203,20.9871,20.4105,21.7129,1.22373,0.0132673,-2.31311,-2.31642,+
eif-3.C,-1.71032,2.17659,O02328,O02328,Eukaryotic translation initiation factor 3 subunit C,676,0.999803,19.3705,19.1803,18.7146,20.488,20.8741,21.631,21.2732,20.8164,2.17659,0.00159945,-1.71032,-4.05886,+
nstp-5,-2.15921,1.36469,O02345,O02345;E5QCI0,,377;217,1,18.4559,17.7908,21.1918,19.2631,21.6452,21.7673,20.0969,21.8291,1.36469,0.00891332,-2.15921,-2.55527,+
nstp-5,1.04874,1.52191,O02345,O02345;E5QCI0,,389;229,1,24.4645,23.5893,24.548,24.6161,23.7512,23.5217,22.4557,23.2944,1.52191,0.00662885,1.04874,2.82724,+
ifa-2,-1.14305,0.563426,O02365,O02365,Intermediate filament protein ifa-2,256,1,20.8913,20.8822,17.8681,19.4763,21.7631,21.4109,19.084,21.4321,0.563426,0.100806,-1.14305,-1.20587,
ifa-2;ifa-3,-1.13634,0.565978,O02365;Q21065,O02365;Q21065,Intermediate filament protein ifa-2;Intermediate filament protein ifa-3,411;411,1,19.485,17.5787,20.6044,21.5367,21.8192,19.9075,21.1373,20.8861,0.565978,0.100027,-1.13634,-1.21035,
ifa-2,-0.764212,0.329516,O02365,O02365,Intermediate filament protein ifa-2,378,1,18.4277,19.2374,21.1076,21.481,20.6828,21.7709,19.0128,21.844,0.329516,0.239718,-0.764212,-0.774119,
snb-1,-4.53555,5.33767,O02495,O02495,Synaptobrevin-1,71,1,26.3613,27.0321,26.3035,25.9558,31.1154,31.1267,30.3864,31.1665,5.33767,0,-4.53555,-15.4809,+
snb-1,-2.12425,0.774282,O02495,O02495,Synaptobrevin-1,77,1,23.3668,22.9133,23.8319,24.2873,29.5597,23.6814,24.3235,25.3318,0.774282,0.0493859,-2.12425,-1.567,+
snb-1,0.1404,0.0827933,O02495,O02495,Synaptobrevin-1,51,1,29.2604,29.6292,28.5876,27.626,28.4249,29.8396,27.8228,28.4543,0.0827933,0.683958,0.1404,0.229059,
snb-1,-6.08233,4.79302,O02495,O02495,Synaptobrevin-1,39,0.999158,18.4729,19.8705,20.5322,19.4241,25.8624,25.5395,25.0915,26.1356,4.79302,0,-6.08233,-12.4895,+
snb-1,-8.043,4.14337,O02495,O02495,Synaptobrevin-1,44,1,17.75,17.2617,20.5655,19.1059,27.7605,25.9373,26.4616,26.6957,4.14337,0.000342466,-8.043,-9.62761,+
snb-1,-2.69626,3.65546,O02495,O02495,Synaptobrevin-1,22,1,18.7535,17.9709,17.9544,18.8862,20.5463,21.5009,20.8442,21.4587,3.65546,0.000295688,-2.69626,-7.88107,+
gpx-1;gpx-2,-1.5305,2.08486,O02621;O62327,O02621;O62327;U4PB05,Glutathione peroxidase 1;Glutathione peroxidase 2;Glutathione peroxidase,88;88;104,1,19.234,19.485,19.4214,18.2163,20.7949,21.2672,20.0771,20.3395,2.08486,0.00204368,-1.5305,-3.87428,+
cyp-35a2,-1.71299,2.80022,O02628,O02628,,253,1,19.7986,19.9945,19.8514,18.6858,21.5295,21.2935,21.1088,21.2503,2.80022,0.000507937,-1.71299,-5.45221,+
rpl-19,-2.3135,4.86342,O02639,O02639,60S ribosomal protein L19,153,1,19.927,19.9725,20.2598,19.8826,22.5509,22.6259,22.1594,21.9596,4.86342,0,-2.3135,-12.8429,+
rpl-19,-1.78495,0.920101,O02639,O02639,60S ribosomal protein L19,92,1,17.5463,19.3702,22.0847,18.6267,20.8773,21.736,21.0638,21.0906,0.920101,0.0314773,-1.78495,-1.81046,+
mdh-2,-1.17427,0.872433,O02640,O02640,"Probable malate dehydrogenase, mitochondrial",229,1,21.2451,19.363,21.3596,18.7391,21.3447,20.969,21.4216,21.6686,0.872433,0.036063,-1.17427,-1.73114,+
mdh-2,-1.65002,2.1388,O02640,O02640,"Probable malate dehydrogenase, mitochondrial",318,1,19.7259,19.7644,18.5488,18.7164,21.1031,20.2312,21.404,20.6173,2.1388,0.00169952,-1.65002,-3.98227,+
cyp-33c8,1.0991,1.64343,O02641,O02641,,94,0.99441,22.9654,24.0689,24.3138,24.1455,22.8615,22.8975,23.1108,22.2273,1.64343,0.00497521,1.0991,3.04254,+
cyp-33c8,2.35572,3.44444,O02641,O02641,,104,1,23.3001,23.8061,23.6189,22.6515,20.7034,20.627,21.5215,21.1019,3.44444,0.00024,2.35572,7.21436,+
unc-64,1.52171,1.43146,O16000,O16000,Syntaxin-1A homolog,242,1,23.431,23.8713,25.7026,23.5765,22.6706,22.1255,22.5239,23.1745,1.43146,0.00774709,1.52171,2.66996,+
unc-64,0.0296707,0.0204926,O16000,O16000,Syntaxin-1A homolog,96,1,23.0236,24.4844,23.4425,24.1308,24.0702,24.2704,22.6605,23.9614,0.0204926,0.912274,0.0296707,0.0602543,
,0.692665,0.449487,Q8MXK1,Q8MXK1;O16249;Q8IA89;Q6A598;G5ED87,,330;330;271;330;271,1,24.9943,26.39,25.7633,24.8179,25.33,23.2515,24.6118,26.0016,0.449487,0.153638,0.692665,1.00154,
mcm-7,-0.880746,0.429156,O16297,O16297,DNA helicase,34,1,21.1311,20.4564,20.7174,17.2951,21.0701,21.2448,20.6818,20.1264,0.429156,0.165335,-0.880746,-0.964034,
dnj-19,-0.314062,0.634064,O16303,O16303,,298,0.859467,22.6518,23.3392,23.6574,23.0168,23.5798,23.5703,23.1903,23.581,0.634064,0.0786125,-0.314062,-1.32871,
dnj-19,-4.3687,4.007,O16303,O16303,,374,1,19.0654,19.4102,18.335,19.556,24.0063,24.2141,22.5282,23.0928,4.007,0.000304878,-4.3687,-9.10831,+
dnj-19,2.34994,2.04022,O16303,O16303,,332,1,26.9831,25.6446,27.468,25.6345,24.6248,24.6459,24.1494,22.9104,2.04022,0.00223226,2.34994,3.78605,+
cmd-1,3.75148,3.9848,O16305,O16305,Calmodulin,22,0.999998,25.4772,24.7385,24.7817,24.7149,21.9447,20.5353,20.5391,21.6873,3.9848,0.000297619,3.75148,9.02617,+
