geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_eat2_d15,log2FC,Student's T-test Test statistic daf2_d15_eat2_d15,Sign p-val: 0.05 
clec-66,-0.0116484,0.0119555,O45445,C-type LECtin,15.4373,15.2322,14.5029,14.8991,14.2975,15.3449,15.0508,15.425,0.0119555,0.922442,-0.0116484,-0.0354813,
gst-38,-3.18613,5.12741,O45451,Glutathione S-Transferase,15.2125,15.7238,15.1508,15.8863,18.6627,19.0277,18.4151,18.6125,5.12741,0.000107335,-3.18613,-14.2534,+
oac-20,-2.52142,3.12318,O45470,O-ACyltransferase homolog,12.2105,11.9288,11.5683,11.789,14.817,14.6168,13.2744,14.874,3.12318,0.000201336,-2.52142,-6.28815,+
uev-1,-2.31291,4.67971,O45495,Ubiquitin-conjugating enzyme E2 variant 1,16.5855,16.6958,16.4476,16.7958,18.6581,19.4303,18.6939,18.994,4.67971,0.000140515,-2.31291,-11.9398,+
"CELE_F39B2,3",1.6408,2.75974,O45496,Uncharacterized protein,16.3354,15.9907,16.327,16.8425,14.4381,14.6324,14.3916,15.4702,2.75974,0.000276498,1.6408,5.35347,+
rps-26,-3.73974,4.8792,O45499,40S ribosomal protein S26,19.7192,19.0555,19.7696,19.9115,22.8681,23.6399,23.113,23.7936,4.8792,8.46E-05,-3.73974,-12.9233,+
dnj-12,-1.4978,2.19347,O45502,DNaJ domain (Prokaryotic heat shock protein),16.0393,16.0374,15.9375,16.0998,16.6306,17.9849,18.2372,17.2524,2.19347,0.00106387,-1.4978,-4.09334,+
mtx-1,-3.38562,6.38854,O45503,Metaxin-1 homolog,14.6452,14.7717,14.437,14.8409,17.8212,18.2321,17.9048,18.2791,6.38854,0,-3.38562,-23.3106,+
argk-1,-1.79671,1.90469,O45518,ARGinine Kinase,14.6686,15.8547,14.6554,16.3499,17.4018,17.4202,16.3525,17.541,1.90469,0.00232623,-1.79671,-3.52426,+
"CELE_F45H10,2",0.545504,0.379773,O45525,Uncharacterized protein,18.948,18.8274,19.2831,20.3531,17.9725,19.8749,17.856,19.5262,0.379773,0.144019,0.545504,0.871297,
lsy-27,-4.52397,4.39114,O45526,Uncharacterized protein,12.2387,11.6707,11.5612,11.5755,15.4892,17.0352,15.7337,16.8839,4.39114,0.000110193,-4.52397,-10.6395,+
dro-1,-0.311766,0.176663,O45550,DR1 (One) transcription factor family,14.9597,13.2712,15.2782,13.2244,13.3206,15.308,14.6632,14.6888,0.176663,0.337944,-0.311766,-0.453997,
ife-1,-1.86874,3.56298,O45551,Eukaryotic translation initiation factor 4E-1,15.1513,15.3655,15.193,15.2229,16.909,16.5661,17.2287,17.704,3.56298,0.00013756,-1.86874,-7.58283,+
acaa-2,-1.27799,5.50374,O45552,ACetyl-CoA Acyltransferase 2 homolog,18.2392,18.475,18.3002,18.4503,19.7349,19.7289,19.528,19.5848,5.50374,0.000176991,-1.27799,-16.5212,+
nep-17,-0.897736,2.23034,O45569,NEPrilysin metallopeptidase family,16.848,16.9276,16.7891,17.0227,17.3129,18.2761,17.6191,17.9704,2.23034,0.00100628,-0.897736,-4.1692,+
cpf-2,0.954632,1.06449,O45577,Cleavage and Polyadenylation Factor,15.2689,15.2069,15.8319,15.5792,14.9566,15.0369,14.8816,13.1933,1.06449,0.0190252,0.954632,2.05035,+
pot-2,-2.42423,2.86768,O45595,Protection Of Telomeres 1 (Pot1) homolog,12.2634,11.8345,11.657,12.0283,14.6924,14.1511,13.3507,15.2859,2.86768,0.000239712,-2.42423,-5.61962,+
"CELE_F57C2,4",-2.25231,3.92822,O45596,Uncharacterized protein,14.7452,14.6352,14.2391,14.8641,16.9205,17.292,16.2688,17.0114,3.92822,0.000114058,-2.25231,-8.81974,+
cbd-1,-0.602297,1.89219,O45599,Chitin-Binding Domain protein,17.422,17.472,16.9754,17.2827,17.785,17.8939,17.6335,18.2489,1.89219,0.00236413,-0.602297,-3.50056,+
erfa-3,-2.11653,3.76516,O45622,Eukaryotic Release FActor homolog,16.0688,16.2901,16.6172,16.6077,18.0393,18.7702,18.2564,18.984,3.76516,0.00010232,-2.11653,-8.2477,+
"CELE_H40L08,1",0.0572085,0.0555996,O45628,Uncharacterized protein,14.788,14.4579,14.1899,14.8939,14.6464,15.3815,14.1842,13.8887,0.0555996,0.686708,0.0572085,0.157744,
"CELE_K10D6,2",-2.86686,3.405,O45669;O45670,Uncharacterized protein,12.1513,11.8693,11.4572,12.0748,13.9477,15.2765,14.3045,15.4914,3.405,0.000126545,-2.86686,-7.09509,+
cysl-2,0.86778,1.8456,O45679,Bifunctional L-3-cyanoalanine synthase/cysteine synthase,18.0899,18.1286,17.9207,18.3652,16.792,17.8692,17.3785,16.9936,1.8456,0.0025051,0.86778,3.41281,+
asah-1,-0.259932,0.533621,O45686,Acid ceramidase,14.2088,14.4026,14.5162,14.9875,14.3833,15.1002,14.7495,14.9219,0.533621,0.0852478,-0.259932,-1.15325,
"abhd-11,2",-1.05606,1.00628,O45707,ABHydrolase Domain containing homolog,13.9669,14.2053,12.696,14.9719,14.924,15.4672,14.3131,15.3601,1.00628,0.0220236,-1.05606,-1.95361,+
"CELE_R09B3,2",0.190665,0.141014,O45712,Uncharacterized protein,18.9725,19.0484,19.1406,19.3244,19.0594,19.5061,17.4632,19.6947,0.141014,0.406788,0.190665,0.371903,
"CELE_R09B3,3",4.19013,5.03906,O45713,Uncharacterized protein,21.693,21.4398,21.2519,21.6698,16.732,18.0182,17.004,17.5397,5.03906,9.58E-05,4.19013,13.7658,+
nud-2,0.472035,0.572781,O45717,Aspergillus NUclear Division related,15.1317,16.3097,14.5534,15.4866,14.8406,15.2002,14.6258,14.9268,0.572781,0.0759567,0.472035,1.22228,
"CELE_R11H6,2",-1.93086,2.41947,O45719,Uncharacterized protein,14.5393,14.1666,13.9275,13.219,15.2575,16.4645,16.4168,15.437,2.41947,0.000656696,-1.93086,-4.57098,+
"CELE_R74,8",-3.07757,4.00104,O45722;Q6BEV8,Uncharacterized protein,12.1289,12.0174,11.4157,12.0772,14.2062,15.543,14.8759,15.3244,4.00104,0.000119777,-3.07757,-9.08621,+
pmp-4,-2.65749,4.19223,O45730,Peroxisomal Membrane Protein related,12.1672,11.9103,11.7695,11.8414,14.6036,14.7754,13.8673,15.0721,4.19223,9.46E-05,-2.65749,-9.82002,+
cpl-1,-2.20553,4.63885,O45734,CathePsin L family,20.0486,19.9839,19.6019,19.6903,21.8703,22.2332,21.6951,22.3482,4.63885,0.000136054,-2.20553,-11.7472,+
"CELE_T06E6,1",-0.4673,0.167827,O45757,Uncharacterized protein,13.839,17.8484,15.9128,13.0804,15.6725,15.7693,15.4606,15.6473,0.167827,0.353239,-0.4673,-0.433979,
"CELE_T06E6,10",-2.74127,4.08439,O45764,Uncharacterized protein,12.2541,11.9411,11.5866,11.3324,14.2423,14.668,15.0454,14.1236,4.08439,0.000125273,-2.74127,-9.39986,+
"T10C6,5",0.0315044,0.0436651,O45766,Protein CWC15 homolog,15.3512,15.2631,16.0042,15.694,15.564,16.0542,15.1929,15.3752,0.0436651,0.744021,0.0315044,0.125343,
drr-2,-2.02328,4.39152,O45781,Dietary Restriction Response (WT but not eat-2 lifespan increased),17.1059,16.8899,16.6429,16.5226,18.9818,18.5119,19.1069,18.6538,4.39152,0.000110497,-2.02328,-10.6411,+
"CELE_T12D8,5",1.00362,4.67892,O45783,Uncharacterized protein,20.5567,20.6731,20.5052,20.6033,19.5944,19.7138,19.3646,19.6511,4.67892,0.000140351,1.00362,11.9361,+
"CELE_T23G11,7",-0.870848,2.62616,O45812,Uncharacterized protein,16.3001,16.4897,15.9979,16.0436,16.8572,17.1018,16.9225,17.4333,2.62616,0.000418964,-0.870848,-5.03648,+
act-5,-0.461707,0.919792,O45815,ACTin,19.7886,19.8141,19.8845,19.8677,19.6477,20.6331,20.1547,20.7662,0.919792,0.0277318,-0.461707,-1.80995,+
gyg-2,1.03535,2.05488,O45819,GlYcoGenin like,15.8702,15.6909,16.0577,15.9502,15.0163,14.856,14.1555,15.3998,2.05488,0.00163183,1.03535,3.8149,+
"CELE_T27E7,1",0.0273156,0.0257329,O45855,Uncharacterized protein,13.9366,15.4409,14.8088,15.0041,14.7495,15.1604,14.871,14.3002,0.0257329,0.840864,0.0273156,0.0752407,
"CELE_T27E9,2",-2.00626,2.82995,O45864,Cytochrome b-c1 complex subunit 6,18.515,19.1246,18.8467,19.1457,20.2864,21.5863,20.4055,21.3788,2.82995,0.000259638,-2.00626,-5.52555,+
"ant-1,1",-0.579157,2.01389,O45865,Adenine Nucleotide Translocator,20.6759,20.1994,20.6948,20.8818,21.2578,21.2438,21.0317,21.2351,2.01389,0.00193875,-0.579157,-3.73449,+
pars-2,-1.61736,2.01797,O45869;Q1ZXR9,Prolyl Amino-acyl tRNA Synthetase,12.4766,13.0648,13.1058,14.1773,14.916,15.2904,14.1238,14.9637,2.01797,0.00194057,-1.61736,-3.74246,+
"T27F6,6",-3.01841,5.2222,O45870,Putative neutral sphingomyelinase,12.0812,11.6938,11.6148,11.7911,14.9545,14.371,14.7262,15.2028,5.2222,0.000121704,-3.01841,-14.7948,+
"W09H1,5",-0.204754,0.235564,O45903,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",16.2866,16.0629,16.4495,16.6114,15.5684,16.9304,16.9377,16.7928,0.235564,0.256668,-0.204754,-0.582651,
lec-1,3.79719,5.31288,O45904,Galectin,18.4335,18.3782,18.3227,18.7523,14.5299,15.3424,14.5155,14.3102,5.31288,0.000136986,3.79719,15.3311,+
"Y39E4A,3;bckd-1a",-2.33575,3.40311,O45924;Q4A1S8,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial;Branched Chain Keto acid Dehydrogenase e1 (E1) subunit",16.4824,16.3685,16.2564,16.5055,18.673,19.1596,17.8479,19.2755,3.40311,0.00012642,-2.33575,-7.08943,+
npp-18,-0.440787,0.773917,O45933,Nucleoporin SEH1,14.3346,14.0395,14.8955,14.9441,14.6001,15.4395,14.8861,15.0512,0.773917,0.0423255,-0.440787,-1.56639,+
"CELE_Y43F4B,5",-0.385396,2.2853,O45934,Uncharacterized protein,17.706,17.7492,17.7299,18.0151,18.2134,18.211,18.0329,18.2846,2.2853,0.000921212,-0.385396,-4.28371,+
klp-19,-0.727408,1.46035,O45935,Kinesin-like protein,15.8324,15.7239,15.8641,16.7618,16.8415,16.5287,17.0654,16.6564,1.46035,0.00686457,-0.727408,-2.71993,+
"CELE_Y43F4B,7",-3.86766,3.40871,O45936,Uncharacterized protein,15.2885,13.9981,13.3493,13.2969,17.8653,18.3549,17.0489,18.1344,3.40871,0.000126795,-3.86766,-7.10624,+
"Y45F10C,2;C08F11,12",0.604105,1.27963,O45941;Q9U3R0,"UPF0375 protein Y45F10C,2;UPF0375 protein C08F11,12",19.899,20.0514,19.9169,19.4995,19.8779,18.9895,18.909,19.1741,1.27963,0.0105456,0.604105,2.41067,+
"Y45F10C,4",3.73688,5.94271,O45944,"UPF0375 protein Y45F10C,4",19.3649,19.5658,18.9347,19.3067,15.4181,15.2516,15.6826,15.8722,5.94271,0.000314136,3.73688,19.6061,+
"CELE_Y45F10D,2",0.150459,0.0991488,O45945,Uncharacterized protein,13.8212,14.1877,15.2494,15.782,13.8053,15.2757,14.925,14.4325,0.0991488,0.517007,0.150459,0.270436,
rpl-18,-2.00482,2.65836,O45946,60S ribosomal protein L18,18.0948,18.3564,18.1406,18.1283,19.301,21.1737,19.9931,20.2716,2.65836,0.00037574,-2.00482,-5.11171,+
gly-10,-3.11593,4.54943,O45947,Putative polypeptide N-acetylgalactosaminyltransferase 10,12.3224,11.9681,11.3885,11.6925,14.4619,15.3226,14.8771,15.1736,4.54943,0.000124352,-3.11593,-11.3357,+
"CELE_Y45F10D,4",-1.92449,3.84631,O45948,Uncharacterized protein,17.1463,16.7351,17.2382,16.6583,18.6702,19.3268,18.934,18.5449,3.84631,0.000107567,-1.92449,-8.52822,+
csc-1,1.35277,3.89221,O45952,Chromosome segregation and cytokinesis defective protein 1,16.7783,16.7677,16.8616,17.3008,15.7306,15.7107,15.3461,15.5099,3.89221,0.000110611,1.35277,8.69052,+
"CELE_Y6E2A,4",2.27875,3.91199,O45969,Uncharacterized protein,17.371,17.6211,16.8096,16.8589,14.5085,14.8052,14.9079,15.324,3.91199,0.000112861,2.27875,8.76131,+
"CELE_ZK228,3",-0.673917,0.94884,O46009,Uncharacterized protein,14.3342,14.9834,13.4978,13.823,14.7723,14.6674,14.5859,15.3084,0.94884,0.0256306,-0.673917,-1.85821,+
tep-1,-1.41642,3.8399,O46015;Q7JKM0;Q7YTU0,TEP (ThiolEster containing Protein),17.5629,17.458,17.5133,17.7726,18.5958,19.3263,18.9745,19.076,3.8399,0.000107032,-1.41642,-8.50577,+
aqp-11,-0.936044,1.70302,O46024,Aquaporin,14.3789,13.8273,13.5107,14.6576,14.9715,15.4529,14.8353,14.8591,1.70302,0.00363192,-0.936044,-3.15002,+
"CELE_F37C4,6",-0.116565,0.15586,O61196,Uncharacterized protein,15.4372,15.6014,15.1717,16.0661,15.6341,15.4273,15.3686,16.3127,0.15586,0.376455,-0.116565,-0.406529,
"CELE_F15E6,6",-1.67324,2.46986,O61198,Uncharacterized protein,14.8262,14.5431,14.3055,15.4117,17.0128,16.7844,15.9675,16.0149,2.46986,0.000644343,-1.67324,-4.68181,+
ogdh-1,-1.35308,2.84395,O61199,"2-oxoglutarate dehydrogenase, mitochondrial",18.1268,18.3201,18.0551,18.3188,19.0085,19.7224,19.3959,20.1063,2.84395,0.000260766,-1.35308,-5.56032,+
gip-1,-3.77498,6.28496,O61208;Q8ITY3,Gamma-tubulin complex component,12.1895,11.8509,11.5895,12.1138,15.4412,15.8445,15.684,15.8738,6.28496,0,-3.77498,-22.3933,+
"CELE_H17B01,2;CELE_Y51H7C,1",-0.464648,1.08249,O61209;Q9N3I0,Uncharacterized protein,16.4913,17.2056,16.5291,16.7515,16.9071,17.2794,17.6011,17.0486,1.08249,0.0181048,-0.464648,-2.08029,+
"CELE_K02D7,1",-0.160025,0.258567,O61217,Purine nucleoside phosphorylase,17.2197,17.2432,17.2874,17.4269,16.7152,17.7738,17.7343,17.5939,0.258567,0.233495,-0.160025,-0.630915,
daf-31,-3.15505,3.90017,O61219,N-alpha-acetyltransferase daf-31,14.48,15.1727,14.5416,14.115,16.9465,17.8753,17.7822,18.3255,3.90017,0.000111979,-3.15505,-8.71897,+
ctl-1,-0.197615,0.602981,O61235,Catalase-2,18.8738,18.9004,19.1422,19.3676,19.1126,19.1917,19.1982,19.572,0.602981,0.0691701,-0.197615,-1.27495,
"CELE_F17E9,5",-3.54467,6.47469,O61521,Uncharacterized protein,17.039,17.1604,16.8338,16.9031,20.4497,20.5717,20.2406,20.853,6.47469,0,-3.54467,-24.1016,+
"CELE_F17E9,4",1.1997,3.02892,O61522,Uncharacterized protein,19.6691,19.0952,19.1795,19.4409,18.476,18.0905,18.2557,17.7637,3.02892,0.000218991,1.1997,6.03494,+
"CELE_F17E9,2",-1.84924,3.09505,O61524,Uncharacterized protein,15.5253,15.6419,15.0184,14.7315,16.6294,17.2505,16.868,17.5662,3.09505,0.000198333,-1.84924,-6.21176,+
pqn-59,-0.725027,1.34472,O61708,Prion-like-(Q/N-rich)-domain-bearing protein,18.4628,18.486,17.5477,18.5123,18.5088,19.2118,18.9768,19.2115,1.34472,0.00896947,-0.725027,-2.52119,+
"CELE_R119,3",-0.528178,0.88696,O61709,Uncharacterized protein,14.0292,13.9626,14.4789,14.9284,14.9437,15.3673,14.806,14.3949,0.88696,0.0305952,-0.528178,-1.75533,+
"CELE_R119,2",-3.09473,4.50984,O61710,Uncharacterized protein,12.017,11.9714,11.4551,11.3169,15.0303,15.1013,14.1689,14.8388,4.50984,0.000120361,-3.09473,-11.1577,+
rnp-8,0.349774,0.19239,O61711,RNP (RRM RNA binding domain) containing,13.3571,15.6487,15.9773,16.1767,14.8882,15.4753,14.1477,15.2496,0.19239,0.313497,0.349774,0.489135,
"B0205,6",-1.7845,2.8879,O61741,Uncharacterized protein,16.0795,15.7363,16.1224,16.2955,17.0948,18.4924,17.7552,18.0292,2.8879,0.000227787,-1.7845,-5.67051,+
rpn-10,-2.67784,5.63349,O61742,26S proteasome non-ATPase regulatory subunit 4,16.7634,16.8717,16.9126,16.6992,19.2931,19.7012,19.1882,19.7757,5.63349,0.000214286,-2.67784,-17.3804,+
"B0205,8",-1.69217,2.92828,O61743,Uncharacterized protein,14.0891,14.213,15.2858,14.6373,16.3778,16.4235,16.2728,15.9196,2.92828,0.00020975,-1.69217,-5.77315,+
"B0205,10",-1.55541,1.3545,O61747,Uncharacterized protein,13.8238,14.4148,12.4189,12.537,13.7741,15.2007,15.0249,15.4164,1.3545,0.0087896,-1.55541,-2.53786,+
"F37F2,2",0.868339,1.66621,O61749,Probable signal recognition particle 19 kDa protein,15.1395,15.7105,15.8528,16.0571,14.6494,14.4172,14.8577,15.3623,1.66621,0.00395504,0.868339,3.08348,+
inx-15,-2.61077,4.02823,O61786,Innexin,15.4394,15.7606,15.926,15.927,18.0575,19.0507,17.8874,18.5004,4.02823,0.000120956,-2.61077,-9.1875,+
inx-16,0.145397,0.152324,O61787,Innexin-16,15.2709,15.0146,14.6744,14.6922,14.5172,15.1036,13.9582,15.4914,0.152324,0.383165,0.145397,0.39834,
inx-17,-2.31271,2.84865,O61788,Innexin-17,15.3585,15.7958,14.9932,15.0756,16.7642,18.109,17.2358,18.3647,2.84865,0.000261386,-2.31271,-5.57202,+
"R12E2,11",-3.10038,5.29644,O61790,Orotate phosphoribosyltransferase,15.1566,15.1023,15.3527,15.4329,18.8064,18.5324,17.9976,18.1096,5.29644,0.000133333,-3.10038,-15.2325,+
mrps-6,-3.11894,4.25208,O61791,"Mitochondrial Ribosomal Protein, Small",11.932,12.0924,11.3642,11.7161,14.8118,15.5146,15.0277,14.2262,4.25208,9.95E-05,-3.11894,-10.0603,+
rpn-8,1.08795,1.52013,O61792,"Proteasome Regulatory Particle, Non-ATPase-like",16.9161,17.0997,16.7395,16.8831,15.9377,16.714,14.872,15.7629,1.52013,0.0060196,1.08795,2.82411,+
"CELE_R12E2,13",1.07038,1.72337,O61793,Uncharacterized protein,16.8566,16.9789,16.5244,16.6786,14.916,15.7993,15.5713,16.4704,1.72337,0.00344779,1.07038,3.18702,+
"CELE_H11E01,3",-1.54323,1.79544,O61802,Uncharacterized protein,15.2957,14.737,15.0124,16.4238,16.7001,17.5584,16.2505,17.1329,1.79544,0.00280024,-1.54323,-3.3194,+
"B0511,6",-1.24651,0.592596,O61815,RNA helicase,18.6057,18.0353,19.1447,19.0177,18.201,21.5619,18.372,21.6547,0.592596,0.0713053,-1.24651,-1.25689,
mrps-30,-2.11487,1.88628,O61818,"Mitochondrial Ribosomal Protein, Small",13.9966,12.5042,13.1245,11.5306,14.0064,15.4382,14.9968,15.174,1.88628,0.0023627,-2.11487,-3.48938,+
"eif-3,E",-1.94441,3.05576,O61820,Eukaryotic translation initiation factor 3 subunit E,15.8823,15.7921,15.5595,15.706,17.1015,18.2955,17.1881,18.1325,3.05576,0.000221549,-1.94441,-6.10623,+
grl-20,-1.00145,1.35163,O61832,GRound-Like (Grd related),14.0053,13.3685,13.8951,15.1442,14.9971,15.4293,14.8247,15.1678,1.35163,0.00882986,-1.00145,-2.53297,+
prmt-6,-2.18147,1.9792,O61833,PRotein arginine MethylTransferase,11.4583,14.0992,12.7704,12.3315,14.4937,14.5548,14.8566,15.4803,1.9792,0.00206192,-2.18147,-3.66708,+
chd-7,-0.234269,0.236066,O61845,Chromodomain and Helicase Domain protein,17.5763,17.1436,18.2061,18.5053,18.1647,17.9759,18.7397,17.488,0.236066,0.256148,-0.234269,-0.583717,
"CELE_K03E5,2",-2.46782,4.36866,O61848,Uncharacterized protein,18.7573,19.0439,18.5496,18.4277,20.6029,21.3355,21.4591,21.2523,4.36866,0.000107527,-2.46782,-10.5439,+
"T26C12,1",-0.453726,1.36055,O61856,Acetolactate synthase-like protein,14.4191,14.1539,14.234,14.261,14.6817,15.1069,14.2897,14.8047,1.36055,0.00866486,-0.453726,-2.5482,+
arx-7,-0.84962,0.810578,O61861,Actin-related protein 2/3 complex subunit 5,15.4899,15.9603,15.1857,15.3919,17.8213,15.9366,16.0329,15.6355,0.810578,0.0376861,-0.84962,-1.62787,+
dod-19,-0.659497,0.695966,O61874,Downstream Of DAF-16 (Regulated by DAF-16),16.6539,16.7734,17.2666,18.5921,17.8224,17.9604,17.8151,18.3261,0.695966,0.0531248,-0.659497,-1.43465,
"CELE_F59B1,2",2.07078,2.90352,O61880,Uncharacterized protein,20.9733,21.3761,20.7056,21.105,18.4994,19.0223,18.4585,19.8968,2.90352,0.000229548,2.07078,5.71007,+
"CELE_F59B1,8",-0.19189,0.593562,O61882,Uncharacterized protein,14.2143,14.5359,14.2157,14.4306,14.3286,14.9024,14.381,14.5521,0.593562,0.071081,-0.19189,-1.25857,
"CELE_K10C9,3",-1.0513,1.28453,O61887,Uncharacterized protein,15.6976,15.1329,15.2627,15.9073,15.7619,17.476,16.9218,16.0461,1.28453,0.0104378,-1.0513,-2.41896,+
lin-40,-1.86785,4.49261,O61907;Q76NP4;Q86S28,Uncharacterized protein,14.5694,14.8013,14.856,15.0432,16.5025,16.8952,16.9447,16.399,4.49261,0.000119048,-1.86785,-11.0811,+
ergo-1,-1.46056,3.67296,O61931,Piwi-like protein ergo-1,14.3756,13.6349,14.0183,14.2697,15.4831,15.7252,15.3385,15.5941,3.67296,0.000145537,-1.46056,-7.93863,+
ife-3,-1.66676,1.49242,O61955,Eukaryotic translation initiation factor 4E-3,16.3836,16.4666,16.7181,16.5753,16.487,19.2472,18.586,18.4904,1.49242,0.00637483,-1.66676,-2.77569,+
let-413,-0.057708,0.0543139,O61967,Protein lap1,15.427,14.9286,13.901,14.7222,14.7018,15.3038,14.8525,14.3517,0.0543139,0.691984,-0.057708,-0.154288,
ttr-47,6.77816,6.03346,O61977,TransThyretin-Related family domain,21.7097,21.5599,21.087,21.8873,14.0343,15.3768,15.0308,14.6894,6.03346,0.000359281,6.77816,20.3103,+
unc-23,-2.24654,5.24437,O61980,Uncharacterized protein,15.0201,15.7144,15.2898,15.2294,17.558,17.5178,17.6677,17.4963,5.24437,0.000124481,-2.24654,-14.9243,+
mut-16,-3.30767,6.20729,O62011;Q9U3S5,MUTator,12.1053,11.8572,11.7606,11.8339,15.0345,15.4517,14.9107,15.3908,6.20729,0.000454545,-3.30767,-21.7287,+
clec-222,0.0835149,0.111844,O62024,C-type LECtin,14.5858,15.4656,14.8706,14.9149,14.4021,15.1473,14.6649,15.2886,0.111844,0.479126,0.0835149,0.301846,
ule-4,-0.260892,0.277138,O62053,UPF0375 protein ule-4,21.1108,21.7195,20.1562,20.5629,21.7054,21.0466,20.8272,21.0138,0.277138,0.215039,-0.260892,-0.669175,
"C09F9,2",-1.79279,2.41413,O62055,Uncharacterized protein,13.6118,12.2528,12.8326,13.4194,14.7927,14.8387,14.2278,15.4286,2.41413,0.000655783,-1.79279,-4.55934,+
"C25F9,4",0.0954227,0.0580863,O62078,Uncharacterized protein,15.3203,15.4402,13.9069,14.0824,13.915,15.2862,13.822,15.345,0.0580863,0.674999,0.0954227,0.164406,
fipr-22,2.02153,3.60463,O62092,FIP (Fungus-Induced Protein) Related,16.545,16.1726,16.1746,16.408,14.4588,14.863,13.6912,14.2011,3.60463,0.000140197,2.02153,7.71597,+
pbs-2,-0.489,1.41585,O62102,Proteasome subunit beta type,17.6449,17.7013,17.953,18.0351,18.6224,18.3803,17.8739,18.4137,1.41585,0.00764732,-0.489,-2.64304,+
prx-11,-3.22513,5.41003,O62103,PeRoXisome assembly factor,12.1878,11.8301,11.5079,11.6912,14.7456,15.1181,14.8659,15.3879,5.41003,0.000153453,-3.22513,-15.9262,+
eif-6,-2.29658,3.94432,O62106,Eukaryotic translation initiation factor 6,19.1039,19.335,18.9006,19.2683,21.4359,21.6582,20.7901,21.9099,3.94432,0.000115514,-2.29658,-8.87806,+
gale-1,-2.67226,3.14009,O62107;Q564Q1,UDP-GALactose 4-Epimerase,18.4204,18.1485,19.2609,19.7311,21.0817,21.7896,21.3688,22.0097,3.14009,0.000179131,-2.67226,-6.33442,+
gcsh-1,0.20442,0.250178,O62122,Glycine cleavage system H protein,17.0641,16.2497,17.2284,17.6942,16.4435,16.9879,16.8934,17.0939,0.250178,0.241036,0.20442,0.613428,
"CELE_D1086,7",-1.18723,1.76144,O62125,Uncharacterized protein,15.2734,15.4489,16.534,14.8946,16.6354,16.9235,16.8401,16.5009,1.76144,0.00302416,-1.18723,-3.25669,+
inx-14,-2.90513,4.30467,O62136,Innexin-14,12.2523,12.0775,11.6506,11.7541,14.7929,15.4726,14.2728,14.8167,4.30467,0.00010274,-2.90513,-10.2759,+
"acox-1,2",-1.35721,3.6973,O62137,Acyl-coenzyme A oxidase,13.5631,13.953,13.8655,13.2558,14.9587,14.8968,15.0367,15.1741,3.6973,0.000147465,-1.35721,-8.01922,+
"acox-1,1",-2.54521,4.3549,O62140,Acyl-coenzyme A oxidase,15.8236,16.2741,15.4904,15.6334,17.8547,18.6267,18.3832,18.5378,4.3549,0.000106383,-2.54521,-10.4857,+
"F09B12,3",0.141128,0.172688,O62146,Putative phospholipase B-like 2,18.6125,18.658,18.8497,18.8353,17.9479,18.2258,18.9084,19.3088,0.172688,0.344699,0.141128,0.445018,
aly-2,-1.96779,3.02281,O62183,Ref/ALY RNA export adaptor family,16.6975,16.4491,16.1136,16.6748,18.3004,18.8146,17.6803,19.0109,3.02281,0.000217965,-1.96779,-6.01879,+
psf-2,-2.01681,1.46017,O62193,Probable DNA replication complex GINS protein PSF2,13.8783,13.8228,10.9305,13.2817,14.5871,15.4823,14.5177,15.3934,1.46017,0.00686267,-2.01681,-2.71963,+
"CELE_F32A11,1",-1.83692,3.24403,O62198,Uncharacterized protein,16.963,16.7091,17.2447,17.4351,18.6848,19.2572,18.4066,19.3511,3.24403,0.00018648,-1.83692,-6.62475,+
"CELE_F32H5,3",-1.18795,0.889139,O62210;Q95ZU4,Uncharacterized protein,14.1655,12.441,14.8157,14.8531,15.503,15.2072,14.2756,16.0414,0.889139,0.0304866,-1.18795,-1.75896,+
cey-1,-1.04348,1.88032,O62213,"C, Elegans Y-box",18.8058,19.3281,18.0215,18.771,19.6794,20.1305,19.793,19.4973,1.88032,0.0023577,-1.04348,-3.47811,+
sdhd-1,2.38501,2.53398,O62215,"Putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",16.8554,16.5555,17.1819,17.98,14.0227,15.7248,14.2555,15.0298,2.53398,0.000582886,2.38501,4.82527,+
"CELE_F33H2,6",-2.07038,1.00892,O62216,Uncharacterized protein,13.4428,14.9649,13.4952,13.5659,16.0238,17.1825,13.1087,17.4352,1.00892,0.0219156,-2.07038,-1.958,+
