geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d15_N2_d5,log2FC,Student's T-test Test statistic N2_d15_N2_d5,Sign p-val: 0.05 
tag-196,-0.961047,1.28478,O16454,O16454,,43,1,19.4564,20.6654,19.9305,19.6958,21.1177,21.6431,20.4661,20.3654,1.28478,0.0255128,-0.961047,-2.41939,+
atp-4,-1.27639,0.947005,O16517,O16517,,35,1,21.142,18.0773,20.2776,19.9308,21.4347,21.096,20.4758,21.5268,0.947005,0.0540362,-1.27639,-1.85517,
atp-4,-1.39099,2.91019,O16517,O16517,,72,0.999649,20.1687,19.5282,19.847,20.0452,21.4395,21.0715,20.8729,21.7691,2.91019,0.000927192,-1.39099,-5.72701,+
atp-4,-1.3507,1.39859,O16517,O16517,,49,1,21.1297,20.5022,20.2393,18.7707,21.8757,21.2385,21.4553,21.4752,1.39859,0.019065,-1.3507,-2.61337,+
alh-4,-0.987444,1.18896,Q8MXJ7,Q8MXJ7;O16518;Q86S57,Aldehyde dehydrogenase,299;299;299,1,19.4091,20.1077,19.6068,20.6782,21.6773,21.0349,20.0597,20.9796,1.18896,0.030858,-0.987444,-2.25807,+
fbxc-50,-0.523819,1.17441,O16541,O16541,,225,1,20.8839,20.9498,20.4404,21.3799,21.7376,21.5894,21.1912,21.2312,1.17441,0.0316806,-0.523819,-2.23369,+
,0.0380354,0.0732679,O16547,O16547,,244,1,27.206,26.5465,26.5877,26.6924,26.4786,26.6212,26.8181,26.9626,0.0732679,0.768485,0.0380354,0.204454,
,-1.5979,1.23613,O16547,O16547,,248,1,18.1725,20.965,19.0021,20.4229,20.729,21.5954,20.9402,21.6897,1.23613,0.028093,-1.5979,-2.33728,+
,-2.54889,3.27152,O16547,O16547,,488,1,20.3203,19.6044,19.8265,19.6373,21.7167,21.9467,23.1922,22.7284,3.27152,0.00053719,-2.54889,-6.70324,+
,-2.24506,1.95682,O16680,O16680,,83,1,19.1538,19.9355,17.4077,18.7056,21.0099,21.2941,20.1785,21.7005,1.95682,0.00613895,-2.24506,-3.62391,+
,-5.37607,6.06153,O16682,O16682,,64,1,19.2909,20.0096,19.7421,19.908,25.3601,25.5655,24.6888,24.8405,6.06153,0,-5.37607,-20.533,+
,-1.73665,1.08212,O16682,O16682,,76,0.868228,21.7465,18.4869,18.2668,20.2581,21.9046,21.3327,21.3588,21.1088,1.08212,0.0400292,-1.73665,-2.07969,+
,-6.2204,5.20652,O16682,O16682,,60,1,19.5658,21.0862,20.3273,20.7241,27.007,26.0055,26.4034,27.1692,5.20652,0,-6.2204,-14.704,+
,-4.43652,3.6696,O16682,O16682;Q9U5C2,,139;139,1,18.6034,18.931,20.2098,19.3462,24.6348,23.6671,22.5389,23.9957,3.6696,0.000299401,-4.43652,-7.92754,+
,-5.48548,2.85261,O16682,O16682,,300,1,18.4883,20.311,21.2098,18.5695,26.7597,25.879,23.6604,24.2215,2.85261,0.00111457,-5.48548,-5.58191,+
,-1.18981,1.44262,O16682,O16682,,232,0.827486,19.818,19.01,20.1603,20.4822,21.4183,21.7429,20.5268,20.5418,1.44262,0.0175345,-1.18981,-2.68923,+
,-3.04649,3.51532,O16682,O16682,,234,0.85961,23.3429,22.4996,22.3061,22.2644,26.2945,24.8506,25.4198,26.0341,3.51532,0.000254453,-3.04649,-7.43284,+
,-5.61191,3.72703,O16682,O16682,,78,0.941287,21.2574,19.3827,21.4582,19.6089,26.1977,26.8983,24.8446,26.2143,3.72703,0.000325733,-5.61191,-8.11865,+
,-4.21879,5.17008,O16682,O16682,,164,1,19.8977,20.1971,20.6555,20.9081,24.6663,25.1012,24.217,24.549,5.17008,0,-4.21879,-14.4948,+
,-5.15582,3.21394,O16682,O16682,,130,0.575814,19.8252,19.9806,19.7858,19.1331,23.2723,24.1078,25.1395,26.8284,3.21394,0.000500963,-5.15582,-6.53964,+
,-1.04563,1.12542,O16682,O16682,,82,0.997993,20.2159,21.0755,19.6479,20.3184,20.8225,21.7794,20.6042,22.2342,1.12542,0.0359006,-1.04563,-2.15182,+
,-4.66896,4.71348,O16684,O16684,,179,0.999997,21.076,20.6654,20.0946,20.3118,24.4088,24.967,25.6801,25.7677,4.71348,0,-4.66896,-12.1012,+
,-1.45958,0.82955,O16697,O16697,,11,0.5,22.0309,20.1691,19.9683,17.7881,21.177,21.3144,21.4766,21.8265,0.82955,0.072136,-1.45958,-1.6596,
,-1.22821,1.29408,O16697,O16697,,12,0.5,19.2957,19.1222,20.1965,20.2602,21.8693,21.2877,19.9751,20.6554,1.29408,0.0248464,-1.22821,-2.43514,+
pat-6,-0.794048,0.561008,O16785,O16785,Paralyzed arrest at two-fold protein 6,23,0.999644,18.5082,20.5128,20.9438,20.2368,20.8718,19.8416,20.9242,21.7402,0.561008,0.156485,-0.794048,-1.20162,
ugt-41,-2.13336,3.5555,O16922,O16922,,458,0.996988,20.6661,21.6399,20.3582,20.6675,22.9174,22.8652,23.0315,23.051,3.5555,0.000265252,-2.13336,-7.55914,+
ugt-41,-4.43393,2.64669,O16922,O16922,,235,1,20.9838,17.5158,21.0114,18.8668,23.5312,24.1293,24.1943,24.2586,2.64669,0.00125509,-4.43393,-5.08436,+
,-1.35431,1.30207,O16997,O16997,,227,1,18.4754,20.9127,19.935,20.5431,21.6848,21.0638,21.3525,21.1824,1.30207,0.0243469,-1.35431,-2.44868,+
,-0.945452,0.769132,O16997,O16997,,164,1,20.2772,20.8307,20.9459,18.717,20.2734,21.3515,21.1085,21.8193,0.769132,0.0861462,-0.945452,-1.55834,
,-5.39539,3.43169,O17069,O17069,,566,1,22.0414,19.4862,18.9737,20.2982,26.0771,25.3819,24.734,26.188,3.43169,0.000347418,-5.39539,-7.17562,+
,0.594761,0.239712,O17069,O17069,,27,1,23.943,24.8364,21.3239,22.4681,21.604,23.104,21.4029,24.0816,0.239712,0.423065,0.594761,0.59143,
rpt-4,-1.05737,0.745059,O17071,O17071,Probable 26S protease regulatory subunit 10B,177,1,19.7193,17.408,19.7879,20.622,20.5653,20.6214,20.1967,20.3832,0.745059,0.0920759,-1.05737,-1.51779,
rpt-4,-3.54163,3.20419,O17071,O17071,Probable 26S protease regulatory subunit 10B,24,1,20.5893,21.6832,20.1291,21.0953,23.9155,25.5603,24.5639,23.6237,3.20419,0.000498084,-3.54163,-6.51225,+
,-0.141716,0.0879505,O17167,O17167,,422,1,24.1437,23.4881,22.752,24.8611,24.8818,23.673,23.1202,24.1368,0.0879505,0.730174,-0.141716,-0.242222,
,-1.2457,1.27476,O17168,O17168,,21,0.798084,19.4957,19.038,19.5383,21.0954,21.1515,21.6664,20.4187,20.9137,1.27476,0.0259008,-1.2457,-2.40245,+
fbxa-165,-1.66408,1.8993,O17199,O17199,,199,1,19.9463,21.5365,20.3617,20.0519,22.7208,22.1751,21.2992,22.3575,1.8993,0.00669992,-1.66408,-3.51402,+
rps-22,-1.83454,2.22281,O17218,O17218;A8WIR1,,88;59,1,24.2622,23.7334,23.5202,23.4177,24.8026,25.5166,25.2711,26.6813,2.22281,0.0036367,-1.83454,-4.15365,+
rps-22,-7.5894,5.08547,O17218,O17218;A8WIR1,,71;42,1,19.5766,19.724,18.0352,18.9107,27.4999,26.3949,25.7324,26.9769,5.08547,0,-7.5894,-14.02,+
rps-22,-0.920447,0.597259,O17218,O17218,,19,1,19.5053,18.5867,21.1158,20.8525,20.9145,21.5082,19.7487,21.5707,0.597259,0.140923,-0.920447,-1.265,
mct-6,-0.620171,0.39263,O17328,O17328,,261,1,21.3836,19.7411,19.3269,21.7088,21.1038,21.5586,20.1693,21.8094,0.39263,0.259013,-0.620171,-0.895684,
mct-6,-4.59947,2.6746,O17328,O17328,,359,1,21.6174,17.4062,20.022,20.2327,24.6875,24.6403,24.3512,23.9972,2.6746,0.0012229,-4.59947,-5.14991,+
mct-6,-3.60899,2.63995,O17328,O17328,,372,0.997341,19.472,20.8017,19.0725,18.1165,23.4032,22.1699,22.3079,24.0177,2.63995,0.00124762,-3.60899,-5.0686,+
mct-6,1.09804,0.740727,O17328,O17328,,352,1,21.7847,23.401,25.3113,23.5108,22.3726,22.1671,22.4494,22.6265,0.740727,0.0931817,1.09804,1.51048,
mct-6,-0.283535,0.193123,O17328,O17328,,257,0.983178,21.4743,21.224,19.9284,20.3635,21.4366,21.4987,21.5077,19.6814,0.193123,0.496663,-0.283535,-0.490759,
mct-6,3.5694,2.25075,O17328,O17328,,235,1,24.119,22.4391,26.0589,24.2064,19.5643,21.5226,20.5006,20.9583,2.25075,0.00342268,3.5694,4.21152,+
tth-1,-3.48722,2.62601,O17389,O17389,,45,1,20.8302,18.8137,20.2594,20.1488,24.3643,24.3428,22.0744,23.2195,2.62601,0.00123877,-3.48722,-5.03614,+
tth-1,-1.06985,0.908612,O17389,O17389,,101,0.872657,20.8447,21.2105,19.0956,19.4427,21.8524,21.571,20.878,20.5715,0.908612,0.0590923,-1.06985,-1.79136,
tth-1,0.264356,0.220548,O17389,O17389,,80,0.999231,21.1585,19.868,21.5911,20.8839,21.4383,20.6536,19.9584,20.3937,0.220548,0.452341,0.264356,0.550585,
tth-1,-1.16842,1.89495,O17389,O17389,,83,0.996426,19.867,20.5688,19.4982,20.5307,21.1976,21.5992,20.735,21.6066,1.89495,0.00677293,-1.16842,-3.50578,+
tth-1,-2.55775,4.18802,O17389,O17389,,38,0.999999,18.889,19.6983,18.773,18.8732,21.8045,21.6222,21.196,21.8419,4.18802,0,-2.55775,-9.80328,+
,-3.24657,2.9453,O17390,O17390,,102,1,19.3038,18.7301,20.2216,19.6572,22.3373,22.2716,22.182,24.108,2.9453,0.000869832,-3.24657,-5.81682,+
F52H2.6,-1.42751,3.80559,O17397,O17397,Diminuto-like protein,103,1,20.7963,20.5078,20.5956,20.584,22.4985,22.0441,21.8168,21.8342,3.80559,0.000362319,-1.42751,-8.38644,+
F52H2.6,1.62285,0.98693,O17397,O17397,Diminuto-like protein,324,1,26.2371,24.178,27.9395,25.7428,25.1064,24.2028,23.5593,24.7375,0.98693,0.0498917,1.62285,1.92148,+
F52H2.6,-1.39226,0.942199,O17397,O17397,Diminuto-like protein,7,0.992273,18.0492,18.5292,20.8818,20.5412,20.993,21.1428,21.284,20.1507,0.942199,0.0545663,-1.39226,-1.84718,
attf-2,-0.620756,0.386818,O17406,O17406,,112,0.5,19.6308,19.6214,18.7924,21.4546,21.4583,19.8605,20.9373,19.7263,0.386818,0.263881,-0.620756,-0.884681,
attf-2,-2.65233,3.50048,O17406,O17406,,113,0.5,19.0642,19.2397,18.4486,17.8087,21.7255,21.0543,21.2873,21.1037,3.50048,0.000249377,-2.65233,-7.38668,+
attf-2,-1.46757,1.22104,O17406,O17406,,125,0.834318,18.7172,20.6659,19.218,20.8219,21.8453,21.5693,20.2631,21.6156,1.22104,0.0289023,-1.46757,-2.3119,+
attf-2,-1.48055,1.11802,O17406,O17406,,192,1,19.5209,19.5041,18.5106,21.4166,21.32,21.3422,20.3093,21.9028,1.11802,0.0366657,-1.48055,-2.13949,+
attf-2,-3.8777,2.7442,O17406,O17406,,126,0.894373,20.8598,18.4308,18.3828,20.0228,23.5829,24.3,22.645,22.6791,2.7442,0.00108903,-3.8777,-5.31592,+
attf-2,-1.44853,0.874713,O17406,O17406,,136,0.831439,20.3207,19.6363,21.5245,17.7702,21.9272,21.5339,20.702,20.8826,0.874713,0.0642999,-1.44853,-1.73494,
attf-2,-1.45072,0.871377,O17406,O17406,,104,0.999995,21.3976,19.9522,20.2804,17.5458,21.8073,20.7702,21.2758,21.1256,0.871377,0.0647945,-1.45072,-1.72938,
attf-2,-2.14407,2.12524,O17406,O17406,,84,0.950732,20.058,18.9306,20.3899,20.9242,21.6444,22.976,21.6408,22.6178,2.12524,0.00434315,-2.14407,-3.95496,+
,-0.842612,1.15174,O17524,O17524,,75,1,19.7253,21.0808,20.2477,19.7687,21.4313,21.284,20.4355,21.0422,1.15174,0.033998,-0.842612,-2.19577,+
rap-2,-3.15779,2.18694,O17599,O17599,,170,1,21.3847,19.0972,18.9496,20.3983,23.9375,21.6227,23.2593,23.6414,2.18694,0.00383408,-3.15779,-4.07998,+
ruvb-1,-3.71391,2.74029,O17607,O17607,,24,0.999123,20.5515,19.6692,20.2971,17.6988,24.0697,22.962,22.9291,23.1114,2.74029,0.00108483,-3.71391,-5.30649,+
sams-1,-0.508413,0.327611,O17680,O17680,Probable S-adenosylmethionine synthase 1,381,1,19.3649,21.4559,20.9493,19.4162,20.3461,20.2226,20.7252,21.9263,0.327611,0.317414,-0.508413,-0.770372,
,-1.13683,1.02604,O17682,O17682,,193,1,19.4036,20.2589,18.0909,19.703,20.4508,21.4798,20.0253,20.048,1.02604,0.0461414,-1.13683,-1.98644,+
nasp-2,1.50834,0.792126,O17687,O17687,,194,1,25.957,25.213,23.1155,27.5752,24.322,24.2368,23.5771,23.6913,0.792126,0.0805493,1.50834,1.59696,
nasp-2,-3.62572,4.0219,O17687,O17687,,503,0.998714,18.798,19.4988,18.6233,19.8831,22.5831,22.4205,23.5948,22.7077,4.0219,0.000222222,-3.62572,-9.16382,+
nasp-2,-0.710211,0.404449,O17687,O17687,,133,1,22.5761,23.203,23.092,25.94,24.2412,24.5746,24.0787,24.7575,0.404449,0.25043,-0.710211,-0.917946,
nasp-2,-0.692383,1.26645,O17687,O17687,,356,1,20.2235,20.9513,20.0714,20.3864,21.0379,20.5145,21.4868,21.363,1.26645,0.0262685,-0.692383,-2.3884,+
nasp-2,2.46594,2.25341,O17687,O17687,,460,1,25.1192,25.8877,26.5021,24.1321,23.3197,22.1177,23.0306,23.3093,2.25341,0.00333459,2.46594,4.21704,+
nasp-2,-2.18974,1.82498,O17687,O17687,,135,1,21.308,18.9397,19.553,18.4806,22.0413,21.1931,21.9629,21.8431,1.82498,0.00754203,-2.18974,-3.37429,+
nasp-2,4.00981,3.99004,O17687,O17687,,394,0.998852,26.0914,25.0945,24.7728,24.5459,21.8408,20.6534,21.2942,20.6768,3.99004,0.000438596,4.00981,9.04551,+
nasp-2,-3.66463,4.01586,O17687,O17687,,400,1,21.1346,20.9902,20.5151,21.0782,24.6538,24.0361,24.0528,25.6338,4.01586,0.000220183,-3.66463,-9.14129,+
nasp-2,-1.08386,0.701086,O17687,O17687,,375,1,18.4573,21.891,20.4596,19.5396,20.7564,21.6043,21.3318,20.9906,0.701086,0.105246,-1.08386,-1.44335,
nasp-2,-0.207284,0.142355,O17687,O17687,,454,0.999952,26.1345,25.8957,25.5317,24.9739,26.9494,24.6629,25.5015,26.2512,0.142355,0.599481,-0.207284,-0.375058,
nasp-2,1.8086,1.86111,O17687,O17687,,239,1,23.9251,22.3842,23.0472,24.5851,21.9522,21.7826,21.07,21.9024,1.86111,0.00710258,1.8086,3.44191,+
nasp-2,-0.998437,1.04664,O17687,O17687,,260,0.70674,20.1172,18.9014,20.5317,20.8503,21.5157,21.1512,21.3415,20.386,1.04664,0.0439425,-0.998437,-2.02067,+
nasp-2,3.60922,2.88822,O17687,O17687,,552,0.978802,24.9447,25.7303,23.2472,25.6075,21.6257,21.1138,20.5564,21.7969,2.88822,0.000975182,3.60922,5.67131,+
nasp-2,-0.784816,0.598419,O17687,O17687,,15,0.99894,20.1602,19.8843,19.3038,20.2848,21.8668,21.0673,20.7306,19.1076,0.598419,0.140448,-0.784816,-1.26702,
nasp-2,-1.82622,1.48615,O17687,O17687,,20,0.999977,20.2981,19.2472,17.6725,19.5244,21.314,20.5434,20.2994,21.8902,1.48615,0.0157285,-1.82622,-2.76477,+
hda-1,-2.16037,1.67951,O17695,O17695,Histone deacetylase 1,89,0.984476,18.9515,21.4583,19.9653,19.8,22.8475,22.9655,20.9725,22.031,1.67951,0.0100133,-2.16037,-3.10746,+
,-0.538608,0.57924,O17742,O17742,,42,1,24.1924,24.0344,22.9275,24.6422,24.9638,24.7815,23.8932,24.3124,0.57924,0.148414,-0.538608,-1.23358,
tkt-1,-1.45144,1.9136,O17759,O17759,,536,0.999918,20.2981,18.7067,20.4929,19.7633,21.0062,21.3832,21.3497,21.3277,1.9136,0.00660153,-1.45144,-3.5412,+
tkt-1,-1.48283,2.59746,O17759,O17759,,259,0.999906,20.4932,19.5976,20.0482,19.3565,21.8306,21.2698,21.1233,21.203,2.59746,0.00135963,-1.48283,-4.9701,+
,-1.27988,1.1204,O17773,O17773,,198,0.959675,20.9147,20.4768,19.0245,19.2711,21.8199,21.7465,20.1727,21.0675,1.1204,0.0364641,-1.27988,-2.14346,+
,-3.2905,2.5619,O17785,O17785,,263,0.999994,19.354,20.7517,20.851,21.0948,25.4111,23.127,23.1055,23.5699,2.5619,0.00148816,-3.2905,-4.88863,+
,-0.382058,0.315615,O17785,O17785,,503,1,21.1574,20.5489,21.273,20.4512,21.8985,21.713,19.8612,21.4861,0.315615,0.330516,-0.382058,-0.746663,
,-1.17763,1.60994,O17893,O17893,,143,1,19.682,19.2375,20.6036,20.6827,20.9883,20.9195,21.3265,21.682,1.60994,0.0119639,-1.17763,-2.98271,+
ctg-1,-1.47312,1.28921,O17907,O17907,,79,1,19.8679,21.6479,19.224,19.2738,21.8677,20.8772,21.4683,21.6928,1.28921,0.0252366,-1.47312,-2.42688,+
ctg-1,-0.570835,0.335907,O17907,O17907;K8F7T8;K8ES75,,256;112;161,1,19.3034,21.4265,21.1726,18.908,21.4061,20.4535,19.9677,21.2665,0.335907,0.309652,-0.570835,-0.786653,
ctg-1,-0.581813,0.441323,O17907,O17907;K8F7T8;K8ES75,,271;127;176,0.938605,21.4277,21.1965,19.2713,19.7905,21.58,20.9718,20.308,21.1535,0.441323,0.223282,-0.581813,-0.986521,
ctg-1,1.95969,3.25094,O17907,O17907;K8F7T8;K8ES75,,272;128;177,1,22.5326,23.2459,22.804,23.1691,21.1046,21.5998,20.4792,20.7291,3.25094,0.000521042,1.95969,6.64439,+
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3,-3.57491,3.79453,O17914,O17914;Q9TYT9;Q9XWV9;Q18507;O44748,,143;281;282;286;286,1,22.7356,23.6659,21.9872,23.7528,26.4966,26.7966,26.4169,26.7311,3.79453,0.000357143,-3.57491,-8.3483,+
ran-1,2.00569,1.76231,O17915,O17915,GTP-binding nuclear protein ran-1,70,1,21.695,23.2445,22.7373,23.6123,21.3877,20.6995,19.5837,21.5955,1.76231,0.00837595,2.00569,3.25829,+
ran-1,-1.12196,1.10245,O17915,O17915,GTP-binding nuclear protein ran-1,140,0.5,21.3621,20.0093,20.3176,19.3051,21.8602,20.5036,21.3073,21.8109,1.10245,0.0377614,-1.12196,-2.11354,+
ran-1,-1.4728,1.98486,O17915,O17915,GTP-binding nuclear protein ran-1,141,0.5,20.1585,18.6686,20.0386,20.4014,21.5284,21.323,21.1919,21.1151,1.98486,0.00585226,-1.4728,-3.67803,+
K01G5.5,0.75832,0.691226,O17919,O17919,Putative H/ACA ribonucleoprotein complex subunit 4,45,0.950454,23.9638,23.6215,24.2487,22.4649,23.8191,22.4366,22.1828,22.827,0.691226,0.107893,0.75832,1.42658,
tbb-1,-2.36021,1.39999,O17921,O17921,,37,1,19.4225,16.5213,18.9031,20.5173,21.9557,21.0506,20.4185,21.3804,1.39999,0.018907,-2.36021,-2.61577,+
tbb-1;tbb-2,-0.792768,1.00871,O17921;P52275,O17921;P52275,Tubulin beta-2 chain,58;58,1,24.6055,23.7469,23.7333,24.3036,24.1167,25.2443,25.6476,24.5519,1.00871,0.0478964,-0.792768,-1.95764,+
tbb-1;ben-1,-0.621528,0.563026,O17921;Q18817,O17921;Q18817,,276;276,1,19.7148,21.1218,20.2741,21.7768,21.9276,21.5268,21.091,20.8282,0.563026,0.15551,-0.621528,-1.20516,
arrd-11,0.765158,0.344237,O17981,O17981,,400,1,22.4873,24.3433,21.3338,25.249,22.2158,22.8662,21.8367,23.434,0.344237,0.30225,0.765158,0.802908,
,-1.08459,0.555024,O18131,O18131,,91,1,21.6385,20.0222,18.1187,19.8865,19.374,21.7745,21.1726,21.6832,0.555024,0.159025,-1.08459,-1.19109,
ogt-1,-2.34573,2.03383,O18158,O18158;Q2L6Y4,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase,871;693,1,17.589,20.4532,19.8673,19.4402,21.6667,21.7215,21.5274,21.8171,2.03383,0.00546972,-2.34573,-3.77349,+
ogt-1,1.22898,0.688621,O18158,O18158;Q2L6Y4,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase,1013;835,1,23.2509,23.1057,22.4984,26.1914,22.9439,22.8011,21.8063,22.5792,0.688621,0.108567,1.22898,1.42215,
maea-1,-0.45457,0.653889,O18188,O18188,,69,0.999993,21.6345,20.2048,20.8261,21.3706,21.7022,21.3839,21.2153,21.5528,0.653889,0.119345,-0.45457,-1.36279,
,2.33058,3.22642,O18224,O18224,,89,1,24.7978,23.685,23.293,23.4559,21.4573,21.7681,21.3743,21.3097,3.22642,0.000507812,2.33058,6.57484,+
,-1.55074,1.24438,O18224,O18224,,70,0.986412,19.0361,19.6752,21.8507,19.2332,21.6518,21.2377,21.3483,21.7604,1.24438,0.0277455,-1.55074,-2.35118,+
Y57G11C.3,0.464926,0.389053,O18229,O18229,Putative 6-phosphogluconolactonase,76,1,19.7544,21.6149,21.3065,20.9192,19.7644,21.2843,20.1135,20.5731,0.389053,0.262176,0.464926,0.888917,
rps-18,-4.39007,3.02546,O18240,O18240,,54,1,20.2792,18.5157,21.6023,19.2335,24.8034,23.5559,24.1573,24.6744,3.02546,0.000776509,-4.39007,-6.02578,+
rps-18,-1.79924,1.07314,O18240,O18240,,106,1,20.4847,17.6073,20.4783,21.029,22.8811,21.4705,21.1984,21.2463,1.07314,0.0411323,-1.79924,-2.06474,+
,-1.19155,1.6664,O18307,O18307,,29,0.998436,23.7919,22.8823,23.7464,22.3862,24.7566,24.475,23.9045,24.4369,1.6664,0.0103027,-1.19155,-3.08381,+
,2.83834,2.90802,O18307,O18307,,30,0.987205,24.5568,24.0337,23.8379,22.3862,21.0997,21.2226,20.6197,20.5193,2.90802,0.000924444,2.83834,5.72148,+
,-1.45855,1.90856,O18307,O18307,,32,1,19.6377,20.1265,20.4631,18.6359,20.9775,21.3446,21.3868,20.9887,1.90856,0.00668693,-1.45855,-3.53162,+
,1.23515,1.05503,O18307,O18307,,44,0.999996,22.3605,21.8718,23.0069,20.8313,21.4661,20.8819,19.6447,21.1372,1.05503,0.0429625,1.23515,2.03461,+
,-1.37041,1.03657,O18307,O18307,,22,0.999552,18.0129,20.5562,20.3738,20.7127,21.9187,21.123,20.735,21.3605,1.03657,0.0449766,-1.37041,-2.00394,+
rps-19,-5.13234,3.66789,O18650,O18650,40S ribosomal protein S19,8,0.999991,17.9675,20.4512,19.5924,18.8438,23.2667,24.4781,24.6769,24.9626,3.66789,0.000298507,-5.13234,-7.92192,+
rps-19,-4.85091,4.93675,O18650,O18650,40S ribosomal protein S19,17,1,20.8027,21.021,21.2308,20.681,26.3845,25.6063,24.882,26.2664,4.93675,0,-4.85091,-13.2209,+
rps-19,-2.07934,2.15753,O18650,O18650,40S ribosomal protein S19,109,0.936513,19.6171,18.6347,17.814,19.5187,21.3634,20.0991,21.1057,21.3337,2.15753,0.00391166,-2.07934,-4.02013,+
rps-19,-4.35919,2.32339,O18650,O18650,40S ribosomal protein S19,102,1,21.7253,18.6511,19.5233,20.2021,23.6955,26.5718,24.1506,23.1207,2.32339,0.00284593,-4.35919,-4.36414,+
rps-19,-0.62538,0.529909,O18650,O18650,40S ribosomal protein S19,44,1,20.9354,18.7271,20.4008,20.0393,21.1981,19.8893,20.8364,20.6802,0.529909,0.170864,-0.62538,-1.14666,
rps-19,-0.243493,0.132246,O18650,O18650,40S ribosomal protein S19,30,1,21.6997,20.8566,18.8344,20.5098,21.2641,21.2202,19.7861,20.6041,0.132246,0.621403,-0.243493,-0.351136,
,2.69495,3.30079,U4PF18,U4PF18;O44137;U4PRX0,,41;162;192,1,25.6247,25.1035,24.6418,24.0196,22.0875,22.0522,21.7521,22.7181,3.30079,0.000546218,2.69495,6.78764,+
perm-4,0.18811,0.0999639,O44144,O44144,,158,1,24.6346,23.8388,24.6662,24.9076,24.9259,24.94,22.3754,25.0536,0.0999639,0.698027,0.18811,0.272471,
perm-2,4.25197,2.08657,O44145,O44145,,182,1,26.8976,26.728,25.5861,22.5144,21.6423,21.6266,21.5111,19.9382,2.08657,0.00495254,4.25197,3.87767,+
,-1.21028,0.807617,O44154,O44154,,182,0.999945,19.0885,21.7206,18.6817,20.8497,21.3175,21.7455,21.321,20.7977,0.807617,0.0768811,-1.21028,-1.62292,
rfc-2,-0.242877,0.0991901,O44175,O44175,,278,0.999999,21.7986,21.6141,18.3001,20.9103,21.5366,20.7933,19.8346,21.4302,0.0991901,0.699929,-0.242877,-0.270539,
rme-2,-3.05798,2.33823,V6CIR8,V6CIR8;O44191,,755;834,1,21.3716,18.2416,19.2249,20.1995,22.3198,23.1236,23.0942,22.732,2.33823,0.00270495,-3.05798,-4.39571,+
F37C4.5,0.127242,0.0812524,O44400,O44400,Protein F37C4.5,455,1,25.8269,25.6286,23.8178,26.1482,25.5047,24.9632,24.7763,25.6684,0.0812524,0.745971,0.127242,0.225105,
F37C4.5,0.618511,1.03363,O44400,O44400,Protein F37C4.5,274,1,25.0967,24.5857,24.3964,25.084,24.2052,24.1106,23.5675,24.8054,1.03363,0.0451663,0.618511,1.99905,+
F37C4.5,-1.41148,1.32368,O44400,O44400,Protein F37C4.5,360,1,18.3241,20.3796,19.1965,19.9219,19.9519,21.6394,21.0001,20.8767,1.32368,0.0228758,-1.41148,-2.48536,+
otub-4,-0.584418,0.311026,U4PEY4,U4PEY4;O44438,,214;327,1,28.2624,27.4997,25.3112,28.2989,27.0283,28.0247,27.8369,28.82,0.311026,0.335285,-0.584418,-0.737539,
May-02,-1.56182,2.06685,O44441,O44441,"ATPase inhibitor mai-2, mitochondrial",46,1,21.1178,20.5546,20.1813,21.652,21.9118,23.0121,22.6717,22.1573,2.06685,0.00506444,-1.56182,-3.83855,+
May-02,-0.937109,0.564782,O44441,O44441,"ATPase inhibitor mai-2, mitochondrial",58,0.921291,19.9923,18.6174,19.5624,21.9276,21.3195,21.4052,21.1772,19.9463,0.564782,0.154499,-0.937109,-1.20825,
,-0.564241,0.559185,O44444,O44444,,58,1,20.5171,19.5365,21.089,20.7706,21.7153,20.6571,21.478,20.3198,0.559185,0.157112,-0.564241,-1.19841,
snpn-1,-0.976496,1.34958,O44445,O44445,SNAPIN protein homolog,60,0.999999,20.3458,20.353,19.2984,20.4325,20.921,21.7209,20.4188,21.2749,1.34958,0.0218913,-0.976496,-2.52947,+
snpn-1,-0.632451,0.34352,O44445,O44445,SNAPIN protein homolog,112,1,23.4493,23.3724,21.2478,24.7368,24.3741,24.043,22.9159,24.0031,0.34352,0.30298,-0.632451,-0.801513,
rpl-20,-3.43273,3.0306,O44480,O44480,60S ribosomal protein L18a,146,1,21.9405,20.5388,21.6558,19.917,23.8844,25.3022,24.092,24.5044,3.0306,0.000701639,-3.43273,-6.03937,+
rpl-20,-6.74278,4.00072,O44480,O44480,60S ribosomal protein L18a,152,1,18.0239,18.8821,20.2263,21.0756,26.9007,26.6613,25.6138,26.0031,4.00072,0.000446429,-6.74278,-9.08501,+
rpl-20,1.72246,1.61589,O44480,O44480,60S ribosomal protein L18a,68,0.999999,21.8729,23.504,22.759,21.0835,20.8291,20.2849,21.108,20.1076,1.61589,0.0116899,1.72246,2.99331,+
