geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d5_N2_d1,log2FC,Student's T-test Test statistic N2_d5_N2_d1,Sign p-val: 0.05 
"CELE_Y69A2AR,16",-2.44637,2.22071,M1ZJV8;Q95XI7,Uncharacterized protein,10.475,11.0391,12.9683,10.7464,13.3533,14.0294,14.0267,13.6049,2.22071,0.00508535,-2.44637,-4.14931,+
spk-1,-0.347255,0.510415,M1ZJY1;Q03563,SR Protein Kinase;Serine/threonine-protein kinase spk-1,13.7411,12.8924,13.2364,14.1998,14.218,13.8068,13.6354,13.7985,0.510415,0.207853,-0.347255,-1.11191,
afd-1,1.09658,0.979502,M1ZJY5;Q86NJ4;Q9BIC0;Q9BIC1;X5LPU4;X5LX70;X5M5Q5;X5M8U5,AFaDin (Actin filament binding protein) homolog,13.2962,11.8205,13.3573,12.1567,10.4868,12.116,11.3143,12.3272,0.979502,0.0658923,1.09658,1.90914,
glo-2,1.20386,1.91827,M1ZK00;O01822,Gut granule LOss;Biogenesis of lysosome-related organelles complex 1 subunit 6,13.1469,13.1961,13.4306,13.8464,11.4123,12.2104,12.8629,12.3189,1.91827,0.00873544,1.20386,3.55009,+
"CELE_Y24F12A,1",1.22811,1.63691,N1NTK1;Q9U2Q7,Uncharacterized protein,11.6933,12.4641,12.5488,10.9955,10.2742,11.1216,10.6136,10.78,1.63691,0.0149995,1.22811,3.03087,+
"C14C10,5",-0.146425,0.397225,N1NTN5;Q17971,Uncharacterized protein,14.6769,15.3003,15.2907,15.1202,15.0344,15.3004,15.3091,15.3299,0.397225,0.282624,-0.146425,-0.904356,
"CELE_F08H9,4",8.26437,7.39129,N1NV13;Q19228,Uncharacterized protein,18.517,17.9815,17.598,18.599,10.0037,9.77558,9.94148,9.91723,7.39129,0,8.26437,34.3401,+
"CELE_F17C11,4",0.669045,1.77217,N1NVB6;Q19515,Uncharacterized protein,13.9061,13.5348,13.4305,13.348,13.2351,12.4492,12.9603,12.8987,1.77217,0.0110632,0.669045,3.27643,+
lst-4,-0.40484,0.755798,N1NVC3;Q8I4E2,Lateral Signaling Target;Sorting nexin lst-4,13.2299,14.1185,14.249,14.2183,14.6143,14.2672,14.4153,14.1383,0.755798,0.111287,-0.40484,-1.5359,
rsp-7,-0.280263,0.769946,O01159,"Probable splicing factor, arginine/serine-rich 7",14.3492,13.9217,13.7217,14.4696,14.3334,14.3365,14.4627,14.4506,0.769946,0.107237,-0.280263,-1.55971,
"CELE_T20D3,2",-0.40713,0.669344,O01254,Uncharacterized protein,18.701,17.9667,18.7148,19.3207,19.0981,18.8804,19.0169,19.3364,0.669344,0.136959,-0.40713,-1.38926,
"CELE_T20D3,6",-0.186807,0.372935,O01257,Uncharacterized protein,16.9198,16.6122,16.4644,17.3482,17.1341,16.7463,17.0413,17.1702,0.372935,0.302502,-0.186807,-0.858252,
"hsp-12,1",-0.23051,0.488493,O01263,Heat Shock Protein,15.5514,15.0176,14.5876,15.344,15.4745,15.3707,15.3102,15.2673,0.488493,0.221126,-0.23051,-1.07252,
"CELE_F09C8,1",0.706625,4.40776,O01300,Uncharacterized protein,16.1508,16.1628,16.1479,16.2459,15.4705,15.5429,15.2962,15.5712,4.40776,0.000615385,0.706625,10.7107,+
cest-1,0.0643051,0.0408507,O01302,Carboxylic ester hydrolase,14.1137,14.9699,14.7281,15.1017,14.2991,15.5596,15.3827,13.4146,0.0408507,0.865391,0.0643051,0.117595,
"CELE_F02E9,1",0.0799427,0.100619,O01314,Uncharacterized protein,13.692,14.0518,13.7242,14.0014,13.1735,14.1612,14.3388,13.4762,0.100619,0.69739,0.0799427,0.274103,
csn-2,0.130967,0.121529,O01422,COP9 signalosome complex subunit 2,13.928,13.8763,14.0599,15.543,14.3738,14.1431,14.2098,14.1567,0.121529,0.649967,0.130967,0.325422,
"B0207,6",-0.0631022,0.133525,O01426,Uncharacterized protein,14.5226,14.3285,15.0375,14.5149,14.6243,14.4635,14.6578,14.9103,0.133525,0.625096,-0.0631022,-0.354182,
air-2,0.39732,0.343184,O01427,Aurora/IPL1-related protein kinase 2,13.6819,13.3544,12.588,11.5623,12.8481,12.3674,12.2257,12.1561,0.343184,0.3309,0.39732,0.800859,
"B0261,7",-0.919925,2.57486,O01442,Uncharacterized protein,11.1999,11.1908,11.1676,11.6544,12.2244,12.4062,12.4505,11.8113,2.57486,0.00286804,-0.919925,-4.91821,+
"C03G6,5",1.16348,2.00259,O01454,"UPF0376 protein C03G6,5",16.238,15.6903,15.4612,15.4081,14.5397,14.6406,13.8775,15.0858,2.00259,0.00752994,1.16348,3.71247,+
"C03G6,17",-0.488653,0.849536,O01460,Uncharacterized protein,13.7017,14.1926,14.3136,14.5028,14.2798,14.4634,14.584,15.3382,0.849536,0.0889584,-0.488653,-1.69297,
unc-94,0.0811124,0.166972,O01479,Tropomodulin,14.5174,13.9049,14.2007,14.448,14.3022,13.8836,14.0942,14.4665,0.166972,0.562499,0.0811124,0.432031,
tyr-4,0.338482,0.651674,O01497,TYRosinase,15.6973,14.9859,15.326,15.9853,15.0241,14.9139,15.2434,15.4592,0.651674,0.14329,0.338482,1.35899,
stam-1,0.975535,2.95499,O01498,Signal transducing adapter molecule 1,14.712,14.4393,14.3862,14.895,13.8683,13.5451,13.3468,13.7702,2.95499,0.00176995,0.975535,5.84178,+
rpa-2,0.67665,4.10984,O01504,60S acidic ribosomal protein P2,21.1589,21.0754,20.9546,20.9939,20.4229,20.4672,20.3711,20.2151,4.10984,0.000521739,0.67665,9.49755,+
"C48B6,2",-0.53222,1.6128,O01513,Putative 40S ribosomal protein S4-like,14.6028,15.298,14.9734,15.2193,15.3488,15.5687,15.5389,15.7661,1.6128,0.0157618,-0.53222,-2.9878,+
"CELE_F19F10,3",0.953845,5.07764,O01516,Uncharacterized protein,15.9702,16.0772,16.2339,16.196,15.2219,15.1831,15.0709,15.1861,5.07764,0,0.953845,13.9768,+
ttr-10,0.362217,0.375259,O01517,TransThyretin-Related family domain,13.3918,13.0003,12.2721,12.5598,11.4423,12.9602,12.7148,12.6578,0.375259,0.30103,0.362217,0.862691,
"CELE_F19F10,9",1.40348,4.7844,O01524,Uncharacterized protein,15.3639,15.2331,15.0578,15.5179,13.9314,13.769,13.8326,14.0258,4.7844,0,1.40348,12.4469,+
asp-6,0.343238,0.695843,O01530,Aspartic protease 6,19.5872,18.9609,18.843,19.2581,18.4653,18.9771,19.2215,18.6124,0.695843,0.129303,0.343238,1.43444,
asp-12,0.89189,0.279504,O01531,ASpartyl Protease,7.40849,9.54216,7.71065,11.6954,6.13764,10.2271,8.89301,7.53135,0.279504,0.396184,0.89189,0.674009,
asp-5,0.950649,4.66763,O01532,ASpartyl Protease,19.2819,19.2572,19.4347,19.5206,18.3512,18.3669,18.4061,18.5677,4.66763,0,0.950649,11.8826,+
aars-2,0.707995,3.7616,O01541,"Alanine--tRNA ligase, cytoplasmic",18.459,18.7547,18.595,18.5149,17.7794,17.7724,17.9436,17.9963,3.7616,0.000515873,0.707995,8.23557,+
cpn-3,-0.194165,0.680175,O01542,CalPoNin,20.7267,20.6046,20.355,20.1432,20.6162,20.6053,20.7876,20.597,0.680175,0.133543,-0.194165,-1.40775,
mage-1,1.18848,1.73542,O01549,Melanoma-Associated-antiGEn homolog,14.1596,14.5444,13.9473,13.1772,13.31,12.7573,12.8337,12.1734,1.73542,0.0119201,1.18848,3.20902,+
"CELE_F48C1,5",0.0720718,0.105251,O01571,Uncharacterized protein,11.9138,12.9626,12.5541,12.7589,12.2926,12.3239,12.7716,12.5131,0.105251,0.686711,0.0720718,0.285608,
"CELE_F48C1,6",0.0384798,0.126188,O01572,Uncharacterized protein,15.6751,15.6943,15.7914,16.1049,15.7501,15.6755,15.7473,15.9387,0.126188,0.639755,0.0384798,0.336646,
npp-11,2.04502,3.15629,O01576,Nuclear Pore complex Protein,16.8696,17.0801,17.6983,16.5826,15.48,14.4859,14.8638,15.2209,3.15629,0.00161743,2.04502,6.37901,+
unc-108,1.5141,3.75461,O01577,Uncharacterized protein,17.8921,17.503,17.5193,18.2479,16.2848,16.1367,16.2977,16.3867,3.75461,0.000512821,1.5141,8.21183,+
"F53F10,3",-0.811448,2.84186,O01578,Probable mitochondrial pyruvate carrier 2,14.6193,14.4543,14.6463,14.2728,14.9587,15.461,15.3902,15.4286,2.84186,0.00184295,-0.811448,-5.55512,+
"CELE_K09H11,1",-1.23737,2.89556,O01590,Uncharacterized protein,12.4684,12.0979,12.854,12.9979,13.8619,13.6505,13.8191,14.0362,2.89556,0.00177426,-1.23737,-5.68989,+
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",-1.96638,1.71613,O01591;O16247;O44538,Uncharacterized protein,11.422,11.1495,11.2105,8.97464,11.9723,12.9848,12.8961,12.769,1.71613,0.0123994,-1.96638,-3.17383,+
cysl-3,0.51734,2.13813,O01592,Cysteine synthase 3,17.7895,17.6904,17.6241,18.1754,17.3833,17.3595,17.2557,17.2116,2.13813,0.00591252,0.51734,3.98091,+
"CELE_R08E5,3",0.13945,0.0921557,O01593,Uncharacterized protein,17.9501,16.2684,15.8285,17.5991,16.2056,17.1799,16.7753,16.9275,0.0921557,0.719883,0.13945,0.252874,
nuo-2,0.280903,1.31939,O01602;Q86NC2,NADH Ubiquinone Oxidoreductase,17.6359,17.4606,17.5957,17.8265,17.5615,17.1641,17.2802,17.3892,1.31939,0.0297898,0.280903,2.47807,+
"CELE_T10E9,3",-0.109129,0.0840881,O01603,Uncharacterized protein,13.7584,13.0525,12.7201,14.7598,13.6972,13.5394,14.0427,13.4479,0.0840881,0.740033,-0.109129,-0.232374,
ugt-12,-0.997118,2.58357,O01614,UDP-GlucuronosylTransferase,13.5624,13.029,12.8336,13.3368,14.4564,13.8674,14.2165,14.2099,2.58357,0.00276282,-0.997118,-4.93816,+
"T19H12,2",1.18704,2.71479,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,18.8947,19.1919,19.2779,19.1777,17.3506,18.2712,18.2122,17.96,2.71479,0.00205415,1.18704,5.24532,+
inx-12,-0.908052,3.11519,O01634,Innexin-12,14.8426,14.4066,14.7426,14.5972,15.2314,15.6277,15.7167,15.6453,3.11519,0.00157362,-0.908052,-6.26638,+
jmjc-1,2.88949,1.44732,O01658,Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,17.1232,17.8879,13.468,15.1995,12.4529,12.2353,13.7934,13.6389,1.44732,0.0225649,2.88949,2.69736,+
hmg-3,0.453542,0.815525,O01683,FACT complex subunit ssrp1-B,14.0633,14.3441,13.5491,14.7525,13.6201,13.4846,14.016,13.7742,0.815525,0.0957787,0.453542,1.63615,
"C32F10,8",-0.32899,1.07746,O01685,Uncharacterized protein,17.2745,17.4901,17.5583,17.4472,17.3973,18.0736,17.9188,17.6964,1.07746,0.0514537,-0.32899,-2.07192,
obr-4,-0.419707,0.361373,O01686,Oxysterol-binding protein,13.5553,11.7607,13.2773,11.8081,13.1776,13.0941,12.5409,13.2676,0.361373,0.31335,-0.419707,-0.836074,
rps-17,0.231224,0.480211,O01692,40S ribosomal protein S17,19.0997,18.9805,18.8769,19.2029,19.3171,18.4526,18.9742,18.4912,0.480211,0.225348,0.231224,1.05755,
ddo-3,1.51559,4.18595,O01739,D-aspartate oxidase 3,17.0874,16.6515,17.141,17.2414,15.3254,15.4457,15.5742,15.7136,4.18595,0.000566372,1.51559,9.79507,+
apm-1,-0.589158,2.47154,O01755,"AdaPtin, Mu/medium chain (Clathrin associated complex)",14.3074,14.3623,14.169,14.376,15.0327,14.6034,14.812,15.1231,2.47154,0.00359403,-0.589158,-4.68554,+
"CELE_F55A12,5",0.46995,1.19743,O01756,Uncharacterized protein,14.4668,13.7598,14.226,14.6945,13.7142,13.743,13.9334,13.8767,1.19743,0.0387225,0.46995,2.27227,+
nath-10,0.272748,0.384993,O01757,RNA cytidine acetyltransferase,14.4268,14.0344,13.869,14.8556,14.3963,14.0367,14.2523,13.4094,0.384993,0.292865,0.272748,0.88122,
dhs-2,-0.803329,1.06598,O01758;Q86NJ7,"DeHydrogenases, Short chain;DeHydrogenases, Short chain",13.5039,12.8617,12.517,14.2093,13.8872,14.3391,14.212,13.8669,1.06598,0.0528845,-0.803329,-2.05283,
ppk-1,0.44801,1.39703,O01759,PIP Kinase,14.162,13.8288,13.6579,14.3822,13.5962,13.5839,13.6544,13.4043,1.39703,0.0251977,0.44801,2.61067,+
unc-89,-0.145768,0.729032,O01761,Muscle M-line assembly protein unc-89,16.3272,16.2659,16.0643,16.5201,16.4926,16.4144,16.4779,16.3757,0.729032,0.119521,-0.145768,-1.49072,
ncbp-1,-0.369067,1.75192,O01763,Nuclear cap-binding protein subunit 1,14.2167,14.1563,14.4791,14.6264,14.8114,14.6796,14.7267,14.7372,1.75192,0.0116178,-0.369067,-3.23922,+
ule-1,0.772215,2.12587,O01780,Uterine Lumin Expressed/locailized,16.8724,16.5521,16.3776,16.6834,15.7929,15.4056,16.0724,16.1256,2.12587,0.00608664,0.772215,3.95624,+
him-1,0.45915,1.32472,O01789,Structural maintenance of chromosomes protein 1,14.0744,14.6279,14.6335,14.7717,14.3447,13.9627,13.8814,14.0821,1.32472,0.0295332,0.45915,2.48713,+
rpl-7,-0.985468,2.97888,O01802,60S ribosomal protein L7,18.633,18.982,18.6626,18.491,19.4776,19.9695,19.8267,19.4367,2.97888,0.00181509,-0.985468,-5.9037,+
"rab-11,1",1.28379,2.9299,O01803,"Ras-related protein rab-11,1",18.8028,18.9373,18.7652,18.7239,17.7752,16.9335,17.4711,17.9142,2.9299,0.0017737,1.28379,5.77729,+
"got-2,1",0.542143,2.04306,O01804,Aspartate aminotransferase,16.0611,16.2266,15.6846,16.1597,15.4889,15.3508,15.4205,15.7031,2.04306,0.00682826,0.542143,3.79163,+
acbp-1,1.01314,3.64459,O01805,Acyl-CoA-binding protein homolog 1,20.7894,20.6453,20.2309,20.472,19.6201,19.5727,19.4071,19.485,3.64459,0.000521429,1.01314,7.84551,+
"C44E4,4",0.980917,2.90947,O01806,Uncharacterized protein,19.4167,19.6437,19.2013,19.2352,18.5234,17.9795,18.5459,18.5245,2.90947,0.00180101,0.980917,5.72517,+
lbp-6,0.414628,1.26927,O01812,Fatty acid-binding protein homolog 6,20.0458,20.3423,20.1943,20.0511,19.6626,20.0523,19.9244,19.3357,1.26927,0.0333432,0.414628,2.39317,+
"ant-1,2",-0.100965,0.133766,O01813,Adenine Nucleotide Translocator,22.5926,23.0802,22.9037,22.4585,22.4417,23.3232,23.2488,22.425,0.133766,0.625131,-0.100965,-0.354754,
lbp-5,-0.0157795,0.103172,O01814,Fatty acid-binding protein homolog 5,16.953,17.0406,17.1345,16.8994,16.9671,17.0074,17.0458,17.0702,0.103172,0.691228,-0.0157795,-0.280454,
dhod-1,-0.692475,2.30007,O01815,"Dihydroorotate dehydrogenase (quinone), mitochondrial",14.4594,14.701,14.0392,14.2583,15.106,15.0171,14.8712,15.2337,2.30007,0.00467114,-0.692475,-4.3148,+
"cytb-5,2",-0.0215731,0.0251881,O01816,YTochrome B,16.2054,16.5588,16.819,16.2979,16.7157,16.0391,16.0974,17.1151,0.0251881,0.912909,-0.0215731,-0.0736903,
htp-3,-0.932657,1.4058,O01820,Him-Three Paralog,12.8358,12.5675,12.5972,13.0329,13.1142,13.5186,14.6686,13.4627,1.4058,0.0246087,-0.932657,-2.62575,+
"C53H9,2",-0.269623,0.796209,O01826,Uncharacterized protein,15.4297,14.6885,14.9933,15.2431,15.3805,15.3371,15.2378,15.4778,0.796209,0.100692,-0.269623,-1.6038,
hil-5,-2.1336,4.25561,O01833,"Histone H1,5",14.0299,14.5144,13.8306,14.399,16.6845,16.2,16.0329,16.3909,4.25561,0.000498442,-2.1336,-10.0747,+
"CELE_T05E7,1",-2.50711,4.49294,O01862,Uncharacterized protein,11.0841,11.1695,11.2315,11.5666,14.1359,13.2003,13.8495,13.8944,4.49294,0.000549356,-2.50711,-11.0826,+
nrd-1,4.45714,4.15532,O01864,NRD (Yeast Nuclear pre-mRNA Down-regulation) homolog,18.957,18.8386,17.0068,18.2597,13.9578,13.9282,13.8777,13.4697,4.15532,0.000548571,4.45714,9.67436,+
"rpl-24,1",-1.08214,2.41209,O01868,60S ribosomal protein L24,17.9303,18.7812,18.2609,17.8649,19.047,19.4409,19.1593,19.5187,2.41209,0.00386696,-1.08214,-4.55488,+
rps-10,-0.38938,3.13134,O01869,"Ribosomal Protein, Small subunit",20.5084,20.4953,20.2795,20.4292,20.8847,20.8408,20.814,20.7305,3.13134,0.00159048,-0.38938,-6.31046,+
"CELE_D1007,5",-1.15349,3.46783,O01870,Uncharacterized protein,11.1647,11.227,11.0402,11.6368,12.686,12.3382,12.2717,12.3867,3.46783,0.000708464,-1.15349,-7.28586,+
pqn-24,0.932418,2.04187,O01876,Prion-like-(Q/N-rich)-domain-bearing protein,16.9287,16.6641,17.0409,16.7066,16.5862,15.6721,15.7343,15.6179,2.04187,0.00682042,0.932418,3.78929,+
acl-14,0.119607,0.313485,O01882,ACyLtransferase-like,14.4852,14.8555,15.1189,15.0227,14.8496,14.8974,14.7198,14.5371,0.313485,0.35818,0.119607,0.742432,
coq-6,-0.727485,1.51023,O01884,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",13.8592,13.3142,13.4293,14.3369,14.1569,14.6545,14.6222,14.416,1.51023,0.0196811,-0.727485,-2.80679,+
"CELE_R08F11,4",-1.34155,2.80064,O01889,Uncharacterized protein,11.3331,11.144,11.1477,11.6539,12.8231,12.7771,13.0102,12.0347,2.80064,0.00187695,-1.34155,-5.45325,+
"CELE_R08F11,1",1.21697,2.96764,O01893,Non-lysosomal glucosylceramidase,14.0963,13.8005,13.7038,13.6925,12.7218,12.5267,12.1478,13.029,2.96764,0.00179224,1.21697,5.87449,+
bra-2,-2.28518,2.23617,O01918,BMP Receptor Associated protein family,11.4659,11.0366,11.0309,11.4951,13.3824,14.1142,14.5501,12.1224,2.23617,0.00499422,-2.28518,-4.18126,+
mboa-6,-0.0664723,0.19846,O01925,Lysophospholipid acyltransferase 5,15.6393,15.7449,15.5934,16.1109,15.7348,15.7329,15.9656,15.9211,0.19846,0.506309,-0.0664723,-0.502536,
tag-96,-0.928904,1.24083,O01969;X5LVA8,Uncharacterized protein,11.3114,12.1432,10.8312,11.7436,11.635,12.8828,12.5072,12.72,1.24083,0.0353188,-0.928904,-2.34521,+
emr-1,0.872242,3.68028,O01971,Emerin homolog 1,16.3134,16.0736,16.0403,16.1598,15.4249,15.0181,15.2759,15.3793,3.68028,0.000539741,0.872242,7.96278,+
"eif-3,H",-0.243577,1.08504,O01974,Eukaryotic translation initiation factor 3 subunit H,16.8715,16.8817,16.7999,17.2358,17.251,17.2405,17.2713,17.0004,1.08504,0.0505644,-0.243577,-2.08455,
"CELE_T23C6,4",1.66195,1.8949,O02040,Uncharacterized protein,13.527,12.8966,12.0878,13.8823,11.5652,10.718,11.9863,11.4764,1.8949,0.0090592,1.66195,3.50569,+
san-1,1.60183,1.52282,O02053,Uncharacterized protein,15.6746,14.0049,14.1757,13.9077,11.7503,13.4982,13.2394,12.8677,1.52282,0.0191353,1.60183,2.82883,+
rpl-4,-0.524693,1.06972,O02056,60S ribosomal protein L4,17.7559,18.209,17.7819,18.7885,18.448,18.8167,18.7463,18.6231,1.06972,0.0523578,-0.524693,-2.05905,
ptps-1,0.90918,1.00167,O02058,Putative 6-pyruvoyl tetrahydrobiopterin synthase,14.8736,13.9019,13.1988,14.6347,13.9154,12.6716,12.957,13.4282,1.00167,0.0620949,0.90918,1.94596,
smz-2,0.57048,1.69138,O02063,Sperm Meiosis PDZ domain containing proteins,16.0191,15.7698,16.3059,15.4976,15.1859,15.4681,15.3535,15.3031,1.69138,0.0130139,0.57048,3.12892,+
"CELE_F19B10,10",2.41583,4.76745,O02075,Uncharacterized protein,11.2771,11.2359,11.2364,11.707,9.11973,8.90108,9.2473,8.52495,4.76745,0,2.41583,12.3635,+
"C48E7,1",-0.081768,0.114043,O02082,Uncharacterized protein,17.7529,17.492,17.071,17.438,16.9634,17.4986,18.0697,17.5492,0.114043,0.666409,-0.081768,-0.307227,
haf-2,0.193882,0.228504,O02086,HAlF transporter (PGP related),12.8667,12.3082,13.0968,13.784,13.0348,12.4937,12.6295,13.1223,0.228504,0.458612,0.193882,0.567633,
msra-1,-0.108555,0.211345,O02089,Methionine Sulfoxide Reductase A,15.0257,14.7741,14.1304,14.6253,14.9247,14.5521,14.8097,14.7032,0.211345,0.485722,-0.108555,-0.530698,
rpb-4,0.766985,0.83819,O02092,RNA Polymerase II (B) subunit,16.7314,15.3927,14.8556,16.3089,14.8038,15.5342,15.0362,14.8464,0.83819,0.0909646,0.766985,1.67403,
"C18E3,5",0.87611,1.18906,O02097,Uncharacterized protein,12.8616,12.3614,12.1584,13.5428,12.4981,11.3917,11.6621,11.8679,1.18906,0.0395709,0.87611,2.25823,+
"swsn-2,2",0.143702,0.161044,O02101,SWI/SNF nucleosome remodeling complex component,14.7028,13.899,13.7335,14.4284,14.0496,13.4769,13.934,14.7285,0.161044,0.573204,0.143702,0.418469,
mlt-8,-0.292438,0.434462,O02106,Uncharacterized protein,12.7571,13.2546,13.581,12.5469,13.382,13.0052,13.0884,13.8337,0.434462,0.25561,-0.292438,-0.973857,
cdc-37,0.0353875,0.105428,O02108;Q336L8,Probable Hsp90 co-chaperone cdc37;Cell Division Cycle related,17.6279,17.5833,17.7338,17.4095,17.6865,17.4694,17.3017,17.7554,0.105428,0.686405,0.0353875,0.286047,
"CELE_W08F4,3",-0.0718975,0.250736,O02109,Uncharacterized protein,15.2292,15.3007,15.034,15.4524,15.2102,15.172,15.4696,15.4522,0.250736,0.429513,-0.0718975,-0.614596,
pcn-1,1.12551,2.48467,O02115,Proliferating cell nuclear antigen,18.452,18.6488,18.8897,18.8368,17.0061,17.8915,17.9407,17.487,2.48467,0.00326537,1.12551,4.7147,+
"CELE_E03H12,7",-0.548402,2.28082,O02129,Uncharacterized protein,11.3624,11.2335,11.2421,11.718,11.9727,11.7857,12.0724,11.9187,2.28082,0.00475661,-0.548402,-4.27432,+
"C46G7,2",-1.17673,2.13764,O02141,Uncharacterized protein,14.2125,15.1988,15.2972,14.5477,15.7373,16.1688,15.7677,16.2892,2.13764,0.00590176,-1.17673,-3.97992,+
grd-14,-0.156515,0.189299,O02153,GRounDhog (Hedgehog-like family),14.0403,13.5534,13.5513,14.838,14.2111,14.2727,14.3127,13.8124,0.189299,0.522,-0.156515,-0.482279,
grd-4,1.32418,4.08464,O02154,GRounDhog (Hedgehog-like family),11.2183,11.1506,11.0069,11.6562,9.96312,9.92728,9.95559,9.88935,4.08464,0.0005953,1.32418,9.40081,+
"CELE_T09B4,5",0.0848947,0.131507,O02155,Uncharacterized protein,16.3915,16.5093,16.9784,16.9642,17.092,16.4242,16.2318,16.7557,0.131507,0.629196,0.0848947,0.349377,
"CELE_T09B4,8",1.11682,4.29406,O02158,Uncharacterized protein,18.199,18.107,17.9867,18.1434,16.7552,17.1308,17.1802,16.9027,4.29406,0.00052459,1.11682,10.2321,+
tin-44,-0.188762,0.823163,O02161,Probable mitochondrial import inner membrane translocase subunit tin-44,15.0635,15.2203,15.0302,14.8942,15.1012,15.0867,15.2953,15.4801,0.823163,0.0941746,-0.188762,-1.64893,
pigv-1,-0.317652,0.241413,O02164,GPI mannosyltransferase pigv-1,12.5282,12.5624,13.0401,13.2411,13.8377,11.6652,13.482,13.6574,0.241413,0.442159,-0.317652,-0.595019,
aakg-2,-0.936595,0.848993,O02168,AMP-Activated protein Kinase Gamma subunit,14.49,14.2607,12.2444,14.3602,14.707,15.1333,14.8378,14.4235,0.848993,0.089061,-0.936595,-1.69207,
oxa-1,0.193295,0.114019,O02207,OXA mitochondrial inner membrane insertase homolog,13.5844,14.2598,13.7207,13.5125,15.0508,12.1438,13.8561,13.2535,0.114019,0.666326,0.193295,0.307169,
"C01A2,4",1.19985,3.48594,O02208,Uncharacterized protein,15.4635,15.8034,15.26,15.3558,14.4933,14.3955,14.2133,13.9812,3.48594,0.00071406,1.19985,7.34165,+
tads-1,-0.0258,0.0133,O02209,Temporal Asymmetry between Division of Sister cells,13.4024,12.8071,12.3484,13.7137,14.0116,13.6084,13.3505,11.4043,0.0133,0.953638,-0.0258,-0.0394131,
cbl-1,0.439806,1.17688,O02215,Cystathionine Beta Lyase,15.9491,15.5006,15.3869,16.1424,15.5069,15.1313,15.2427,15.3389,1.17688,0.0406968,0.439806,2.23782,+
mrpl-34,0.417238,0.839097,O02220,"Mitochondrial Ribosomal Protein, Large",15.1327,14.332,14.2054,14.1589,13.9797,13.9582,14.334,13.8882,0.839097,0.0908437,0.417238,1.67555,
gln-6,0.580013,1.6008,O02225,GLutamiNe synthetase (Glutamate-ammonia ligase),16.1506,16.3556,16.3219,16.1125,15.214,16.0649,15.8313,15.5103,1.6008,0.0161509,0.580013,2.96645,+
"C54C8,3;CELE_E03H4,11",-2.57966,2.89155,O02231;O17750,Hexosyltransferase,11.6975,11.1409,11.2373,11.6188,12.7549,14.0841,14.6094,14.5648,2.89155,0.001769,-2.57966,-5.67973,+
pqn-27,0.315512,1.31902,O02238,Prion-like-(Q/N-rich)-domain-bearing protein,16.0656,15.6707,15.6388,15.8659,15.7215,15.3483,15.4283,15.4808,1.31902,0.029778,0.315512,2.47745,+
pcp-3,-0.619863,2.32843,O02252,Prolyl Carboxy Peptidase like,15.8107,15.6647,15.6044,16.1891,16.5119,16.3381,16.545,16.3533,2.32843,0.00449761,-0.619863,-4.37485,+
alh-7,-0.307678,2.76123,O02266,ALdehyde deHydrogenase,15.6521,15.5258,15.6607,15.8016,15.9537,15.9507,15.9679,15.9987,2.76123,0.00199822,-0.307678,-5.35711,+
"CELE_F45H10,3",0.735136,1.44916,O02267,Uncharacterized protein,19.3888,18.657,18.5077,19.4834,18.5139,18.0929,18.0824,18.4071,1.44916,0.0225057,0.735136,2.70055,+
drr-1,-0.150708,0.0777108,O02268,Dietary Restriction Response (WT but not eat-2 lifespan increased),14.282,15.5175,16.5766,14.7799,14.1786,16.4716,15.2561,15.8526,0.0777108,0.757675,-0.150708,-0.215979,
pck-2,-0.175625,0.751033,O02286,Phosphoenolypyruvate CarboxyKinase,19.2605,19.4895,19.1477,19.2514,19.5197,19.6897,19.3469,19.2954,0.751033,0.112588,-0.175625,-1.52787,
lbp-7,-0.407425,2.57179,O02323,Fatty acid-binding protein homolog 7,16.1343,16.3719,16.4692,16.3047,16.8006,16.6993,16.7938,16.6161,2.57179,0.00285443,-0.407425,-4.91119,+
prmt-9,-0.625445,0.844605,O02325,PRotein arginine MethylTransferase,12.4281,13.471,12.6891,13.9979,13.5709,13.9364,13.9132,13.6674,0.844605,0.0898254,-0.625445,-1.68474,
"T23D8,3",0.828528,2.64189,O02327,Protein LTV1 homolog,15.4796,15.2336,14.976,14.9809,14.6642,14.2136,14.1872,14.2911,2.64189,0.00237614,0.828528,5.07314,+
"eif-3,C",-0.348248,1.8616,O02328,Eukaryotic translation initiation factor 3 subunit C,16.0421,16.345,16.2132,16.1314,16.3281,16.6802,16.4942,16.6222,1.8616,0.00965596,-0.348248,-3.44284,+
lron-9,0.244975,0.557029,O02329;Q58A95,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.3178,14.2452,14.045,14.4537,13.8354,14.308,14.3534,13.585,0.557029,0.183062,0.244975,1.19462,
