geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_eat2_d10,log2FC,Student's T-test Test statistic daf2_d10_eat2_d10,Sign p-val: 0.05 
"CELE_F13B9,1",-2.10434,4.15367,H2KZQ8;H2KZQ9;Q95ZV3,Uncharacterized protein,13.7842,13.4099,12.9685,13.2665,15.3062,15.8428,15.4697,15.2279,4.15367,0,-2.10434,-9.66791,+
unc-96,0.0453048,0.0638439,H2KZR3;O76566,Uncharacterized protein,15.5362,15.5824,15.1432,15.3904,15.365,15.935,15.3721,14.7989,0.0638439,0.73565,0.0453048,0.179719,
"CELE_T23E7,2",-0.0447125,0.333107,H2KZS2,Uncharacterized protein,19.2868,19.3199,19.3411,19.3808,19.4116,19.4802,19.2264,19.3892,0.333107,0.252807,-0.0447125,-0.781169,
larp-5,-0.41767,0.153778,H2KZU0;O44760,LARP (RNA binding La related protein) homolog,9.97552,13.7933,12.4212,14.7543,13.2854,13.1301,12.9618,13.2377,0.153778,0.490215,-0.41767,-0.40171,
svh-2,-9.46344,8.67448,H2KZU7,Tyrosine-protein kinase receptor svh-2,10.2109,10.8066,10.8034,10.5817,20.2045,19.8781,20.2423,19.9315,8.67448,0,-9.46344,-56.2692,+
"CELE_F23H11,4",-0.347409,0.207437,H2KZV4,Uncharacterized protein,11.1533,11.7826,13.7035,13.6983,13.1932,12.9775,12.7093,12.8473,0.207437,0.395359,-0.347409,-0.522195,
"CELE_T21H3,1",-0.39247,0.698477,H2KZV5,Uncharacterized protein,17.8298,17.4746,18.453,18.4281,18.219,18.5618,18.7515,18.223,0.698477,0.0823678,-0.39247,-1.43892,
mlp-1,-1.77679,4.55505,H2KZV8,MLP/CRP family (Muscle LIM Protein/Cysteine-rich Protein),16.8441,16.6308,16.3142,16.9284,18.3572,18.6702,18.3422,18.4552,4.55505,0,-1.77679,-11.3611,+
"CELE_Y38C1AA,1",-0.816742,1.21653,H2KZW7,Uncharacterized protein,12.9412,13.0931,13.0094,13.4374,14.5556,14.4816,13.4117,13.2993,1.21653,0.0207293,-0.816742,-2.30432,+
flap-1,-0.899417,1.90641,H2KZX2,FLi1-Associated Protein homolog,14.3767,13.8901,13.8862,14.1333,15.507,14.808,15.1255,14.4435,1.90641,0.00424658,-0.899417,-3.52753,+
"CELE_T13C2,6",-1.01745,3.04803,H2KZX4;Q7JP80,Uncharacterized protein,14.7186,14.8769,15.1782,14.9397,16.2428,16.0392,15.5876,15.9137,3.04803,0.000500333,-1.01745,-6.08563,+
"CELE_F47B7,2",0.509291,1.06295,H2KZY5;Q20514;Q95QF9,Sulfhydryl oxidase,13.8766,13.3107,13.1523,13.6593,13.1218,13.0409,12.4625,13.3365,1.06295,0.0300181,0.509291,2.04778,+
marg-1,-0.0270727,0.066077,H2KZY6,Pharyngeal MARGginal cell marker,15.9242,16.0891,15.7168,15.8421,15.553,16.0584,16.0018,16.0672,0.066077,0.727577,-0.0270727,-0.185617,
hlh-30,-0.611817,1.13131,H2KZZ1;H2KZZ2,Helix Loop Helix,16.3502,16.24,15.4555,16.5302,16.5993,16.6127,16.5922,17.219,1.13131,0.0253464,-0.611817,-2.16165,+
lmd-3,-1.01095,3.67538,H2L003;Q3Y409,LysM Domain (Peptidoglycan binding) protein,14.9421,15.0722,15.0913,15.3593,16.3694,16.0705,15.9269,16.142,3.67538,6.67E-05,-1.01095,-7.94661,+
cas-1,2.57223,3.10253,H2L023,Adenylyl cyclase-associated protein,15.9807,16.2588,14.5347,15.9693,13.3395,13.2367,12.7194,13.159,3.10253,0.000437715,2.57223,6.232,+
tag-153,1.87007,1.88451,H2L031,Uncharacterized protein,15.1034,13.948,13.7145,15.3388,13.1821,11.6398,12.7657,13.0369,1.88451,0.00444444,1.87007,3.48603,+
pmp-5,-0.207747,0.73362,H2L034,Peroxisomal Membrane Protein related,14.1697,14.2235,14.0287,14.2335,14.5687,14.2258,14.6129,14.079,0.73362,0.07424,-0.207747,-1.49848,
pqn-52,-0.943872,2.87058,H2L044,Prion-like-(Q/N-rich)-domain-bearing protein,16.8609,16.8872,16.6922,16.6043,18.0247,17.8828,17.3446,17.568,2.87058,0.000705036,-0.943872,-5.62691,+
"CELE_F46H5,7",-0.30777,0.758057,H2L048;Q8MQ42,Uncharacterized protein,16.9606,16.8637,16.9133,17.6169,17.2894,17.6733,17.3169,17.306,0.758057,0.069314,-0.30777,-1.5397,
mex-3,0.530167,1.25507,H2L067;Q95R07,Muscle EXcess,13.8698,12.941,13.8193,13.6152,13.1969,12.9994,12.8803,13.0481,1.25507,0.0186622,0.530167,2.3692,+
"CELE_H14E04,2",-1.15989,3.12894,H2L0A4;H2L0A5;H2L0A6,Uncharacterized protein,14.2791,14.4879,14.3759,14.9979,15.7618,15.7367,15.4325,15.8494,3.12894,0.000443206,-1.15989,-6.3039,+
"CELE_H05C05,1",0.765691,0.463821,H2L0A8,Uncharacterized protein,14.7952,14.9541,13.1999,16.5358,13.4234,14.2604,14.8464,13.892,0.463821,0.164615,0.765691,1.02776,
"CELE_R12C12,9",-0.69968,1.13054,H2L0B6;Q21956,Uncharacterized protein,13.4559,13.4892,14.3973,14.336,14.7572,14.5074,14.1453,15.0672,1.13054,0.0253837,-0.69968,-2.16037,+
emc-1,-1.09683,2.68312,H2L0C0,EMC Endoplasmic Membrane protein Complex (Yeast EMC) homolog,14.6664,14.7468,14.4328,14.7252,16.2606,15.8408,15.4652,15.3919,2.68312,0.00100587,-1.09683,-5.17005,+
"CELE_T02B11,3",-1.52064,2.89427,H2L0C8,Uncharacterized protein,12.7069,12.9025,12.8205,13.5948,14.9653,14.3063,14.6547,14.181,2.89427,0.000679245,-1.52064,-5.68662,+
ugt-29,0.0907874,0.158371,H2L0C9,UDP-GlucuronosylTransferase,16.5017,16.7372,16.3149,17.0088,16.4648,16.9784,16.2026,16.5537,0.158371,0.481223,0.0907874,0.412322,
"CELE_H28G03,2",-0.749395,1.00256,H2L0D2;H2L0D3;Q8MXF4,Uncharacterized protein,13.0633,12.4008,12.0662,11.4699,13.256,12.4952,12.9001,13.3466,1.00256,0.0354424,-0.749395,-1.94743,+
lron-7,-1.24928,2.21106,H2L0D5;Q21164,ELRR (Extracellular Leucine-Rich Repeat) ONly,13.3145,13.1372,13.7479,14.3712,14.9485,14.5639,14.8771,15.1785,2.21106,0.00226907,-1.24928,-4.12944,+
"CELE_Y47G6A,19",-1.01098,0.35527,H2L0D7;H2L0D8,Uncharacterized protein,11.5092,10.7768,10.3319,15.6664,12.885,13.1685,12.97,13.3047,0.35527,0.23496,-1.01098,-0.824305,
"CELE_K04C2,3",1.43024,1.60343,H2L0E2,Uncharacterized protein,13.2658,14.2981,14.9875,15.4207,13.2875,13.1936,12.9053,12.8649,1.60343,0.00772653,1.43024,2.97112,+
mct-4,-0.788323,2.30219,H2L0E5,MonoCarboxylate Transporter family,14.5865,14.3189,14.5821,14.6903,15.5942,15.6332,14.9887,15.115,2.30219,0.00176773,-0.788323,-4.31928,+
gei-4,2.90725,4.02616,H2L0F6;H2L0F7;Q8ITW3,GEX Interacting protein,15.252,15.5984,15.0511,15.5376,11.7013,12.902,12.9167,12.29,4.02616,8.82E-05,2.90725,9.17975,+
"CELE_M01H9,3",0.95606,2.82176,H2L0G8,Uncharacterized protein,17.689,17.5457,17.5453,17.8124,17.0467,16.8608,16.328,16.5326,2.82176,0.000745645,0.95606,5.50527,+
chat-1,-1.02333,1.81068,H2L0H3,CDC50 family protein chat-1,14.5985,14.663,14.19,14.6541,15.908,16.1532,14.9886,15.1491,1.81068,0.00507018,-1.02333,-3.34766,+
wapl-1,-1.46241,1.16821,H2L0H5;H2L0H6;Q21843;U4PC40,Wings apart-like protein homolog 1;WAPL (Drosophila Wings APart-Like cohesin interactor);WAPL (Drosophila Wings APart-Like cohesin interactor);WAPL (Drosophila Wings APart-Like cohesin interactor),14.7395,15.0417,13.3419,14.4515,16.746,15.9636,14.2986,16.4161,1.16821,0.0230264,-1.46241,-2.22331,+
lfi-1,0.0211163,0.0255001,H2L0I2,Lin-5 (Five) Interacting protein,15.0813,16.084,15.203,15.2428,15.8748,15.2031,15.1769,15.2718,0.0255001,0.885559,0.0211163,0.0745786,
lfi-1,-1.47538,5.65584,H2L0I3,Lin-5 (Five) Interacting protein,18.3728,18.4562,18.4641,18.7029,20.0656,19.8897,19.9044,20.0378,5.65584,0,-1.47538,-17.5328,+
hum-8,-0.260397,0.745073,H2L0I7;U4PBY2,"Heavy chain, Unconventional Myosin;Heavy chain, Unconventional Myosin",13.3941,12.841,13.2719,13.436,13.5957,13.6312,13.1849,13.5728,0.745073,0.0718692,-0.260397,-1.51782,
"CELE_T06F4,1",-1.16376,2.5858,H2L0J0;Q95ZP6,Uncharacterized protein,12.3077,12.4563,11.5722,11.7543,13.2885,13.309,12.8867,13.2612,2.5858,0.00116625,-1.16376,-4.94328,+
"CELE_Y45G5AL,1",-1.0103,2.111,H2L0K4;Q8WTM0,Uncharacterized protein,15.9718,15.9923,15.4318,15.8799,17.3054,17.0382,16.2838,16.6896,2.111,0.00280984,-1.0103,-3.92641,+
seu-1,0.670995,1.4383,H2L0L8;H2L0L9;Q8IU02,Suppressor of Ectopic Unc-5,13.4468,14.1518,13.2775,13.9516,12.9369,13.257,12.6789,13.2711,1.4383,0.0117835,0.670995,2.68178,+
"CELE_Y37E3,17",-0.56503,2.78137,H2L0N9,Uncharacterized protein,17.6753,17.4515,17.6237,17.6423,18.3602,18.2539,17.9399,18.0988,2.78137,0.00079004,-0.56503,-5.40609,+
"CELE_ZK6,11",-0.270235,0.327451,H2L0Q1;Q6EZG8,Uncharacterized protein,15.4673,15.6287,15.4666,16.0087,16.3214,14.9476,16.0736,16.3096,0.327451,0.257539,-0.270235,-0.770056,
ral-1,-0.754187,1.85735,H2L0Q6;Q9N3F8,RAL (Ras-related GTPase) homolog,15.8384,16.0996,15.436,15.5624,16.7284,16.806,16.1822,16.2365,1.85735,0.0045693,-0.754187,-3.43484,+
"CELE_Y71H2AM,20",0.162577,0.201626,H2L0S3,Serine/threonine-protein phosphatase 2A activator,13.2317,13.4847,12.5118,12.2925,12.4228,13.0886,12.79,12.569,0.201626,0.404557,0.162577,0.509491,
"CELE_Y71H2AM,15",0.529751,1.13034,H2L0S5,Uncharacterized protein,13.5707,13.9794,13.4234,13.3695,13.0941,13.334,12.4709,13.3251,1.13034,0.0253764,0.529751,2.16003,+
"CELE_Y119D3B,12",-0.159754,0.277591,H2L0S8,Uncharacterized protein,13.7151,14.1659,13.8531,14.4848,14.3885,14.3862,14.365,13.7182,0.277591,0.305163,-0.159754,-0.670101,
cyld-1,0.527112,0.653817,H2L265;H2L266;Q7JMS4,CYLinDromatosis (Human disease gene) homolog,13.841,13.5783,12.7645,14.5278,13.2262,13.3428,12.768,13.2662,0.653817,0.093061,0.527112,1.36267,
"CELE_F40F8,11",-0.953677,1.48854,H2L297;Q0G828,Uncharacterized protein,14.7658,15.0961,14.5174,14.7485,15.6947,16.6563,15.3882,15.2033,1.48854,0.0104535,-0.953677,-2.76893,+
"CELE_F40F8,5",-0.709287,1.59723,H2L2A0;H2L2A1;H2L2A2;H2L2A3;H2L2A4;H2L2A5;H2L2A6,Uncharacterized protein,17.6446,17.7198,17.3902,17.9261,18.7987,18.6202,17.8368,18.2622,1.59723,0.00788862,-0.709287,-2.96011,+
"CELE_F19B6,1",-1.12512,1.48869,H2L2A8;Q19583;Q9U3I7,Uridine kinase,13.9025,14.1514,14.1023,14.6859,15.5545,14.2361,15.7755,15.7766,1.48869,0.0104569,-1.12512,-2.76919,+
atn-1,-2.38343,4.16569,H2L2C8,AcTiniN,12.8141,12.025,12.2206,11.8597,14.2426,14.6316,14.7577,14.8211,4.16569,0,-2.38343,-9.71509,+
tba-1,-1.45218,2.49897,H2L2E8;O18688,Tubulin alpha chain,19.94,19.7437,20.0281,20.1628,22.2945,21.2021,21.1434,21.0433,2.49897,0.00136746,-1.45218,-4.74661,+
hmp-2,-0.207932,0.133065,H2L2I2;O44326,HuMPback (Dorsal lumps);Beta-catenin-like protein hmp-2,12.8605,12.8768,13.2444,13.6361,12.0602,12.9619,13.738,14.6894,0.133065,0.536127,-0.207932,-0.353086,
"CELE_R05A10,1",1.26849,0.883983,H2L2I9;H2L2J0,Uncharacterized protein,16.1632,16.3102,15.9939,15.8692,16.9336,14.1424,13.7709,14.4156,0.883983,0.0490942,1.26849,1.75038,+
sms-1,-3.04891,5.72881,H2L2K5;Q9U3D4,SphingoMyelin Synthase;Phosphatidylcholine:ceramide cholinephosphotransferase 1,10.3355,10.8339,10.7879,10.7445,14.0674,13.7407,13.5781,13.5112,5.72881,0,-3.04891,-18.039,+
"CELE_Y11D7A,10",1.85576,3.94111,H8ESE9;H8ESF0;Q9U2R7,Uncharacterized protein,15.1898,14.8059,14.4349,15.0975,13.048,13.0619,12.7014,13.2937,3.94111,8.26E-05,1.85576,8.86641,+
"CELE_Y59A8B,19",-3.65315,2.56427,H8ESH3;H8ESH4,Uncharacterized protein,7.82819,10.6425,8.47194,10.7169,13.1903,13.1568,12.8358,13.0893,2.56427,0.00117141,-3.65315,-4.89402,+
"frm-5,1;frm-5,1;frm-5,2",0.408456,0.509237,H8W3Y2;Q33BL4;Q9N531,"FERM domain (Protein4,1-ezrin-radixin-moesin) family",13.3153,14.455,12.873,13.2596,13.2132,13.3484,12.9938,12.7136,0.509237,0.143147,0.408456,1.1098,
"CELE_F08B12,4",-3.05501,3.71628,H9G2R5,Uncharacterized protein,14.7909,14.5996,13.8265,14.5342,17.761,18.2083,16.7634,17.2386,3.71628,6.93E-05,-3.05501,-8.08257,+
idh-1,-0.90386,3.6808,H9G2T4;Q21032,Isocitrate dehydrogenase [NADP],18.0495,17.7662,18.1569,17.7583,18.9074,18.7795,18.7198,18.9396,3.6808,6.71E-05,-0.90386,-7.96451,+
dur-1,-0.492726,1.18397,H9G2T6,Dauer Up-Regulated,12.1932,13.0599,12.3494,12.7672,13.2754,13.0188,12.8503,13.1962,1.18397,0.022263,-0.492726,-2.2497,+
kin-20,-2.12136,3.29149,H9G2V4;Q20471,Protein KINase;Casein kinase I isoform delta,13.5193,13.51,13.4553,13.8761,15.9996,16.1681,14.8385,15.84,3.29149,0.000248254,-2.12136,-6.76075,+
mdt-28,0.173086,0.267978,H9G301;O18692,MeDiaTor,13.606,13.6312,12.6441,13.0023,13.1464,12.8904,12.8358,13.3186,0.267978,0.315728,0.173086,0.650379,
"CELE_R13H4,2",-0.00653744,0.0155534,H9G321,Uncharacterized protein,18.943,18.8927,18.8851,19.1304,18.938,18.6198,19.0986,19.221,0.0155534,0.928033,-0.00653744,-0.0459769,
mpst-3,-0.0865705,0.173556,H9G340;H9G341;Q9XTW9,MercaptoPyruvate SulfurTransferase homolog;MercaptoPyruvate SulfurTransferase homolog;Sulfurtransferase,16.2607,16.35,15.8857,16.3127,16.6474,16.4663,15.9542,16.0876,0.173556,0.452668,-0.0865705,-0.446982,
"CELE_F54B8,4",1.06553,3.70565,H9G342;O45562,Uncharacterized protein,17.9002,18.2172,17.8212,18.0171,17.1904,16.9599,16.8092,16.7341,3.70565,6.87E-05,1.06553,8.04706,+
acl-2,-3.15715,6.06301,I2HA82;Q22267,ACyLtransferase-like;Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-2,14.2858,14.5239,14.1461,14.4084,17.4009,17.2477,17.4827,17.8614,6.06301,0,-3.15715,-20.5449,+
"CELE_F28C6,8",-0.628457,1.84493,I2HA91,Uncharacterized protein,15.571,15.4046,15.7257,15.9067,16.6416,15.9998,16.0719,16.4086,1.84493,0.00473887,-0.628457,-3.41156,+
col-184,-3.83907,3.84626,I2HA94;Q19470,COLlagen,12.053,11.8775,11.2974,11.6725,16.7694,15.1156,15.4818,14.8899,3.84626,7.64E-05,-3.83907,-8.52807,+
pah-1,-1.43451,5.68379,I2HA98;P90925,PhenylAlanine Hydroxylase;Probable phenylalanine-4-hydroxylase 1,16.009,16.0022,16.1124,16.1686,17.6059,17.3237,17.4737,17.6267,5.68379,0,-1.43451,-17.7251,+
"CELE_F01G4,4",-5.15067,0.984948,I2HAE5;Q19104,Uncharacterized protein,10.7083,10.7524,0,10.7324,13.2434,13.3495,12.8659,13.3371,0.984948,0.0372305,-5.15067,-1.91818,+
brp-1,-0.56711,1.97961,I2HAF6;Q9U1S2,Bypass of Response to Pheromone in yeast,16.9816,17.394,16.7224,17.147,17.7327,17.667,17.4451,17.6687,1.97961,0.0035215,-0.56711,-3.66788,+
lec-3,-0.556688,2.12083,I2HAG1;Q09581,Galectin;32 kDa beta-galactoside-binding lectin lec-3,17.7028,17.6614,18.0863,18.1448,18.4975,18.274,18.5696,18.4809,2.12083,0.00280462,-0.556688,-3.94612,+
"C23H5,15",-2.30187,4.7793,I2HAH4,Uncharacterized protein,10.5462,10.8519,10.7688,10.8074,12.9351,13.3591,12.608,13.2795,4.7793,0,-2.30187,-12.4217,+
"CELE_K07F5,15",-1.34786,1.08553,I7J4C6,Uncharacterized protein,14.8708,13.924,14.8192,12.4851,16.1988,15.4767,14.6253,15.1897,1.08553,0.0284148,-1.34786,-2.08535,+
"CELE_F54D11,4",-0.553702,0.474484,J3K004,Uncharacterized protein,15.8816,16.0167,15.2381,15.7465,15.643,17.6779,15.4752,16.3016,0.474484,0.159172,-0.553702,-1.04716,
his-57;his-57;his-3;his-35,1.09551,1.4101,J7S164;J7SA65;P09588;Q27485,Histone H2A,21.1297,20.4945,21.6417,21.3957,19.8775,19.741,19.6009,21.0602,1.4101,0.0126584,1.09551,2.63315,+
let-526,-2.02668,4.31368,J7SA49,Uncharacterized protein,10.992,11.5752,11.008,10.7531,13.0693,13.3246,12.8888,13.1524,4.31368,0,-2.02668,-10.3133,+
"CELE_Y9C9A,16",2.30292,5.0292,J7SF87;Q9N2S1,Uncharacterized protein,15.3354,15.7678,15.1286,15.2053,13.2764,13.094,12.8533,13.0017,5.0292,0,2.30292,13.7124,+
his-40,-2.28366,5.62848,K7ZUH9,Histone H3,10.6915,10.8367,11.1594,10.7359,13.3035,13.0348,12.9786,13.2411,5.62848,0,-2.28366,-17.3465,+
hpo-27,-2.06715,3.2627,K8ERU3,Uncharacterized protein,14.0882,14.2739,13.9229,14.2699,15.9705,15.5095,16.8848,16.4587,3.2627,0.00029113,-2.06715,-6.67796,+
"CELE_F42A6,6",1.22742,2.33278,K8ERU5;U4PBW7,Uncharacterized protein,14.0522,14.2644,13.5142,14.6607,12.7857,13.0542,12.5413,13.2007,2.33278,0.00174562,1.22742,4.38412,+
tnt-4,0.28427,0.350258,K8ERV5,TropoNin T,17.4629,17.5787,17.2494,18.2589,17.6339,17.8188,16.5822,17.3779,0.350258,0.238413,0.28427,0.814603,
"CELE_F13E9,11",1.05458,2.21534,K8ERZ3;K8ESG8,Uncharacterized protein,14.5528,13.4537,14.101,14.1001,12.7464,12.957,12.9714,13.3145,2.21534,0.0022186,1.05458,4.13823,+
"CELE_Y105E8A,1",1.7841,3.37602,K8ES47;Q9NF23,Uncharacterized protein,15.3812,15.3402,14.4923,14.569,13.1207,13.2418,12.9471,13.3367,3.37602,0.000218063,1.7841,7.0085,+
lev-11,-0.55055,1.7896,K8ESC3,Uncharacterized protein,22.336,22.1817,22.5401,22.1446,22.6177,22.7961,23.2562,22.7347,1.7896,0.00536869,-0.55055,-3.3086,+
"atg-4,1",-0.0604124,0.160722,K8ESC5;Q9NA30,Cysteine protease,14.7338,14.3327,14.463,14.5539,14.5312,14.5302,14.3529,14.9107,0.160722,0.476496,-0.0604124,-0.417729,
cth-1,-1.1009,2.24631,K8ESE2;O45391,CystaTHionine gamma lyase,16.4237,16.4608,16.9346,16.7738,18.0266,18.2292,17.219,17.5217,2.24631,0.00201561,-1.1009,-4.20229,+
"CELE_F13D2,1",-4.93572,4.08327,K8ESF0;K8F7Z5,Uncharacterized protein,20.5844,19.7238,20.8074,21.2374,25.2963,24.4566,26.3518,25.9913,4.08327,0,-4.93572,-9.39559,+
"CELE_Y16B4A,2",-0.837497,3.63538,K8ESM2,Carboxypeptidase,15.2674,15.1996,15.5786,15.3486,16.1671,16.3163,16.0027,16.258,3.63538,0.000164909,-0.837497,-7.8155,+
"CELE_W07E11,1",0.763572,1.3506,K8F7V7,Uncharacterized protein,14.5811,14.708,14.3004,14.6552,14.0055,14.1922,12.9429,14.0499,1.3506,0.0145131,0.763572,2.53121,+
"CELE_Y73F8A,24",-0.87547,0.602927,K8F7X5;Q9NA35,General transcription factor IIH subunit 4,13.3293,13.9011,12.8946,11.5769,15.1252,12.8844,13.4425,13.7518,0.602927,0.107662,-0.87547,-1.27486,
"CELE_Y69H2,7",-1.79006,4.21796,K8F7X9;Q9U1U3,Uncharacterized protein,13.1021,12.9981,13.2666,13.2538,15.3668,15.0627,14.6305,14.7209,4.21796,0,-1.79006,-9.9227,+
hpo-34,-0.779193,4.03124,K8FDY0,Uncharacterized protein,17.0525,17.0403,17.1358,17.4023,17.9557,17.9132,17.9383,17.9406,4.03124,8.87E-05,-0.779193,-9.19875,+
"C07E3,3",-1.32957,1.14444,K8FDZ1;Q17786,Uncharacterized protein,14.3908,13.4483,12.8466,14.4583,16.1392,15.6761,14.4187,14.2283,1.14444,0.0244749,-1.32957,-2.18357,+
zbp-1,0.415522,0.571078,K8FE02;Q21605,Zipcode Binding Protein homolog,15.6103,15.5009,15.6634,15.9877,15.2876,14.3567,15.6628,15.7931,0.571078,0.117843,0.415522,1.21929,
"CELE_T16G12,7",-2.43461,5.92118,K8FE09,Serine/threonine-protein phosphatase,10.6251,10.7987,10.6955,10.7979,13.1804,13.3088,12.8259,13.3404,5.92118,0,-2.43461,-19.4426,+
"CELE_Y54G2A,75",-3.54217,4.08836,L8E6I4,Uncharacterized protein,10.6538,10.821,10.7332,10.7756,14.7161,15.086,13.9115,13.4386,4.08836,0,-3.54217,-9.41505,+
"CELE_T23E7,2",0.649109,2.36566,L8E6J9,Uncharacterized protein,14.0044,13.9699,13.5127,13.7913,13.0686,13.2896,12.9639,13.3597,2.36566,0.00160475,0.649109,4.45444,+
"CELE_Y69H2,3",0.0691376,0.280296,L8E6L7,Uncharacterized protein,19.009,19.0013,18.9415,19.1156,19.1222,19.1027,18.7582,18.8078,0.280296,0.302233,0.0691376,0.675624,
"C09G9,1",1.7239,3.06445,L8E6N6;L8E712;Q17871,Uncharacterized protein,15.1634,14.524,14.5048,14.5464,13.2785,13.2954,12.9639,12.3051,3.06445,0.000461745,1.7239,6.12944,+
"CELE_F55F10,1",-1.1879,1.12603,L8E6W9,Uncharacterized protein,10.839,11.0927,12.5811,12.996,13.2331,12.7471,12.9498,13.3303,1.12603,0.025624,-1.1879,-2.15285,+
"C34D10,2",0.479587,0.583275,L8E6Y3,Uncharacterized protein,14.7737,14.664,14.3897,14.8169,14.6279,15.0046,13.5522,13.5413,0.583275,0.114061,0.479587,1.24063,
"C54F6,18",0.31349,0.413839,L8E700,Uncharacterized protein,16.473,16.4771,15.9026,16.5571,16.5433,16.5512,15.3897,15.6717,0.413839,0.193228,0.31349,0.935532,
"CELE_W05H9,1",0.0110273,0.0192785,L8E833,Uncharacterized protein,16.7153,16.9922,16.7494,16.8625,16.9551,17.2722,16.4613,16.5866,0.0192785,0.911531,0.0110273,0.0567585,
"CELE_F42H10,3;F42H10,3",-0.973622,2.19807,L8E951;P34416,"Uncharacterized protein;LIM and SH3 domain protein F42H10,3",15.0801,15.422,14.8739,14.7852,16.3951,16.2874,15.7128,15.6603,2.19807,0.00232637,-0.973622,-4.10276,+
"CELE_ZK688,5;ZK688,5",0.784847,0.526841,L8EC34;P34675,"Uncharacterized protein;Uncharacterized protein ZK688,5",13.8474,15.6128,13.0746,13.5671,13.2733,14.3065,13.0586,12.3242,0.526841,0.13503,0.784847,1.14121,
ifb-2,-0.0901823,0.581878,M1Z854;Q19286,"Intermediate Filament, B;Intermediate filament protein ifb-2",18.6211,18.5297,18.7432,18.7275,18.8663,18.7294,18.6112,18.7754,0.581878,0.114437,-0.0901823,-1.23819,
npp-8,1.37686,1.86439,M1Z882,Nuclear Pore complex Protein,15.0667,15.1837,13.5857,14.0615,13.0698,13.3365,12.8943,13.0896,1.86439,0.00450673,1.37686,3.44808,+
pud-4,1.07093,2.51137,M1ZJ62,Protein Up-regulated in Daf-2(Gf),15.9525,15.8042,16.175,16.253,14.8256,14.869,14.6501,15.5563,2.51137,0.00132488,1.07093,4.77438,+
"CELE_Y69A2AR,16",-0.353305,0.311981,M1ZJV8;Q95XI7,Uncharacterized protein,12.4981,13.3609,13.8043,11.6842,13.1735,13.2789,12.9607,13.3477,0.311981,0.27066,-0.353305,-0.739441,
spk-1,-1.2273,1.82584,M1ZJY1;Q03563,SR Protein Kinase;Serine/threonine-protein kinase spk-1,13.8642,13.9338,13.4232,14.0769,15.172,15.9328,14.7188,14.3837,1.82584,0.00488006,-1.2273,-3.37589,+
afd-1,0.106963,0.170105,M1ZJY5;Q86NJ4;Q9BIC0;Q9BIC1;X5LPU4;X5LX70;X5M5Q5;X5M8U5,AFaDin (Actin filament binding protein) homolog,12.9143,13.8258,13.186,13.0075,13.263,13.1347,12.7568,13.3512,0.170105,0.458494,0.106963,0.43916,
glo-2,-0.818007,1.74162,M1ZK00;O01822,Gut granule LOss;Biogenesis of lysosome-related organelles complex 1 subunit 6,12.6336,12.8253,11.8248,12.0734,13.0382,13.3193,12.9425,13.3291,1.74162,0.00592508,-0.818007,-3.22035,+
"CELE_Y24F12A,1",-2.47053,2.65268,N1NTK1;Q9U2Q7,Uncharacterized protein,10.9659,9.37272,11.4538,11.2905,13.3192,13.3129,12.9848,13.3482,2.65268,0.00104138,-2.47053,-5.09838,+
"C14C10,5",-1.14705,4.16066,N1NTN5;Q17971,Uncharacterized protein,15.1009,15.0201,15.2315,15.3759,16.1493,16.2055,16.5073,16.4545,4.16066,0,-1.14705,-9.69531,+
"CELE_F08H9,4",1.73549,2.1761,N1NV13;Q19228,Uncharacterized protein,13.9826,14.5182,14.887,15.8919,13.2819,13.1596,12.6587,13.2375,2.1761,0.00239226,1.73549,4.05787,+
"CELE_F17C11,4",-0.653138,2.04313,N1NVB6;Q19515,Uncharacterized protein,12.4265,12.4991,12.9623,12.2815,13.2652,13.3034,12.9277,13.2857,2.04313,0.00310631,-0.653138,-3.79176,+
lst-4,-0.827833,2.25501,N1NVC3;Q8I4E2,Lateral Signaling Target;Sorting nexin lst-4,15.3053,15.1086,15.1233,15.4568,15.8471,16.6068,15.9412,15.9101,2.25501,0.00202527,-0.827833,-4.22039,+
rsp-7,-1.47946,2.36554,O01159,"Probable splicing factor, arginine/serine-rich 7",14.9259,15.0474,13.9756,14.4508,16.423,16.4803,15.5498,15.8646,2.36554,0.00160401,-1.47946,-4.45417,+
"CELE_T20D3,2",0.64091,1.81118,O01254,Uncharacterized protein,19.2862,19.5186,19.0078,19.3127,18.2594,18.7976,18.515,18.9895,1.81118,0.00507388,0.64091,3.3486,+
"CELE_T20D3,6",-0.0279772,0.0483048,O01257,Uncharacterized protein,16.1243,16.0835,15.5925,15.9686,16.4554,15.7952,15.7776,15.8527,0.0483048,0.792422,-0.0279772,-0.138025,
"hsp-12,1",-0.162612,0.231072,O01263,Heat Shock Protein,15.5972,15.8299,15.4285,16.4173,16.3647,15.6441,15.6885,16.2261,0.231072,0.361282,-0.162612,-0.573108,
"CELE_F09C8,1",-1.30635,3.09963,O01300,Uncharacterized protein,14.4537,14.1639,14.4093,14.437,16.1294,15.8217,15.1988,15.5394,3.09963,0.000436813,-1.30635,-6.22413,+
