geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_N2_d5,log2FC,Student's T-test Test statistic daf2_d5_N2_d5,Sign p-val: 0.05 
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,0.4806,1.447,G3MU79;G3MU80;G3MU81;G3MU82;G3MU83;N1NSD8;N1NSE3;N1NTD2;N1NTD8;N1NTI7;N1NTJ2;N1NV07;N1NVB4;O45623;O45624;Q7JKC3,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 7,16.2668,16.5566,16.269,15.875,15.6582,15.5276,15.8196,16.0396,1.447,0.0192379,0.4806,2.69681,+
sec-61,-0.472351,2.18422,G3MU88;O18239,Yeast SEC homolog,17.48,17.5205,17.8947,17.6366,18.0994,18.0653,17.964,18.2927,2.18422,0.00358751,-0.472351,-4.07443,+
cdc-26,0.452902,0.242412,G4RT11,Anaphase-promoting complex subunit CDC26,15.6083,15.6497,16.2214,16.0655,13.2428,16.3252,15.7753,16.3899,0.242412,0.420828,0.452902,0.597125,
"CELE_F38A1,8",0.48854,1.55571,G4RYA5,Uncharacterized protein,15.0679,15.295,15.5506,15.3173,14.7487,14.8742,14.496,15.1576,1.55571,0.0148597,0.48854,2.88663,+
spc-1,0.406608,3.43482,G4S034,SPeCtrin,17.0532,17.2754,17.1757,17.1399,16.7934,16.7175,16.6821,16.8247,3.43482,0.000324176,0.406608,7.18512,+
"CELE_K10B3,1",1.62454,3.35464,G4S035;G5ED15,Uncharacterized protein,12.9102,13.2224,12.6855,12.9208,11.4717,10.7661,11.261,11.7419,3.35464,0.00033967,1.62454,6.94514,+
anat-1,1.48808,4.04333,G4S185;G5EDH7,AANAT (Arylalkylamine N-AcetylTransferase) homolog,12.899,13.0569,12.8904,12.776,11.0499,11.5806,11.3095,11.7299,4.04333,0.000131646,1.48808,9.24417,+
"CELE_F13H8,5",1.79604,3.91253,G4S428;Q19429,Uncharacterized protein,12.9796,13.253,12.758,13.0661,11.398,10.9548,10.8909,11.6289,3.91253,0.000307692,1.79604,8.76325,+
wrb-1,-0.224967,0.497721,G4S708;Q8WTM8,WRB (Human W(Tryptophan)-Rich Basic nuclear protein) homolog,12.9958,12.8886,12.6083,12.5,13.0851,13.0319,13.2873,12.4883,0.497721,0.193243,-0.224967,-1.08914,
"CELE_F47G3,4",1.14394,3.34821,G4S7A1,Uncharacterized protein,17.7507,17.8604,17.6532,17.9201,16.5225,16.3479,16.6669,17.0714,3.34821,0.000336261,1.14394,6.92619,+
"CELE_Y39G10AR,9",-1.40863,2.34125,G4SF15;Q95XR3,Uncharacterized protein,14.1966,14.9341,13.9208,13.5019,15.2247,15.6816,15.6471,15.6346,2.34125,0.00264848,-1.40863,-4.40215,+
"CELE_F25E2,2",2.01902,4.86096,G4SF79,Uncharacterized protein,19.4383,19.6243,19.3342,19.236,17.4752,17.1391,17.2152,17.7272,4.86096,0,2.01902,12.8304,+
ipla-1,1.02001,1.42346,G4SGU1;G5EEM9;G8JYA8;Q8WQE0,Intracelllar PhosphoLipase A family,14.2685,14.9023,15.326,15.8706,14.4227,13.7152,13.8063,14.3433,1.42346,0.0206455,1.02001,2.65615,+
gei-15,0.527328,4.4887,G4SI07,GEX Interacting protein,18.2579,18.2364,18.3248,18.3418,17.7721,17.7729,17.6556,17.851,4.4887,0,0.527328,11.0638,+
"CELE_Y14H12B,1",0.934431,1.49623,G4SJZ3;H2L064;Q8ITV5,Uncharacterized protein,15.7646,16.6361,16.2257,17.0769,15.0062,15.6518,15.8709,15.4368,1.49623,0.0174728,0.934431,2.78233,+
pqn-52,0.45445,2.52863,G4SL51,Prion-like-(Q/N-rich)-domain-bearing protein,16.3992,16.7042,16.5578,16.5423,16.1725,16.057,15.9164,16.2398,2.52863,0.00209497,0.45445,4.81321,+
ttn-1,1.98612,3.54845,G4SLH0,Titin homolog,19.6223,20.1837,19.0434,19.603,17.794,17.5707,17.3016,17.8415,3.54845,0.000358663,1.98612,7.53686,+
"CELE_ZC449,8",0.0546322,0.0394246,G4SLU9,Uncharacterized protein,13.0037,13.4092,12.822,12.9244,13.1714,11.8787,12.7776,14.1131,0.0394246,0.864566,0.0546322,0.113654,
"CELE_T10F2,5",1.75286,3.76459,G4SNB8,Uncharacterized protein,13.1317,13.0269,12.958,12.8313,11.3732,10.7254,11.1468,11.6911,3.76459,0.000265152,1.75286,8.24577,+
"CELE_Y48A5A,3",1.01977,1.31143,G4SP89,Uncharacterized protein,16.1292,16.2961,15.8966,15.6386,15.9819,14.4755,14.2605,15.1635,1.31143,0.0261339,1.01977,2.46455,+
"CELE_Y71G10AL,1",0.744755,0.793341,G4SPY0;G4SPY1,Uncharacterized protein,15.0215,16.8664,14.8672,15.3048,14.9725,14.6203,14.6959,14.7922,0.793341,0.0881579,0.744755,1.59899,
"slc-36,2",-0.872645,0.980115,G4SQY7,SLC (SoLute Carrier) homolog,13.4656,12.4088,14.3164,13.5648,14.2288,14.0264,13.9949,14.9961,0.980115,0.0548543,-0.872645,-1.91016,
abtm-1,0.952622,1.91606,G4SRS5,"ABC Transporter, Mitochondrial",15.8866,15.9632,15.0559,16.2738,14.7561,14.8831,15.0128,14.717,1.91606,0.00660528,0.952622,3.54589,+
"CELE_Y39A3CL,4",3.26353,3.22865,G4SRU7;Q965X3,Uncharacterized protein,17.9341,17.2139,18.0519,18.6143,15.5965,13.8687,15.1256,14.1692,3.22865,0.000625571,3.26353,6.58115,+
glo-1,0.672862,2.92948,G5EBF0,Gut granule LOss,14.2242,14.0191,13.9383,13.7782,13.2487,13.2233,13.5266,13.2698,2.92948,0.000932966,0.672862,5.77621,+
"pud-2,1",2.13227,6.07777,G5EBF3,Protein Up-regulated in Daf-2(Gf),22.1885,21.9741,22.3904,22.2052,20.1058,20.1621,19.8921,20.069,6.07777,0,2.13227,20.663,+
"CELE_T28H10,3",1.07805,4.0261,G5EBF4,Uncharacterized protein,18.2431,18.3447,18.3551,18.5751,17.1998,17.2118,17.2098,17.5844,4.0261,0.000128079,1.07805,9.17953,+
rde-4,0.169633,0.198425,G5EBF5,RNA interference promoting factor,15.3874,15.9321,14.5803,15.6549,15.1263,14.8349,15.2597,15.6552,0.198425,0.487316,0.169633,0.502458,
him-3,-0.280399,0.341188,G5EBG0,High Incidence of Males (Increased X chromosome loss),12.9746,13.1309,12.8574,12.9687,12.675,12.688,14.0613,13.6288,0.341188,0.308705,-0.280399,-0.796969,
"CELE_Y57G11A,2",2.68101,2.19133,G5EBG1,Uncharacterized protein,14.2978,14.5675,16.7822,16.1375,12.8703,12.2248,13.4342,12.5317,2.19133,0.00351034,2.68101,4.08896,+
"CELE_Y43F4B,9",-2.85002,5.40294,G5EBG2,Uncharacterized protein,12.5102,12.8857,13.0433,13.0007,15.9871,15.4022,15.5875,15.8632,5.40294,0,-2.85002,-15.8821,+
clec-209,-0.432065,0.98783,G5EBG4,C-type LECtin,15.3209,16.2426,15.5757,15.8709,16.2533,16.4524,16.0381,15.9946,0.98783,0.0541114,-0.432065,-1.92297,
tat-5,1.77599,2.16414,G5EBH1;G5EE81;G5EGE0,Phospholipid-transporting ATPase,15.0902,13.1856,14.2028,14.3464,12.3326,12.1927,13.0231,12.1728,2.16414,0.00377802,1.77599,4.03354,+
sma-1,0.43724,0.42586,G5EBH3;G5EC35;G5EFW3,SMAll;Beta chain spectrin homolog Sma1;SMAll,15.0167,15.3408,14.5251,14.4702,13.8871,14.3522,15.5647,13.7998,0.42586,0.240038,0.43724,0.957919,
calu-1,1.1044,3.53627,G5EBH7,CALUmenin (Calcium-binding protein) homolog,20.5181,20.7714,20.3753,20.7005,19.5287,19.3401,19.2794,19.7994,3.53627,0.000352239,1.1044,7.49847,+
4D656,0.733844,1.86172,G5EBI0,4D656,17.6034,18.3873,17.8806,17.9587,17.1016,17.3109,16.9202,17.562,1.86172,0.00730459,0.733844,3.44307,+
ceeh-1,1.70649,5.43824,G5EBI4,Epoxide hydrolase 1,13.0296,13.0667,13.0103,12.7902,11.0737,11.2308,11.2775,11.4888,5.43824,0,1.70649,16.1031,+
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",1.49292,3.79176,G5EBJ0;O01340;Q93351,Uncharacterized protein,13.1153,12.854,12.7392,12.3685,11.4642,11.0558,11.216,11.3693,3.79176,0.000271318,1.49292,8.33878,+
fbp-1,-0.46308,3.55968,G5EBJ7,"Fructose-1,6-BiPhosphatase",17.9655,17.8339,17.9442,17.8452,18.4482,18.4181,18.2181,18.3567,3.55968,0.000363636,-0.46308,-7.57236,+
"CELE_Y59E9AR,1",0.195013,0.427506,G5EBJ8,Major sperm protein,20.7897,20.9856,20.4695,21.0727,20.9296,20.4249,20.3224,20.8604,0.427506,0.238911,0.195013,0.960976,
fmo-2,-0.489917,1.55667,G5EBJ9,Flavin-containing monooxygenase,13.1001,13.258,12.8618,12.9436,13.6573,13.3563,13.2342,13.8753,1.55667,0.0148715,-0.489917,-2.88832,+
pbo-4,0.627851,1.5238,G5EBK1,Na(+)/H(+) exchanger protein 7,12.9134,12.8439,12.9798,13.0414,12.6599,11.9989,11.886,12.7222,1.5238,0.0164854,0.627851,2.83053,+
erm-1,-0.429315,2.56109,G5EBK3,ERM-1B,17.4109,17.1738,17.5663,17.4455,17.9196,17.8169,17.7903,17.787,2.56109,0.00188571,-0.429315,-4.88678,+
atg-7,-1.58773,2.32936,G5EBK4,AuTophaGy (Yeast Atg homolog),13.0125,13.0193,13.0742,12.8535,15.5834,14.0823,14.6093,14.0354,2.32936,0.00264211,-1.58773,-4.37683,+
ras-1,2.01268,3.96358,G5EBK8,GTP binding protein,13.1056,13.3688,12.9045,12.857,11.1511,10.6516,10.8481,11.5344,3.96358,0.000120092,2.01268,8.94826,+
sas-7,1.10131,2.23696,G5EBL8,Uncharacterized protein,13.035,12.4263,12.9832,13.0048,12.1645,11.6781,12.0226,11.1789,2.23696,0.00322126,1.10131,4.1829,+
ego-2,-1.38142,3.44655,G5EBN5;H8ESG1,Enhancer of Glp-One (Glp-1),12.8352,13.1968,13.0217,13.0327,14.0371,14.4256,14.2744,14.8749,3.44655,0.000326418,-1.38142,-7.2208,+
snf-3,1.38168,2.07142,G5EBN9,Sodium- and chloride-dependent betaine transporter,16.1909,16.7438,16.2314,17.5348,14.7896,15.3327,15.4601,15.5918,2.07142,0.00504212,1.38168,3.84759,+
"CELE_K08C7,6",-1.6069,3.3052,G5EBP0,Uncharacterized protein,13.0801,13.0866,13.0262,13.1133,14.9645,14.4321,14.1571,15.1802,3.3052,0.000451456,-1.6069,-6.80044,+
"CELE_ZC247,1",-0.413918,1.40489,G5EBP5,Uncharacterized protein,20.0136,19.926,20.1602,19.8605,20.5167,20.7262,20.3227,20.0504,1.40489,0.0215583,-0.413918,-2.62418,+
gdi-1,0.07651,0.379907,G5EBR1;Q2V4S2,Rab GDP dissociation inhibitor,18.1651,18.009,18.162,18.2611,18.0221,17.9318,18.071,18.2662,0.379907,0.274413,0.07651,0.871552,
srp-7,0.624168,0.970396,G5EBT3,SeRPin,16.6434,16.4347,17.7701,17.1599,16.1958,16.3498,16.1813,16.7844,0.970396,0.05601,0.624168,1.89402,
"CELE_F17C11,12",-0.102865,0.0636988,G5EBT8;G5EC34,Uncharacterized protein,12.214,12.9226,13.3468,11.9704,13.4716,11.7612,12.0291,13.6032,0.0636988,0.790174,-0.102865,-0.179335,
"CELE_H27A22,1",2.64418,3.04611,G5EBT9;G5EF46,Uncharacterized protein,17.9531,18.3416,16.5577,18.2826,15.2802,15.2294,14.7764,15.2723,3.04611,0.000839357,2.64418,6.08052,+
zmp-3,-1.03344,1.98659,G5EBU3,Matrix metalloproteinase-C,12.7549,13.3083,12.8564,12.9529,13.8332,13.6376,13.7834,14.7521,1.98659,0.00567015,-1.03344,-3.68139,+
"CELE_T12D8,9",0.0939023,0.181444,G5EBU8;G5EFT0,Uncharacterized protein,14.8853,14.7943,14.1792,14.5746,14.5477,14.3921,14.2647,14.8534,0.181444,0.517327,0.0939023,0.464746,
ipla-3,3.40537,2.25507,G5EBV1;G5EC56;G5EGD6,Intracelllar PhosphoLipase A family,13.1391,13.333,12.9278,12.9918,9.47099,10.5266,11.2278,7.54469,2.25507,0.00296849,3.40537,4.22051,+
lec-10,0.707245,1.22894,G5EBV4,Galectin,16.2692,16.4436,16.2732,17.3291,15.7935,15.8866,15.4959,16.3102,1.22894,0.0310309,0.707245,2.32519,+
flp-12,-0.120916,0.14861,G5EBV5,FMRF-Like Peptide,14.456,14.6107,13.5525,13.9958,14.6655,14.0766,13.8191,14.5376,0.14861,0.580571,-0.120916,-0.389699,
pgl-3,0.415645,0.575248,G5EBV6;Q965J2,PGL-3;Uncharacterized protein,15.1001,15.6127,15.5719,16.4905,15.1213,15.0385,15.1535,15.7994,0.575248,0.156534,0.415645,1.2266,
usp-50,1.72765,5.76434,G5EBW2,Ubiquitin Specific Protease,12.9906,13.0911,12.9394,12.924,11.0619,11.2386,11.25,11.484,5.76434,0,1.72765,18.2906,+
"CELE_T19A6,1",1.69818,4.39474,G5EBW4;G5EDW0;G5EE99,Uncharacterized protein,12.7545,13.3818,12.99,12.7616,11.2063,11.1793,11.2589,11.4506,4.39474,0,1.69818,10.6549,+
fecl-1,0.67986,1.1698,G5EBW5,FErroChelatase-Like,13.2857,13.9378,13.4159,14.2615,12.7515,12.7529,13.0611,13.616,1.1698,0.0354165,0.67986,2.22597,+
klp-18,0.79272,1.08449,G5EBX0,Kinesin-like protein,14.2833,14.4602,14.9472,14.7329,14.0079,13.8878,14.515,12.8421,1.08449,0.0425561,0.79272,2.08363,+
rtfo-1,0.493312,0.661968,G5EBY0,RNA polymerase-associated protein RTF1 homolog,14.078,13.3242,14.5996,14.6123,13.7545,13.1704,13.6224,14.0934,0.661968,0.125597,0.493312,1.37664,
nmy-2,0.6831,2.00983,G5EBY3,Non-muscle MYosin,16.5616,16.9261,16.4091,16.6192,15.9203,15.7595,15.7325,16.3714,2.00983,0.00544887,0.6831,3.72657,+
let-418,1.22627,2.41186,G5EBZ4,Protein let-418,15.7632,16.1989,15.0648,16.0755,14.4021,14.4355,14.5644,14.7954,2.41186,0.00240827,1.22627,4.55438,+
evl-14,0.831685,0.538524,G5EC05,Uncharacterized protein,11.4672,14.3918,13.8886,13.9515,13.2697,12.785,12.2493,12.0684,0.538524,0.172856,0.831685,1.16194,
lec-9,0.622865,1.26514,G5EC10,Galectin,17.6292,17.7566,18.61,18.2955,17.2261,17.2879,17.5165,17.7692,1.26514,0.0289502,0.622865,2.38619,+
smn-1,1.73379,3.08374,G5EC16;G5EFQ8,SMN (Human Survival Motor Neuron gene) homolog,16.2376,16.372,15.7016,16.4005,14.245,13.9532,14.5571,15.0212,3.08374,0.000828157,1.73379,6.18123,+
obr-3,0.488765,1.28126,G5EC19;Q8MPR9,Oxysterol Binding protein (OSBP) Related,12.7789,12.6499,12.8354,12.9511,12.2163,12.8509,12.259,11.934,1.28126,0.0276674,0.488765,2.41343,+
"CELE_F55G11,4",1.08131,2.01883,G5EC22,Uncharacterized protein,19.0679,19.9345,19.2307,20.135,18.1959,18.6618,18.7476,18.4377,2.01883,0.0054157,1.08131,3.74413,+
hcf-1,1.55902,4.0059,G5EC23,HCF1 related,16.1556,16.6992,16.5658,16.9473,15.0091,14.9726,14.9878,15.1624,4.0059,0.000124402,1.55902,9.10422,+
ptp-2,-0.15182,0.135897,G5EC24,Tyrosine-protein phosphatase non-receptor type ptp-2,14.4544,13.0022,14.1073,13.3425,13.2962,13.6399,14.1201,14.4575,0.135897,0.607697,-0.15182,-0.359814,
alh-6,0.575075,2.26437,G5EC31,ALdehyde deHydrogenase,17.5423,18.0356,17.6807,17.9379,17.2226,17.1865,17.0655,17.4217,2.26437,0.00295294,0.575075,4.23989,+
sorb-1,-0.801403,1.12197,G5EC32,SORBin homolog,12.558,13.3627,12.576,12.798,12.8168,13.9788,14.2816,13.4232,1.12197,0.0394295,-0.801403,-2.14607,+
tre-1,0.0464556,0.0324604,G5EC40,Trehalase,13.1054,12.8154,12.6733,12.7196,11.6405,13.1294,13.9083,12.4495,0.0324604,0.885675,0.0464556,0.0942462,
zen-4,1.71584,4.88171,G5EC43;G5EG83;Q8MQ03;Q8MQ04;V6CL80;V6CLB1,Kinesin-like protein,13.0456,13.0766,12.9924,12.938,11.4506,11.2359,10.9611,11.5416,4.88171,0,1.71584,12.9362,+
"CELE_F53F4,14",-2.21953,2.82221,G5EC45,Uncharacterized protein,12.6985,12.8058,12.8893,12.6961,13.9599,15.2058,15.8899,14.9124,2.82221,0.00109338,-2.21953,-5.5064,+
nspc-15,0.580376,2.12545,G5EC48,"Nematode Specific Peptide family, group C",12.9805,13.2719,12.574,12.876,12.3301,12.3171,12.4277,12.306,2.12545,0.00414839,0.580376,3.95539,+
mboa-3,0.520669,0.476705,G5EC53,Lysophospholipid acyltransferase,12.8961,13.1522,12.4613,12.9531,12.7164,13.1209,10.9677,12.5751,0.476705,0.205046,0.520669,1.05119,
mpz-1,3.19111,1.36449,G5EC55;G5EC95;G5ECZ8,Multiple PDZ domain protein,21.1247,20.6679,21.4654,21.2115,18.2742,21.1626,16.9616,15.3067,1.36449,0.0232806,3.19111,2.55493,+
2O16,0.463215,0.455497,G5EC67,2O16,15.7937,16.1017,14.5872,14.9984,14.857,14.1625,15.0104,15.5984,0.455497,0.21863,0.463215,1.01255,
gst-20,0.763665,2.43962,G5EC71,Glutathione S-Transferase,17.5515,17.6694,17.7442,18.2009,16.8185,16.9616,17.1661,17.1652,2.43962,0.00227781,0.763665,4.6151,+
alp-1,1.28903,2.61876,G5EC72,ALP/Enigma encoding,16.1635,15.3447,15.6937,15.774,14.3947,14.832,13.9383,14.6548,2.61876,0.00165926,1.28903,5.01933,+
clh-6,-0.366414,0.658639,G5EC75,Chloride channel protein,12.9711,13.3787,13.0661,12.9425,13.5906,12.7272,13.8288,13.6776,0.658639,0.126742,-0.366414,-1.37093,
ubql-1,1.07708,3.02983,G5EC78;G5EFF7,UBiQuiLin,19.3858,19.5033,18.793,19.3848,18.4127,18.0664,18.0979,18.1815,3.02983,0.000832669,1.07708,6.03734,+
"CELE_ZK1307,8",0.76235,2.99375,G5EC87,Uncharacterized protein,18.5406,18.5235,18.6614,18.9102,17.8117,18.1005,17.6852,17.9889,2.99375,0.000802303,0.76235,5.94247,+
dpy-11,0.242463,0.352217,G5EC91,DumPY: shorter than wild-type,16.8311,16.8927,16.2153,17.1834,16.8035,16.4918,15.9491,16.9081,0.352217,0.298851,0.242463,0.8184,
"CELE_F02D8,4",0.246605,0.287574,G5EC96,Uncharacterized protein,14.8675,16.1302,14.6782,14.7114,14.9366,14.6642,14.7591,15.041,0.287574,0.362686,0.246605,0.690421,
cyp-29a2,1.40691,3.4753,G5EC97,CYtochrome P450 family,12.6084,12.5292,12.9567,13.0096,10.976,11.5141,11.6694,11.3168,3.4753,0.000333805,1.40691,7.30884,+
ctps-1,-0.305653,2.45317,G5EC98,CTP synthase,15.5159,15.438,15.6625,15.6991,15.8366,15.8931,15.862,15.9464,2.45317,0.00230053,-0.305653,-4.64492,+
mpst-6,2.76214,1.3532,G5ECA0,MercaptoPyruvate SulfurTransferase homolog,12.4744,13.2593,13.0407,13.0292,10.9784,6.97844,11.2516,11.5467,1.3532,0.0239444,2.76214,2.53565,+
"CELE_F29C6,1",0.743049,0.57038,G5ECA2,Uncharacterized protein,12.9766,12.8377,12.9041,13.0147,11.775,13.7527,12.383,10.8501,0.57038,0.158671,0.743049,1.21807,
"CELE_T02D1,8",-0.904868,1.23168,G5ECA7,Uncharacterized protein,16.199,15.6992,15.4887,16.8103,16.8754,16.3428,17.0222,17.5763,1.23168,0.0308347,-0.904868,-2.32979,+
srap-1,1.05212,2.99609,G5ECB4,Serine Rich Adhesion Protein-like,17.4639,17.8962,17.1551,17.4876,16.5525,16.3441,16.2536,16.6442,2.99609,0.000805395,1.05212,5.94857,+
"CELE_T04A11,2",0.961228,0.839342,G5ECB5,Uncharacterized protein,14.3713,14.7712,14.6265,15.3993,12.9626,13.1522,13.9105,15.2982,0.839342,0.0781421,0.961228,1.67596,
nhx-4,2.42455,2.68581,G5ECB7;G5EDU2,Sodium/hydrogen exchanger,12.6424,13.2968,13.0075,13.007,9.85735,10.8851,9.8236,11.6893,2.68581,0.00131692,2.42455,5.17642,+
mex-1,-0.41536,0.202928,G5ECB9,MEX-1,12.8956,13.2538,11.7562,12.8792,10.9328,14.2727,13.6767,13.5641,0.202928,0.480183,-0.41536,-0.512343,
klp-16,0.512318,0.355977,G5ECC0,Kinesin like protein,16.9923,18.4478,18.5658,17.3341,18.318,17.8441,16.9746,16.154,0.355977,0.29498,0.512318,0.82567,
"CELE_F13G3,10",0.34018,0.699109,G5ECC1,Uncharacterized protein,16.6714,17.0653,16.3629,16.4137,16.1373,16.1181,16.09,16.8072,0.699109,0.113274,0.34018,1.43999,
usp-48,2.13673,3.16206,G5ECC7,Ubiquitin carboxyl-terminal hydrolase,14.4679,14.0002,15.0239,15.4484,12.6617,12.474,12.8684,12.3892,3.16206,0.000696605,2.13673,6.39496,+
"CELE_K11B4,1",0.194327,0.0977166,G5ECC9,Uncharacterized protein,12.2644,15.3459,14.9791,14.8782,14.3686,13.9228,13.8483,14.5504,0.0977166,0.697652,0.194327,0.266855,
cyp-35c1,1.99988,3.12455,G5ECD0,CYtochrome P450 family,12.9409,13.4069,12.8117,12.939,11.4495,10.1689,11.2224,11.2583,3.12455,0.000779553,1.99988,6.29189,+
mel-11,1.68189,2.26073,G5ECD7;G5EEB3;G5EG29;G5EGT0,Uncharacterized protein;MEL-11;Uncharacterized protein;Uncharacterized protein,15.4126,15.9293,15.4143,14.7437,14.1558,14.2522,13.4444,12.92,2.26073,0.00294083,1.68189,4.23229,+
lam-3,1.66143,3.62824,G5ECE3,"LAMinin related, See also lmb",13.1458,13.2378,12.6572,12.8476,11.4654,10.9769,11.1012,11.6991,3.62824,0.000232558,1.66143,7.79228,+
"C34E7,4",0.250233,1.12777,G5ECE7,Uncharacterized protein,17.8858,17.8776,18.1137,18.1766,17.5614,17.7381,17.7689,17.9843,1.12777,0.0388909,0.250233,2.15575,+
bmk-1,0.379092,0.503351,G5ECF4;G5EGL7,Kinesin-like protein,15.1004,15.8112,14.2006,15.2354,14.8177,14.7378,14.4482,14.8275,0.503351,0.189948,0.379092,1.09925,
"CELE_F07B7,2",-0.057456,0.0751146,G5ECF6,Uncharacterized protein,13.3612,13.8627,13.7504,14.2355,13.354,13.9671,14.3501,13.7684,0.0751146,0.757899,-0.057456,-0.209255,
"CELE_Y59E9AL,2",1.3135,2.89784,G5ECF8,Uncharacterized protein,16.1715,15.421,15.9853,16.1521,14.2401,14.7402,14.5517,14.944,2.89784,0.000961573,1.3135,5.69565,+
tac-1,0.70577,3.13876,G5ECG0,Transforming acid coiled-coil-containing protein 1,16.2779,16.404,16.5534,16.6136,15.5349,15.7725,15.9301,15.7884,3.13876,0.000680942,0.70577,6.33079,+
dsc-4,0.958607,2.50947,G5ECG7,Defecation Suppressor of Clk-1,16.3238,17.0184,16.4875,16.8346,15.5311,15.5893,15.6372,16.0723,2.50947,0.00220718,0.958607,4.77012,+
hda-3,-0.983208,1.23738,G5ECH0,Histone deacetylase,13.1046,12.3711,12.7987,12.6348,14.503,12.9108,13.1806,14.2476,1.23738,0.030608,-0.983208,-2.33938,+
ppfr-1,1.37535,1.87432,G5ECH5;G5ED93;G5EFI6,Protein Phosphatase Four Regulatory subunit,13.6187,13.5155,13.9576,13.8311,13.0555,11.8617,11.5404,12.9638,1.87432,0.00705652,1.37535,3.46679,+
"CELE_K08D8,6",0.15668,0.301212,G5ECH9;M1Z859,Uncharacterized protein,16.1424,15.466,15.6552,15.7109,15.5268,15.6327,15.1937,15.9946,0.301212,0.348303,0.15668,0.717923,
"CELE_Y37A1B,17",0.0937455,0.190163,G5ECK4;G5EE73,Uncharacterized protein,14.5819,14.3011,14.3252,13.8223,14.3335,14.378,13.9575,13.9864,0.190163,0.501533,0.0937455,0.484197,
dli-1,1.00576,3.26639,G5ECK7;G5ED34,Dynein Light Intermediate chain,16.313,16.6525,15.937,16.2903,15.3947,15.2855,15.241,15.2486,3.26639,0.000519481,1.00576,6.68854,+
"CELE_M05D6,2",1.54448,3.25464,G5ECL1,Uncharacterized protein,14.7943,15.5382,14.6128,15.2621,13.3156,13.4393,13.7624,13.5123,3.25464,0.000592075,1.54448,6.65496,+
prp-21,-1.23869,0.509487,G5ECL3,Pre-RNA processing 21,16.3798,20.701,16.1635,16.2029,18.7135,18.4917,18.4999,18.6969,0.509487,0.18672,-1.23869,-1.11025,
bam-2,1.72295,4.25288,G5ECL4,BAM-2,13.0744,13.3588,13.063,12.8498,11.4043,11.1302,11.1895,11.7302,4.25288,0,1.72295,10.0636,+
"CELE_F26D2,15",-0.211515,0.220008,G5ECL7,Uncharacterized protein,16.347,16.0936,15.4122,15.0162,16.5876,15.7888,15.8532,15.4855,0.220008,0.452804,-0.211515,-0.549423,
dcp-66,1.09098,2.23666,G5ECM2;G5ED89,Deacetylase Complex Protein,16.3499,16.6875,16.7366,16.0949,15.0922,15.9913,15.0896,15.3318,2.23666,0.00321569,1.09098,4.18227,+
tufm-1,-0.594898,1.65756,G5ECM6,Elongation factor Tu homologue,17.1616,16.5797,17.3804,17.3919,17.6232,17.7223,17.751,17.7967,1.65756,0.0121298,-0.594898,-3.06791,+
cpi-2,1.59832,3.49064,G5ECM9,Cystatin,20.0488,20.1618,19.9214,20.0499,17.9137,18.44,18.4864,18.9486,3.49064,0.000338109,1.59832,7.35616,+
egl-3,0.153949,0.168303,G5ECN9,Neuroendocrine convertase 2,15.6025,15.1995,14.7244,14.9277,15.672,14.2144,15.0341,14.9178,0.168303,0.541671,0.153949,0.435062,
sth-1,-0.466748,0.469945,G5ECQ4,Novel protein,13.8227,13.2613,12.1103,12.7222,12.9172,13.3274,14.1613,13.3776,0.469945,0.209094,-0.466748,-1.03892,
"CELE_T25C12,3",0.281662,0.722601,G5ECR0,Uncharacterized protein,18.3473,18.6789,18.5192,18.9708,18.4169,18.1971,18.0769,18.6987,0.722601,0.106001,0.281662,1.47984,
mbd-2,2.43656,2.34347,G5ECR1,Methyl-CpG BinDing protein,16.3788,16.6042,18.0136,18.2926,15.1013,15.5301,14.3795,14.532,2.34347,0.00265177,2.43656,4.4069,+
sod-4,0.769903,1.10185,G5ECR5;P34461,Superoxide dismutase [Cu-Zn];Extracellular superoxide dismutase [Cu-Zn],16.146,16.854,16.5478,16.2826,14.9121,16.3721,16.0699,15.3965,1.10185,0.041141,0.769903,2.11253,+
"C01B4,6",-0.234868,0.353346,G5ECR6,Aldose 1-epimerase,15.7705,16.0429,15.3006,16.6082,16.1906,15.9539,16.1446,16.3725,0.353346,0.297717,-0.234868,-0.820584,
